SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
29.339     -5   0.176  0.000  -0.319  -2.923  -0.421  0.333  0.104  -0.005
-27.064     -5   0.176  0.000  -0.319  -23.146  -4.694  0.200  0.066  -0.003
-106.256      0   0.176  0.000  -0.319  -38.574  -7.849  0.165  0.003  -0.002
9.215      3   0.176  0.000  -0.319  41.950  8.666  0.058  0.073  -0.001
-42.264      3   0.176  0.000  -0.319  -22.538  -4.941  -0.237  0.033  -0.003
-183.976      0   0.176  0.000  -0.319  -67.604  -14.265  -0.354  -0.081  -0.006
-216.069     -1   0.176  0.000  -0.319  -31.384  -6.197  0.170  -0.131  -0.005
-238.784     -3   0.176  0.000  -0.319  -30.156  -5.874  0.180  -0.178  -0.003
-202.054     -3   0.176  0.000  -0.319  -5.472  -0.799  0.124  -0.184  -0.002
-148.453     -3   0.176  0.000  -0.319  5.568  1.298  -0.066  -0.174  -0.003
-90.499     -4   0.176  0.000  -0.319  12.304  2.772  0.044  -0.151  -0.002
-61.487     -2   0.176  0.000  -0.319  4.601  1.055  -0.071  -0.143  -0.003
-85.566     24   0.176  0.000  -0.319  -17.070  -2.989  0.371  -0.167  0.000
-97.077     25   0.176  0.000  -0.319  -13.633  -2.384  0.231  -0.186  0.002
-73.951     25   0.176  0.000  -0.319  0.960  0.493  0.076  -0.182  0.002
-22.678     25   0.176  0.000  -0.319  15.909  3.343  -0.153  -0.155  0.001
68.999     26   0.176  0.000  -0.319  39.182  7.725  -0.539  -0.094  -0.003
175.223     25   0.176  0.000  -0.319  53.543  11.333  0.240  -0.003  -0.001
262.763     25   0.176  0.000  -0.319  54.384  11.637  0.491  0.090  0.003
322.647     25   0.176  0.000  -0.319  50.017  10.231  0.065  0.172  0.003
332.779      9   0.176  0.000  -0.319  33.345  6.363  -0.302  0.223  0.001
321.506     -1   0.176  0.000  -0.319  24.874  4.453  -0.414  0.259  -0.002
280.598     -1   0.176  0.000  -0.319  10.682  1.517  -0.388  0.271  -0.006
214.507     -3   0.176  0.000  -0.319  -4.563  -1.244  0.023  0.261  -0.005
128.108     -5   0.176  0.000  -0.319  -19.570  -4.441  -0.111  0.225  -0.006
62.404     -1   0.176  0.000  -0.319  -18.453  -3.731  0.353  0.195  -0.003
31.518     -1   0.176  0.000  -0.319  -8.855  -1.752  0.321  0.181  -0.001
103.021     -4   0.176  0.000  -0.319  34.819  6.729  -0.218  0.235  -0.003
89.304    -23   0.176  0.000  -0.319  2.610  0.449  0.207  0.239  -0.001
19.076    -23   0.176  0.000  -0.319  -23.968  -5.222  -0.015  0.197  -0.001
-135.612    -28   0.176  0.000  -0.319  -68.443  -14.215  0.084  0.083  -0.000
-297.410    -27   0.176  0.000  -0.319  -85.467  -17.785  -0.137  -0.059  -0.001
-316.042    -13   0.176  0.000  -0.319  -35.545  -7.381  -0.156  -0.118  -0.003
-353.128    -13   0.176  0.000  -0.319  -45.569  -9.268  -0.047  -0.192  -0.003
-120.919     -3   0.176  0.000  -0.319  72.318  15.090  0.011  -0.071  -0.003
39.026     -4   0.176  0.000  -0.319  60.668  12.658  0.122  0.030  -0.002
155.040     -4   0.176  0.000  -0.319  55.617  11.179  -0.220  0.119  -0.004
118.641     -3   0.176  0.000  -0.319  -2.950  -0.434  0.336  0.116  -0.001
25.942     -4   0.176  0.000  -0.319  -31.592  -6.475  0.162  0.064  0.000
-43.132     -3   0.176  0.000  -0.319  -29.439  -5.945  0.188  0.016  0.002
-57.572     -3   0.176  0.000  -0.319  -11.018  -2.258  0.024  -0.002  0.002
-26.675     -3   0.176  0.000  -0.319  8.244  1.559  -0.147  0.011  0.001
13.186     -2   0.176  0.000  -0.319  15.122  2.979  -0.122  0.035  -0.000
18.319     -4   0.176  0.000  -0.319  3.268  0.394  -0.249  0.038  -0.002
1.907     -4   0.176  0.000  -0.319  -6.036  -1.339  -0.055  0.027  -0.003
-19.980     -4   0.176  0.000  -0.319  -10.171  -1.966  0.168  0.011  -0.001
-27.206     -2   0.176  0.000  -0.319  -5.599  -1.037  0.136  0.003  -0.000
-18.660     -2   0.176  0.000  -0.319  1.090  0.045  -0.184  0.003  -0.002
-5.133     -3   0.176  0.000  -0.319  3.884  0.926  0.142  0.011  -0.001
10.898     -4   0.176  0.000  -0.319  6.376  1.222  -0.078  0.021  -0.001
5.930     -4   0.176  0.000  -0.319  -1.912  -0.176  0.257  0.019  0.001
1.987     -4   0.176  0.000  -0.319  -1.776  -0.389  -0.002  0.016  0.001
0.589     -4   0.176  0.000  -0.319  -1.126  -0.112  0.145  0.015  0.002
2.945     -4   0.176  0.000  -0.319  0.762  -0.114  -0.270  0.014  -0.000
5.431     -4   0.176  0.000  -0.319  0.962  0.126  -0.057  0.015  -0.001
8.634     -4   0.176  0.000  -0.319  1.236  0.481  0.260  0.019  0.001
11.542     -3   0.176  0.000  -0.319  1.600  0.223  -0.090  0.021  0.001
10.509      0   0.176  0.000  -0.319  -0.023  0.040  0.072  0.021  0.001
7.760      0   0.176  0.000  -0.319  -1.019  -0.069  0.173  0.021  0.003
10.559     -2   0.176  0.000  -0.319  1.176  0.356  0.143  0.024  0.004
13.214     -4   0.176  0.000  -0.319  1.540  0.185  -0.114  0.025  0.003
20.647     -3   0.176  0.000  -0.319  4.310  0.429  -0.454  0.028  -0.001
24.348      4   0.176  0.000  -0.319  3.332  0.407  -0.257  0.032  -0.003
21.000     10   0.176  0.000  -0.319  0.366  0.039  0.005  0.032  -0.003
21.654      7   0.176  0.000  -0.319  1.962  0.269  -0.098  0.034  -0.004
22.203      7   0.176  0.000  -0.319  1.672  0.552  0.268  0.039  -0.001
21.359     -4   0.176  0.000  -0.319  1.075  0.319  0.154  0.041  -0.000
19.605     -1   0.176  0.000  -0.319  0.765  0.005  -0.109  0.041  -0.001
15.431     -1   0.176  0.000  -0.319  -0.278  -0.364  -0.271  0.038  -0.003
13.904     -2   0.176  0.000  -0.319  0.513  -0.047  -0.109  0.038  -0.004
12.837      1   0.176  0.000  -0.319  0.595  0.008  -0.068  0.038  -0.005
7.209     -2   0.176  0.000  -0.319  -1.666  -0.314  0.084  0.035  -0.004
-1.131     -2   0.176  0.000  -0.319  -3.779  -0.404  0.443  0.032  -0.000
-4.158     -6   0.176  0.000  -0.319  -1.910  -0.453  -0.024  0.029  -0.001
-6.916     -7   0.176  0.000  -0.319  -1.859  -0.631  -0.226  0.024  -0.002
-4.747     -7   0.176  0.000  -0.319  0.432  -0.368  -0.450  0.021  -0.006
-6.523     -7   0.176  0.000  -0.319  -1.287  -0.368  -0.076  0.018  -0.007
-8.117     -7   0.176  0.000  -0.319  -2.041  0.188  0.673  0.019  -0.001
-3.875     -7   0.176  0.000  -0.319  0.589  0.267  0.180  0.021  0.000
-5.731     -7   0.176  0.000  -0.319  -2.150  -0.008  0.485  0.021  0.004
-8.065     -7   0.176  0.000  -0.319  -2.341  -0.465  0.038  0.018  0.004
-6.218     -7   0.176  0.000  -0.319  -0.419  -0.334  -0.245  0.015  0.002
-1.951     -7   0.176  0.000  -0.319  0.846  0.036  -0.129  0.015  0.001
5.095     -7   0.176  0.000  -0.319  2.706  0.257  -0.299  0.017  -0.001
9.500     -7   0.176  0.000  -0.319  2.046  0.366  -0.034  0.020  -0.001
13.698     -7   0.176  0.000  -0.319  2.242  0.528  0.099  0.024  -0.000
12.431     -5   0.176  0.000  -0.319  0.039  0.146  0.177  0.026  0.001
10.744     13   0.176  0.000  -0.319  0.094  -0.285  -0.291  0.023  -0.001
11.488     11   0.176  0.000  -0.319  1.243  -0.116  -0.361  0.022  -0.004
5.437      9   0.176  0.000  -0.319  -1.943  -0.407  0.025  0.019  -0.004
-1.732      9   0.176  0.000  -0.319  -3.221  -0.451  0.251  0.015  -0.002
-2.550     10   0.176  0.000  -0.319  -0.695  -0.359  -0.207  0.013  -0.004
-7.290      4   0.176  0.000  -0.319  -2.907  -0.343  0.290  0.010  -0.001
-2.939      4   0.176  0.000  -0.319  1.013  0.077  -0.125  0.010  -0.002
-3.660      0   0.176  0.000  -0.319  -1.077  -0.097  0.148  0.010  -0.001
4.433     -3   0.176  0.000  -0.319  3.051  0.460  -0.163  0.013  -0.002
7.936     -3   0.176  0.000  -0.319  1.867  0.138  -0.240  0.014  -0.004
0.402     -3   0.176  0.000  -0.319  -3.038  -0.508  0.146  0.010  -0.003
1.877      0   0.176  0.000  -0.319  0.282  0.165  0.131  0.012  -0.002
3.524     -1   0.176  0.000  -0.319  0.568  0.087  -0.014  0.012  -0.002
-0.187      1   0.176  0.000  -0.319  -1.981  -0.147  0.293  0.011  0.000
0.980      1   0.176  0.000  -0.319  -0.163  0.133  0.190  0.012  0.002
0.823      1   0.176  0.000  -0.319  -0.490  -0.188  -0.078  0.011  0.001
-5.120      1   0.176  0.000  -0.319  -3.175  -0.636  0.030  0.006  0.001
-6.045      1   0.176  0.000  -0.319  -1.276  -0.429  -0.171  0.002  -0.000
-7.752     -2   0.176  0.000  -0.319  -2.078  -0.146  0.300  0.001  0.002
-1.094     -4   0.176  0.000  -0.319  2.102  0.009  -0.448  0.001  -0.001
2.405     -5   0.176  0.000  -0.319  1.499  -0.121  -0.450  0.000  -0.005
1.625     -5   0.176  0.000  -0.319  -0.335  -0.064  0.012  -0.000  -0.005
4.564     -4   0.176  0.000  -0.319  1.327  0.216  -0.054  0.001  -0.005
9.353     -2   0.176  0.000  -0.319  2.455  0.442  -0.058  0.005  -0.006
10.171      1   0.176  0.000  -0.319  0.951  0.304  0.128  0.007  -0.005
12.681      9   0.176  0.000  -0.319  1.650  0.520  0.207  0.012  -0.003
12.454      9   0.176  0.000  -0.319  0.649  0.209  0.098  0.013  -0.002
13.740     12   0.176  0.000  -0.319  1.107  0.456  0.261  0.017  -0.000
14.814     12   0.176  0.000  -0.319  1.352  0.157  -0.106  0.018  -0.001
7.547     12   0.176  0.000  -0.319  -2.517  -0.380  0.169  0.015  0.000
8.852     12   0.176  0.000  -0.319  0.857  0.066  -0.097  0.016  -0.000
8.236     12   0.176  0.000  -0.319  0.321  -0.209  -0.270  0.014  -0.003
12.425      9   0.176  0.000  -0.319  2.499  0.298  -0.206  0.016  -0.004
8.318      7   0.176  0.000  -0.319  -1.148  -0.069  0.203  0.016  -0.003
13.412     10   0.176  0.000  -0.319  2.954  0.351  -0.247  0.019  -0.005
13.709     10   0.176  0.000  -0.319  1.193  0.163  -0.057  0.020  -0.005
7.967      7   0.176  0.000  -0.319  -1.739  -0.176  0.222  0.019  -0.003
3.545     11   0.176  0.000  -0.319  -1.695  -0.239  0.143  0.017  -0.002
3.881      9   0.176  0.000  -0.319  0.289  -0.136  -0.183  0.016  -0.004
0.535      9   0.176  0.000  -0.319  -1.762  -0.049  0.355  0.015  -0.001
7.717      5   0.176  0.000  -0.319  2.925  0.501  -0.086  0.019  -0.002
9.490      2   0.176  0.000  -0.319  1.390  -0.030  -0.307  0.019  -0.004
10.187      2   0.176  0.000  -0.319  0.939  0.149  -0.017  0.020  -0.004
17.744      4   0.176  0.000  -0.319  3.985  0.887  0.103  0.027  -0.003
13.093      8   0.176  0.000  -0.319  -1.064  0.027  0.298  0.027  -0.001
11.953     14   0.176  0.000  -0.319  0.374  -0.093  -0.144  0.027  -0.002
13.946     14   0.176  0.000  -0.319  1.789  0.159  -0.185  0.028  -0.004
14.605     13   0.176  0.000  -0.319  1.276  0.231  0.006  0.030  -0.003
10.630     14   0.176  0.000  -0.319  -0.510  -0.382  -0.251  0.027  -0.005
5.738     14   0.176  0.000  -0.319  -1.675  -0.109  0.289  0.026  -0.003
-0.691     11   0.176  0.000  -0.319  -2.923  -0.387  0.262  0.023  -0.001
-3.700      6   0.176  0.000  -0.319  -1.897  -0.363  0.058  0.020  -0.001
-2.651      3   0.176  0.000  -0.319  -0.387  -0.031  0.077  0.020  0.000
2.005      3   0.176  0.000  -0.319  1.450  0.194  -0.086  0.021  -0.001
-0.164     -2   0.176  0.000  -0.319  -1.088  -0.404  -0.163  0.018  -0.002
1.790      0   0.176  0.000  -0.319  0.865  -0.214  -0.389  0.016  -0.005
-2.977      0   0.176  0.000  -0.319  -2.410  -0.279  0.256  0.014  -0.003
-9.467      1   0.176  0.000  -0.319  -3.365  -0.843  -0.139  0.007  -0.004
-12.700     -3   0.176  0.000  -0.319  -3.000  -0.182  0.474  0.006  -0.000
-14.167     -4   0.176  0.000  -0.319  -2.216  -0.522  -0.062  0.002  -0.001
-10.062     -4   0.176  0.000  -0.319  0.090  0.057  0.044  0.002  -0.001
-8.464     -6   0.176  0.000  -0.319  -0.323  -0.393  -0.342  -0.001  -0.003
-9.539     -7   0.176  0.000  -0.319  -1.542  -0.319  0.000  -0.004  -0.003
-12.340     -7   0.176  0.000  -0.319  -2.534  -0.403  0.123  -0.007  -0.002
-12.053     -7   0.176  0.000  -0.319  -1.943  0.208  0.636  -0.005  0.003
-6.556     -7   0.176  0.000  -0.319  0.851  0.062  -0.129  -0.005  0.002
-7.984     -7   0.176  0.000  -0.319  -2.141  -0.124  0.326  -0.006  0.004
-1.306     -7   0.176  0.000  -0.319  1.802  0.115  -0.283  -0.005  0.002
10.898     -7   0.176  0.000  -0.319  5.254  0.597  -0.519  -0.000  -0.002
10.480     -7   0.176  0.000  -0.319  0.680  -0.111  -0.262  -0.001  -0.004
13.219     -7   0.176  0.000  -0.319  1.985  0.359  -0.048  0.002  -0.005
9.732     -7   0.176  0.000  -0.319  -0.634  -0.097  0.043  0.001  -0.004
8.736      2   0.176  0.000  -0.319  0.361  -0.099  -0.177  0.000  -0.006
3.503      6   0.176  0.000  -0.319  -1.757  -0.332  0.038  -0.002  -0.005
1.860      8   0.176  0.000  -0.319  -1.110  0.281  0.542  -0.000  -0.001
4.820      3   0.176  0.000  -0.319  1.228  0.093  -0.167  0.001  -0.002
0.673      1   0.352  0.000  -0.426  -2.418  -0.517  -0.018  -0.003  -0.002
1.527      3   0.352  0.000  -0.497  -0.144  -0.069  -0.043  -0.004  -0.003
-1.147      3   0.352  0.000  -0.544  -1.996  -0.245  0.173  -0.006  -0.001
-1.182      1   0.352  0.000  -0.575  -1.030  -0.160  0.049  -0.007  -0.001
-2.852     -2   0.352  0.000  -0.596  -2.194  -0.008  0.460  -0.007  0.003
0.120     -1   0.352  0.000  -0.610  0.138  -0.142  -0.192  -0.008  0.001
0.039     -1   0.352  0.000  -0.620  -1.144  -0.143  0.085  -0.010  0.002
8.312      0   0.352  0.000  -0.626  2.817  0.424  -0.178  -0.006  0.000
9.825     -1   0.352  0.000  -0.630  0.755  -0.155  -0.336  -0.007  -0.002
5.722     -1   0.352  0.000  -0.633  -1.967  -0.228  0.179  -0.009  -0.001
7.007      3   0.352  0.000  -0.634  0.073  0.123  0.103  -0.008  -0.000
10.402      5   0.352  0.000  -0.636  1.322  0.148  -0.141  -0.007  -0.001
8.505      5   0.352  0.000  -0.637  -1.044  0.015  0.235  -0.007  0.001
10.360      5   0.352  0.000  -0.637  0.785  -0.030  -0.212  -0.007  -0.001
17.009      7   0.352  0.000  -0.637  3.042  0.603  -0.031  -0.002  -0.001
14.798      9   0.352  0.000  -0.638  -0.363  -0.072  0.002  -0.003  -0.001
8.661      9   0.352  0.000  -0.638  -2.481  -0.358  0.158  -0.006  0.000
12.287     15   0.352  0.000  -0.638  1.531  0.226  -0.100  -0.004  -0.001
9.974     11   0.352  0.000  -0.638  -1.124  0.032  0.274  -0.004  0.001
16.082     12   0.352  0.000  -0.638  2.994  0.217  -0.427  -0.002  -0.002
17.153     12   0.352  0.000  -0.638  1.319  0.031  -0.254  -0.002  -0.004
7.416     11   0.352  0.000  -0.638  -3.668  -0.659  0.102  -0.007  -0.003
5.408     13   0.352  0.000  -0.638  -1.048  -0.183  0.030  -0.008  -0.003
-1.332     10   0.352  0.000  -0.638  -3.431  -0.615  0.088  -0.013  -0.002
-5.591      5   0.352  0.000  -0.638  -3.212  -0.317  0.348  -0.016  0.001
-11.110      2   0.352  0.000  -0.638  -3.950  -0.844  -0.055  -0.023  0.000
-11.519     -3   0.352  0.000  -0.638  -1.883  -0.648  -0.305  -0.028  -0.002
-4.596     -3   0.352  0.000  -0.638  1.718  -0.095  -0.505  -0.029  -0.006
-4.052     -5   0.352  0.000  -0.638  -0.709  -0.175  -0.059  -0.030  -0.007
-2.357     -7   0.352  0.000  -0.638  -0.265  0.068  0.100  -0.029  -0.006
-4.470     -6   0.352  0.000  -0.638  -2.036  -0.135  0.270  -0.031  -0.004
1.686     -6   0.352  0.000  -0.638  1.611  0.376  0.014  -0.028  -0.004
7.572     -6   0.352  0.000  -0.638  2.350  0.214  -0.314  -0.026  -0.006
12.601     -3   0.352  0.000  -0.638  2.456  0.422  -0.112  -0.022  -0.007
11.476     -3   0.352  0.000  -0.638  -0.014  0.115  0.106  -0.022  -0.006
13.585      4   0.352  0.000  -0.638  1.652  0.097  -0.275  -0.021  -0.009
21.627      7   0.352  0.000  -0.638  4.540  0.793  -0.163  -0.014  -0.010
25.177     13   0.352  0.000  -0.638  2.907  0.863  0.275  -0.008  -0.008
27.390     13   0.352  0.000  -0.638  2.482  0.782  0.287  -0.001  -0.005
27.899     17   0.352  0.000  -0.638  2.088  0.386  -0.040  0.002  -0.006
28.885     21   0.352  0.000  -0.638  2.615  0.245  -0.299  0.004  -0.008
24.344     21   0.352  0.000  -0.638  0.413  -0.267  -0.357  0.002  -0.011
21.747     24   0.352  0.000  -0.638  0.717  0.125  -0.007  0.003  -0.011
18.567     25   0.352  0.000  -0.638  -0.013  0.209  0.241  0.004  -0.009
15.046     24   0.352  0.000  -0.638  -0.638  0.149  0.312  0.006  -0.007
12.267     24   0.352  0.000  -0.638  -1.025  0.323  0.579  0.008  -0.002
11.178     20   0.352  0.000  -0.638  -0.355  0.027  0.118  0.008  -0.001
7.042     15   0.352  0.000  -0.638  -2.068  -0.139  0.313  0.007  0.002
9.029     12   0.352  0.000  -0.638  0.664  -0.071  -0.212  0.007  -0.000
5.454      7   0.352  0.000  -0.638  -1.694  -0.423  -0.070  0.003  -0.001
8.781      9   0.352  0.000  -0.638  1.261  0.052  -0.214  0.004  -0.002
3.508      9   0.352  0.000  -0.638  -2.525  -0.413  0.119  0.000  -0.001
6.253      7   0.352  0.000  -0.638  0.897  -0.049  -0.244  -0.000  -0.003
8.242      6   0.352  0.000  -0.638  0.820  0.035  -0.137  0.000  -0.005
7.682      5   0.352  0.000  -0.638  -0.321  0.037  0.115  0.001  -0.004
8.765      5   0.352  0.000  -0.638  0.526  -0.001  -0.110  0.001  -0.004
12.832      7   0.352  0.000  -0.638  2.167  0.190  -0.263  0.002  -0.007
13.161      8   0.352  0.000  -0.638  0.787  0.092  -0.063  0.003  -0.007
12.021      9   0.352  0.000  -0.638  -0.176  0.253  0.318  0.005  -0.005
17.342      9   0.352  0.000  -0.638  2.778  0.562  0.002  0.009  -0.005
18.291     11   0.352  0.000  -0.638  1.330  0.218  -0.041  0.011  -0.005
14.650     14   0.352  0.000  -0.638  -0.812  -0.045  0.149  0.011  -0.004
16.093     14   0.352  0.000  -0.638  1.064  0.355  0.163  0.014  -0.002
13.820     15   0.352  0.000  -0.638  -0.081  -0.356  -0.338  0.011  -0.005
8.135     19   0.352  0.000  -0.638  -2.300  -0.175  0.334  0.009  -0.002
10.226     12   0.352  0.000  -0.638  0.792  0.202  0.056  0.011  -0.002
14.487     12   0.352  0.000  -0.638  2.015  0.368  -0.032  0.014  -0.002
17.814     11   0.352  0.000  -0.638  2.199  0.199  -0.246  0.015  -0.004
19.532     10   0.352  0.000  -0.638  1.808  0.200  -0.157  0.017  -0.005
16.064     14   0.352  0.000  -0.638  -0.261  -0.265  -0.195  0.015  -0.007
13.778     14   0.352  0.000  -0.638  -0.255  0.043  0.128  0.015  -0.006
13.848     15   0.352  0.000  -0.638  0.411  0.306  0.261  0.018  -0.004
18.243     17   0.352  0.000  -0.638  2.685  0.330  -0.207  0.020  -0.006
16.611     13   0.352  0.000  -0.638  0.126  0.139  0.152  0.021  -0.004
10.866     17   0.352  0.000  -0.638  -1.863  -0.352  0.065  0.019  -0.004
10.247     17   0.352  0.000  -0.638  -0.087  -0.001  0.046  0.019  -0.003
7.254     17   0.352  0.000  -0.638  -1.189  -0.273  -0.003  0.016  -0.003
7.113     12   0.352  0.000  -0.638  -0.006  -0.195  -0.180  0.015  -0.005
12.373     11   0.352  0.000  -0.638  2.664  0.191  -0.352  0.016  -0.008
8.316      7   0.352  0.000  -0.638  -1.405  -0.135  0.193  0.015  -0.006
9.842      7   0.352  0.000  -0.638  0.669  0.275  0.173  0.018  -0.005
6.656     10   0.352  0.000  -0.638  -1.454  -0.106  0.232  0.017  -0.003
7.283     10   0.352  0.000  -0.638  0.115  -0.031  -0.033  0.016  -0.003
9.883      8   0.352  0.000  -0.638  1.011  0.219  0.036  0.018  -0.003
13.123      8   0.352  0.000  -0.638  1.829  0.073  -0.293  0.019  -0.005
13.532      5   0.352  0.000  -0.638  0.704  0.122  0.006  0.020  -0.005
9.453     10   0.352  0.000  -0.638  -1.657  0.008  0.400  0.020  -0.002
9.140     10   0.352  0.000  -0.638  -0.436  0.177  0.309  0.021  0.000
13.061     10   0.352  0.000  -0.638  1.482  0.386  0.112  0.024  0.001
8.088     10   0.352  0.000  -0.638  -2.221  -0.379  0.110  0.021  0.002
8.019     11   0.352  0.000  -0.638  -0.420  -0.100  0.009  0.020  0.002
2.463     11   0.352  0.000  -0.638  -2.912  -0.600  0.021  0.016  0.002
2.172      9   0.352  0.000  -0.638  -0.923  -0.316  -0.118  0.013  0.002
2.496      5   0.352  0.000  -0.638  -0.713  -0.174  -0.014  0.012  0.001
6.024      0   0.352  0.000  -0.638  1.019  -0.069  -0.281  0.011  -0.001
4.444      0   0.352  0.000  -0.638  -0.754  -0.508  -0.358  0.007  -0.004
2.885      2   0.352  0.000  -0.638  -1.006  -0.269  -0.053  0.005  -0.004
5.162      2   0.352  0.000  -0.638  0.455  0.183  0.106  0.006  -0.003
7.177      4   0.352  0.000  -0.638  0.764  -0.025  -0.180  0.006  -0.005
12.489      5   0.352  0.000  -0.638  2.763  0.139  -0.439  0.007  -0.008
16.895      4   0.352  0.000  -0.638  2.691  0.473  -0.065  0.011  -0.009
18.851      4   0.352  0.000  -0.638  1.898  0.424  0.061  0.015  -0.008
15.274     10   0.352  0.000  -0.638  -0.393  -0.103  0.005  0.014  -0.008
6.946     13   0.352  0.000  -0.638  -2.994  -0.501  0.148  0.010  -0.007
3.519     16   0.352  0.000  -0.638  -1.445  -0.342  -0.027  0.007  -0.007
4.502     16   0.352  0.000  -0.638  0.012  0.191  0.217  0.009  -0.005
6.225      9   0.352  0.000  -0.638  0.492  0.129  0.047  0.010  -0.005
1.364      6   0.352  0.000  -0.638  -2.614  -0.237  0.336  0.008  -0.002
-4.807      5   0.352  0.000  -0.638  -3.790  -0.488  0.319  0.004  0.000
2.766      5   0.352  0.000  -0.638  2.216  0.228  -0.236  0.006  -0.002
3.501      2   0.352  0.000  -0.638  -0.287  -0.070  -0.002  0.005  -0.002
3.993      3   0.352  0.000  -0.638  -0.240  -0.148  -0.096  0.004  -0.003
9.537      3   0.352  0.000  -0.638  1.840  0.564  0.204  0.008  -0.001
