SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
220.936     25   0.000  0.000  0.000  23.604  4.942  0.112  0.045  -0.004
196.989     14   0.000  0.000  0.000  9.292  2.024  0.183  0.061  -0.003
149.449      1   0.000  0.000  0.000  -3.598  -0.629  0.196  0.056  -0.001
102.078     -4   0.000  0.000  0.000  -7.786  -1.612  0.059  0.043  -0.001
45.505      3   0.000  0.000  0.000  -16.019  -3.510  -0.177  0.015  -0.002
-9.254    -22   0.000  0.000  0.000  -20.389  -4.222  -0.015  -0.019  -0.002
-25.294    -33   0.000  0.000  0.000  -7.983  -1.549  0.076  -0.031  -0.002
-27.387    -33   0.000  0.000  0.000  -3.289  -0.470  0.180  -0.035  -0.000
-27.665    -34   0.000  0.000  0.000  -2.976  -0.172  0.421  -0.036  0.003
-18.039    -36   0.000  0.000  0.000  1.427  0.569  0.242  -0.032  0.005
0.395    -36   0.000  0.000  0.000  6.520  1.241  -0.150  -0.022  0.004
-3.308    -36   0.000  0.000  0.000  -1.426  -0.686  -0.448  -0.027  0.000
14.062    -35   0.000  0.000  0.000  7.740  1.401  -0.234  -0.016  -0.002
62.740    -37   0.000  0.000  0.000  23.110  4.955  0.201  0.023  -0.000
202.186    -37   0.000  0.000  0.000  68.318  14.170  0.174  0.137  0.001
292.918    -36   0.000  0.000  0.000  59.101  11.952  -0.028  0.232  0.001
387.585    -35   0.000  0.000  0.000  69.289  13.737  -0.233  0.342  -0.001
427.621    -35   0.000  0.000  0.000  53.158  10.492  -0.020  0.426  -0.001
439.461    -35   0.000  0.000  0.000  44.316  8.352  -0.257  0.493  -0.003
430.880    -36   0.000  0.000  0.000  36.106  6.791  -0.038  0.547  -0.003
350.200    -36   0.000  0.000  0.000  2.623  0.103  0.232  0.548  -0.002
289.018    -36   0.000  0.000  0.000  4.061  0.333  0.162  0.551  -0.000
81.338    -35   0.000  0.000  0.000  -67.190  -14.637  -0.190  0.434  -0.002
-49.760    -36   0.000  0.000  0.000  -51.697  -11.016  0.128  0.346  -0.001
-82.724    -37   0.000  0.000  0.000  -19.096  -4.539  -0.216  0.309  -0.002
-114.100    -37   0.000  0.000  0.000  -21.140  -5.036  -0.342  0.269  -0.005
-157.348    -34   0.000  0.000  0.000  -29.156  -6.642  -0.346  0.216  -0.008
-184.427    -29   0.000  0.000  0.000  -26.272  -5.341  0.340  0.173  -0.005
-209.917     -4   0.000  0.000  0.000  -28.398  -5.495  0.582  0.129  -0.001
-220.747     -5   0.000  0.000  0.000  -24.035  -4.886  0.217  0.090  0.001
-185.344      0   0.000  0.000  0.000  -4.156  -0.895  0.068  0.083  0.002
-120.939     17   0.000  0.000  0.000  12.007  2.501  0.138  0.103  0.003
-58.139     17   0.000  0.000  0.000  17.433  3.204  -0.272  0.129  0.001
-57.533     24   0.000  0.000  0.000  -5.052  -1.160  0.031  0.119  0.001
-55.535     25   0.000  0.000  0.000  -4.600  -0.843  0.256  0.113  0.003
-59.930     25   0.000  0.000  0.000  -7.158  -1.620  -0.021  0.100  0.003
-85.145     25   0.000  0.000  0.000  -17.116  -3.456  0.185  0.072  0.004
-89.464     25   0.000  0.000  0.000  -9.547  -2.394  -0.372  0.053  0.001
-104.723     26   0.000  0.000  0.000  -14.766  -3.366  -0.287  0.026  -0.001
-159.091     26   0.000  0.000  0.000  -33.638  -7.196  -0.269  -0.032  -0.003
-153.761     25   0.000  0.000  0.000  -11.733  -2.441  -0.068  -0.051  -0.004
-127.981     25   0.000  0.000  0.000  -2.174  -0.289  0.106  -0.054  -0.003
-104.753     25   0.000  0.000  0.000  -1.115  0.004  0.183  -0.054  -0.001
-78.469     25   0.000  0.000  0.000  2.749  0.326  -0.317  -0.051  -0.004
-80.848     25   0.000  0.000  0.000  -7.402  -1.991  -0.557  -0.067  -0.008
-108.734     25   0.000  0.000  0.000  -18.792  -4.362  -0.603  -0.102  -0.013
-139.777     25   0.000  0.000  0.000  -23.485  -4.256  0.489  -0.136  -0.009
-156.930     25   0.000  0.000  0.000  -20.145  -3.651  0.356  -0.165  -0.006
-147.261     25   0.000  0.000  0.000  -9.893  -1.402  0.466  -0.176  -0.003
-124.885     25   0.000  0.000  0.000  -3.499  -0.092  0.444  -0.177  0.001
-120.267     25   0.000  0.000  0.000  -9.448  -1.546  0.194  -0.189  0.002
-92.490     25   0.000  0.000  0.000  1.630  0.424  -0.147  -0.186  0.001
-57.099     25   0.000  0.000  0.000  7.616  1.674  -0.120  -0.173  0.000
-1.705     25   0.000  0.000  0.000  19.825  4.222  -0.059  -0.139  -0.000
52.896     25   0.000  0.000  0.000  24.377  5.245  0.078  -0.097  0.000
103.037     25   0.000  0.000  0.000  27.178  5.863  0.174  -0.050  0.002
113.970     26   0.000  0.000  0.000  14.029  3.052  0.115  -0.025  0.003
83.542     26   0.000  0.000  0.000  -3.546  -0.704  -0.010  -0.031  0.003
52.320     14   0.000  0.000  0.000  -6.667  -1.322  0.008  -0.042  0.003
-14.065      7   0.000  0.000  0.000  -25.442  -5.055  0.125  -0.082  0.004
-54.280      7   0.000  0.000  0.000  -19.370  -4.108  -0.244  -0.115  0.002
-67.826      0   0.000  0.000  0.000  -11.394  -1.921  0.296  -0.130  0.004
-57.115     -3   0.000  0.000  0.000  -1.409  -0.276  -0.155  -0.133  0.003
-62.945      4   0.000  0.000  0.000  -7.591  -1.768  -0.391  -0.147  -0.000
-37.283      4   0.000  0.000  0.000  5.596  1.607  0.300  -0.134  0.002
-21.816     -5   0.000  0.000  0.000  3.577  0.786  -0.117  -0.128  0.001
-3.296     17   0.000  0.000  0.000  6.284  1.457  0.014  -0.116  0.001
49.886     17   0.000  0.000  0.000  23.673  4.904  -0.103  -0.077  0.000
125.112     24   0.000  0.000  0.000  38.757  7.659  -0.416  -0.015  -0.003
219.076     25   0.000  0.000  0.000  54.168  10.779  -0.383  0.071  -0.006
271.603     11   0.000  0.000  0.000  44.367  8.484  -0.569  0.139  -0.010
289.879     11   0.000  0.000  0.000  33.362  6.739  0.067  0.193  -0.010
297.309      1   0.000  0.000  0.000  29.951  6.122  0.223  0.242  -0.008
284.315     -3   0.000  0.000  0.000  21.421  4.212  0.115  0.275  -0.007
265.723     -6   0.000  0.000  0.000  17.478  3.554  0.317  0.304  -0.005
222.978     -6   0.000  0.000  0.000  5.058  0.681  0.010  0.309  -0.005
163.573     -4   0.000  0.000  0.000  -6.388  -1.603  0.087  0.296  -0.004
99.274     -4   0.000  0.000  0.000  -13.846  -3.280  -0.083  0.270  -0.005
52.362    -14   0.000  0.000  0.000  -12.179  -2.521  0.324  0.250  -0.002
14.346    -35   -0.176  0.000  0.319  -10.609  -2.183  0.313  0.232  0.000
7.974    -34   -0.176  0.000  0.319  -2.295  -0.497  0.265  0.228  0.003
12.731    -35   -0.176  0.000  0.319  3.249  0.611  0.224  0.233  0.004
5.196    -35   -0.176  0.000  0.319  -2.001  -0.700  -0.017  0.228  0.004
-42.788    -35   -0.176  0.000  0.319  -21.201  -4.327  0.310  0.193  0.007
-105.460    -35   -0.176  0.000  0.319  -31.663  -7.071  -0.365  0.137  0.004
-138.720    -35   -0.176  0.000  0.319  -24.011  -5.335  -0.259  0.094  0.002
-168.625    -36   -0.176  0.000  0.319  -25.799  -5.242  0.177  0.052  0.003
-184.483    -20   -0.176  0.000  0.319  -22.056  -4.627  -0.041  0.015  0.003
-174.135     -7   -0.176  0.000  0.319  -12.011  -2.179  0.320  -0.002  0.005
-145.652     -7   -0.176  0.000  0.319  -2.421  -0.825  -0.356  -0.009  0.003
-105.782     -4   -0.176  0.000  0.319  5.403  0.838  -0.302  -0.002  0.000
-65.465     -5   -0.176  0.000  0.319  9.475  1.545  -0.427  0.010  -0.003
-40.365     -5   -0.176  0.000  0.319  5.923  1.345  0.153  0.021  -0.002
-22.558     -5   -0.176  0.000  0.319  4.772  1.161  0.220  0.030  -0.000
-25.887     -4   -0.176  0.000  0.319  -2.958  -0.718  -0.079  0.024  -0.001
-30.963     -5   -0.176  0.000  0.319  -3.860  -1.045  -0.234  0.016  -0.003
-27.294     -5   -0.176  0.000  0.319  -0.104  -0.429  -0.407  0.012  -0.006
-32.112     -5   -0.176  0.000  0.319  -3.399  -1.105  -0.407  0.004  -0.009
-26.112     -5   -0.176  0.000  0.319  1.282  -0.187  -0.460  0.002  -0.013
-20.661     -6   -0.176  0.000  0.319  0.951  0.586  0.432  0.007  -0.010
77.907     -6   -0.176  0.000  0.319  43.081  9.328  0.526  0.081  -0.005
102.511     -6   -0.176  0.000  0.319  18.273  4.310  0.698  0.116  0.000
119.651     -6   -0.176  0.000  0.319  17.332  3.555  0.140  0.144  0.001
92.218     -7   -0.176  0.000  0.319  -1.017  -0.487  -0.114  0.140  0.000
38.740    -27   -0.176  0.000  0.319  -15.162  -3.400  -0.125  0.113  -0.001
-9.294    -33   -0.176  0.000  0.319  -17.902  -3.518  0.312  0.085  0.002
-24.683    -33   -0.176  0.000  0.319  -7.170  -1.800  -0.242  0.071  0.000
-18.868    -34   -0.176  0.000  0.319  1.164  -0.134  -0.305  0.070  -0.002
-13.501    -36   -0.176  0.000  0.319  1.430  0.123  -0.090  0.071  -0.003
-17.334    -36   -0.176  0.000  0.319  -2.277  -0.549  0.007  0.066  -0.003
-28.656    -36   -0.176  0.000  0.319  -5.988  -1.317  -0.005  0.056  -0.003
-48.180    -37   -0.176  0.000  0.319  -10.844  -2.163  0.142  0.038  -0.002
-66.254    -36   -0.176  0.000  0.319  -12.144  -2.289  0.268  0.020  0.000
-60.539    -36   -0.176  0.000  0.319  -2.726  -0.796  -0.224  0.014  -0.002
-56.809    -36   -0.176  0.000  0.319  -3.310  -0.598  0.106  0.009  -0.001
-55.917    -37   -0.176  0.000  0.319  -4.003  -1.030  -0.208  0.001  -0.002
-57.497    -34   -0.176  0.000  0.319  -4.964  -1.192  -0.178  -0.009  -0.004
-58.935    -37   -0.176  0.000  0.319  -4.746  -1.348  -0.401  -0.020  -0.007
-57.604    -37   -0.176  0.000  0.319  -3.910  -0.696  0.097  -0.025  -0.006
-60.706     -1   -0.176  0.000  0.319  -6.352  -0.673  0.644  -0.031  -0.001
-55.754     -5   -0.176  0.000  0.319  -2.726  -0.502  0.024  -0.035  -0.001
-41.523     -5   -0.176  0.000  0.319  2.029  0.340  -0.123  -0.032  -0.002
-33.238     -4   -0.176  0.000  0.319  0.783  -0.005  -0.213  -0.032  -0.004
-19.951     -6   -0.176  0.000  0.319  4.145  0.426  -0.485  -0.028  -0.008
-10.731     -1   -0.176  0.000  0.319  3.323  0.673  -0.037  -0.023  -0.008
-13.544     -1   -0.176  0.000  0.319  -1.530  -0.046  0.264  -0.023  -0.006
-27.935     -5   -0.176  0.000  0.319  -8.944  0.245  2.178  -0.022  0.012
-399.122     -6   -0.176  0.000  0.319  -213.995  0.000  46.415  -0.022  0.383
-207.133     -1   -0.176  0.000  0.319  35.147  0.449  -7.664  -0.018  0.322
873.225     25   -0.176  0.000  0.319  565.109  0.817  -122.244  -0.011  -0.656
1042.036     25   -0.176  0.000  0.319  243.580  0.751  -51.276  -0.005  -1.066
556.248      1   -0.176  0.000  0.319  -77.791  0.436  18.683  -0.002  -0.917
614.843      1   -0.176  0.000  0.319  165.016  0.131  -34.535  -0.001  -1.193
683.895    -17   -0.176  0.000  0.319  198.075  0.144  -41.349  0.000  -1.524
415.499    -31   -0.176  0.000  0.319  38.978  0.161  -6.376  0.002  -1.575
264.303    -31   -0.176  0.000  0.319  78.243  0.493  -14.483  0.006  -1.691
284.953    -33   -0.176  0.000  0.319  167.077  0.502  -33.608  0.010  -1.960
345.994    -36   -0.176  0.000  0.319  212.397  0.393  -43.219  0.013  -2.306
315.456    -34   -0.176  0.000  0.319  193.433  0.055  -39.021  0.013  -2.618
126.238    -34   -0.176  0.000  0.319  122.716  0.321  -22.995  0.016  -2.802
-324.170    -33   -0.176  0.000  0.319  -32.842  -0.125  10.539  0.015  -2.717
-821.039    -36   -0.176  0.000  0.319  -117.549  0.490  29.471  0.019  -2.482
-849.776    -12   -0.176  0.000  0.319  74.114  0.363  -12.563  0.022  -2.582
-884.894    -12   -0.176  0.000  0.319  75.062  0.045  -12.975  0.022  -2.686
-1192.170     -6   -0.176  0.000  0.319  -75.616  0.012  19.832  0.022  -2.527
-1805.450     13   -0.176  0.000  0.319  -296.405  0.336  67.907  0.025  -1.984
-2617.741     13   -0.176  0.000  0.319  -518.616  -0.323  114.771  0.022  -1.066
-3247.841     23   -0.176  0.000  0.319  -576.548  0.245  126.791  0.024  -0.051
-3348.877     25   -0.176  0.000  0.319  -422.403  -0.492  91.275  0.020  0.679
-2805.851     25   -0.176  0.000  0.319  -122.845  -0.298  25.526  0.018  0.883
-1958.700     25   -0.176  0.000  0.319  96.726  -0.514  -22.630  0.014  0.702
-1233.432     25   -0.176  0.000  0.319  137.535  -0.520  -31.273  0.009  0.452
-955.835     25   -0.176  0.000  0.319  -16.123  0.159  3.113  0.011  0.477
-1277.121     25   -0.176  0.000  0.319  -325.684  -0.179  69.929  0.009  1.036
-1886.979     25   -0.176  0.000  0.319  -567.149  -0.425  121.385  0.006  2.007
-2203.332     25   -0.176  0.000  0.319  -541.925  -0.532  114.570  0.002  2.924
-1762.337     25   -0.176  0.000  0.319  -217.093  0.182  43.648  0.003  3.273
-652.827     25   -0.176  0.000  0.319  186.255  0.428  -44.092  0.007  2.920
561.307     25   -0.176  0.000  0.319  398.014  0.553  -89.484  0.011  2.204
1311.232     25   -0.176  0.000  0.319  325.770  0.755  -72.682  0.017  1.623
1358.438     25   -0.176  0.000  0.319  56.763  -0.159  -14.509  0.016  1.507
832.142      4   -0.176  0.000  0.319  -255.139  0.242  53.770  0.018  1.937
311.334    -10   -0.176  0.000  0.319  -343.274  -0.228  71.869  0.016  2.512
304.463    -31   -0.176  0.000  0.319  -153.555  -0.289  29.893  0.014  2.751
863.612    -31   -0.176  0.000  0.319  149.468  -0.597  -36.521  0.009  2.459
1742.603    -34   -0.176  0.000  0.319  416.319  -0.614  -94.108  0.004  1.706
1964.780    -35   -0.176  0.000  0.319  199.623  -0.614  -46.126  -0.001  1.337
1361.234    -36   -0.176  0.000  0.319  -216.150  -0.644  44.563  -0.006  1.693
1657.891    -36   -0.176  0.000  0.319  199.424  -0.662  -46.129  -0.012  1.324
1393.690    -34   -0.176  0.000  0.319  -58.727  0.208  11.290  -0.010  1.415
967.838    -34   -0.176  0.000  0.319  -186.747  -0.181  38.559  -0.011  1.723
595.427    -34   -0.176  0.000  0.319  -228.065  0.024  47.357  -0.011  2.102
88.150    -35   -0.176  0.000  0.319  -374.523  -0.420  78.206  -0.014  2.728
-744.001    -34   -0.176  0.000  0.319  -663.453  -0.054  140.528  -0.015  3.852
-1758.067    -36   -0.176  0.000  0.319  -944.935  0.074  200.356  -0.014  5.455
-2296.458    -36   -0.176  0.000  0.319  -910.190  0.726  191.489  -0.008  6.987
-2080.858    -14   -0.176  0.000  0.319  -657.333  0.780  134.734  -0.002  8.065
-1120.435     18   -0.176  0.000  0.319  -290.202  0.896  53.808  0.005  8.495
157.306     24   -0.176  0.000  0.319  -32.076  0.456  -3.226  0.009  8.469
1100.131     26   -0.176  0.000  0.319  -74.858  0.673  6.328  0.014  8.520
1508.436     13   -0.176  0.000  0.319  -274.142  0.438  49.286  0.017  8.914
1577.524     -1   -0.176  0.000  0.319  -449.042  0.246  86.561  0.019  9.607
1865.917     -1   -0.176  0.000  0.319  -368.464  0.571  68.543  0.024  10.155
2691.498    -27   -0.176  0.000  0.319  -70.432  -0.243  2.299  0.022  10.173
4123.505    -34   -0.176  0.000  0.319  366.422  -0.307  -92.632  0.020  9.432
5987.093    -34   -0.176  0.000  0.319  830.287  -1.039  -193.179  0.011  7.887
7851.697    -37   -0.176  0.000  0.319  1156.281  0.104  -260.810  0.012  5.800
9117.862    -37   -0.176  0.000  0.319  1183.507  0.342  -263.845  0.015  3.690
9362.013    -34   -0.176  0.000  0.319  903.643  0.878  -199.865  0.022  2.091
8538.478    -34   -0.176  0.000  0.319  444.252  0.806  -98.193  0.028  1.305
6795.421    -34   -0.176  0.000  0.319  -112.930  0.678  23.627  0.034  1.494
4652.646    -34   -0.176  0.000  0.319  -551.772  0.225  118.188  0.036  2.440
3087.164    -34   -0.176  0.000  0.319  -538.213  0.024  113.845  0.036  3.350
2506.433    -34   0.000  0.000  0.000  -228.138  0.262  45.637  0.038  3.716
2907.539    -34   0.000  0.000  0.000  238.974  0.040  -56.460  0.038  3.264
3905.427    -34   0.000  0.000  0.000  654.921  0.276  -145.942  0.040  2.096
4623.875    -34   0.000  0.000  0.000  697.078  0.151  -153.756  0.042  0.866
4268.688    -34   0.000  0.000  0.000  261.543  -0.320  -58.154  0.039  0.401
3191.768    -35   0.000  0.000  0.000  -154.137  -0.160  32.838  0.038  0.664
2142.003    -36   0.000  0.000  0.000  -280.729  -0.301  59.839  0.035  1.142
1505.266    -36   0.000  0.000  0.000  -201.324  -0.426  41.864  0.032  1.477
1311.534    -37   0.000  0.000  0.000  -47.508  -0.301  8.179  0.030  1.543
1269.612    -36   0.000  0.000  0.000  12.050  -0.577  -5.128  0.025  1.502
1238.441    -35   0.000  0.000  0.000  15.471  0.173  -5.032  0.026  1.462
1244.113    -34   0.000  0.000  0.000  35.671  0.276  -9.256  0.028  1.388
1293.718    -34   0.000  0.000  0.000  67.419  -0.272  -16.632  0.026  1.254
1277.159    -37   0.000  0.000  0.000  44.581  0.371  -10.830  0.029  1.168
1317.452    -37   0.000  0.000  0.000  81.755  0.061  -19.115  0.030  1.015
1316.246    -34   0.000  0.000  0.000  74.215  -0.006  -17.356  0.030  0.876
1012.442    -35   0.000  0.000  0.000  -87.799  0.378  18.396  0.033  1.023
309.678    -35   0.000  0.000  0.000  -359.069  -0.101  76.600  0.032  1.636
-749.883    -35   0.000  0.000  0.000  -687.409  0.241  147.470  0.034  2.816
-2072.344    -35   0.000  0.000  0.000  -1044.489  0.068  223.327  0.034  4.602
-3127.593    -12   0.000  0.000  0.000  -1175.746  -0.089  249.410  0.034  6.598
-3231.498    -12   0.000  0.000  0.000  -903.913  -0.213  187.757  0.032  8.100
-1949.761     13   0.000  0.000  0.000  -240.383  -0.613  41.396  0.027  8.431
257.322     23   0.000  0.000  0.000  405.980  -0.488  -99.215  0.023  7.637
2724.863     25   0.000  0.000  0.000  864.252  -0.641  -197.871  0.018  6.054
4860.795     25   0.000  0.000  0.000  1074.622  -0.678  -241.597  0.013  4.121
6277.770     -6   0.000  0.000  0.000  1053.540  -0.857  -234.787  0.006  2.243
6717.967    -31   0.000  0.000  0.000  800.040  -0.892  -177.438  -0.001  0.824
6158.268    -31   0.000  0.000  0.000  388.910  -1.542  -87.096  -0.014  0.127
4961.299    -34   0.000  0.000  0.000  13.840  -0.454  -3.661  -0.017  0.098
3596.464    -36   0.000  0.000  0.000  -215.721  -0.374  46.292  -0.020  0.468
2761.748    -35   0.000  0.000  0.000  -97.585  -0.635  19.900  -0.025  0.627
2488.167    -35   0.000  0.000  0.000  113.402  -0.265  -25.719  -0.028  0.421
2281.896    -34   0.000  0.000  0.000  134.695  0.500  -29.277  -0.024  0.187
1999.631    -36   0.000  0.000  0.000  85.890  0.129  -18.774  -0.022  0.037
1535.199    -35   0.000  0.000  0.000  -39.095  0.599  9.046  -0.018  0.109
1004.992    -35   0.000  0.000  0.000  -134.925  0.774  29.950  -0.012  0.349
692.672    -35   0.000  0.000  0.000  -89.638  0.895  19.952  -0.004  0.509
567.776    -34   0.000  0.000  0.000  -30.631  0.818  6.869  0.002  0.563
439.894    -34   0.000  0.000  0.000  -50.486  0.697  10.992  0.008  0.651
62.709    -35   0.000  0.000  0.000  -212.453  0.247  45.574  0.010  1.016
-391.392    -35   0.000  0.000  0.000  -326.463  0.545  70.184  0.014  1.577
-618.839    -35   0.000  0.000  0.000  -290.757  0.180  61.346  0.016  2.068
-502.453    -34   0.000  0.000  0.000  -158.122  0.305  32.070  0.018  2.325
-105.516    -13   0.000  0.000  0.000  -4.390  0.060  -1.883  0.018  2.310
218.504     -7   0.000  0.000  0.000  0.243  0.332  -2.582  0.021  2.289
319.653     -7   0.000  0.000  0.000  -87.101  -0.184  15.863  0.020  2.416
444.924     -3   0.000  0.000  0.000  -71.370  -0.120  12.355  0.019  2.515
632.961     -3   0.000  0.000  0.000  -28.886  -0.057  3.073  0.018  2.539
807.161     -5   0.000  0.000  0.000  -17.325  0.097  0.695  0.019  2.545
1186.227     -5   0.000  0.000  0.000  118.475  -0.007  -28.903  0.019  2.314
1586.498    -18   0.000  0.000  0.000  191.079  -0.204  -44.583  0.017  1.957
1832.194    -33   0.000  0.000  0.000  175.444  -0.224  -40.762  0.016  1.631
1922.562    -33   0.000  0.000  0.000  140.013  -0.647  -33.110  0.010  1.366
2059.748    -33   0.000  0.000  0.000  195.801  -0.091  -44.308  0.010  1.012
2173.790    -34   0.000  0.000  0.000  224.990  -0.428  -50.555  0.006  0.607
2463.557    -36   0.000  0.000  0.000  366.778  0.262  -80.103  0.008  -0.034
2421.051    -36   0.000  0.000  0.000  259.314  -0.180  -56.433  0.007  -0.485
2027.627    -36   0.000  0.000  0.000  88.723  -0.098  -18.746  0.006  -0.635
1464.587    -34   0.000  0.000  0.000  -41.326  -0.020  9.756  0.006  -0.557
911.855    -35   0.000  0.000  0.000  -105.367  -0.060  23.518  0.005  -0.369
577.209    -35   -0.176  0.000  0.319  -56.280  0.081  12.774  0.006  -0.267
165.789    -35   -0.176  0.000  0.319  -148.685  0.181  32.813  0.008  -0.004
-30.372    -35   -0.176  0.000  0.319  -91.226  0.058  19.880  0.008  0.155
-43.345    -35   -0.176  0.000  0.319  -22.009  0.250  4.858  0.010  0.194
49.743    -35   -0.176  0.000  0.319  34.251  -0.103  -7.776  0.009  0.132
108.872    -34   -0.176  0.000  0.319  30.006  0.051  -6.614  0.010  0.079
73.236    -34   -0.176  0.000  0.319  -12.988  -0.038  2.692  0.009  0.100
-31.069    -34   -0.176  0.000  0.319  -56.702  -0.751  11.402  0.003  0.191
-125.960    -35   -0.176  0.000  0.319  -70.682  -0.208  14.888  0.002  0.310
-376.524    -35   -0.176  0.000  0.319  -178.400  -0.395  37.923  -0.002  0.614
-736.133    -35   -0.176  0.000  0.319  -291.933  0.113  62.723  -0.001  1.116
