acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  exo_Vel[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]  theta_c[rad]  theta_l[rad]
-0.004  -0.005  -0.002  -0.001  0.156  -0.057  -9.137  0.000  0.000  0.000  0.000  0.000
-0.019  -0.003  -0.004  -0.000  -0.012  -0.037  -7.186  0.000  0.000  0.000  0.000  0.000
0.002  0.014  -0.002  0.001  0.205  0.134  -4.372  0.000  0.000  0.000  0.000  0.000
0.018  -0.022  -0.000  -0.002  0.346  -0.230  1.977  0.000  0.000  0.000  0.000  0.000
0.014  -0.003  -0.000  -0.001  0.281  -0.028  4.922  0.000  0.000  0.000  0.000  0.000
0.012  -0.002  -0.000  -0.000  0.237  -0.008  6.638  0.000  0.000  0.000  0.000  0.000
0.028  -0.001  0.001  -0.000  0.375  -0.005  9.537  0.000  0.000  0.000  0.000  0.000
0.046  -0.019  0.003  -0.002  0.529  -0.180  14.791  0.000  0.000  0.000  0.000  0.000
0.011  0.018  0.000  0.001  0.131  0.206  11.845  0.000  0.000  0.000  0.000  0.000
0.045  -0.001  0.004  -0.000  0.465  0.000  14.673  0.000  0.000  0.000  0.000  0.000
0.005  -0.018  0.000  -0.002  0.026  -0.178  13.233  0.000  0.000  0.000  0.000  0.000
0.037  0.001  0.003  -0.000  0.339  0.028  14.165  0.000  0.000  0.000  0.000  0.000
0.030  0.001  0.003  -0.000  0.249  0.028  13.897  0.000  0.000  0.000  0.000  0.000
0.029  0.002  0.003  -0.000  0.218  0.038  13.274  0.000  0.000  0.000  0.000  0.000
0.025  0.001  0.003  -0.000  0.156  0.022  12.187  0.000  0.000  0.000  0.000  0.000
-0.029  -0.035  -0.002  -0.004  -0.393  -0.335  7.620  0.000  0.000  0.000  0.000  0.000
0.025  0.023  0.003  0.002  0.177  0.266  6.212  0.000  0.000  0.000  0.000  0.000
0.024  0.020  0.003  0.002  0.156  0.215  5.217  0.000  0.000  0.000  0.000  0.000
0.005  0.001  0.001  -0.000  -0.051  0.013  3.504  0.000  0.000  0.000  0.000  0.000
0.004  0.017  0.001  0.001  -0.054  0.165  1.048  0.000  0.000  0.000  0.000  0.000
-0.018  -0.000  -0.001  -0.000  -0.268  -0.017  -2.058  0.000  0.000  0.000  0.000  0.000
-0.017  -0.001  -0.001  -0.000  -0.241  -0.026  -4.166  0.000  0.000  0.000  0.000  0.000
0.001  -0.019  0.001  -0.002  -0.039  -0.205  -2.349  0.000  0.000  0.000  0.000  0.000
-0.031  0.017  -0.003  0.001  -0.357  0.173  -7.091  0.000  0.000  0.000  0.000  0.000
-0.028  0.017  -0.003  0.002  -0.295  0.163  -10.099  0.000  0.000  0.000  0.000  0.000
0.013  0.014  0.001  0.001  0.136  0.121  -7.372  0.000  0.000  0.000  0.000  0.000
-0.026  0.014  -0.003  0.001  -0.266  0.111  -9.632  0.000  0.000  0.000  0.000  0.000
0.016  -0.043  0.001  -0.004  0.173  -0.469  -2.509  0.000  0.000  0.000  0.000  0.000
-0.023  -0.002  -0.002  -0.000  -0.223  -0.026  -4.340  0.000  0.000  0.000  0.000  0.000
-0.017  -0.001  -0.002  -0.000  -0.145  -0.013  -5.017  0.000  0.000  0.000  0.000  0.000
-0.013  -0.002  -0.002  -0.000  -0.103  -0.020  -5.033  0.000  0.000  0.000  0.000  0.000
0.021  0.000  0.002  -0.000  0.252  0.006  -1.245  0.000  0.000  0.000  0.000  0.000
0.019  0.034  0.002  0.003  0.209  0.342  -1.012  0.000  0.000  0.000  0.000  0.000
0.031  -0.005  0.003  -0.000  0.313  -0.073  3.221  0.000  0.000  0.000  0.000  0.000
-0.029  0.012  -0.003  0.001  -0.312  0.102  -1.620  0.000  0.000  0.000  0.000  0.000
0.007  -0.006  0.001  -0.000  0.076  -0.090  0.188  0.000  0.000  0.000  0.000  0.000
0.010  -0.023  0.001  -0.002  0.097  -0.250  2.971  0.000  0.000  0.000  0.000  0.000
0.029  0.015  0.003  0.001  0.278  0.153  4.430  0.000  0.000  0.000  0.000  0.000
0.006  -0.004  0.001  -0.000  0.022  -0.056  4.184  0.000  0.000  0.000  0.000  0.000
-0.011  0.014  -0.001  0.001  -0.140  0.135  0.840  0.000  0.000  0.000  0.000  0.000
-0.045  -0.006  -0.004  -0.000  -0.471  -0.078  -4.073  0.000  0.000  0.000  0.000  0.000
0.014  0.011  0.001  0.001  0.158  0.100  -2.164  0.000  0.000  0.000  0.000  0.000
0.010  -0.006  0.001  -0.000  0.106  -0.081  0.022  0.000  0.000  0.000  0.000  0.000
0.026  -0.006  0.003  -0.001  0.251  -0.079  3.384  0.000  0.000  0.000  0.000  0.000
0.004  -0.006  0.001  -0.001  0.012  -0.068  3.318  0.000  0.000  0.000  0.000  0.000
0.021  -0.005  0.002  -0.000  0.182  -0.050  5.048  0.000  0.000  0.000  0.000  0.000
0.022  -0.004  0.003  -0.000  0.178  -0.039  6.297  0.000  0.000  0.000  0.000  0.000
0.002  -0.021  0.001  -0.002  -0.040  -0.206  6.007  0.000  0.000  0.000  0.000  0.000
0.002  0.015  0.001  0.001  -0.029  0.169  3.294  0.000  0.000  0.000  0.000  0.000
-0.015  -0.020  -0.001  -0.002  -0.197  -0.190  1.724  0.000  0.000  0.000  0.000  0.000
-0.013  0.036  -0.001  0.003  -0.167  0.379  -3.126  0.000  0.000  0.000  0.000  0.000
0.001  -0.023  0.001  -0.002  -0.012  -0.238  -0.985  0.000  0.000  0.000  0.000  0.000
-0.002  -0.003  0.000  -0.000  -0.037  -0.015  -1.108  0.000  0.000  0.000  0.000  0.000
0.013  -0.002  0.002  -0.000  0.107  -0.010  0.379  0.000  0.000  0.000  0.000  0.000
-0.002  -0.001  0.000  -0.000  -0.047  0.002  -0.244  0.000  0.000  0.000  0.000  0.000
0.004  0.016  0.001  0.001  0.016  0.173  -1.218  0.000  0.000  0.000  0.000  0.000
-0.026  -0.022  -0.002  -0.002  -0.286  -0.219  -2.670  0.000  0.000  0.000  0.000  0.000
-0.009  0.017  -0.001  0.001  -0.094  0.185  -4.476  0.000  0.000  0.000  0.000  0.000
-0.015  0.034  -0.001  0.003  -0.148  0.343  -7.610  0.000  0.000  0.000  0.000  0.000
-0.014  -0.007  -0.001  -0.001  -0.120  -0.100  -6.727  0.000  0.000  0.000  0.000  0.000
-0.012  -0.006  -0.001  -0.001  -0.095  -0.076  -5.915  0.000  0.000  0.000  0.000  0.000
-0.043  -0.005  -0.004  -0.000  -0.392  -0.058  -8.721  0.000  0.000  0.000  0.000  0.000
-0.021  0.014  -0.002  0.001  -0.147  0.130  -9.514  0.000  0.000  0.000  0.000  0.000
-0.036  -0.024  -0.004  -0.002  -0.286  -0.258  -9.034  0.000  0.000  0.000  0.000  0.000
-0.016  0.031  -0.002  0.003  -0.056  0.315  -10.020  0.000  0.000  0.000  0.000  0.000
-0.049  0.012  -0.006  0.001  -0.384  0.097  -12.969  0.000  0.000  0.000  0.000  0.000
0.014  -0.045  0.000  -0.004  0.272  -0.484  -3.964  0.000  0.000  0.000  0.000  0.000
-0.024  0.015  -0.004  0.001  -0.126  0.161  -5.704  0.000  0.000  0.000  0.000  0.000
-0.020  0.013  -0.003  0.001  -0.073  0.123  -6.222  0.000  0.000  0.000  0.000  0.000
-0.002  -0.007  -0.002  -0.001  0.113  -0.079  -3.150  0.000  0.000  0.000  0.000  0.000
-0.001  -0.006  -0.002  -0.001  0.112  -0.072  -0.770  0.000  0.000  0.000  0.000  0.000
-0.019  -0.006  -0.004  -0.001  -0.080  -0.059  -1.103  0.000  0.000  0.000  0.000  0.000
0.088  -0.004  0.007  -0.000  1.002  -0.038  10.625  0.000  0.000  0.000  0.000  0.000
-0.011  -0.023  -0.002  -0.002  -0.068  -0.223  9.263  0.000  0.000  0.000  0.000  0.000
0.010  0.034  -0.000  0.003  0.142  0.368  6.439  0.000  0.000  0.000  0.000  0.000
0.047  -0.006  0.004  -0.001  0.500  -0.068  11.231  0.000  0.000  0.000  0.000  0.000
0.021  -0.005  0.001  -0.001  0.198  -0.053  11.563  0.000  0.000  0.000  0.000  0.000
0.035  -0.004  0.003  -0.000  0.326  -0.035  13.131  0.000  0.000  0.000  0.000  0.000
0.032  -0.021  0.003  -0.002  0.273  -0.205  14.970  0.000  0.000  0.000  0.000  0.000
0.031  0.034  0.003  0.003  0.240  0.361  12.150  0.000  0.000  0.000  0.000  0.000
0.029  -0.021  0.003  -0.002  0.197  -0.220  13.436  0.000  0.000  0.000  0.000  0.000
0.028  -0.023  0.003  -0.003  0.171  -0.222  14.183  0.000  0.000  0.000  0.000  0.000
0.060  0.002  0.007  -0.000  0.478  0.048  16.341  0.000  0.000  0.000  0.000  0.000
-0.004  0.016  0.001  0.001  -0.197  0.187  9.542  0.000  0.000  0.000  0.000  0.000
0.034  -0.001  0.005  -0.000  0.196  0.006  9.782  0.000  0.000  0.000  0.000  0.000
-0.005  -0.003  0.001  -0.000  -0.203  -0.016  5.641  0.000  0.000  0.000  0.000  0.000
-0.023  0.033  -0.001  0.003  -0.375  0.344  -2.088  0.000  0.000  0.000  0.000  0.000
-0.004  0.012  0.001  0.001  -0.147  0.108  -4.057  0.000  0.000  0.000  0.000  0.000
0.051  -0.023  0.006  -0.002  0.407  -0.251  3.066  0.000  0.000  0.000  0.000  0.000
-0.012  0.013  0.000  0.001  -0.254  0.122  -1.239  0.000  0.000  0.000  0.000  0.000
-0.047  -0.003  -0.003  -0.000  -0.578  -0.048  -7.139  0.000  0.000  0.000  0.000  0.000
-0.044  -0.008  -0.003  -0.001  -0.508  -0.090  -10.785  0.000  0.000  0.000  0.000  0.000
-0.021  -0.004  -0.001  -0.000  -0.232  -0.047  -10.900  0.000  0.000  0.000  0.000  0.000
-0.017  -0.004  -0.001  -0.000  -0.181  -0.036  -10.493  0.000  0.000  0.000  0.000  0.000
-0.014  0.015  -0.001  0.001  -0.136  0.155  -10.990  0.000  0.000  0.000  0.000  0.000
-0.014  -0.003  -0.001  -0.000  -0.123  -0.037  -9.898  0.000  0.000  0.000  0.000  0.000
-0.030  0.010  -0.003  0.001  -0.275  0.092  -11.628  0.000  0.000  0.000  0.000  0.000
-0.025  -0.021  -0.002  -0.002  -0.195  -0.225  -9.922  0.000  0.000  0.000  0.000  0.000
-0.022  0.031  -0.002  0.003  -0.151  0.319  -11.829  0.000  0.000  0.000  0.000  0.000
-0.039  0.010  -0.004  0.001  -0.315  0.078  -13.509  0.000  0.000  0.000  0.000  0.000
-0.016  -0.009  -0.002  -0.001  -0.055  -0.116  -10.598  0.000  0.000  0.000  0.000  0.000
0.005  0.010  -0.000  0.001  0.159  0.087  -7.278  0.000  0.000  0.000  0.000  0.000
0.021  -0.009  0.001  -0.001  0.308  -0.110  -1.591  0.000  0.000  0.000  0.000  0.000
0.018  0.009  0.001  0.001  0.249  0.073  1.030  0.000  0.000  0.000  0.000  0.000
-0.003  0.009  -0.001  0.001  0.022  0.066  0.627  0.000  0.000  0.000  0.000  0.000
0.017  -0.027  0.001  -0.002  0.214  -0.294  4.949  0.000  0.000  0.000  0.000  0.000
-0.004  -0.042  -0.001  -0.004  -0.009  -0.422  6.763  0.000  0.000  0.000  0.000  0.000
0.015  0.034  0.001  0.003  0.186  0.367  4.947  0.000  0.000  0.000  0.000  0.000
0.017  -0.005  0.001  -0.001  0.192  -0.052  6.461  0.000  0.000  0.000  0.000  0.000
0.016  -0.005  0.001  -0.001  0.157  -0.048  7.257  0.000  0.000  0.000  0.000  0.000
0.014  -0.005  0.001  -0.001  0.127  -0.038  7.487  0.000  0.000  0.000  0.000  0.000
0.010  0.031  0.001  0.003  0.077  0.322  4.618  0.000  0.000  0.000  0.000  0.000
-0.011  -0.006  -0.001  -0.000  -0.142  -0.078  2.648  0.000  0.000  0.000  0.000  0.000
0.028  -0.006  0.003  -0.001  0.260  -0.071  5.527  0.000  0.000  0.000  0.000  0.000
0.008  0.011  0.001  0.001  0.043  0.109  4.146  0.000  0.000  0.000  0.000  0.000
0.007  -0.008  0.001  -0.001  0.029  -0.089  4.262  0.000  0.000  0.000  0.000  0.000
-0.013  0.012  -0.001  0.001  -0.171  0.116  0.692  0.000  0.000  0.000  0.000  0.000
0.025  -0.025  0.003  -0.002  0.221  -0.266  4.876  0.000  0.000  0.000  0.000  0.000
0.002  -0.005  0.001  -0.001  -0.027  -0.044  3.896  0.000  0.000  0.000  0.000  0.000
0.019  0.015  0.002  0.001  0.148  0.158  3.677  0.000  0.000  0.000  0.000  0.000
-0.020  0.012  -0.001  0.001  -0.253  0.117  -0.706  0.000  0.000  0.000  0.000  0.000
0.034  -0.007  0.004  -0.001  0.305  -0.080  3.416  0.000  0.000  0.000  0.000  0.000
-0.019  0.026  -0.001  0.003  -0.253  0.259  -1.899  0.000  0.000  0.000  0.000  0.000
-0.002  -0.009  0.000  -0.001  -0.062  -0.115  -1.403  0.000  0.000  0.000  0.000  0.000
-0.019  -0.009  -0.001  -0.001  -0.221  -0.105  -2.864  0.000  0.000  0.000  0.000  0.000
0.001  0.011  0.001  0.001  -0.008  0.099  -3.053  0.000  0.000  0.000  0.000  0.000
-0.001  -0.009  0.000  -0.001  -0.022  -0.101  -1.976  0.000  0.000  0.000  0.000  0.000
-0.020  0.009  -0.001  0.001  -0.210  0.081  -4.492  0.000  0.000  0.000  0.000  0.000
0.017  0.008  0.002  0.001  0.168  0.068  -2.161  0.000  0.000  0.000  0.000  0.000
-0.002  0.026  0.000  0.003  -0.030  0.239  -3.694  0.000  0.000  0.000  0.000  0.000
-0.049  0.005  -0.004  0.001  -0.495  0.014  -8.579  0.000  0.000  0.000  0.000  0.000
0.013  -0.014  0.001  -0.001  0.165  -0.175  -3.767  0.000  0.000  0.000  0.000  0.000
-0.007  -0.012  -0.001  -0.001  -0.052  -0.145  -2.582  0.000  0.000  0.000  0.000  0.000
-0.024  -0.012  -0.002  -0.001  -0.218  -0.130  -3.596  0.000  0.000  0.000  0.000  0.000
-0.024  0.008  -0.002  0.001  -0.198  0.079  -5.636  0.000  0.000  0.000  0.000  0.000
-0.001  0.007  -0.000  0.001  0.047  0.060  -4.387  0.000  0.000  0.000  0.000  0.000
-0.003  0.023  -0.001  0.003  0.020  0.218  -4.774  0.000  0.000  0.000  0.000  0.000
-0.038  -0.016  -0.004  -0.001  -0.331  -0.189  -6.196  0.000  0.000  0.000  0.000  0.000
-0.001  0.005  -0.001  0.001  0.069  0.030  -4.373  0.000  0.000  0.000  0.000  0.000
-0.057  0.003  -0.006  0.001  -0.501  0.011  -9.175  0.000  0.000  0.000  0.000  0.000
-0.019  0.004  -0.003  0.001  -0.078  0.018  -8.310  0.000  0.000  0.000  0.000  0.000
-0.015  0.002  -0.003  0.001  -0.034  -0.005  -6.972  0.000  0.000  0.000  0.000  0.000
-0.008  0.001  -0.002  0.001  0.040  -0.005  -5.068  0.000  0.000  0.000  0.000  0.000
-0.005  -0.016  -0.002  -0.001  0.063  -0.177  -2.102  0.000  0.000  0.000  0.000  0.000
-0.001  0.003  -0.001  0.001  0.106  0.026  -0.656  0.000  0.000  0.000  0.000  0.000
0.014  -0.016  -0.000  -0.001  0.242  -0.163  3.332  0.000  0.000  0.000  0.000  0.000
0.013  0.023  -0.000  0.003  0.212  0.234  3.429  0.000  0.000  0.000  0.000  0.000
-0.002  -0.017  -0.001  -0.001  0.046  -0.182  4.528  0.000  0.000  0.000  0.000  0.000
0.033  0.004  0.002  0.001  0.389  0.043  7.702  0.000  0.000  0.000  0.000  0.000
0.029  0.003  0.002  0.001  0.325  0.024  9.648  0.000  0.000  0.000  0.000  0.000
0.043  0.002  0.004  0.001  0.433  0.021  12.443  0.000  0.000  0.000  0.000  0.000
0.033  -0.034  0.003  -0.003  0.302  -0.341  15.701  0.000  0.000  0.000  0.000  0.000
0.028  0.024  0.003  0.003  0.229  0.257  13.350  0.000  0.000  0.000  0.000  0.000
0.046  -0.014  0.005  -0.001  0.393  -0.141  16.062  0.000  0.000  0.000  0.000  0.000
0.055  0.004  0.006  0.001  0.448  0.048  17.535  0.000  0.000  0.000  0.000  0.000
0.035  0.005  0.004  0.001  0.209  0.057  15.968  0.000  0.000  0.000  0.000  0.000
0.013  -0.013  0.002  -0.001  -0.027  -0.125  13.331  0.000  0.000  0.000  0.000  0.000
-0.003  0.004  0.001  0.001  -0.182  0.052  8.254  0.000  0.000  0.000  0.000  0.000
0.016  -0.014  0.003  -0.001  0.020  -0.126  7.701  0.000  0.000  0.000  0.000  0.000
0.028  0.007  0.004  0.001  0.135  0.089  7.056  0.000  0.000  0.000  0.000  0.000
-0.005  0.023  0.001  0.002  -0.202  0.239  1.733  0.000  0.000  0.000  0.000  0.000
-0.062  -0.016  -0.005  -0.001  -0.753  -0.169  -5.886  0.000  0.000  0.000  0.000  0.000
0.032  -0.013  0.004  -0.001  0.243  -0.125  -1.107  0.000  0.000  0.000  0.000  0.000
-0.008  0.004  0.001  0.001  -0.170  0.061  -3.212  0.000  0.000  0.000  0.000  0.000
-0.007  0.005  0.001  0.001  -0.152  0.060  -4.683  0.000  0.000  0.000  0.000  0.000
-0.026  0.022  -0.001  0.002  -0.325  0.224  -8.933  0.000  0.000  0.000  0.000  0.000
-0.026  0.002  -0.002  0.001  -0.299  0.012  -10.564  0.000  0.000  0.000  0.000  0.000
-0.023  0.001  -0.002  0.001  -0.249  0.001  -11.229  0.000  0.000  0.000  0.000  0.000
-0.002  -0.001  0.000  0.000  -0.016  -0.023  -8.985  0.000  0.000  0.000  0.000  0.000
-0.035  0.004  -0.003  0.001  -0.343  0.027  -11.199  0.000  0.000  0.000  0.000  0.000
-0.031  -0.001  -0.003  0.000  -0.278  -0.017  -11.938  0.000  0.000  0.000  0.000  0.000
-0.030  -0.000  -0.003  0.000  -0.247  -0.014  -12.200  0.000  0.000  0.000  0.000  0.000
-0.008  -0.000  -0.001  0.000  -0.004  -0.014  -9.686  0.000  0.000  0.000  0.000  0.000
-0.023  0.001  -0.003  0.000  -0.159  -0.001  -9.500  0.000  0.000  0.000  0.000  0.000
-0.037  0.017  -0.004  0.002  -0.283  0.166  -11.894  0.000  0.000  0.000  0.000  0.000
-0.046  -0.019  -0.005  -0.001  -0.355  -0.215  -11.983  0.000  0.000  0.000  0.000  0.000
-0.017  0.016  -0.003  0.002  -0.031  0.158  -11.005  0.000  0.000  0.000  0.000  0.000
0.001  -0.019  -0.001  -0.001  0.147  -0.211  -5.674  0.000  0.000  0.000  0.000  0.000
0.050  -0.001  0.004  0.000  0.630  -0.011  2.626  0.000  0.000  0.000  0.000  0.000
0.095  -0.000  0.009  0.000  1.030  -0.001  13.669  0.000  0.000  0.000  0.000  0.000
0.189  -0.017  0.019  -0.001  1.887  -0.174  33.309  0.000  0.000  0.000  0.000  0.000
0.390  0.019  0.040  0.002  3.742  0.208  67.170  0.000  0.000  0.000  0.000  0.000
0.621  -0.019  0.067  -0.001  5.754  -0.187  119.549  0.000  0.000  0.000  0.000  0.000
0.693  0.036  0.079  0.004  6.009  0.375  160.391  0.000  0.000  0.000  0.000  0.000
0.572  -0.039  0.072  -0.003  4.320  -0.405  179.478  0.000  0.000  0.000  0.000  0.000
0.560  0.039  0.076  0.004  3.858  0.406  183.941  0.000  0.000  0.000  0.000  0.000
0.336  -0.024  0.058  -0.002  1.306  -0.253  163.433  0.000  0.000  0.000  0.000  0.000
0.146  0.018  0.041  0.002  -0.697  0.183  121.559  0.000  0.000  0.000  0.000  0.000
0.028  -0.021  0.031  -0.002  -1.817  -0.218  78.307  0.000  0.000  0.000  0.000  0.000
-0.150  -0.000  0.013  0.000  -3.456  0.003  23.821  0.000  0.000  0.000  0.000  0.000
-0.304  -0.002  -0.003  0.000  -4.717  -0.011  -33.776  0.000  0.000  0.000  0.000  0.000
-0.266  -0.000  -0.002  0.000  -3.959  0.006  -71.426  0.000  0.000  0.000  0.000  0.000
-0.292  -0.037  -0.007  -0.003  -3.905  -0.360  -98.394  0.000  0.000  0.000  0.000  0.000
-0.221  0.020  -0.002  0.002  -2.877  0.239  -112.560  0.000  0.000  0.000  0.000  0.000
-0.366  -0.018  -0.018  -0.002  -4.106  -0.165  -134.882  0.000  0.000  0.000  0.000  0.000
-0.543  0.022  -0.039  0.002  -5.541  0.246  -171.665  0.000  0.000  0.000  0.000  0.000
-0.618  0.000  -0.051  0.000  -5.854  0.011  -202.942  0.000  0.000  0.000  0.000  0.000
-0.847  0.000  -0.079  0.000  -7.669  0.012  -248.316  0.000  0.000  0.000  0.000  0.000
-1.265  0.019  -0.127  0.002  -11.235  0.195  -325.850  0.000  0.000  0.000  0.000  0.000
-1.899  0.016  -0.201  0.002  -16.676  0.150  -448.559  0.000  0.000  0.000  0.000  0.000
-2.352  -0.022  -0.261  -0.002  -19.875  -0.242  -579.815  0.000  0.000  0.000  0.000  0.000
-2.750  0.016  -0.320  0.002  -22.262  0.155  -714.265  0.000  0.000  0.000  0.000  0.000
-3.139  0.033  -0.381  0.004  -24.373  0.318  -846.533  0.000  0.000  0.000  0.000  0.000
-3.536  -0.045  -0.445  -0.004  -26.392  -0.486  -969.357  0.000  0.000  0.000  0.000  0.000
-3.878  -0.021  -0.508  -0.002  -27.701  -0.205  -1084.190  0.000  0.000  0.000  0.000  0.000
-4.150  -0.001  -0.566  0.000  -28.210  0.005  -1183.153  0.000  0.000  0.000  0.000  0.000
-4.219  -0.000  -0.606  0.000  -26.640  0.015  -1244.722  0.000  0.000  0.000  0.000  0.000
-4.055  0.017  -0.624  0.002  -22.868  0.182  -1252.774  0.000  0.000  0.000  0.000  0.000
-3.887  -0.020  -0.639  -0.002  -19.354  -0.199  -1217.182  0.000  0.000  0.000  0.000  0.000
-3.666  0.018  -0.648  0.002  -15.599  0.201  -1149.395  0.000  0.000  0.000  0.000  0.000
-3.353  -0.001  -0.646  0.000  -11.221  -0.011  -1044.641  0.000  0.000  0.000  0.000  0.000
-3.095  -0.002  -0.647  0.000  -7.748  -0.022  -921.902  0.000  0.000  0.000  0.000  0.000
-2.746  -0.003  -0.637  -0.000  -3.631  -0.026  -777.607  0.000  0.000  0.000  0.000  0.000
-2.435  0.016  -0.628  0.002  -0.233  0.166  -625.500  0.000  0.000  0.000  0.000  0.000
-2.130  0.014  -0.617  0.002  2.837  0.131  -469.245  0.000  0.000  0.000  0.000  0.000
-1.822  -0.008  -0.603  -0.000  5.691  -0.098  -310.760  0.000  0.000  0.000  0.000  0.000
-1.405  -0.022  -0.576  -0.002  9.399  -0.234  -141.559  0.000  0.000  0.000  0.000  0.000
-1.147  0.034  -0.562  0.004  11.225  0.352  10.095  0.000  0.000  0.000  0.000  0.000
-0.647  -0.025  -0.521  -0.002  15.334  -0.272  181.727  0.000  0.000  0.000  0.000  0.000
-0.209  0.014  -0.482  0.002  18.486  0.142  351.394  0.000  0.000  0.000  0.000  0.000
0.148  0.013  -0.448  0.002  20.576  0.123  510.594  0.000  0.000  0.000  0.000  0.000
0.589  0.012  -0.403  0.002  23.336  0.097  668.988  0.000  0.000  0.000  0.000  0.000
1.196  -0.026  -0.337  -0.002  27.538  -0.286  845.391  0.000  0.000  0.000  0.000  0.000
2.413  0.010  -0.206  0.001  37.509  0.098  1095.602  0.000  0.000  0.000  0.000  0.000
7.140  -0.007  0.286  -0.000  81.784  -0.084  1793.615  0.000  0.000  0.000  0.000  0.000
12.870  -0.009  0.916  -0.000  132.539  -0.092  2921.027  0.000  0.000  0.000  0.000  0.000
9.432  -0.006  0.675  -0.000  87.557  -0.062  3317.240  0.000  0.000  0.000  0.000  0.000
6.412  -0.006  0.449  -0.000  50.351  -0.048  3216.426  0.000  0.000  0.000  0.000  0.000
8.137  0.013  0.672  0.002  63.569  0.145  3282.876  0.000  0.000  0.000  0.000  0.000
6.929  -0.006  0.617  -0.000  46.405  -0.060  3144.896  0.000  0.000  0.000  0.000  0.000
6.042  -0.005  0.583  -0.000  33.825  -0.050  2893.454  0.000  0.000  0.000  0.000  0.000
9.408  -0.006  0.968  -0.000  64.775  -0.054  3039.826  0.000  0.000  0.000  0.000  0.000
10.556  -0.021  1.158  -0.002  71.072  -0.195  3228.492  0.000  0.000  0.000  0.000  0.000
9.356  -0.004  1.123  -0.000  53.391  -0.016  3179.722  0.000  0.000  0.000  0.000  0.000
7.206  0.017  0.983  0.002  27.616  0.198  2850.129  0.000  0.000  0.000  0.000  0.000
7.182  -0.024  1.038  -0.002  25.173  -0.226  2562.284  0.000  0.000  0.000  0.000  0.000
7.241  0.017  1.101  0.002  23.749  0.201  2313.352  0.000  0.000  0.000  0.000  0.000
6.928  -0.004  1.128  -0.000  18.713  -0.022  2059.490  0.000  0.000  0.000  0.000  0.000
6.776  0.015  1.168  0.002  15.698  0.171  1821.467  0.000  0.000  0.000  0.000  0.000
6.684  -0.040  1.213  -0.004  13.517  -0.397  1610.728  0.000  0.000  0.000  0.000  0.000
6.490  0.034  1.247  0.003  10.496  0.378  1403.069  0.000  0.000  0.000  0.000  0.000
6.227  -0.005  1.273  -0.000  7.034  -0.040  1201.186  0.000  0.000  0.000  0.000  0.000
6.023  -0.003  1.302  -0.000  4.432  -0.019  1010.508  0.000  0.000  0.000  0.000  0.000
5.482  -0.004  1.296  -0.000  -1.340  -0.029  793.442  0.000  0.000  0.000  0.000  0.000
4.949  -0.004  1.287  -0.000  -6.559  -0.029  561.417  0.000  0.000  0.000  0.000  0.000
4.745  -0.003  1.306  -0.000  -8.076  -0.013  358.859  0.000  0.000  0.000  0.000  0.000
4.572  -0.022  1.327  -0.002  -9.155  -0.206  186.201  0.000  0.000  0.000  0.000  0.000
4.412  -0.018  1.347  -0.002  -10.025  -0.148  38.038  0.000  0.000  0.000  0.000  0.000
