SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
-2.079     -2   -0.176  0.000  -120.986  -24792.131  -24775.141  -0.413  0.265  0.000
-2.265     -3   -0.176  0.000  -181.164  -37123.684  -37106.504  -0.412  -0.097  0.000
-2.413     -3   -0.176  0.000  -181.097  -37110.070  -37090.121  -0.599  -0.790  0.000
-2.330     -2   -0.176  0.000  -120.520  -24696.695  -24674.506  -0.610  -1.207  0.000
-2.262     -2   -0.176  0.000  -120.275  -24646.441  -24624.900  -0.405  -1.148  0.000
-2.410     -3   -0.176  0.000  -180.598  -37007.770  -36986.414  -0.415  -1.160  0.000
-2.527     -3   -0.176  0.000  -180.671  -37022.832  -36998.867  -0.610  -1.806  0.000
-2.621     -4   -0.176  0.000  -180.413  -36969.895  -36944.098  -0.599  -2.244  0.000
-2.896     -4   -0.176  0.000  -240.538  -49290.602  -49263.172  -0.589  -2.115  0.000
-2.714     -2   -0.176  0.000  -120.068  -24604.066  -24572.412  -0.802  -2.231  0.000
-2.769     -3   -0.176  0.000  -180.165  -36919.070  -36889.625  -0.399  -1.756  0.000
-2.412     -1   -0.176  0.000  -59.833  -12260.861  -12230.504  -0.579  -1.794  0.000
-2.126     -1   -0.176  0.000  -59.662  -12225.842  -12200.068  -0.191  -0.785  0.000
-2.301     -3   -0.176  0.000  -180.666  -37021.719  -36999.297  -0.193  0.984  0.000
-2.644     -4   -0.176  0.000  -241.830  -49555.398  -49530.309  -0.592  2.176  0.000
-2.318     -1   -0.176  0.000  -61.486  -12599.691  -12571.094  -0.801  3.191  0.000
-2.259     -2   -0.176  0.000  -121.959  -24991.545  -24969.283  -0.216  5.265  0.000
-2.616     -4   -0.176  0.000  -243.465  -49890.453  -49870.953  -0.410  5.960  0.000
-2.903      0   -0.176  0.000  -243.901  -49979.652  -49957.957  -0.808  5.427  0.000
-2.328      0   -0.176  0.000  -2.488  -509.834  -487.285  -0.807  4.497  0.000
-2.469     -3   -0.176  0.000  -182.702  -37438.867  -37426.328  -0.012  3.808  0.000
-2.381     -2   -0.176  0.000  -122.359  -25073.662  -25060.199  -0.606  1.860  0.000
-2.307     -2   -0.176  0.000  -121.503  -24898.063  -24885.594  -0.398  0.607  0.000
-2.046     -1   -0.176  0.000  -60.700  -12438.522  -12426.019  -0.403  -0.956  0.000
-2.437     -4   -0.176  0.000  -240.896  -49364.016  -49353.246  -0.209  -1.811  0.000
-2.147     -1   -0.176  0.000  -59.889  -12272.418  -12253.964  -0.788  -2.226  0.000
-1.914     -1   -0.176  0.000  -59.490  -12190.500  -12173.320  -0.203  -0.438  0.000
-1.329      1   -0.176  0.000  60.396  12376.299  12392.626  -0.196  0.601  0.000
-1.263     -1   -0.176  0.000  -60.463  -12389.943  -12380.272  0.190  1.453  0.000
-1.212     -1   -0.176  0.000  -60.960  -12491.712  -12482.463  -0.204  0.846  0.000
-0.368      3   -0.176  0.000  180.483  36984.129  36992.660  -0.200  0.331  0.000
-0.494     -1   -0.176  0.000  -60.198  -12335.582  -12338.055  0.583  0.616  0.000
-0.999     -3   -0.176  0.000  -181.224  -37136.012  -37135.797  -0.195  -0.879  0.000
-1.400     -3   -0.176  0.000  -180.784  -37045.824  -37038.063  -0.599  -1.981  0.000
-1.318     -1   -0.176  0.000  -59.743  -12242.446  -12228.671  -0.588  -2.072  0.000
-1.252     -1   -0.176  0.000  -59.550  -12202.910  -12189.409  -0.202  -1.392  0.000
-1.400     -2   -0.176  0.000  -120.122  -24615.076  -24601.645  -0.195  -0.925  0.000
-1.520     -2   -0.176  0.000  -120.387  -24669.402  -24653.535  -0.392  -1.057  0.000
-1.214      0   -0.176  0.000  0.265  54.365  71.676  -0.399  -0.979  0.000
-1.370     -2   -0.176  0.000  -120.209  -24632.949  -24619.877  0.006  -0.621  0.000
-1.296     -1   -0.176  0.000  -60.208  -12337.648  -12322.549  -0.394  -1.508  0.000
-1.636     -3   -0.176  0.000  -180.375  -36962.188  -36948.266  -0.193  -1.690  0.000
-1.507     -1   -0.176  0.000  -59.859  -12266.090  -12247.479  -0.601  -2.638  0.000
-1.402     -1   -0.176  0.000  -59.323  -12156.378  -12139.363  -0.206  -3.125  0.000
-1.116      0   -0.176  0.000  1.173  240.342  256.402  -0.200  -4.056  0.000
-1.289     -2   -0.176  0.000  -118.977  -24380.502  -24367.232  0.002  -3.976  0.000
-1.427     -1   -0.176  0.000  -119.166  -24419.311  -24402.059  -0.394  -2.872  0.000
-1.338     -1   -0.176  0.000  -59.309  -12153.459  -12132.810  -0.395  -0.783  0.000
-1.470     -2   -0.176  0.000  -120.366  -24665.082  -24645.365  -0.190  0.474  0.000
-1.578     -2   -0.176  0.000  -120.947  -24784.131  -24763.984  -0.404  0.336  0.000
-1.663     -2   -0.176  0.000  -120.893  -24773.068  -24753.438  -0.388  0.473  0.000
-1.531     -1   -0.176  0.000  -60.647  -12427.752  -12408.525  -0.401  1.148  0.000
-1.627     -2   -0.176  0.000  -121.139  -24823.602  -24807.254  -0.192  2.032  0.000
-1.504     -1   -0.176  0.000  -61.271  -12555.498  -12539.079  -0.405  1.956  0.000
-1.406     -1   -0.176  0.000  -61.162  -12533.272  -12519.951  -0.198  1.913  0.000
-1.327     -1   -0.176  0.000  -61.144  -12529.607  -12518.758  -0.201  1.415  0.000
-1.264     -1   -0.176  0.000  -60.945  -12488.741  -12479.617  -0.193  0.698  0.000
-1.212     -1   -0.176  0.000  -60.658  -12429.915  -12421.817  -0.191  -0.101  0.000
-1.169     -1   -0.176  0.000  -60.338  -12364.328  -12356.574  -0.191  -1.076  0.000
-1.536     -3   -0.176  0.000  -180.548  -36997.512  -36989.563  -0.194  -1.824  0.000
-1.427     -1   -0.176  0.000  -59.806  -12255.259  -12241.241  -0.593  -1.948  0.000
-1.339     -1   -0.176  0.000  -59.600  -12213.047  -12199.128  -0.203  -1.173  0.000
-1.269     -1   -0.176  0.000  -59.909  -12276.487  -12262.808  -0.192  -0.846  0.000
-1.014      0   -0.176  0.000  0.260  53.282  66.539  -0.185  -0.770  0.000
-0.809      0   -0.176  0.000  0.308  63.050  73.120  0.000  -0.597  0.000
-1.248     -3   -0.176  0.000  -180.661  -37020.742  -37013.090  0.000  -0.596  0.000
-1.600     -3   -0.176  0.000  -180.897  -37068.965  -37055.191  -0.599  -1.439  0.000
-1.679     -2   -0.176  0.000  -120.260  -24643.494  -24625.238  -0.588  -1.480  0.000
-1.742     -2   -0.176  0.000  -120.165  -24624.041  -24604.924  -0.388  -1.030  0.000
-1.391      0   -0.176  0.000  0.255  52.216  72.061  -0.402  -0.649  0.000
-1.312     -1   -0.176  0.000  -60.041  -12303.480  -12288.480  -0.011  -0.012  0.000
-1.250     -2   -0.176  0.000  -60.374  -12371.647  -12357.879  -0.206  -0.154  0.000
-1.400     -2   -0.176  0.000  -120.617  -24716.635  -24703.951  -0.208  -0.198  0.000
-1.722     -3   -0.176  0.000  -180.978  -37085.656  -37071.199  -0.400  -0.435  0.000
-1.376      0   -0.176  0.000  -0.062  -12.680  5.756  -0.585  -0.482  0.000
-1.099      0   -0.176  0.000  0.192  39.284  52.835  0.012  0.350  0.000
-1.281     -2   -0.176  0.000  -120.740  -24741.863  -24732.002  0.002  0.640  0.000
-1.226     -1   -0.176  0.000  -60.713  -12441.248  -12428.969  -0.401  0.316  0.000
-0.980      0   -0.176  0.000  -0.206  -42.180  -30.964  -0.201  0.432  0.000
-0.784      0   -0.176  0.000  -0.173  -35.456  -27.763  -0.001  0.191  0.000
-1.028     -2   -0.176  0.000  -120.676  -24728.770  -24723.711  0.002  -0.461  0.000
-1.424     -3   -0.176  0.000  -180.873  -37064.043  -37055.426  -0.395  -0.936  0.000
-1.740      0   -0.176  0.000  -180.761  -37041.234  -37026.832  -0.609  -1.191  0.000
-1.390      0   -0.176  0.000  0.241  49.295  68.022  -0.599  -1.215  0.000
-1.511     -2   -0.176  0.000  -120.115  -24613.707  -24599.660  -0.010  -0.581  0.000
-1.609     -2   -0.176  0.000  -120.524  -24697.551  -24681.684  -0.391  -0.997  0.000
-1.687     -2   -0.176  0.000  -120.358  -24663.605  -24646.412  -0.405  -1.104  0.000
-1.749     -2   -0.176  0.000  -120.316  -24654.910  -24636.732  -0.402  -0.858  0.000
-1.598     -1   -0.176  0.000  -60.114  -12318.510  -12299.465  -0.399  -0.233  0.000
-1.478     -1   -0.176  0.000  -60.286  -12353.695  -12336.712  -0.211  0.355  0.000
-1.382     -1   -0.176  0.000  -60.520  -12401.735  -12386.725  -0.208  -0.131  0.000
-1.105      0   -0.176  0.000  -0.026  -5.343  7.769  -0.215  -1.062  0.000
-1.283     -2   -0.176  0.000  -120.176  -24626.146  -24616.848  -0.011  -1.209  0.000
-1.426     -2   -0.176  0.000  -120.273  -24646.066  -24633.643  -0.401  -1.717  0.000
-1.540     -2   -0.176  0.000  -120.070  -24604.545  -24589.531  -0.414  -1.787  0.000
-1.028      1   -0.176  0.000  60.858  12470.837  12487.840  -0.399  -1.659  0.000
-1.020     -1   -0.176  0.000  -59.558  -12204.519  -12193.871  0.195  -1.030  0.000
-1.015     -1   -0.176  0.000  -59.965  -12287.960  -12276.858  -0.193  -1.771  0.000
-1.210     -2   -0.176  0.000  -119.970  -24583.932  -24572.576  -0.211  -2.250  0.000
-1.768     -4   -0.176  0.000  -240.456  -49273.844  -49259.484  -0.395  -2.789  0.000
-2.214     -4   -0.176  0.000  -240.398  -49261.805  -49239.656  -0.787  -3.228  0.000
-1.967     -1   -0.176  0.000  -59.323  -12156.338  -12128.142  -0.793  -2.931  0.000
-1.970     -2   -0.176  0.000  -119.506  -24489.000  -24464.139  -0.194  -1.970  0.000
-2.175     -3   -0.176  0.000  -180.268  -36940.238  -36915.402  -0.397  -1.895  0.000
-2.339     -3   -0.176  0.000  -180.377  -36962.570  -36935.344  -0.585  -2.005  0.000
-2.068     -1   -0.176  0.000  -59.734  -12240.538  -12211.762  -0.594  -2.095  0.000
-2.052     -2   -0.176  0.000  -119.841  -24557.502  -24532.930  -0.201  -1.855  0.000
-1.638      0   -0.176  0.000  0.586  120.002  144.118  -0.392  -2.368  0.000
-1.306      0   -0.176  0.000  0.948  194.164  212.735  -0.006  -2.937  0.000
-1.441     -2   -0.176  0.000  -119.424  -24472.213  -24457.676  -0.003  -3.120  0.000
-1.148      0   -0.176  0.000  1.092  223.742  241.335  -0.396  -3.023  0.000
-1.114     -1   -0.176  0.000  -59.091  -12108.714  -12093.854  0.003  -2.214  0.000
-1.089     -1   -0.176  0.000  -59.492  -12190.914  -12175.786  -0.201  -2.354  0.000
-1.470     -3   -0.176  0.000  -180.036  -36892.691  -36877.676  -0.209  -2.532  0.000
-1.774     -3   -0.176  0.000  -180.122  -36910.258  -36890.148  -0.590  -2.738  0.000
-1.817     -2   -0.176  0.000  -119.740  -24536.969  -24512.902  -0.599  -2.302  0.000
-1.650     -1   -0.176  0.000  -59.536  -12200.098  -12175.798  -0.389  -1.640  0.000
-1.518     -1   -0.176  0.000  -59.723  -12238.267  -12216.704  -0.213  -1.062  0.000
-1.413     -1   -0.176  0.000  -59.954  -12285.607  -12266.348  -0.204  -0.722  0.000
-1.530     -2   -0.176  0.000  -120.390  -24670.109  -24652.807  -0.194  -0.500  0.000
-1.825     -3   -0.176  0.000  -180.857  -37060.898  -37042.633  -0.403  -0.638  0.000
-1.458      0   -0.176  0.000  0.019  3.941  25.389  -0.584  -0.931  0.000
-1.164      0   -0.176  0.000  0.372  76.147  91.975  -0.005  -0.439  0.000
-1.332     -2   -0.176  0.000  -120.424  -24677.088  -24665.359  -0.011  -0.554  0.000
-1.064      0   -0.176  0.000  0.065  13.327  27.345  -0.414  -1.292  0.000
-0.848      0   -0.176  0.000  0.516  105.821  116.296  0.000  -1.390  0.000
-0.877     -1   -0.176  0.000  -59.743  -12242.496  -12234.490  -0.002  -1.715  0.000
-1.101     -2   -0.176  0.000  -119.992  -24588.465  -24579.289  -0.199  -2.090  0.000
-1.078     -1   -0.176  0.000  -59.620  -12217.267  -12204.362  -0.398  -2.402  0.000
-1.059     -1   -0.176  0.000  -59.418  -12175.726  -12162.573  -0.202  -2.177  0.000
-1.045     -1   -0.176  0.000  -59.507  -12194.098  -12180.670  -0.198  -1.945  0.000
-1.234     -2   -0.176  0.000  -119.900  -24569.717  -24556.051  -0.196  -1.490  0.000
-1.387     -4   -0.176  0.000  -120.161  -24623.172  -24606.785  -0.393  -1.081  0.000
-1.911     -4   -0.176  0.000  -240.925  -49369.914  -49351.746  -0.400  -0.498  0.000
-1.929     -2   -0.176  0.000  -120.715  -24736.707  -24712.352  -0.799  -0.532  0.000
-1.943     -2   -0.176  0.000  -120.545  -24701.920  -24678.652  -0.405  0.017  0.000
-1.955     -2   -0.176  0.000  -120.764  -24746.795  -24724.621  -0.408  0.038  0.000
-2.166     -3   -0.176  0.000  -181.073  -37105.133  -37083.883  -0.393  -0.035  0.000
-2.334     -3   -0.176  0.000  -181.122  -37115.172  -37092.012  -0.593  -0.368  0.000
-2.267     -2   -0.176  0.000  -120.689  -24731.375  -24706.756  -0.596  -0.468  0.000
-2.414     -3   -0.176  0.000  -180.871  -37063.633  -37040.480  -0.394  -0.358  0.000
-2.532     -3   -0.176  0.000  -180.993  -37088.672  -37063.922  -0.596  -0.590  0.000
-2.626     -3   -0.176  0.000  -180.900  -37069.734  -37043.727  -0.587  -0.671  0.000
-2.701     -3   -0.176  0.000  -180.868  -37063.043  -37036.105  -0.593  -0.719  0.000
-2.761     -3   -0.176  0.000  -180.849  -37059.188  -37031.496  -0.591  -0.718  0.000
-3.010     -4   -0.176  0.000  -241.149  -49415.816  -49387.539  -0.590  -0.715  0.000
-2.807     -2   -0.176  0.000  -120.629  -24718.994  -24687.652  -0.795  -0.935  0.000
-2.845     -3   -0.176  0.000  -180.684  -37025.441  -36997.102  -0.393  -0.604  0.000
-2.876     -3   -0.176  0.000  -180.894  -37068.504  -37039.770  -0.592  -0.852  0.000
-3.102     -4   -0.176  0.000  -241.095  -49404.797  -49375.703  -0.587  -0.881  0.000
-2.880     -2   -0.176  0.000  -120.562  -24705.412  -24673.395  -0.792  -1.019  0.000
-3.104     -4   -0.176  0.000  -240.951  -49375.160  -49346.199  -0.403  -0.511  0.000
-3.285     -4   -0.176  0.000  -241.310  -49448.781  -49416.863  -0.802  -0.805  0.000
-3.428     -4   -0.176  0.000  -241.193  -49424.797  -49390.738  -0.783  -0.690  0.000
-3.543     -4   -0.176  0.000  -241.239  -49434.227  -49398.676  -0.797  -0.637  0.000
-3.635     -4   -0.176  0.000  -241.260  -49438.535  -49401.941  -0.798  -0.691  0.000
-3.709     -4   -0.176  0.000  -241.239  -49434.141  -49396.852  -0.788  -0.759  0.000
-3.165     -1   -0.176  0.000  -60.311  -12358.909  -12321.078  -0.791  -0.745  0.000
-2.930     -2   -0.176  0.000  -120.382  -24668.410  -24638.004  -0.208  -0.160  0.000
-2.743     -2   -0.176  0.000  -120.693  -24732.240  -24704.715  -0.397  -0.370  0.000
-2.393     -1   -0.176  0.000  -60.310  -12358.561  -12333.145  -0.391  -0.323  0.000
-2.515     -3   -0.176  0.000  -180.850  -37059.426  -37038.176  -0.206  -0.091  0.000
-2.211     -1   -0.176  0.000  -60.499  -12397.415  -12374.002  -0.599  -0.505  0.000
-1.968     -1   -0.176  0.000  -60.178  -12331.513  -12311.792  -0.207  -0.201  0.000
-2.175     -3   -0.176  0.000  -180.899  -37069.375  -37052.402  -0.213  -0.314  0.000
-2.542     -4   -0.176  0.000  -241.310  -49448.758  -49428.496  -0.606  -0.736  0.000
-2.634     -3   -0.176  0.000  -180.920  -37073.813  -37048.391  -0.794  -0.891  0.000
-2.707     -3   -0.176  0.000  -180.780  -37045.129  -37018.500  -0.602  -0.598  0.000
-2.766     -3   -0.176  0.000  -180.897  -37069.008  -37041.516  -0.587  -0.557  0.000
-2.813     -3   -0.176  0.000  -180.913  -37072.418  -37044.359  -0.604  -0.555  0.000
-3.051     -4   -0.176  0.000  -241.215  -49429.203  -49400.738  -0.602  -0.428  0.000
-3.242     -4   -0.176  0.000  -241.344  -49455.680  -49424.273  -0.788  -0.443  0.000
-3.395     -4   -0.176  0.000  -241.338  -49454.484  -49420.969  -0.789  -0.367  0.000
-3.316     -3   -0.176  0.000  -181.068  -37104.191  -37069.250  -0.790  -0.307  0.000
-3.253     -3   -0.176  0.000  -181.014  -37093.023  -37059.707  -0.596  -0.119  0.000
-3.203     -3   -0.176  0.000  -181.089  -37108.379  -37076.336  -0.602  -0.253  0.000
-3.564     -5   -0.176  0.000  -301.635  -61810.551  -61779.457  -0.587  -0.339  0.000
-3.653     -4   -0.176  0.000  -241.458  -49479.020  -49443.277  -0.991  -0.787  0.000
-3.923     -5   -0.176  0.000  -301.501  -61782.918  -61746.293  -0.789  -0.692  0.000
-4.140     -1   -0.176  0.000  -301.617  -61806.664  -61766.762  -0.998  -0.943  0.000
-3.509     -1   -0.176  0.000  -60.317  -12359.939  -12317.527  -0.993  -0.890  0.000
-3.808     -5   -0.176  0.000  -301.224  -61726.258  -61692.477  -0.207  -0.047  0.000
-3.848     -4   -0.176  0.000  -241.574  -49502.805  -49464.922  -0.993  -0.870  0.000
-3.878     -4   -0.176  0.000  -241.168  -49419.602  -49381.344  -0.790  -0.746  0.000
-3.300     -1   -0.176  0.000  -60.317  -12360.002  -12321.469  -0.806  -0.723  0.000
-3.239     -3   -0.176  0.000  -180.691  -37026.789  -36995.867  -0.200  -0.052  0.000
-3.393     -4   -0.176  0.000  -241.415  -49470.277  -49439.750  -0.601  -0.355  0.000
-3.515     -4   -0.176  0.000  -241.373  -49461.695  -49428.828  -0.788  -0.504  0.000
-3.814     -5   -0.176  0.000  -301.614  -61806.066  -61771.551  -0.795  -0.511  0.000
-3.450     -2   -0.176  0.000  -120.789  -24751.887  -24713.561  -0.989  -0.755  0.000
-3.158     -2   -0.176  0.000  -120.457  -24683.732  -24650.488  -0.396  -0.189  0.000
-2.524      0   -0.176  0.000  -0.082  -16.800  12.704  -0.402  -0.165  0.000
-2.419     -2   -0.176  0.000  -120.535  -24699.816  -24678.293  -0.007  0.195  0.000
-2.335     -2   -0.176  0.000  -120.835  -24761.326  -24740.475  -0.405  -0.268  0.000
-2.268     -2   -0.176  0.000  -120.651  -24723.498  -24703.105  -0.405  -0.318  0.000
-2.415     -3   -0.176  0.000  -180.930  -37075.883  -37055.789  -0.404  -0.354  0.000
-2.533     -2   -0.176  0.000  -180.994  -37088.980  -37066.441  -0.597  -0.600  0.000
-2.426     -2   -0.176  0.000  -120.596  -24712.313  -24687.947  -0.589  -0.626  0.000
-2.139     -1   -0.176  0.000  -60.207  -12337.554  -12314.438  -0.408  -0.402  0.000
-2.111     -2   -0.176  0.000  -120.518  -24696.375  -24676.779  -0.187  -0.150  0.000
-2.089     -2   -0.176  0.000  -120.697  -24733.051  -24713.457  -0.395  -0.286  0.000
-2.272     -3   -0.176  0.000  -180.943  -37078.566  -37058.969  -0.411  -0.171  0.000
-2.620     -4   -0.176  0.000  -241.368  -49460.609  -49438.410  -0.601  -0.246  0.000
-2.697     -3   -0.176  0.000  -181.117  -37114.047  -37087.375  -0.807  -0.384  0.000
-2.758     -3   -0.176  0.000  -180.983  -37086.691  -37059.434  -0.593  -0.248  0.000
-2.205      0   -0.176  0.000  -0.137  -28.079  -0.472  -0.595  -0.367  0.000
-2.364     -3   -0.176  0.000  -180.754  -37039.844  -37019.832  0.004  0.160  0.000
-2.493     -1   -0.176  0.000  -181.199  -37131.031  -37108.668  -0.588  -0.438  0.000
-2.193     -1   -0.176  0.000  -60.361  -12369.148  -12344.954  -0.595  -0.419  0.000
-1.953     -1   -0.176  0.000  -60.212  -12338.480  -12318.200  -0.207  -0.004  0.000
-1.360      1   -0.176  0.000  60.222  12340.674  12358.036  -0.212  0.002  0.000
-0.886      1   -0.176  0.000  60.377  12372.313  12382.248  0.194  0.372  0.000
-0.909     -1   -0.176  0.000  -60.370  -12370.976  -12366.547  0.200  0.332  0.000
-1.330     -3   -0.176  0.000  -181.111  -37112.945  -37107.293  -0.204  -0.106  0.000
-1.666     -3   -0.176  0.000  -181.093  -37109.238  -37097.371  -0.591  -0.522  0.000
-1.733     -2   -0.176  0.000  -120.627  -24718.723  -24702.238  -0.605  -0.545  0.000
-1.987     -3   -0.176  0.000  -180.839  -37057.266  -37039.996  -0.396  -0.385  0.000
-2.191     -3   -0.176  0.000  -180.982  -37086.426  -37065.961  -0.600  -0.568  0.000
-2.354     -3   -0.176  0.000  -180.909  -37071.527  -37048.648  -0.595  -0.515  0.000
-2.082     -1   -0.176  0.000  -60.330  -12362.753  -12338.104  -0.595  -0.501  0.000
-1.864     -1   -0.176  0.000  -60.179  -12331.788  -12311.135  -0.202  -0.137  0.000
-1.691     -1   -0.176  0.000  -60.324  -12361.484  -12343.812  -0.198  -0.196  0.000
-1.552     -1   -0.176  0.000  -60.301  -12356.662  -12341.169  -0.215  -0.252  0.000
-1.441     -1   -0.176  0.000  -60.278  -12352.109  -12338.179  -0.201  -0.244  0.000
-1.754     -3   -0.176  0.000  -180.881  -37065.816  -37053.008  -0.212  -0.171  0.000
-2.005     -3   -0.176  0.000  -181.067  -37103.914  -37086.645  -0.578  -0.460  0.000
-2.205     -3   -0.176  0.000  -180.952  -37080.395  -37059.867  -0.598  -0.385  0.000
-2.365     -3   -0.176  0.000  -180.982  -37086.480  -37063.613  -0.598  -0.453  0.000
-2.493     -3   -0.176  0.000  -180.955  -37080.926  -37056.426  -0.589  -0.526  0.000
-2.193     -1   -0.176  0.000  -60.326  -12361.863  -12336.115  -0.592  -0.580  0.000
-1.953     -1   -0.176  0.000  -60.147  -12325.268  -12303.808  -0.206  -0.216  0.000
-1.962     -2   -0.176  0.000  -120.593  -24711.580  -24693.260  -0.190  -0.198  0.000
-1.769     -1   -0.176  0.000  -60.378  -12372.574  -12353.913  -0.397  -0.394  0.000
-1.614     -1   -0.176  0.000  -60.222  -12340.489  -12324.196  -0.199  -0.119  0.000
-1.692     -2   -0.176  0.000  -120.631  -24719.553  -24705.008  -0.195  -0.022  0.000
-1.754     -2   -0.176  0.000  -120.749  -24743.551  -24727.707  -0.413  -0.190  0.000
-1.804     -2   -0.176  0.000  -120.681  -24729.813  -24713.070  -0.399  -0.293  0.000
-1.843     -1   -0.176  0.000  -120.640  -24721.361  -24704.025  -0.408  -0.364  0.000
-1.674     -1   -0.176  0.000  -60.312  -12358.966  -12341.108  -0.408  -0.385  0.000
-1.538     -1   -0.176  0.000  -60.225  -12341.237  -12325.579  -0.199  -0.191  0.000
