accBasedPosition
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  theta_m[rad]
0.533030  -0.124  -0.002  -0.012  0.174  -0.002
0.534030  -0.123  -0.002  -0.012  0.174  -0.002
0.535030  -0.122  -0.002  -0.012  0.174  -0.002
0.536030  -0.121  -0.002  -0.012  0.174  -0.002
0.537030  -0.134  -0.002  -0.012  0.174  -0.002
0.538030  -0.133  -0.002  -0.012  0.174  -0.002
0.539030  -0.132  -0.002  -0.012  0.174  -0.002
0.540030  -0.131  -0.003  -0.012  0.174  -0.002
0.541030  -0.130  -0.003  -0.012  0.174  -0.002
0.542031  -0.129  -0.003  -0.012  0.174  -0.002
0.543031  -0.128  -0.003  -0.012  0.174  -0.002
0.544031  -0.127  -0.003  -0.012  0.174  -0.002
0.545031  -0.126  -0.003  -0.012  0.174  -0.002
0.546031  -0.125  -0.003  -0.012  0.174  -0.002
0.547031  -0.124  -0.003  -0.012  0.174  -0.002
0.548031  -0.082  -0.004  -0.012  0.175  -0.002
0.549031  -0.081  -0.004  -0.012  0.175  -0.002
0.550031  -0.081  -0.004  -0.012  0.175  -0.002
0.551031  -0.080  -0.004  -0.012  0.175  -0.002
0.552031  -0.079  -0.004  -0.012  0.175  -0.002
0.553031  -0.065  -0.004  -0.012  0.175  -0.002
0.554031  -0.065  -0.004  -0.012  0.175  -0.002
0.555031  -0.064  -0.004  -0.012  0.176  -0.002
0.556031  -0.064  -0.004  -0.013  0.176  -0.002
0.557031  -0.064  -0.004  -0.013  0.176  -0.002
0.558031  -0.064  -0.004  -0.013  0.176  -0.002
0.559032  -0.063  -0.004  -0.012  0.176  -0.002
0.560032  -0.063  -0.004  -0.012  0.176  -0.002
0.561032  -0.062  -0.004  -0.012  0.176  -0.002
0.562032  -0.062  -0.004  -0.012  0.176  -0.002
0.563032  -0.034  -0.005  -0.012  0.176  -0.002
0.564032  -0.034  -0.005  -0.012  0.176  -0.002
0.565032  -0.033  -0.005  -0.012  0.176  -0.002
0.566032  -0.033  -0.005  -0.012  0.175  -0.002
0.567032  -0.033  -0.005  -0.012  0.175  -0.002
0.568032  0.009  -0.005  -0.012  0.176  -0.002
0.569032  0.009  -0.005  -0.012  0.176  -0.002
0.570032  0.009  -0.005  -0.012  0.176  -0.002
0.571032  0.009  -0.005  -0.012  0.176  -0.002
0.572032  0.009  -0.005  -0.012  0.176  -0.002
0.573032  0.007  -0.005  -0.012  0.176  -0.002
0.574032  0.007  -0.005  -0.012  0.176  -0.002
0.576032  0.007  -0.005  -0.012  0.176  -0.002
0.577033  0.007  -0.005  -0.012  0.176  -0.002
0.578033  0.007  -0.005  -0.012  0.176  -0.002
0.579033  0.007  -0.005  -0.012  0.176  -0.002
0.580033  0.007  -0.005  -0.012  0.177  -0.002
0.581033  0.007  -0.005  -0.012  0.177  -0.002
0.583033  0.007  -0.005  -0.012  0.177  -0.002
0.584033  0.003  -0.005  -0.012  0.177  -0.002
0.585033  0.007  -0.005  -0.012  0.177  -0.002
0.586033  0.007  -0.005  -0.012  0.177  -0.002
0.587033  0.007  -0.005  -0.012  0.177  -0.002
0.588033  0.007  -0.005  -0.012  0.177  -0.002
0.589033  0.007  -0.005  -0.012  0.177  -0.002
0.590033  0.006  -0.005  -0.012  0.177  -0.002
0.591033  0.006  -0.005  -0.012  0.177  -0.002
0.592033  0.006  -0.004  -0.012  0.177  -0.002
0.593033  0.006  -0.004  -0.013  0.177  -0.002
0.594034  0.006  -0.004  -0.013  0.177  -0.002
0.595034  0.006  -0.004  -0.013  0.177  -0.002
0.596034  0.006  -0.004  -0.013  0.177  -0.002
0.597034  0.006  -0.004  -0.013  0.177  -0.002
0.599034  0.006  -0.004  -0.013  0.177  -0.002
0.600034  0.003  -0.004  -0.013  0.177  -0.002
0.601034  0.006  -0.004  -0.013  0.177  -0.002
0.602034  0.006  -0.004  -0.013  0.177  -0.002
0.603034  0.006  -0.004  -0.013  0.178  -0.002
0.604034  0.006  -0.004  -0.013  0.178  -0.002
0.605034  0.006  -0.004  -0.013  0.178  -0.002
0.606034  0.006  -0.004  -0.013  0.178  -0.002
0.607034  0.006  -0.004  -0.013  0.178  -0.002
0.608034  0.006  -0.004  -0.013  0.178  -0.002
0.609034  0.006  -0.004  -0.013  0.178  -0.002
0.610034  0.006  -0.004  -0.013  0.178  -0.002
0.611034  0.006  -0.004  -0.013  0.178  -0.002
0.612035  0.006  -0.004  -0.013  0.178  -0.002
0.613035  0.005  -0.004  -0.013  0.178  -0.002
0.614035  0.005  -0.004  -0.013  0.178  -0.002
0.615035  0.006  -0.004  -0.013  0.178  -0.002
0.616035  0.006  -0.004  -0.013  0.178  -0.002
0.617035  0.006  -0.004  -0.013  0.178  -0.002
0.618035  0.006  -0.004  -0.013  0.179  -0.002
0.619035  0.006  -0.004  -0.013  0.179  -0.002
0.620035  0.004  -0.004  -0.013  0.179  -0.002
0.621035  0.004  -0.004  -0.013  0.179  -0.002
0.622035  0.004  -0.004  -0.013  0.179  -0.002
0.623035  0.004  -0.004  -0.013  0.179  -0.002
0.624035  0.004  -0.004  -0.013  0.178  -0.002
0.625035  0.004  -0.004  -0.013  0.178  -0.002
0.626035  0.005  -0.004  -0.013  0.178  -0.002
0.627035  0.005  -0.004  -0.013  0.178  -0.002
0.628035  0.005  -0.004  -0.013  0.179  -0.002
0.629036  0.005  -0.004  -0.013  0.179  -0.002
0.630036  0.005  -0.004  -0.013  0.179  -0.002
0.632036  -0.009  -0.004  -0.013  0.179  -0.002
0.633036  -0.005  -0.004  -0.013  0.179  -0.002
0.634036  -0.009  -0.004  -0.013  0.179  -0.002
0.635036  -0.009  -0.004  -0.013  0.179  -0.002
0.636036  -0.009  -0.004  -0.013  0.179  -0.002
0.637036  -0.051  -0.004  -0.013  0.179  -0.002
0.638036  -0.050  -0.004  -0.013  0.179  -0.002
0.639036  -0.050  -0.004  -0.013  0.179  -0.002
0.640036  -0.050  -0.005  -0.012  0.179  -0.002
0.641036  -0.049  -0.005  -0.012  0.178  -0.002
0.642036  -0.048  -0.005  -0.012  0.179  -0.002
0.643036  -0.047  -0.005  -0.013  0.179  -0.002
0.644036  -0.047  -0.005  -0.013  0.179  -0.002
0.645036  -0.047  -0.005  -0.013  0.179  -0.002
0.646036  -0.046  -0.005  -0.013  0.179  -0.002
0.647037  -0.102  -0.005  -0.013  0.179  -0.002
0.648037  -0.101  -0.005  -0.013  0.179  -0.002
0.649037  -0.100  -0.005  -0.013  0.179  -0.002
0.650037  -0.099  -0.005  -0.013  0.179  -0.002
0.651037  -0.099  -0.005  -0.013  0.179  -0.002
0.652037  -0.099  -0.005  -0.013  0.179  -0.002
0.653037  -0.098  -0.006  -0.013  0.179  -0.002
0.654037  -0.097  -0.006  -0.012  0.179  -0.002
0.655037  -0.096  -0.006  -0.012  0.179  -0.002
0.656037  -0.096  -0.006  -0.012  0.179  -0.002
0.657037  -0.121  -0.006  -0.012  0.179  -0.002
0.658037  -0.121  -0.006  -0.012  0.179  -0.002
0.659037  -0.120  -0.006  -0.012  0.179  -0.002
0.660037  -0.119  -0.006  -0.012  0.179  -0.002
0.661037  -0.118  -0.006  -0.012  0.179  -0.002
0.662037  -0.104  -0.007  -0.012  0.179  -0.002
0.663037  -0.103  -0.007  -0.012  0.179  -0.002
0.664038  -0.102  -0.007  -0.012  0.179  -0.002
0.665038  -0.102  -0.007  -0.012  0.179  -0.002
0.666038  -0.101  -0.007  -0.012  0.179  -0.002
0.667038  -0.141  -0.007  -0.012  0.178  -0.002
0.668038  -0.140  -0.007  -0.012  0.178  -0.002
0.669038  -0.139  -0.007  -0.012  0.178  -0.002
0.670038  -0.138  -0.007  -0.012  0.178  -0.002
0.671038  -0.137  -0.008  -0.012  0.178  -0.002
0.672038  -0.136  -0.008  -0.012  0.178  -0.002
0.673038  -0.134  -0.008  -0.012  0.178  -0.002
0.674038  -0.133  -0.008  -0.012  0.178  -0.002
0.675038  -0.132  -0.008  -0.012  0.178  -0.002
0.676038  -0.131  -0.008  -0.012  0.178  -0.002
0.677038  -0.130  -0.008  -0.012  0.178  -0.002
0.678038  -0.170  -0.009  -0.012  0.178  -0.002
0.679038  -0.169  -0.009  -0.012  0.178  -0.002
0.680038  -0.167  -0.009  -0.012  0.178  -0.002
0.681038  -0.166  -0.009  -0.012  0.178  -0.002
0.682039  -0.165  -0.009  -0.012  0.178  -0.002
0.683039  -0.122  -0.009  -0.012  0.178  -0.002
0.684039  -0.121  -0.009  -0.012  0.178  -0.002
0.685039  -0.120  -0.010  -0.012  0.178  -0.002
0.686039  -0.119  -0.010  -0.012  0.178  -0.002
0.687039  -0.118  -0.010  -0.012  0.178  -0.002
0.688039  -0.146  -0.010  -0.012  0.178  -0.002
0.689039  -0.145  -0.010  -0.012  0.178  -0.002
0.690039  -0.144  -0.010  -0.012  0.178  -0.002
0.691039  -0.143  -0.010  -0.012  0.178  -0.002
0.692039  -0.142  -0.011  -0.012  0.178  -0.002
0.693039  -0.073  -0.011  -0.012  0.178  -0.002
0.694039  -0.073  -0.011  -0.012  0.178  -0.002
0.695039  -0.072  -0.011  -0.012  0.178  -0.002
0.696039  -0.071  -0.011  -0.012  0.178  -0.002
0.697039  -0.071  -0.011  -0.012  0.178  -0.002
0.699040  -0.111  -0.011  -0.012  0.178  -0.002
0.700040  -0.055  -0.011  -0.012  0.178  -0.002
0.701040  -0.110  -0.011  -0.012  0.178  -0.002
0.702040  -0.109  -0.011  -0.012  0.178  -0.002
0.703040  -0.108  -0.011  -0.012  0.178  -0.002
0.704040  -0.108  -0.012  -0.012  0.178  -0.002
0.705040  -0.107  -0.012  -0.012  0.178  -0.002
0.706040  -0.106  -0.012  -0.012  0.178  -0.002
0.707040  -0.105  -0.012  -0.012  0.178  -0.002
0.708040  -0.104  -0.012  -0.012  0.178  -0.002
0.709040  -0.077  -0.012  -0.012  0.178  -0.002
0.710040  -0.076  -0.012  -0.012  0.178  -0.002
0.711040  -0.076  -0.012  -0.012  0.178  -0.002
0.712040  -0.075  -0.012  -0.012  0.178  -0.002
0.713040  -0.074  -0.012  -0.012  0.178  -0.002
0.714040  -0.101  -0.012  -0.012  0.178  -0.002
0.715040  -0.100  -0.013  -0.012  0.178  -0.002
0.716040  -0.099  -0.013  -0.012  0.178  -0.002
0.717041  -0.099  -0.013  -0.012  0.178  -0.002
0.718041  -0.098  -0.013  -0.012  0.178  -0.002
0.719041  -0.084  -0.013  -0.012  0.178  -0.002
0.720041  -0.084  -0.013  -0.012  0.178  -0.002
0.721041  -0.083  -0.013  -0.012  0.178  -0.002
0.722041  -0.082  -0.013  -0.012  0.178  -0.002
0.723041  -0.082  -0.013  -0.012  0.178  -0.002
0.724041  -0.040  -0.013  -0.012  0.178  -0.002
0.725041  -0.040  -0.013  -0.012  0.178  -0.002
0.726041  -0.040  -0.013  -0.012  0.178  -0.002
0.727041  -0.039  -0.013  -0.012  0.178  -0.002
0.728041  -0.039  -0.013  -0.012  0.178  -0.002
0.729041  -0.042  -0.014  -0.012  0.178  -0.002
0.730041  -0.041  -0.014  -0.012  0.178  -0.002
0.731041  -0.041  -0.014  -0.012  0.178  -0.002
0.732041  -0.041  -0.014  -0.012  0.178  -0.002
0.733041  -0.040  -0.014  -0.012  0.177  -0.002
0.734042  -0.052  -0.014  -0.012  0.178  -0.002
0.735042  -0.051  -0.014  -0.012  0.178  -0.002
0.736042  -0.051  -0.014  -0.012  0.178  -0.002
0.737042  -0.051  -0.014  -0.012  0.178  -0.002
0.738042  -0.050  -0.014  -0.012  0.178  -0.002
0.739042  -0.024  -0.014  -0.012  0.178  -0.002
0.740042  -0.024  -0.014  -0.012  0.178  -0.002
0.741042  -0.024  -0.014  -0.012  0.178  -0.002
0.742042  -0.024  -0.014  -0.012  0.179  -0.002
0.743042  -0.024  -0.014  -0.012  0.179  -0.002
0.744042  -0.023  -0.014  -0.012  0.179  -0.002
0.745042  -0.023  -0.014  -0.012  0.179  -0.002
0.746042  -0.023  -0.014  -0.012  0.179  -0.002
0.747042  -0.023  -0.014  -0.012  0.179  -0.002
0.748042  -0.022  -0.014  -0.012  0.179  -0.002
0.749042  -0.022  -0.014  -0.012  0.179  -0.002
0.750042  -0.009  -0.014  -0.012  0.178  -0.002
0.751042  -0.009  -0.014  -0.012  0.178  -0.002
0.752043  -0.009  -0.014  -0.012  0.178  -0.002
0.753043  -0.009  -0.014  -0.012  0.178  -0.002
0.754043  -0.009  -0.014  -0.012  0.178  -0.002
0.755043  0.020  -0.014  -0.012  0.178  -0.002
0.756043  0.020  -0.014  -0.012  0.178  -0.002
0.757043  0.019  -0.014  -0.012  0.178  -0.002
0.758043  0.019  -0.014  -0.012  0.178  -0.002
0.759043  0.019  -0.014  -0.012  0.178  -0.002
0.760043  0.033  -0.014  -0.012  0.178  -0.002
0.761043  0.032  -0.014  -0.012  0.178  -0.002
0.762043  0.032  -0.014  -0.012  0.178  -0.002
0.763043  0.032  -0.014  -0.012  0.178  -0.002
0.764043  0.032  -0.014  -0.012  0.178  -0.002
0.765043  -0.007  -0.014  -0.012  0.178  -0.002
0.766043  -0.006  -0.014  -0.012  0.178  -0.002
0.767043  -0.006  -0.014  -0.012  0.178  -0.002
0.768043  -0.006  -0.014  -0.012  0.178  -0.002
0.769044  -0.006  -0.014  -0.012  0.178  -0.002
0.770044  0.048  -0.014  -0.012  0.178  -0.002
0.771044  0.047  -0.014  -0.012  0.178  -0.002
0.773044  0.047  -0.014  -0.012  0.178  -0.002
0.774044  0.047  -0.014  -0.012  0.178  -0.002
0.775044  0.046  -0.014  -0.012  0.178  -0.002
0.776044  0.046  -0.014  -0.012  0.178  -0.002
0.777044  0.046  -0.014  -0.012  0.178  -0.002
0.778044  0.045  -0.014  -0.012  0.178  -0.002
0.779044  0.045  -0.014  -0.012  0.178  -0.002
0.780044  0.045  -0.014  -0.012  0.178  -0.002
0.781044  0.044  -0.014  -0.012  0.178  -0.002
0.782044  0.044  -0.013  -0.012  0.178  -0.002
0.783044  0.044  -0.013  -0.012  0.177  -0.002
0.784044  0.043  -0.013  -0.012  0.177  -0.002
0.785044  0.043  -0.013  -0.012  0.177  -0.002
0.789045  0.043  -0.013  -0.012  0.177  -0.002
0.792045  0.011  -0.013  -0.012  0.177  -0.002
0.793045  0.014  -0.013  -0.012  0.177  -0.002
0.794045  0.042  -0.013  -0.012  0.177  -0.002
0.795045  0.041  -0.013  -0.012  0.177  -0.002
0.796045  0.041  -0.013  -0.012  0.177  -0.002
0.797045  0.041  -0.013  -0.012  0.177  -0.002
0.799045  0.040  -0.013  -0.012  0.177  -0.002
0.800045  0.040  -0.013  -0.012  0.177  -0.002
0.802045  0.040  -0.013  -0.012  0.177  -0.002
0.803045  0.040  -0.013  -0.012  0.177  -0.002
0.804046  0.039  -0.013  -0.012  0.177  -0.002
0.805046  0.039  -0.013  -0.012  0.177  -0.002
0.806046  0.039  -0.013  -0.012  0.177  -0.002
0.807046  0.038  -0.013  -0.012  0.176  -0.002
0.808046  0.038  -0.013  -0.012  0.176  -0.002
0.809046  0.038  -0.013  -0.012  0.176  -0.002
0.810046  0.038  -0.013  -0.012  0.176  -0.002
0.811046  0.037  -0.013  -0.012  0.176  -0.002
0.812046  0.037  -0.013  -0.012  0.176  -0.002
0.813046  0.037  -0.013  -0.012  0.176  -0.002
0.814046  0.037  -0.012  -0.012  0.176  -0.002
0.816046  0.050  -0.012  -0.012  0.176  -0.002
0.817046  0.049  -0.012  -0.012  0.176  -0.002
0.818046  0.049  -0.012  -0.012  0.176  -0.002
0.819046  0.048  -0.012  -0.012  0.176  -0.002
0.820046  0.048  -0.012  -0.012  0.176  -0.002
0.821047  0.008  -0.012  -0.012  0.176  -0.002
0.822047  0.008  -0.012  -0.012  0.176  -0.002
0.823047  0.008  -0.012  -0.012  0.176  -0.002
0.824047  0.008  -0.012  -0.012  0.176  -0.002
0.825047  0.008  -0.012  -0.012  0.176  -0.002
0.826047  0.035  -0.012  -0.012  0.176  -0.002
0.827047  0.034  -0.012  -0.012  0.176  -0.002
0.828047  0.034  -0.012  -0.012  0.177  -0.002
0.829047  0.034  -0.012  -0.012  0.177  -0.002
0.830047  0.034  -0.012  -0.012  0.177  -0.002
0.831047  0.019  -0.012  -0.012  0.177  -0.002
0.832047  0.019  -0.012  -0.012  0.176  -0.002
0.833047  0.019  -0.012  -0.012  0.176  -0.002
0.834047  0.019  -0.012  -0.012  0.176  -0.002
0.835047  0.019  -0.012  -0.012  0.176  -0.002
0.836047  0.033  -0.012  -0.012  0.176  -0.002
0.837047  0.033  -0.012  -0.012  0.176  -0.002
0.838047  0.033  -0.012  -0.012  0.176  -0.002
0.839048  0.033  -0.012  -0.012  0.176  -0.002
0.840048  0.032  -0.012  -0.012  0.176  -0.002
0.841048  0.045  -0.012  -0.012  0.176  -0.002
0.842048  0.045  -0.012  -0.012  0.176  -0.002
0.843048  0.044  -0.012  -0.012  0.176  -0.002
0.844048  0.044  -0.012  -0.012  0.176  -0.002
0.845048  0.044  -0.012  -0.012  0.176  -0.002
0.846048  0.018  -0.012  -0.012  0.176  -0.002
0.847048  0.018  -0.012  -0.012  0.176  -0.002
0.848048  0.018  -0.011  -0.012  0.176  -0.002
0.849048  0.018  -0.011  -0.012  0.176  -0.002
0.850048  0.018  -0.011  -0.012  0.176  -0.002
0.851048  0.030  -0.011  -0.012  0.176  -0.002
0.852048  0.029  -0.011  -0.012  0.176  -0.002
0.853048  0.029  -0.011  -0.012  0.176  -0.002
0.854048  0.029  -0.011  -0.012  0.176  -0.002
0.855048  0.029  -0.011  -0.012  0.176  -0.002
0.856049  0.045  -0.011  -0.012  0.176  -0.002
0.857049  0.045  -0.011  -0.012  0.177  -0.002
0.858049  0.044  -0.011  -0.012  0.177  -0.002
0.859049  0.044  -0.011  -0.012  0.177  -0.002
0.860049  0.044  -0.011  -0.012  0.177  -0.002
0.861049  0.015  -0.011  -0.012  0.177  -0.002
0.862049  0.015  -0.011  -0.012  0.177  -0.002
0.863049  0.014  -0.011  -0.012  0.177  -0.002
0.864049  0.014  -0.011  -0.012  0.177  -0.002
0.865049  0.014  -0.011  -0.012  0.177  -0.002
0.866049  0.042  -0.011  -0.012  0.177  -0.002
0.867049  0.041  -0.011  -0.012  0.177  -0.002
0.868049  0.041  -0.011  -0.012  0.177  -0.002
0.869049  0.041  -0.011  -0.012  0.177  -0.002
0.870049  0.040  -0.011  -0.012  0.177  -0.002
0.871049  0.040  -0.011  -0.012  0.177  -0.002
0.872049  0.040  -0.011  -0.012  0.177  -0.002
0.873049  0.040  -0.011  -0.012  0.177  -0.002
0.874050  0.039  -0.011  -0.012  0.177  -0.002
0.875050  0.039  -0.011  -0.012  0.177  -0.002
0.876050  0.039  -0.011  -0.012  0.177  -0.002
0.877050  0.038  -0.011  -0.012  0.177  -0.002
0.878050  0.038  -0.010  -0.012  0.177  -0.002
0.879050  0.038  -0.010  -0.012  0.178  -0.002
0.880050  0.038  -0.010  -0.012  0.178  -0.002
0.881050  0.051  -0.010  -0.012  0.178  -0.002
0.882050  0.051  -0.010  -0.012  0.178  -0.002
0.883050  0.050  -0.010  -0.012  0.178  -0.002
0.884050  0.050  -0.010  -0.012  0.178  -0.002
0.885050  0.050  -0.010  -0.012  0.178  -0.002
0.886050  0.009  -0.010  -0.012  0.178  -0.002
0.887050  0.009  -0.010  -0.012  0.178  -0.002
0.888050  0.009  -0.010  -0.012  0.178  -0.002
0.889050  0.009  -0.010  -0.012  0.178  -0.002
0.890050  0.008  -0.010  -0.012  0.178  -0.002
0.891051  0.048  -0.010  -0.012  0.178  -0.002
0.892051  0.048  -0.010  -0.012  0.178  -0.002
0.893051  0.047  -0.010  -0.012  0.178  -0.002
0.894051  0.047  -0.010  -0.012  0.178  -0.002
0.895051  0.047  -0.010  -0.012  0.178  -0.002
0.896051  0.019  -0.010  -0.012  0.178  -0.002
0.897051  0.019  -0.010  -0.012  0.178  -0.002
0.898051  0.019  -0.010  -0.012  0.178  -0.002
0.899051  0.019  -0.010  -0.012  0.178  -0.002
0.900051  0.019  -0.010  -0.012  0.178  -0.002
0.901051  0.032  -0.010  -0.012  0.178  -0.002
0.902051  0.031  -0.010  -0.012  0.178  -0.002
0.903051  0.031  -0.010  -0.012  0.178  -0.002
0.904051  0.031  -0.010  -0.012  0.178  -0.002
0.905051  0.031  -0.010  -0.012  0.178  -0.002
0.906051  0.018  -0.010  -0.012  0.178  -0.002
0.907051  0.018  -0.010  -0.012  0.178  -0.002
0.908051  0.018  -0.010  -0.012  0.178  -0.002
0.909052  0.017  -0.010  -0.012  0.178  -0.002
0.910052  0.017  -0.010  -0.012  0.178  -0.002
0.911052  0.004  -0.010  -0.012  0.178  -0.002
0.912052  0.004  -0.010  -0.012  0.178  -0.002
0.913052  0.004  -0.010  -0.012  0.178  -0.002
0.914052  0.004  -0.010  -0.012  0.178  -0.002
0.915052  0.004  -0.010  -0.012  0.178  -0.002
0.916052  0.031  -0.010  -0.012  0.178  -0.002
0.917052  0.031  -0.009  -0.012  0.178  -0.002
0.918052  0.030  -0.009  -0.012  0.178  -0.002
0.919052  0.030  -0.009  -0.012  0.178  -0.002
0.920052  0.030  -0.009  -0.012  0.178  -0.002
0.921052  0.016  -0.009  -0.012  0.178  -0.002
0.922052  0.016  -0.009  -0.012  0.178  -0.002
0.923052  0.016  -0.009  -0.012  0.179  -0.002
0.924052  0.016  -0.009  -0.012  0.179  -0.002
0.925052  0.016  -0.009  -0.012  0.179  -0.002
0.926053  0.015  -0.009  -0.012  0.179  -0.002
0.927053  0.015  -0.009  -0.012  0.179  -0.002
0.928053  0.015  -0.009  -0.012  0.179  -0.002
0.929053  0.015  -0.009  -0.012  0.179  -0.002
0.930053  0.014  -0.009  -0.012  0.179  -0.002
0.931053  0.042  -0.009  -0.012  0.179  -0.002
0.932053  0.041  -0.009  -0.012  0.179  -0.002
0.933053  0.041  -0.009  -0.012  0.179  -0.002
0.934053  0.041  -0.009  -0.012  0.179  -0.002
0.935053  0.040  -0.009  -0.012  0.179  -0.002
0.936053  0.026  -0.009  -0.012  0.179  -0.002
0.937053  0.026  -0.009  -0.012  0.179  -0.002
0.938053  0.026  -0.009  -0.012  0.179  -0.002
0.939053  0.026  -0.009  -0.012  0.179  -0.002
0.940053  0.026  -0.009  -0.012  0.179  -0.002
0.941053  0.025  -0.009  -0.012  0.179  -0.002
0.942053  0.026  -0.009  -0.012  0.180  -0.002
0.943053  0.026  -0.009  -0.012  0.180  -0.002
0.944054  0.025  -0.009  -0.013  0.180  -0.002
0.945054  0.025  -0.009  -0.013  0.180  -0.002
0.946054  0.025  -0.009  -0.013  0.180  -0.002
0.947054  0.038  -0.009  -0.013  0.180  -0.002
0.948054  0.038  -0.009  -0.013  0.180  -0.002
0.949054  0.037  -0.009  -0.013  0.180  -0.002
0.950054  0.037  -0.009  -0.013  0.180  -0.002
0.951054  0.037  -0.009  -0.013  0.180  -0.002
0.952054  0.049  -0.009  -0.013  0.180  -0.002
0.953054  0.049  -0.008  -0.013  0.180  -0.002
0.954054  0.049  -0.008  -0.013  0.180  -0.002
0.955054  0.048  -0.008  -0.013  0.180  -0.002
0.956054  0.048  -0.008  -0.013  0.180  -0.002
0.957054  0.048  -0.008  -0.012  0.180  -0.002
0.958054  0.048  -0.008  -0.012  0.180  -0.002
0.959054  0.047  -0.008  -0.013  0.180  -0.002
0.960054  0.047  -0.008  -0.013  0.180  -0.002
0.961055  0.047  -0.008  -0.013  0.180  -0.002
0.962055  0.046  -0.008  -0.013  0.180  -0.002
0.963055  0.074  -0.008  -0.013  0.180  -0.002
0.964055  0.074  -0.008  -0.013  0.180  -0.002
0.965055  0.073  -0.008  -0.013  0.180  -0.002
0.966055  0.072  -0.008  -0.013  0.181  -0.002
0.967055  0.072  -0.008  -0.013  0.181  -0.002
0.968055  0.098  -0.008  -0.013  0.181  -0.002
0.969055  0.097  -0.007  -0.013  0.181  -0.002
0.971055  0.096  -0.007  -0.013  0.181  -0.002
0.972055  0.048  -0.007  -0.013  0.181  -0.002
0.973055  0.095  -0.007  -0.013  0.181  -0.002
0.974055  0.094  -0.007  -0.013  0.180  -0.002
0.975055  0.094  -0.007  -0.013  0.180  -0.002
0.976055  0.093  -0.007  -0.013  0.180  -0.002
0.977055  0.092  -0.007  -0.013  0.180  -0.002
0.978055  0.092  -0.007  -0.013  0.180  -0.002
0.979056  0.091  -0.007  -0.013  0.180  -0.002
0.980056  0.090  -0.007  -0.013  0.180  -0.002
0.981056  0.090  -0.006  -0.013  0.180  -0.002
0.982056  0.089  -0.006  -0.013  0.180  -0.002
0.990056  0.088  -0.006  -0.012  0.180  -0.002
0.991056  0.011  -0.006  -0.012  0.180  -0.002
0.992056  0.087  -0.006  -0.012  0.180  -0.002
0.994056  0.086  -0.006  -0.012  0.180  -0.002
0.996057  0.086  -0.006  -0.012  0.180  -0.002
0.999057  0.042  -0.006  -0.012  0.180  -0.002
1.003057  0.028  -0.006  -0.012  0.180  -0.002
1.004057  0.021  -0.006  -0.012  0.180  -0.002
1.005057  0.083  -0.006  -0.012  0.180  -0.002
1.007057  0.083  -0.006  -0.012  0.180  -0.002
1.009057  0.041  -0.005  -0.012  0.180  -0.002
1.010057  0.041  -0.005  -0.012  0.180  -0.002
1.013057  0.093  -0.005  -0.012  0.179  -0.002
1.015058  0.046  -0.005  -0.012  0.179  -0.002
1.017058  0.092  -0.005  -0.012  0.179  -0.002
1.018058  0.091  -0.005  -0.012  0.179  -0.002
1.020058  0.147  -0.005  -0.012  0.179  -0.002
