acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rpm]  actual_Vel[rpm]  Voltage[V]
-0.016  -0.121  0.006  -0.007  4.393      0  0.000
-0.021  -0.097  0.007  -0.007  5.812      0  0.000
-0.021  -0.097  0.007  -0.007  5.812      0  0.000
-0.048  -0.055  0.006  -0.005  4.730      0  0.000
-0.048  -0.055  0.006  -0.005  4.730      0  0.000
-0.080  -0.004  0.005  -0.003  4.262      0  0.000
-0.098  0.046  0.005  -0.002  4.255      0  0.000
-0.095  0.107  0.004  0.002  3.468      0  0.000
-0.095  0.107  0.004  0.002  3.468      0  0.000
-0.070  0.117  0.003  -0.001  2.616      0  0.000
-0.070  0.117  0.003  -0.001  2.616      0  0.000
-0.046  0.121  0.003  -0.001  2.138      0  0.000
-0.046  0.121  0.003  -0.001  2.138      0  0.000
-0.037  0.090  0.003  -0.005  2.454      0  0.000
-0.037  0.090  0.003  -0.005  2.454      0  0.000
-0.029  0.056  0.005  -0.005  4.102      0  0.000
-0.028  0.031  0.006  -0.004  4.401      0  0.000
-0.028  0.031  0.006  -0.004  4.401      0  0.000
-0.006  0.022  0.008  -0.000  6.279      0  0.000
-0.006  0.022  0.008  -0.000  6.279      0  0.000
0.006  0.024  0.005  0.002  3.590      0  0.000
0.006  0.023  0.004  0.001  2.883      0  0.000
0.007  0.007  0.004  -0.003  3.104      0  0.000
0.019  -0.019  0.006  -0.006  4.337      0  0.000
0.051  -0.016  0.010  -0.006  8.120      0  0.000
0.075  -0.017  0.012  -0.004  9.087      0  0.000
0.068  0.010  0.008  -0.000  6.573      0  0.000
0.038  0.031  0.005  0.004  3.852      0  0.000
0.016  0.046  0.004  0.005  3.287      0  0.000
0.008  0.053  0.006  0.004  4.722      0  0.000
0.008  0.053  0.006  0.004  4.722      0  0.000
0.016  0.081  0.006  0.005  4.774      0  0.000
0.016  0.081  0.006  0.005  4.774      0  0.000
0.014  0.104  0.008  0.002  6.252      0  0.000
0.014  0.104  0.008  0.002  6.252      0  0.000
0.006  0.100  0.009  -0.002  6.864      0  0.000
0.006  0.100  0.009  -0.002  6.864      0  0.000
-0.012  0.079  0.008  -0.001  5.943      0  0.000
-0.012  0.079  0.008  -0.001  5.943      0  0.000
-0.036  0.035  0.005  -0.001  4.268      0  0.000
-0.041  -0.009  0.003  0.000  2.303      0  0.000
-0.028  -0.045  0.003  0.001  2.479      0  0.000
-0.028  -0.045  0.003  0.001  2.479      0  0.000
-0.031  -0.063  0.002  0.000  1.875      0  0.000
-0.031  -0.063  0.002  0.000  1.875      0  0.000
-0.038  -0.075  0.005  -0.003  3.762      0  0.000
-0.038  -0.075  0.005  -0.003  3.762      0  0.000
-0.039  -0.082  0.007  -0.005  5.293      0  0.000
-0.039  -0.082  0.007  -0.005  5.293      0  0.000
-0.032  -0.091  0.006  -0.006  4.965      0  0.000
-0.032  -0.091  0.006  -0.006  4.965      0  0.000
-0.003  -0.082  0.010  -0.006  8.069      0  0.000
0.040  -0.078  0.011  -0.005  8.883      0  0.000
0.040  -0.078  0.011  -0.005  8.883      0  0.000
0.076  -0.084  0.010  -0.004  7.579      0  0.000
0.076  -0.084  0.010  -0.004  7.579      0  0.000
0.112  -0.059  0.011  -0.000  8.960      0  0.000
0.112  -0.059  0.011  -0.000  8.960      0  0.000
0.137  -0.042  0.013  -0.002  10.075      0  0.000
0.128  -0.017  0.011  -0.002  8.781      0  0.000
0.098  0.032  0.009  0.001  7.076      0  0.000
0.054  0.060  0.008  -0.002  6.633      0  0.000
0.026  0.078  0.010  0.000  7.725      0  0.000
0.024  0.070  0.013  -0.002  10.088      0  0.000
-0.003  0.037  0.010  -0.004  8.067      0  0.000
-0.011  0.026  0.010  -0.000  7.639      0  0.000
-0.025  0.003  0.007  -0.002  5.670      0  0.000
-0.048  -0.024  0.007  -0.003  5.516      0  0.000
-0.072  -0.031  0.004  -0.004  3.084      0  0.000
-0.072  -0.031  0.004  -0.004  3.084      0  0.000
-0.090  -0.050  0.002  -0.005  1.522      0  0.000
-0.090  -0.050  0.002  -0.005  1.522      0  0.000
-0.105  -0.056  0.002  -0.004  1.716      0  0.000
-0.105  -0.056  0.002  -0.004  1.716      0  0.000
-0.116  -0.036  0.004  -0.003  2.983      0  0.000
-0.121  -0.024  0.004  -0.001  3.390      0  0.000
-0.119  -0.001  0.003  -0.002  2.588      0  0.000
-0.119  -0.001  0.003  -0.002  2.588      0  0.000
-0.108  0.002  -0.000  -0.003  -0.169      0  0.000
-0.108  0.002  -0.000  -0.003  -0.169      0  0.000
-0.117  -0.023  -0.003  -0.006  -2.523      0  0.000
-0.117  -0.023  -0.003  -0.006  -2.523      0  0.000
-0.106  -0.025  -0.002  -0.007  -1.304      0  0.000
-0.106  -0.025  -0.002  -0.007  -1.304      0  0.000
-0.095  -0.023  -0.001  -0.005  -0.812      0  0.000
-0.056  -0.015  0.002  -0.004  1.869      0  0.000
-0.056  -0.015  0.002  -0.004  1.869      0  0.000
-0.037  -0.006  0.002  -0.002  1.506      0  0.000
-0.037  -0.006  0.002  -0.002  1.506      0  0.000
-0.040  0.005  -0.000  0.000  -0.147      0  0.000
-0.040  0.005  -0.000  0.000  -0.147      0  0.000
-0.052  0.021  -0.002  -0.000  -1.933      0  0.000
-0.052  0.021  -0.002  -0.000  -1.933      0  0.000
-0.036  0.015  -0.000  -0.004  -0.284      0  0.000
-0.036  0.015  -0.000  -0.004  -0.284      0  0.000
0.026  0.035  0.006  -0.002  5.055      0  0.000
0.094  0.035  0.009  -0.004  6.953      0  0.000
0.122  0.019  0.007  -0.007  5.788      0  0.000
0.116  -0.001  0.006  -0.005  4.957      0  0.000
0.109  -0.012  0.006  -0.002  4.969      0  0.000
0.110  -0.004  0.009  0.001  6.720      0  0.000
0.120  0.016  0.008  0.002  6.261      0  0.000
0.138  0.033  0.011  0.001  8.534      0  0.000
0.134  0.040  0.012  -0.003  9.104      0  0.000
0.111  0.028  0.013  -0.006  10.305      0  0.000
0.091  -0.018  0.014  -0.009  11.205      0  0.000
0.091  -0.018  0.014  -0.009  11.205      0  0.000
0.079  -0.021  0.011  -0.005  8.273      0  0.000
0.079  -0.021  0.011  -0.005  8.273      0  0.000
0.066  -0.037  0.008  -0.005  6.454      0  0.000
0.044  -0.066  0.008  -0.005  6.641      0  0.000
0.044  -0.066  0.008  -0.005  6.641      0  0.000
-0.006  -0.087  0.005  -0.005  3.741      0  0.000
-0.006  -0.087  0.005  -0.005  3.741      0  0.000
-0.050  -0.083  0.006  -0.004  4.396      0  0.000
-0.074  -0.058  0.006  -0.004  4.964      0  0.000
-0.074  -0.058  0.006  -0.004  4.964      0  0.000
-0.102  -0.011  0.006  -0.003  4.621      0  0.000
-0.102  -0.011  0.006  -0.003  4.621      0  0.000
-0.102  -0.011  0.006  -0.003  4.621      0  0.000
-0.114  0.036  0.005  -0.002  3.743      0  0.000
-0.101  0.062  0.007  -0.002  5.578      0  0.000
-0.068  0.048  0.008  -0.005  6.198      0  0.000
-0.068  0.048  0.008  -0.005  6.198      0  0.000
-0.011  0.030  0.010  -0.002  7.528      0  0.000
-0.011  0.030  0.010  -0.002  7.528      0  0.000
0.032  0.020  0.011  -0.004  8.473      0  0.000
0.032  0.020  0.011  -0.004  8.473      0  0.000
0.053  0.023  0.010  -0.002  7.633      0  0.000
0.053  0.023  0.010  -0.002  7.633      0  0.000
0.042  0.012  0.004  -0.004  3.232      0  0.000
0.001  -0.011  0.002  -0.006  1.806      0  0.000
-0.039  -0.022  0.001  -0.005  0.857      0  0.000
-0.047  -0.012  0.005  -0.001  3.831      0  0.000
-0.051  -0.004  0.006  -0.003  4.605      0  0.000
-0.061  0.008  0.006  -0.002  4.903      0  0.000
-0.066  0.004  0.004  -0.005  3.492      0  0.000
-0.051  -0.018  0.007  -0.006  5.155      0  0.000
-0.019  -0.031  0.007  -0.008  5.720      0  0.000
0.032  -0.043  0.009  -0.006  6.734      0  0.000
0.032  -0.043  0.009  -0.006  6.734      0  0.000
0.070  -0.037  0.007  -0.006  5.759      0  0.000
0.070  -0.037  0.007  -0.006  5.759      0  0.000
0.065  -0.029  0.006  -0.004  4.663      0  0.000
0.038  -0.045  0.005  -0.006  3.578      0  0.000
0.038  -0.045  0.005  -0.006  3.578      0  0.000
0.009  -0.066  0.006  -0.009  4.798      0  0.000
0.009  -0.066  0.006  -0.009  4.798      0  0.000
0.010  -0.051  0.008  -0.007  6.224      0  0.000
0.010  -0.051  0.008  -0.007  6.224      0  0.000
0.028  -0.028  0.010  -0.005  8.003      0  0.000
0.028  -0.028  0.010  -0.005  8.003      0  0.000
0.050  0.030  0.011  -0.000  8.998      0  0.000
0.050  0.030  0.011  -0.000  8.998      0  0.000
0.057  0.065  0.012  0.000  9.501      0  0.000
0.057  0.065  0.012  0.000  9.501      0  0.000
0.043  0.094  0.007  0.001  5.626      0  0.000
0.008  0.103  0.003  0.001  2.283      0  0.000
-0.019  0.085  0.002  -0.004  1.336      0  0.000
-0.019  0.085  0.002  -0.004  1.336      0  0.000
-0.052  0.084  0.001  -0.001  0.671      0  0.000
-0.052  0.084  0.001  -0.001  0.671      0  0.000
-0.088  0.096  0.001  0.000  0.650      0  0.000
-0.088  0.096  0.001  0.000  0.650      0  0.000
-0.105  0.079  0.005  -0.001  3.608      0  0.000
-0.105  0.079  0.005  -0.001  3.608      0  0.000
-0.108  0.026  0.005  -0.004  4.269      0  0.000
-0.090  -0.037  0.007  -0.007  5.143      0  0.000
-0.090  -0.037  0.007  -0.007  5.143      0  0.000
-0.064  -0.088  0.005  -0.007  4.060      0  0.000
-0.011  -0.094  0.007  -0.005  5.742      0  0.000
0.044  -0.075  0.006  -0.002  4.810      0  0.000
0.084  -0.045  0.008  -0.002  6.450      0  0.000
0.115  -0.017  0.012  -0.002  9.235      0  0.000
0.116  -0.010  0.010  -0.001  7.831      0  0.000
0.097  0.002  0.009  -0.004  6.966      0  0.000
0.055  0.010  0.007  -0.006  5.268      0  0.000
0.024  -0.002  0.005  -0.009  4.053      0  0.000
0.024  -0.002  0.005  -0.009  4.053      0  0.000
0.001  -0.021  0.006  -0.009  4.448      0  0.000
-0.019  -0.051  0.005  -0.008  3.808      0  0.000
-0.058  -0.067  0.003  -0.006  2.329      0  0.000
-0.058  -0.067  0.003  -0.006  2.329      0  0.000
-0.067  -0.076  0.005  -0.006  4.085      0  0.000
-0.067  -0.076  0.005  -0.006  4.085      0  0.000
-0.072  -0.050  0.007  -0.003  5.404      0  0.000
-0.072  -0.050  0.007  -0.003  5.404      0  0.000
-0.081  -0.001  0.004  -0.000  2.863      0  0.000
-0.081  -0.001  0.004  -0.000  2.863      0  0.000
-0.050  0.027  0.006  -0.003  4.590      0  0.000
-0.018  0.051  0.007  -0.005  5.355      0  0.000
0.012  0.045  0.007  -0.008  5.590      0  0.000
0.012  0.045  0.007  -0.008  5.590      0  0.000
0.040  0.033  0.009  -0.007  7.027      0  0.000
0.040  0.033  0.009  -0.007  7.027      0  0.000
0.062  0.021  0.010  -0.004  8.208      0  0.000
0.062  0.021  0.010  -0.004  8.208      0  0.000
0.088  0.020  0.011  -0.002  8.981      0  0.000
0.088  0.020  0.011  -0.002  8.981      0  0.000
0.089  0.025  0.009  -0.000  7.226      0  0.000
0.072  0.026  0.009  -0.002  7.073      0  0.000
0.072  0.026  0.009  -0.002  7.073      0  0.000
0.038  0.007  0.005  -0.004  3.704      0  0.000
0.038  0.007  0.005  -0.004  3.704      0  0.000
0.025  0.013  0.006  -0.003  4.973      0  0.000
0.025  0.013  0.006  -0.003  4.973      0  0.000
-0.012  0.036  0.006  -0.003  4.523      0  0.000
-0.036  0.043  0.006  -0.004  4.631      0  0.000
-0.044  0.034  0.008  -0.004  5.987      0  0.000
-0.053  0.003  0.007  -0.004  5.566      0  0.000
-0.046  -0.029  0.008  -0.004  6.100      0  0.000
-0.025  -0.053  0.008  -0.006  6.533      0  0.000
0.007  -0.051  0.009  -0.005  6.701      0  0.000
0.030  -0.031  0.009  -0.004  7.000      0  0.000
0.030  -0.031  0.009  -0.004  7.000      0  0.000
0.072  -0.006  0.013  -0.002  9.896      0  0.000
0.072  0.014  0.011  -0.000  8.763      0  0.000
0.062  0.041  0.009  -0.000  6.736      0  0.000
0.062  0.041  0.009  -0.000  6.736      0  0.000
0.050  0.059  0.009  -0.000  7.405      0  0.000
0.050  0.059  0.009  -0.000  7.405      0  0.000
0.041  0.061  0.010  -0.002  8.220      0  0.000
0.041  0.061  0.010  -0.002  8.220      0  0.000
0.064  0.039  0.015  -0.005  11.866      0  0.000
0.064  0.039  0.015  -0.005  11.866      0  0.000
0.083  0.029  0.016  -0.004  12.916      0  0.000
0.076  0.027  0.013  -0.002  10.102      0  0.000
0.046  0.014  0.009  -0.001  7.206      0  0.000
0.046  0.014  0.009  -0.001  7.206      0  0.000
0.015  -0.012  0.009  -0.004  7.126      0  0.000
0.015  -0.012  0.009  -0.004  7.126      0  0.000
-0.006  -0.019  0.010  -0.001  8.026      0  0.000
-0.006  -0.019  0.010  -0.001  8.026      0  0.000
-0.025  -0.017  0.007  -0.001  5.170      0  0.000
-0.025  -0.017  0.007  -0.001  5.170      0  0.000
-0.045  0.006  0.007  -0.000  5.438      0  0.000
-0.077  0.037  0.007  0.001  5.492      0  0.000
-0.077  0.037  0.007  0.001  5.492      0  0.000
-0.108  0.060  0.006  0.001  4.619      0  0.000
-0.108  0.060  0.006  0.001  4.619      0  0.000
-0.135  0.061  0.005  -0.001  3.641      0  0.000
-0.135  0.061  0.005  -0.001  3.641      0  0.000
-0.128  0.040  0.004  -0.001  3.167      0  0.000
-0.128  0.040  0.004  -0.001  3.167      0  0.000
-0.086  0.016  0.006  -0.002  4.846      0  0.000
-0.067  -0.006  0.004  -0.003  3.469      0  0.000
-0.056  -0.019  0.006  -0.004  4.571      0  0.000
-0.026  -0.032  0.008  -0.001  6.639      0  0.000
0.013  -0.028  0.009  -0.001  6.764      0  0.000
0.041  -0.033  0.011  -0.002  8.401      0  0.000
0.066  -0.031  0.011  -0.002  8.354      0  0.000
0.062  -0.002  0.006  0.001  4.818      0  0.000
0.040  0.036  0.004  0.003  3.389      0  0.000
0.007  0.060  0.003  0.003  2.678      0  0.000
0.007  0.060  0.003  0.003  2.678      0  0.000
-0.016  0.064  0.006  -0.000  4.440      0  0.000
-0.016  0.064  0.006  -0.000  4.440      0  0.000
-0.014  0.059  0.008  0.000  6.117      0  0.000
-0.014  0.059  0.008  0.000  6.117      0  0.000
-0.022  0.041  0.008  -0.000  6.637      0  0.000
-0.022  0.041  0.008  -0.000  6.637      0  0.000
-0.042  0.023  0.005  0.000  4.297      0  0.000
-0.058  0.023  0.003  0.001  2.350      0  0.000
-0.066  0.018  0.003  0.001  2.348      0  0.000
-0.066  0.018  0.003  0.001  2.348      0  0.000
-0.061  -0.011  0.002  -0.002  1.414      0  0.000
-0.061  -0.011  0.002  -0.002  1.414      0  0.000
-0.048  -0.058  0.001  -0.005  1.111      0  0.000
-0.048  -0.058  0.001  -0.005  1.111      0  0.000
-0.035  -0.092  0.005  -0.007  4.002      0  0.000
-0.035  -0.092  0.005  -0.007  4.002      0  0.000
-0.020  -0.101  0.007  -0.006  5.777      0  0.000
-0.010  -0.098  0.008  -0.006  6.431      0  0.000
-0.010  -0.098  0.008  -0.006  6.431      0  0.000
-0.000  -0.088  0.006  -0.003  4.963      0  0.000
-0.000  -0.088  0.006  -0.003  4.963      0  0.000
0.007  -0.053  0.004  0.001  2.777      0  0.000
0.007  -0.053  0.004  0.001  2.777      0  0.000
0.012  -0.037  0.001  -0.002  1.062      0  0.000
0.012  -0.037  0.001  -0.002  1.062      0  0.000
0.011  -0.027  0.003  -0.004  2.082      0  0.000
0.011  -0.027  0.003  -0.004  2.082      0  0.000
0.004  -0.001  0.004  -0.003  3.043      0  0.000
0.018  0.037  0.008  -0.001  6.087      0  0.000
0.028  0.056  0.009  -0.002  7.416      0  0.000
0.034  0.056  0.011  -0.002  8.459      0  0.000
0.024  0.033  0.005  -0.003  4.230      0  0.000
0.022  -0.002  0.004  -0.005  3.342      0  0.000
0.027  -0.040  0.004  -0.006  2.916      0  0.000
0.033  -0.051  0.005  -0.005  4.155      0  0.000
0.038  -0.029  0.008  -0.004  6.444      0  0.000
0.038  -0.029  0.008  -0.004  6.444      0  0.000
0.037  -0.020  0.011  -0.003  8.505      0  0.000
0.037  -0.020  0.011  -0.003  8.505      0  0.000
0.026  -0.027  0.009  -0.004  7.259      0  0.000
0.008  -0.032  0.008  -0.004  6.186      0  0.000
0.008  -0.032  0.008  -0.004  6.186      0  0.000
-0.005  -0.040  0.005  -0.007  3.954      0  0.000
-0.005  -0.040  0.005  -0.007  3.954      0  0.000
-0.008  -0.053  0.004  -0.009  3.235      0  0.000
-0.008  -0.053  0.004  -0.009  3.235      0  0.000
0.003  -0.038  0.004  -0.005  3.148      0  0.000
0.003  -0.038  0.004  -0.005  3.148      0  0.000
-0.012  -0.013  0.004  -0.003  3.520      0  0.000
-0.012  -0.013  0.004  -0.003  3.520      0  0.000
-0.017  0.010  0.007  -0.001  5.884      0  0.000
-0.026  0.021  0.008  -0.001  6.174      0  0.000
-0.034  0.028  0.007  -0.003  5.706      0  0.000
-0.034  0.028  0.007  -0.003  5.706      0  0.000
-0.038  0.042  0.005  -0.002  3.636      0  0.000
-0.038  0.042  0.005  -0.002  3.636      0  0.000
-0.008  0.062  0.007  -0.001  5.409      0  0.000
-0.008  0.062  0.007  -0.001  5.409      0  0.000
0.029  0.068  0.009  -0.003  7.304      0  0.000
0.029  0.068  0.009  -0.003  7.304      0  0.000
0.062  0.068  0.010  -0.003  7.853      0  0.000
0.062  0.068  0.010  -0.003  7.853      0  0.000
0.070  0.046  0.010  -0.003  7.608      0  0.000
0.061  0.005  0.009  -0.003  6.721      0  0.000
0.061  0.005  0.009  -0.003  6.721      0  0.000
0.055  -0.013  0.010  -0.002  8.006      0  0.000
0.035  -0.029  0.008  -0.004  6.549      0  0.000
0.039  -0.041  0.010  -0.006  7.681      0  0.000
0.030  -0.052  0.008  -0.007  5.905      0  0.000
0.019  -0.066  0.008  -0.007  6.145      0  0.000
-0.031  -0.068  0.004  -0.006  3.224      0  0.000
-0.063  -0.050  0.005  -0.005  3.592      0  0.000
-0.071  -0.031  0.005  -0.003  4.196      0  0.000
-0.073  -0.021  0.005  -0.005  3.879      0  0.000
-0.073  -0.021  0.005  -0.005  3.879      0  0.000
-0.072  -0.007  0.005  -0.004  3.655      0  0.000
-0.080  0.012  0.004  -0.003  2.761      0  0.000
-0.080  0.012  0.004  -0.003  2.761      0  0.000
-0.067  0.037  0.004  -0.003  3.282      0  0.000
-0.067  0.037  0.004  -0.003  3.282      0  0.000
-0.052  0.064  0.006  -0.001  4.413      0  0.000
-0.052  0.064  0.006  -0.001  4.413      0  0.000
-0.016  0.063  0.007  -0.003  5.459      0  0.000
-0.016  0.063  0.007  -0.003  5.459      0  0.000
0.012  0.047  0.008  -0.004  6.129      0  0.000
0.012  0.047  0.008  -0.004  6.129      0  0.000
0.037  0.027  0.007  -0.004  5.411      0  0.000
0.026  0.012  0.005  -0.003  3.846      0  0.000
0.024  0.005  0.006  -0.003  4.649      0  0.000
0.024  0.005  0.006  -0.003  4.649      0  0.000
0.017  0.022  0.005  -0.001  3.609      0  0.000
0.017  0.022  0.005  -0.001  3.609      0  0.000
0.005  0.047  0.004  0.003  3.065      0  0.000
0.005  0.047  0.004  0.003  3.065      0  0.000
-0.005  0.069  0.005  0.003  3.537      0  0.000
-0.005  0.069  0.005  0.003  3.537      0  0.000
-0.009  0.094  0.007  0.005  5.342      0  0.000
-0.013  0.114  0.007  0.006  5.247      0  0.000
-0.013  0.114  0.007  0.006  5.247      0  0.000
-0.016  0.130  0.006  0.003  4.498      0  0.000
-0.016  0.130  0.006  0.003  4.498      0  0.000
0.003  0.124  0.008  0.003  6.225      0  0.000
0.037  0.103  0.010  0.003  7.637      0  0.000
0.061  0.084  0.009  0.004  7.385      0  0.000
0.067  0.044  0.009  0.002  7.243      0  0.000
0.068  -0.016  0.008  -0.001  6.225      0  0.000
0.056  -0.073  0.008  -0.003  5.989      0  0.000
0.030  -0.103  0.007  -0.004  5.227      0  0.000
0.018  -0.099  0.009  0.000  7.022      0  0.000
0.001  -0.078  0.006  0.001  4.826      0  0.000
0.001  -0.078  0.006  0.001  4.826      0  0.000
-0.012  -0.065  0.007  -0.002  5.421      0  0.000
-0.058  -0.078  0.002  -0.005  1.836      0  0.000
-0.058  -0.078  0.002  -0.005  1.836      0  0.000
-0.089  -0.083  0.002  -0.004  1.221      0  0.000
-0.089  -0.083  0.002  -0.004  1.221      0  0.000
-0.101  -0.088  0.002  -0.006  1.196      0  0.000
-0.102  -0.053  0.002  -0.002  1.653      0  0.000
-0.102  -0.053  0.002  -0.002  1.653      0  0.000
-0.109  -0.020  0.000  -0.001  0.010      0  0.000
-0.109  -0.020  0.000  -0.001  0.010      0  0.000
-0.104  0.000  0.002  -0.001  1.309      0  0.000
-0.080  -0.002  0.004  -0.001  3.206      0  0.000
-0.080  -0.002  0.004  -0.001  3.206      0  0.000
-0.056  -0.011  0.005  -0.002  3.711      0  0.000
-0.056  -0.011  0.005  -0.002  3.711      0  0.000
-0.012  0.003  0.005  -0.003  3.956      0  0.000
-0.012  0.003  0.005  -0.003  3.956      0  0.000
0.019  0.023  0.005  -0.003  4.136      0  0.000
0.019  0.023  0.005  -0.003  4.136      0  0.000
0.051  0.022  0.004  -0.004  3.501      0  0.000
0.051  0.022  0.004  -0.004  3.501      0  0.000
0.065  0.013  0.006  -0.002  4.813      0  0.000
0.070  0.014  0.006  -0.000  4.974      0  0.000
0.067  0.019  0.006  0.003  4.671      0  0.000
0.067  0.019  0.006  0.003  4.671      0  0.000
0.067  0.031  0.007  0.002  5.156      0  0.000
0.067  0.031  0.007  0.002  5.156      0  0.000
0.049  0.031  0.007  -0.001  5.411      0  0.000
0.049  0.031  0.007  -0.001  5.411      0  0.000
0.018  0.019  0.004  -0.004  3.080      0  0.000
0.007  0.005  0.005  -0.004  3.990      0  0.000
-0.008  -0.005  0.004  -0.003  2.995      0  0.000
-0.021  -0.023  0.003  -0.004  2.746      0  0.000
-0.016  -0.026  0.006  -0.001  4.764      0  0.000
-0.006  -0.034  0.008  -0.000  6.499      0  0.000
-0.006  -0.045  0.005  -0.003  3.996      0  0.000
-0.022  -0.047  0.002  -0.004  1.450      0  0.000
-0.032  -0.024  0.003  -0.004  2.016      0  0.000
-0.036  -0.019  0.002  -0.007  1.659      0  0.000
-0.036  -0.019  0.002  -0.007  1.659      0  0.000
-0.032  -0.025  0.002  -0.006  1.759      0  0.000
-0.032  -0.025  0.002  -0.006  1.759      0  0.000
-0.028  -0.031  0.005  -0.004  3.915      0  0.000
-0.028  -0.031  0.005  -0.004  3.915      0  0.000
-0.021  -0.031  0.004  -0.003  3.342      0  0.000
-0.037  -0.043  0.002  -0.006  1.224      0  0.000
-0.044  -0.072  0.003  -0.008  2.310      0  0.000
-0.044  -0.072  0.003  -0.008  2.310      0  0.000
-0.041  -0.065  0.002  -0.007  1.304      0  0.000
-0.041  -0.065  0.002  -0.007  1.304      0  0.000
-0.041  -0.065  0.002  -0.007  1.304      0  0.000
-0.021  -0.042  0.001  -0.006  0.948      0  0.000
-0.016  -0.023  0.001  -0.005  0.684      0  0.000
-0.016  -0.023  0.001  -0.005  0.684      0  0.000
-0.008  0.012  0.004  -0.001  3.466      0  0.000
-0.008  0.012  0.004  -0.001  3.466      0  0.000
0.011  0.036  0.006  -0.003  4.683      0  0.000
0.020  0.031  0.005  -0.004  4.315      0  0.000
0.020  0.031  0.005  -0.004  4.315      0  0.000
0.030  0.013  0.006  -0.006  4.902      0  0.000
0.030  0.013  0.006  -0.006  4.902      0  0.000
0.047  0.010  0.005  -0.006  3.880      0  0.000
0.047  0.010  0.005  -0.006  3.880      0  0.000
0.053  0.007  0.004  -0.008  2.952      0  0.000
0.053  0.007  0.004  -0.008  2.952      0  0.000
0.052  0.002  0.006  -0.006  4.505      0  0.000
0.052  0.002  0.006  -0.006  4.505      0  0.000
0.056  -0.004  0.006  -0.003  4.603      0  0.000
