acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  exo_Vel[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]  theta_c[rad]  theta_l[rad]
0.107  -0.027  0.005  -0.001  1.590  -0.512  47.223  0.000  0.000  0.000  0.000  0.000
0.007  -0.021  0.000  -0.001  -0.217  -0.342  37.747  0.000  0.000  0.000  0.000  0.000
0.034  0.010  0.002  0.001  0.249  0.199  31.565  0.000  0.000  0.000  0.000  0.000
0.121  0.035  0.007  0.003  1.603  0.570  39.192  0.000  0.000  0.000  0.000  0.000
0.043  -0.029  0.004  -0.001  0.163  -0.527  36.916  0.000  0.000  0.000  0.000  0.000
0.062  -0.022  0.005  -0.001  0.435  -0.354  36.913  0.000  0.000  0.000  0.000  0.000
0.048  -0.018  0.005  -0.001  0.151  -0.243  32.922  0.000  0.000  0.000  0.000  0.000
0.040  0.014  0.005  0.001  0.013  0.300  24.337  0.000  0.000  0.000  0.000  0.000
0.037  -0.019  0.005  -0.001  -0.034  -0.259  20.908  0.000  0.000  0.000  0.000  0.000
0.003  0.011  0.003  0.001  -0.580  0.244  8.478  0.000  0.000  0.000  0.000  0.000
0.027  -0.074  0.004  -0.004  -0.123  -1.137  13.449  0.000  0.000  0.000  0.000  0.000
-0.044  0.051  0.000  0.003  -1.239  1.001  -10.257  0.000  0.000  0.000  0.000  0.000
-0.038  -0.014  0.000  -0.001  -0.992  -0.171  -18.113  0.000  0.000  0.000  0.000  0.000
-0.058  0.016  -0.001  0.001  -1.183  0.341  -30.161  0.000  0.000  0.000  0.000  0.000
-0.045  -0.014  -0.001  -0.001  -0.824  -0.180  -32.065  0.000  0.000  0.000  0.000  0.000
-0.064  -0.011  -0.003  -0.001  -1.012  -0.118  -36.144  0.000  0.000  0.000  0.000  0.000
-0.057  0.015  -0.003  0.001  -0.768  0.317  -39.755  0.000  0.000  0.000  0.000  0.000
-0.139  -0.012  -0.008  -0.001  -1.983  -0.159  -52.891  0.000  0.000  0.000  0.000  0.000
-0.001  0.019  -0.001  0.001  0.471  0.352  -39.485  0.000  0.000  0.000  0.000  0.000
-0.148  -0.013  -0.010  -0.001  -1.936  -0.201  -51.848  0.000  0.000  0.000  0.000  0.000
-0.094  -0.009  -0.008  -0.001  -0.829  -0.115  -49.934  0.000  0.000  0.000  0.000  0.000
-0.074  -0.010  -0.007  -0.001  -0.406  -0.117  -43.646  0.000  0.000  0.000  0.000  0.000
-0.060  -0.009  -0.007  -0.001  -0.120  -0.080  -35.681  0.000  0.000  0.000  0.000  0.000
-0.078  -0.003  -0.008  -0.000  -0.394  0.021  -33.110  0.000  0.000  0.000  0.000  0.000
-0.037  -0.040  -0.007  -0.003  0.303  -0.559  -19.132  0.000  0.000  0.000  0.000  0.000
-0.002  0.001  -0.005  -0.001  0.830  0.158  -7.134  0.000  0.000  0.000  0.000  0.000
0.003  -0.053  -0.004  -0.004  0.807  -0.730  8.475  0.000  0.000  0.000  0.000  0.000
-0.055  0.008  -0.008  -0.000  -0.226  0.343  1.746  0.000  0.000  0.000  0.000  0.000
-0.011  0.009  -0.006  -0.000  0.512  0.321  4.819  0.000  0.000  0.000  0.000  0.000
-0.004  0.007  -0.005  -0.000  0.556  0.250  8.268  0.000  0.000  0.000  0.000  0.000
-0.002  -0.019  -0.005  -0.002  0.519  -0.201  13.809  0.000  0.000  0.000  0.000  0.000
0.027  -0.044  -0.003  -0.004  0.915  -0.574  25.312  0.000  0.000  0.000  0.000  0.000
-0.006  0.072  -0.005  0.003  0.262  1.353  13.530  0.000  0.000  0.000  0.000  0.000
-0.004  -0.049  -0.005  -0.004  0.267  -0.762  19.174  0.000  0.000  0.000  0.000  0.000
0.084  -0.013  0.000  -0.002  1.642  -0.081  34.265  0.000  0.000  0.000  0.000  0.000
0.022  0.020  -0.003  0.000  0.428  0.458  28.893  0.000  0.000  0.000  0.000  0.000
0.049  0.016  -0.001  -0.000  0.807  0.332  29.749  0.000  0.000  0.000  0.000  0.000
0.014  -0.015  -0.003  -0.002  0.142  -0.212  26.835  0.000  0.000  0.000  0.000  0.000
0.068  0.018  0.001  0.000  0.987  0.352  29.989  0.000  0.000  0.000  0.000  0.000
0.028  0.015  -0.001  0.000  0.227  0.249  24.725  0.000  0.000  0.000  0.000  0.000
0.082  -0.015  0.002  -0.002  1.056  -0.248  33.340  0.000  0.000  0.000  0.000  0.000
0.043  0.014  0.000  -0.000  0.301  0.235  28.336  0.000  0.000  0.000  0.000  0.000
-0.012  0.043  -0.003  0.002  -0.620  0.666  10.963  0.000  0.000  0.000  0.000  0.000
0.045  -0.025  0.001  -0.002  0.374  -0.493  16.436  0.000  0.000  0.000  0.000  0.000
0.009  0.011  -0.001  0.000  -0.244  0.141  9.384  0.000  0.000  0.000  0.000  0.000
0.036  0.038  0.001  0.002  0.210  0.560  5.882  0.000  0.000  0.000  0.000  0.000
0.032  0.033  0.001  0.002  0.123  0.394  3.301  0.000  0.000  0.000  0.000  0.000
0.027  0.056  0.001  0.004  0.035  0.716  -2.010  0.000  0.000  0.000  0.000  0.000
0.052  -0.009  0.002  -0.000  0.420  -0.416  6.097  0.000  0.000  0.000  0.000  0.000
-0.019  0.048  -0.002  0.003  -0.759  0.553  -7.513  0.000  0.000  0.000  0.000  0.000
0.069  0.010  0.004  0.001  0.745  -0.123  3.284  0.000  0.000  0.000  0.000  0.000
0.007  -0.021  0.000  -0.000  -0.354  -0.599  2.947  0.000  0.000  0.000  0.000  0.000
-0.019  -0.016  -0.001  -0.000  -0.722  -0.445  -2.554  0.000  0.000  0.000  0.000  0.000
0.016  -0.015  0.001  -0.000  -0.072  -0.373  -0.179  0.000  0.000  0.000  0.000  0.000
0.012  0.016  0.001  0.001  -0.122  0.171  -2.695  0.000  0.000  0.000  0.000  0.000
-0.023  0.015  -0.001  0.001  -0.665  0.123  -10.452  0.000  0.000  0.000  0.000  0.000
-0.050  -0.020  -0.003  -0.001  -1.011  -0.447  -16.493  0.000  0.000  0.000  0.000  0.000
0.016  0.012  0.001  0.001  0.171  0.119  -12.082  0.000  0.000  0.000  0.000  0.000
-0.043  -0.019  -0.003  -0.001  -0.793  -0.392  -15.743  0.000  0.000  0.000  0.000  0.000
0.029  0.015  0.001  0.001  0.458  0.204  -8.868  0.000  0.000  0.000  0.000  0.000
-0.063  0.010  -0.004  0.001  -1.064  0.100  -19.700  0.000  0.000  0.000  0.000  0.000
-0.019  0.009  -0.002  0.001  -0.235  0.064  -18.807  0.000  0.000  0.000  0.000  0.000
-0.055  0.036  -0.004  0.003  -0.767  0.489  -27.064  0.000  0.000  0.000  0.000  0.000
0.011  0.001  -0.001  0.001  0.386  -0.127  -16.353  0.000  0.000  0.000  0.000  0.000
-0.045  0.001  -0.004  0.001  -0.566  -0.117  -18.544  0.000  0.000  0.000  0.000  0.000
-0.005  -0.002  -0.002  0.001  0.144  -0.151  -12.096  0.000  0.000  0.000  0.000  0.000
-0.055  0.001  -0.005  0.001  -0.676  -0.082  -16.627  0.000  0.000  0.000  0.000  0.000
0.041  -0.059  0.000  -0.003  0.945  -1.033  4.652  0.000  0.000  0.000  0.000  0.000
-0.026  -0.020  -0.004  -0.001  -0.241  -0.266  2.903  0.000  0.000  0.000  0.000  0.000
0.063  0.009  0.002  0.001  1.211  0.234  14.247  0.000  0.000  0.000  0.000  0.000
0.027  -0.047  0.000  -0.002  0.478  -0.699  21.700  0.000  0.000  0.000  0.000  0.000
0.048  0.044  0.002  0.003  0.757  0.853  19.791  0.000  0.000  0.000  0.000  0.000
0.073  0.014  0.004  0.001  1.056  0.255  25.867  0.000  0.000  0.000  0.000  0.000
0.060  -0.050  0.003  -0.003  0.722  -0.795  34.419  0.000  0.000  0.000  0.000  0.000
0.056  -0.015  0.004  -0.001  0.552  -0.137  34.661  0.000  0.000  0.000  0.000  0.000
0.072  0.016  0.005  0.001  0.752  0.381  33.426  0.000  0.000  0.000  0.000  0.000
0.060  -0.015  0.005  -0.001  0.463  -0.165  33.082  0.000  0.000  0.000  0.000  0.000
0.075  0.018  0.006  0.001  0.634  0.383  30.837  0.000  0.000  0.000  0.000  0.000
0.034  -0.014  0.004  -0.001  -0.107  -0.183  24.750  0.000  0.000  0.000  0.000  0.000
0.055  -0.016  0.006  -0.001  0.253  -0.195  24.002  0.000  0.000  0.000  0.000  0.000
0.050  -0.008  0.006  -0.001  0.132  -0.044  20.963  0.000  0.000  0.000  0.000  0.000
0.006  0.048  0.004  0.003  -0.585  0.867  4.051  0.000  0.000  0.000  0.000  0.000
0.036  -0.044  0.006  -0.002  -0.027  -0.713  8.000  0.000  0.000  0.000  0.000  0.000
-0.001  -0.037  0.004  -0.002  -0.616  -0.518  3.137  0.000  0.000  0.000  0.000  0.000
-0.000  -0.005  0.004  -0.001  -0.529  0.065  -3.910  0.000  0.000  0.000  0.000  0.000
0.021  0.025  0.005  0.001  -0.114  0.536  -8.224  0.000  0.000  0.000  0.000  0.000
-0.015  -0.005  0.003  -0.001  -0.676  -0.007  -14.111  0.000  0.000  0.000  0.000  0.000
0.044  0.022  0.006  0.001  0.358  0.421  -10.252  0.000  0.000  0.000  0.000  0.000
-0.052  -0.037  0.001  -0.002  -1.229  -0.579  -17.880  0.000  0.000  0.000  0.000  0.000
-0.016  -0.002  0.003  -0.001  -0.501  0.055  -20.320  0.000  0.000  0.000  0.000  0.000
0.036  0.053  0.006  0.003  0.403  0.925  -18.282  0.000  0.000  0.000  0.000  0.000
0.063  -0.037  0.008  -0.002  0.772  -0.635  -1.445  0.000  0.000  0.000  0.000  0.000
0.022  -0.003  0.006  -0.000  0.026  0.004  -0.900  0.000  0.000  0.000  0.000  0.000
0.015  -0.034  0.005  -0.002  -0.090  -0.500  1.792  0.000  0.000  0.000  0.000  0.000
0.040  0.000  0.007  -0.001  0.314  0.110  4.146  0.000  0.000  0.000  0.000  0.000
0.058  -0.056  0.008  -0.004  0.564  -0.795  15.240  0.000  0.000  0.000  0.000  0.000
0.085  0.039  0.011  0.001  0.926  0.821  16.714  0.000  0.000  0.000  0.000  0.000
0.163  0.006  0.016  -0.000  2.064  0.189  35.141  0.000  0.000  0.000  0.000  0.000
0.084  -0.025  0.013  -0.002  0.530  -0.336  36.380  0.000  0.000  0.000  0.000  0.000
0.262  0.009  0.024  -0.000  3.306  0.247  64.374  0.000  0.000  0.000  0.000  0.000
0.314  0.007  0.030  -0.000  3.724  0.186  91.874  0.000  0.000  0.000  0.000  0.000
0.413  0.007  0.038  -0.000  4.821  0.166  126.302  0.000  0.000  0.000  0.000  0.000
0.526  0.035  0.049  0.002  6.008  0.588  164.153  0.000  0.000  0.000  0.000  0.000
0.554  -0.026  0.055  -0.002  5.693  -0.461  198.303  0.000  0.000  0.000  0.000  0.000
0.379  0.034  0.048  0.002  2.165  0.558  178.812  0.000  0.000  0.000  0.000  0.000
0.352  0.002  0.050  -0.000  1.455  -0.030  159.457  0.000  0.000  0.000  0.000  0.000
0.270  -0.003  0.047  -0.001  -0.043  -0.100  127.685  0.000  0.000  0.000  0.000  0.000
0.114  0.058  0.040  0.003  -2.537  0.892  67.310  0.000  0.000  0.000  0.000  0.000
0.132  0.020  0.042  0.001  -1.927  0.168  31.050  0.000  0.000  0.000  0.000  0.000
0.119  -0.014  0.042  -0.001  -1.887  -0.405  6.578  0.000  0.000  0.000  0.000  0.000
0.283  0.017  0.053  0.001  0.990  0.150  15.343  0.000  0.000  0.000  0.000  0.000
0.309  0.018  0.057  0.001  1.274  0.151  25.535  0.000  0.000  0.000  0.000  0.000
0.755  0.013  0.087  0.001  8.248  0.045  112.654  0.000  0.000  0.000  0.000  0.000
1.806  0.038  0.159  0.003  24.008  0.449  356.176  0.000  0.000  0.000  0.000  0.000
1.639  -0.026  0.163  -0.001  18.255  -0.637  493.992  0.000  0.000  0.000  0.000  0.000
0.047  0.007  0.077  0.001  -9.552  -0.027  287.963  0.000  0.000  0.000  0.000  0.000
-0.597  0.006  0.037  0.001  -18.622  -0.040  21.674  0.000  0.000  0.000  0.000  0.000
-0.563  0.003  0.034  0.001  -15.702  -0.079  -158.122  0.000  0.000  0.000  0.000  0.000
-1.047  0.004  -0.001  0.001  -21.432  -0.056  -366.249  0.000  0.000  0.000  0.000  0.000
-1.211  0.005  -0.019  0.001  -21.316  -0.037  -531.431  0.000  0.000  0.000  0.000  0.000
-1.395  0.028  -0.040  0.003  -21.530  0.343  -668.544  0.000  0.000  0.000  0.000  0.000
-1.712  -0.005  -0.071  0.001  -23.849  -0.243  -799.996  0.000  0.000  0.000  0.000  0.000
-2.610  -0.006  -0.141  0.001  -35.160  -0.224  -1032.063  0.000  0.000  0.000  0.000  0.000
-3.181  -0.003  -0.198  0.001  -39.798  -0.143  -1270.141  0.000  0.000  0.000  0.000  0.000
-2.721  -0.004  -0.194  0.001  -27.338  -0.141  -1320.727  0.000  0.000  0.000  0.000  0.000
-2.833  -0.031  -0.223  -0.001  -25.639  -0.555  -1339.198  0.000  0.000  0.000  0.000  0.000
-3.067  -0.002  -0.261  0.001  -26.104  -0.015  -1363.034  0.000  0.000  0.000  0.000  0.000
-3.212  -0.055  -0.294  -0.003  -25.082  -0.867  -1364.624  0.000  0.000  0.000  0.000  0.000
-3.235  0.007  -0.321  0.001  -22.234  0.240  -1341.837  0.000  0.000  0.000  0.000  0.000
-2.856  0.010  -0.323  0.001  -13.323  0.261  -1223.857  0.000  0.000  0.000  0.000  0.000
-2.559  0.006  -0.328  0.001  -6.868  0.154  -1056.431  0.000  0.000  0.000  0.000  0.000
-2.123  -0.025  -0.321  -0.001  0.990  -0.362  -830.867  0.000  0.000  0.000  0.000  0.000
-1.361  -0.021  -0.290  -0.001  13.046  -0.254  -516.169  0.000  0.000  0.000  0.000  0.000
-0.526  0.010  -0.249  0.001  24.740  0.287  -137.349  0.000  0.000  0.000  0.000  0.000
0.521  -0.018  -0.188  -0.001  38.328  -0.211  321.323  0.000  0.000  0.000  0.000  0.000
1.505  -0.013  -0.122  -0.001  49.168  -0.101  808.697  0.000  0.000  0.000  0.000  0.000
2.486  0.013  -0.049  0.001  58.562  0.335  1300.495  0.000  0.000  0.000  0.000  0.000
3.481  0.041  0.033  0.003  66.994  0.736  1785.321  0.000  0.000  0.000  0.000  0.000
4.714  -0.020  0.138  -0.001  78.145  -0.331  2305.464  0.000  0.000  0.000  0.000  0.000
5.835  -0.050  0.246  -0.003  86.085  -0.777  2813.411  0.000  0.000  0.000  0.000  0.000
6.991  0.019  0.365  0.001  93.554  0.428  3294.642  0.000  0.000  0.000  0.000  0.000
8.140  -0.013  0.493  -0.001  99.968  -0.136  3755.248  0.000  0.000  0.000  0.000  0.000
9.251  -0.013  0.627  -0.001  104.943  -0.122  4179.131  0.000  0.000  0.000  0.000  0.000
10.144  -0.036  0.757  -0.003  105.803  -0.473  4530.111  0.000  0.000  0.000  0.000  0.000
10.847  0.024  0.882  0.001  103.499  0.549  4777.632  0.000  0.000  0.000  0.000  0.000
11.468  -0.036  1.008  -0.003  100.189  -0.474  4945.675  0.000  0.000  0.000  0.000  0.000
11.938  0.056  1.129  0.003  94.893  1.055  5009.836  0.000  0.000  0.000  0.000  0.000
12.273  -0.009  1.245  -0.001  88.103  -0.129  4993.475  0.000  0.000  0.000  0.000  0.000
12.632  -0.037  1.366  -0.003  82.574  -0.557  4921.501  0.000  0.000  0.000  0.000  0.000
12.914  -0.031  1.485  -0.003  76.521  -0.380  4794.915  0.000  0.000  0.000  0.000  0.000
12.998  0.033  1.593  0.001  68.067  0.679  4591.526  0.000  0.000  0.000  0.000  0.000
12.718  -0.003  1.680  -0.001  54.864  0.029  4285.600  0.000  0.000  0.000  0.000  0.000
12.406  -0.028  1.762  -0.002  42.850  -0.388  3909.385  0.000  0.000  0.000  0.000  0.000
11.826  0.032  1.825  0.001  28.091  0.636  3436.007  0.000  0.000  0.000  0.000  0.000
11.430  0.028  1.895  0.001  18.156  0.478  2947.447  0.000  0.000  0.000  0.000  0.000
10.880  -0.006  1.952  -0.001  7.030  -0.128  2436.563  0.000  0.000  0.000  0.000  0.000
10.068  0.024  1.988  0.001  -6.854  0.378  1868.990  0.000  0.000  0.000  0.000  0.000
9.346  -0.007  2.024  -0.001  -17.529  -0.162  1299.523  0.000  0.000  0.000  0.000  0.000
8.430  0.021  2.041  0.001  -29.937  0.294  702.036  0.000  0.000  0.000  0.000  0.000
7.088  0.018  2.025  0.001  -47.588  0.221  27.096  0.000  0.000  0.000  0.000  0.000
5.695  -0.014  1.994  -0.001  -63.775  -0.326  -689.997  0.000  0.000  0.000  0.000  0.000
4.303  0.046  1.953  0.003  -77.887  0.678  -1428.499  0.000  0.000  0.000  0.000  0.000
2.875  0.011  1.898  0.001  -90.765  0.023  -2158.537  0.000  0.000  0.000  0.000  0.000
1.454  -0.023  1.832  -0.001  -101.889  -0.527  -2862.898  0.000  0.000  0.000  0.000  0.000
0.050  0.012  1.756  0.001  -111.306  0.115  -3536.053  0.000  0.000  0.000  0.000  0.000
-1.290  0.009  1.673  0.001  -118.506  0.043  -4154.369  0.000  0.000  0.000  0.000  0.000
-2.500  0.008  1.587  0.001  -122.694  0.019  -4695.413  0.000  0.000  0.000  0.000  0.000
-3.495  0.030  1.505  0.002  -122.908  0.380  -5132.872  0.000  0.000  0.000  0.000  0.000
-4.467  -0.083  1.416  -0.004  -122.732  -1.480  -5467.446  0.000  0.000  0.000  0.000  0.000
-5.555  0.013  1.312  0.001  -124.418  0.244  -5766.101  0.000  0.000  0.000  0.000  0.000
-6.071  -0.045  1.235  -0.003  -116.759  -0.715  -5912.202  0.000  0.000  0.000  0.000  0.000
-7.166  0.075  1.118  0.004  -119.327  1.289  -6072.087  0.000  0.000  0.000  0.000  0.000
-8.026  0.008  1.007  0.001  -117.816  0.060  -6174.313  0.000  0.000  0.000  0.000  0.000
-8.795  0.004  0.895  0.001  -115.035  -0.011  -6224.432  0.000  0.000  0.000  0.000  0.000
-9.616  0.033  0.773  0.003  -113.454  0.447  -6250.115  0.000  0.000  0.000  0.000  0.000
-10.340  -0.029  0.651  -0.001  -110.506  -0.594  -6230.307  0.000  0.000  0.000  0.000  0.000
-11.021  0.029  0.526  0.002  -107.264  0.414  -6185.378  0.000  0.000  0.000  0.000  0.000
-11.492  0.025  0.408  0.002  -101.076  0.296  -6079.350  0.000  0.000  0.000  0.000  0.000
-11.714  -0.004  0.303  0.001  -91.682  -0.214  -5885.750  0.000  0.000  0.000  0.000  0.000
-12.076  0.020  0.186  0.002  -85.745  0.199  -5667.480  0.000  0.000  0.000  0.000  0.000
-12.207  -0.039  0.081  -0.001  -76.864  -0.765  -5386.699  0.000  0.000  0.000  0.000  0.000
-12.049  0.051  -0.006  0.004  -64.501  0.774  -5034.653  0.000  0.000  0.000  0.000  0.000
-11.832  -0.012  -0.089  0.000  -52.762  -0.344  -4613.799  0.000  0.000  0.000  0.000  0.000
-11.712  -0.011  -0.176  0.000  -44.090  -0.287  -4180.684  0.000  0.000  0.000  0.000  0.000
-11.714  0.018  -0.270  0.002  -38.476  0.218  -3775.229  0.000  0.000  0.000  0.000  0.000
-11.855  -0.100  -0.373  -0.005  -35.820  -1.702  -3407.860  0.000  0.000  0.000  0.000  0.000
-11.541  0.002  -0.448  0.000  -26.208  0.157  -3019.719  0.000  0.000  0.000  0.000  0.000
-11.377  0.001  -0.530  0.000  -20.232  0.120  -2642.278  0.000  0.000  0.000  0.000  0.000
-11.483  -0.000  -0.628  0.000  -19.338  0.083  -2330.383  0.000  0.000  0.000  0.000  0.000
-11.488  -0.027  -0.720  -0.001  -16.939  -0.362  -2051.098  0.000  0.000  0.000  0.000  0.000
-11.518  0.004  -0.814  0.000  -15.242  0.193  -1812.831  0.000  0.000  0.000  0.000  0.000
-11.611  -0.023  -0.912  -0.001  -14.780  -0.269  -1613.985  0.000  0.000  0.000  0.000  0.000
-11.627  -0.050  -1.005  -0.003  -13.147  -0.663  -1433.995  0.000  0.000  0.000  0.000  0.000
-11.697  0.012  -1.103  0.000  -12.590  0.414  -1291.565  0.000  0.000  0.000  0.000  0.000
-11.680  0.046  -1.195  0.003  -10.707  0.907  -1160.113  0.000  0.000  0.000  0.000  0.000
-11.735  -0.024  -1.292  -0.001  -10.212  -0.340  -1040.682  0.000  0.000  0.000  0.000  0.000
-11.576  -0.015  -1.376  -0.001  -6.366  -0.155  -903.431  0.000  0.000  0.000  0.000  0.000
-11.580  0.012  -1.469  0.000  -5.613  0.299  -788.520  0.000  0.000  0.000  0.000  0.000
-11.554  -0.016  -1.560  -0.001  -4.469  -0.183  -680.455  0.000  0.000  0.000  0.000  0.000
-11.401  -0.040  -1.643  -0.003  -1.463  -0.549  -557.805  0.000  0.000  0.000  0.000  0.000
-11.289  0.047  -1.727  0.002  0.521  0.923  -447.974  0.000  0.000  0.000  0.000  0.000
-10.843  -0.071  -1.790  -0.005  7.596  -1.086  -266.623  0.000  0.000  0.000  0.000  0.000
-10.730  0.024  -1.869  0.001  8.432  0.566  -124.026  0.000  0.000  0.000  0.000  0.000
-10.279  0.022  -1.927  0.001  14.567  0.463  59.487  0.000  0.000  0.000  0.000  0.000
-9.858  0.019  -1.983  0.001  19.437  0.353  261.565  0.000  0.000  0.000  0.000  0.000
-9.671  0.017  -2.050  0.001  19.942  0.287  429.207  0.000  0.000  0.000  0.000  0.000
-9.409  -0.015  -2.111  -0.001  21.585  -0.271  585.585  0.000  0.000  0.000  0.000  0.000
-8.921  0.017  -2.156  0.001  26.622  0.284  763.129  0.000  0.000  0.000  0.000  0.000
-8.377  -0.072  -2.193  -0.005  31.926  -1.185  974.929  0.000  0.000  0.000  0.000  0.000
-7.984  0.026  -2.236  0.001  34.119  0.546  1156.543  0.000  0.000  0.000  0.000  0.000
-7.596  0.020  -2.275  0.001  35.966  0.367  1323.709  0.000  0.000  0.000  0.000  0.000
-7.026  0.020  -2.300  0.001  40.481  0.321  1508.298  0.000  0.000  0.000  0.000  0.000
-6.262  -0.015  -2.309  -0.001  47.523  -0.271  1739.036  0.000  0.000  0.000  0.000  0.000
-5.629  0.046  -2.319  0.003  51.573  0.739  1961.745  0.000  0.000  0.000  0.000  0.000
-4.817  -0.017  -2.314  -0.001  57.961  -0.360  2219.213  0.000  0.000  0.000  0.000  0.000
-3.919  0.012  -2.296  0.001  64.909  0.137  2499.429  0.000  0.000  0.000  0.000  0.000
-3.156  -0.072  -2.280  -0.005  68.802  -1.220  2776.696  0.000  0.000  0.000  0.000  0.000
-2.228  0.050  -2.247  0.003  74.843  0.897  3051.083  0.000  0.000  0.000  0.000  0.000
-1.428  -0.069  -2.215  -0.005  78.064  -1.133  3320.952  0.000  0.000  0.000  0.000  0.000
-0.791  0.052  -2.186  0.003  78.275  0.959  3524.235  0.000  0.000  0.000  0.000  0.000
-0.277  0.020  -2.161  0.001  76.474  0.315  3671.152  0.000  0.000  0.000  0.000  0.000
0.025  0.014  -2.144  0.001  71.508  0.178  3733.925  0.000  0.000  0.000  0.000  0.000
0.462  0.012  -2.116  0.001  69.347  0.129  3760.279  0.000  0.000  0.000  0.000  0.000
1.339  0.008  -2.058  0.001  74.514  0.041  3839.989  0.000  0.000  0.000  0.000  0.000
2.025  -0.019  -2.004  -0.001  75.947  -0.383  3922.842  0.000  0.000  0.000  0.000  0.000
2.658  0.042  -1.949  0.003  76.348  0.641  3986.372  0.000  0.000  0.000  0.000  0.000
3.035  -0.024  -1.904  -0.001  72.622  -0.495  4003.491  0.000  0.000  0.000  0.000  0.000
3.506  0.040  -1.850  0.003  70.850  0.578  3989.771  0.000  0.000  0.000  0.000  0.000
4.070  -0.025  -1.787  -0.001  70.805  -0.527  3986.215  0.000  0.000  0.000  0.000  0.000
4.596  0.006  -1.721  0.001  70.160  0.032  3972.246  0.000  0.000  0.000  0.000  0.000
5.216  0.004  -1.646  0.001  71.102  0.003  3971.924  0.000  0.000  0.000  0.000  0.000
5.704  -0.053  -1.574  -0.003  69.815  -0.915  3963.800  0.000  0.000  0.000  0.000  0.000
6.029  0.014  -1.508  0.001  66.068  0.272  3906.938  0.000  0.000  0.000  0.000  0.000
6.475  0.039  -1.431  0.002  64.755  0.634  3844.284  0.000  0.000  0.000  0.000  0.000
6.700  0.004  -1.366  0.001  60.065  0.004  3746.157  0.000  0.000  0.000  0.000  0.000
6.892  0.003  -1.300  0.001  55.444  -0.025  3616.186  0.000  0.000  0.000  0.000  0.000
7.107  -0.027  -1.231  -0.001  51.787  -0.488  3474.640  0.000  0.000  0.000  0.000  0.000
7.215  0.038  -1.168  0.002  46.888  0.600  3298.922  0.000  0.000  0.000  0.000  0.000
7.546  0.001  -1.089  0.001  46.178  -0.055  3155.237  0.000  0.000  0.000  0.000  0.000
7.922  -0.000  -1.006  0.000  46.285  -0.073  3041.788  0.000  0.000  0.000  0.000  0.000
8.222  -0.028  -0.923  -0.001  45.167  -0.506  2941.697  0.000  0.000  0.000  0.000  0.000
8.567  0.034  -0.836  0.002  44.899  0.555  2851.236  0.000  0.000  0.000  0.000  0.000
8.499  -0.001  -0.772  0.000  38.074  -0.089  2707.014  0.000  0.000  0.000  0.000  0.000
