SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
-0.084     -1   0.176  0.000  -0.361  0.005  0.058  -0.003  0.001  0.000
-0.269     -1   0.176  0.000  -0.245  -0.032  0.003  -0.001  -0.006  0.000
0.899     -1   0.176  0.000  0.071  -0.029  -0.056  -0.002  -0.001  0.000
2.039     -1   0.176  0.000  0.290  -0.006  -0.054  -0.001  -0.003  0.000
3.021     -1   0.176  0.000  0.024  0.011  0.021  -0.004  0.002  0.000
3.455      1   0.176  0.000  -0.090  0.042  0.056  -0.002  0.001  0.000
4.464      2   0.176  0.000  0.140  0.071  0.034  0.005  0.002  0.000
5.213      3   0.176  0.000  0.148  0.049  0.018  -0.005  0.002  0.000
5.925      3   0.176  0.000  0.456  0.089  0.013  0.002  -0.003  0.000
6.374      4   0.176  0.000  0.350  0.060  0.018  0.002  -0.002  0.000
7.172      5   0.176  0.000  -0.182  0.031  0.071  -0.002  0.010  0.000
6.411      5   0.176  0.000  -0.217  0.043  0.073  0.004  0.000  0.000
5.014      2   0.176  0.000  -0.220  -0.019  0.002  -0.011  -0.005  0.000
3.642      4   0.176  0.000  -0.350  -0.096  -0.033  -0.014  -0.005  0.000
3.518      5   0.176  0.000  -0.009  -0.068  -0.066  0.001  -0.003  0.000
3.158      5   0.176  0.000  0.093  -0.076  -0.089  -0.002  -0.006  0.000
2.954      5   0.176  0.000  -0.315  -0.119  -0.068  -0.010  0.001  0.000
3.914      3   0.176  0.000  -0.338  -0.030  0.008  0.004  0.009  0.000
4.320      3   0.176  0.000  0.048  0.035  0.021  0.011  -0.000  0.000
5.163      3   0.176  0.000  0.559  0.079  -0.018  0.002  -0.004  0.000
6.006      2   0.176  0.000  0.754  0.072  -0.058  -0.007  -0.006  0.000
6.056      3   0.176  0.000  0.303  0.039  -0.000  -0.008  -0.004  0.000
5.740      3   0.176  0.000  0.093  0.048  0.010  -0.009  -0.003  0.000
4.887      4   0.176  0.000  0.193  0.022  -0.045  0.000  -0.009  0.000
4.864      7   0.176  0.000  0.120  -0.028  -0.058  0.002  -0.002  0.000
5.563      4   0.176  0.000  0.278  -0.002  -0.045  0.001  0.000  0.000
5.749      4   0.176  0.000  0.606  0.003  -0.103  0.000  -0.008  0.000
5.114      5   0.176  0.000  -0.469  -0.136  -0.045  -0.015  0.004  0.000
2.325      4   0.176  0.000  -1.104  -0.153  0.026  -0.011  -0.003  0.000
0.029      4   0.176  0.000  -0.938  -0.104  0.028  -0.012  -0.006  0.000
0.011      1   0.176  0.000  -0.347  -0.035  0.030  -0.002  -0.003  0.000
1.444      0   0.176  0.000  0.244  0.026  0.024  0.007  -0.002  0.000
2.221      2   0.176  0.000  0.670  0.052  -0.024  0.005  -0.011  0.000
3.696      2   0.176  0.000  0.502  0.063  -0.008  0.005  -0.002  0.000
3.607      1   0.176  0.000  0.473  0.050  -0.079  -0.007  -0.010  0.000
4.028      1   0.176  0.000  0.697  0.075  -0.105  -0.003  -0.010  0.000
5.242      1   0.176  0.000  1.253  0.122  -0.119  0.001  -0.013  0.000
8.113      1   0.176  0.000  1.695  0.172  -0.132  0.002  -0.006  0.000
9.191      4   0.176  0.000  1.142  0.109  -0.069  0.001  -0.006  0.000
9.097      3   0.176  0.000  0.106  0.033  0.010  -0.003  0.003  0.000
6.467      3   0.176  0.000  -1.006  -0.095  0.054  -0.010  0.002  0.000
3.191      5   0.176  0.000  -1.285  -0.119  0.089  -0.002  -0.002  0.000
1.790      7   0.176  0.000  -1.062  -0.063  0.158  0.001  0.003  0.000
0.520      5   0.176  0.000  -0.771  -0.074  0.126  -0.009  -0.003  0.000
-0.152      5   0.176  0.000  -1.042  -0.073  0.183  -0.011  0.004  0.000
-1.404      4   0.176  0.000  -1.498  -0.108  0.190  -0.006  0.006  0.000
-2.828      1   0.176  0.000  -1.508  -0.094  0.163  -0.001  0.003  0.000
-2.490      1   0.176  0.000  -0.636  -0.010  0.087  0.006  0.000  0.000
-0.330      1   0.176  0.000  0.031  0.044  0.062  0.001  0.003  0.000
3.037     -3   0.176  0.000  0.610  0.112  0.041  0.004  0.006  0.000
3.191     -1   0.176  0.000  0.482  0.049  -0.023  -0.014  -0.010  0.000
2.418     -1   0.176  0.000  0.141  -0.027  -0.083  -0.010  -0.011  0.000
2.512     -2   0.176  0.000  0.253  -0.024  -0.135  -0.005  -0.007  0.000
3.954      2   0.176  0.000  0.398  0.004  -0.106  -0.005  0.001  0.000
8.350      1   0.176  0.000  -0.853  -0.038  0.133  -0.006  0.044  0.000
11.948      3   0.176  0.000  -3.236  -0.062  0.573  -0.001  0.081  0.000
11.644      4   0.176  0.000  -6.466  -0.135  1.088  -0.013  0.107  0.000
7.113      7   0.176  0.000  -9.094  -0.203  1.515  -0.019  0.115  0.000
1.141      7   0.176  0.000  -9.524  -0.128  1.727  -0.007  0.103  0.000
-3.254      9   0.176  0.000  -9.053  -0.073  1.812  -0.006  0.097  0.000
-5.607      5   0.176  0.000  -7.798  0.037  1.742  -0.002  0.086  0.000
-6.412      5   0.176  0.000  -6.318  0.027  1.392  -0.003  0.072  0.000
-5.709      3   0.176  0.000  -4.153  0.005  0.823  -0.008  0.050  0.000
-1.981     -1   0.176  0.000  -0.553  0.024  0.039  -0.006  0.020  0.000
7.408     -3   0.176  0.000  3.885  0.057  -0.831  -0.003  0.001  0.000
18.216     -3   0.176  0.000  7.955  0.044  -1.616  -0.009  -0.036  0.000
30.335     -3   0.176  0.000  10.927  0.092  -2.167  -0.006  -0.055  0.000
39.140      1   0.176  0.000  12.113  0.033  -2.521  -0.011  -0.078  0.000
44.977      1   0.176  0.000  11.544  -0.090  -2.602  -0.015  -0.077  0.000
48.401      4   0.176  0.000  10.889  -0.120  -2.541  -0.012  -0.076  0.000
49.404     -3   0.176  0.000  10.451  -0.098  -2.355  -0.005  -0.083  0.000
49.090      0   0.176  0.000  9.868  -0.027  -2.050  -0.001  -0.084  0.000
47.404      0   0.176  0.000  8.201  0.040  -1.571  -0.001  -0.071  0.000
51.811     -7   0.176  0.000  1.970  0.079  -0.297  0.001  0.066  0.000
48.859     18   0.176  0.000  -5.943  0.069  1.162  -0.008  0.138  0.000
24.833     28   0.176  0.000  -8.980  0.032  1.698  -0.017  0.022  0.000
-4.441     28   0.176  0.000  -5.668  0.039  1.236  -0.004  -0.106  0.000
-22.546    -14   0.176  0.000  -0.542  0.022  0.497  -0.011  -0.146  0.000
-20.012    -27   0.176  0.000  1.072  0.046  0.281  0.000  -0.043  0.000
-9.582    -29   0.176  0.000  -2.764  0.005  0.735  -0.004  0.080  0.000
-18.770    -30   0.176  0.000  -2.967  -0.045  0.308  -0.007  -0.045  0.000
-77.049    -32   0.176  0.000  20.330  -0.044  -4.374  -0.006  -0.778  0.000
-70.209    -31   0.176  0.000  39.732  -0.059  -7.685  -0.013  -0.675  0.000
37.403    -31   0.176  0.000  25.944  -0.010  -4.706  -0.005  0.298  0.000
104.898    -31   0.176  0.000  -4.632  0.061  0.656  -0.003  0.627  0.000
62.087    -30   0.176  0.000  -21.847  0.112  3.259  0.003  0.167  0.000
-56.964    -30   0.176  0.000  -2.546  0.081  -0.254  0.002  -0.764  0.000
-143.913    -30   0.176  0.000  40.775  0.006  -7.186  -0.018  -1.370  0.000
-170.822    -28   0.176  0.000  89.505  -0.072  -15.387  -0.012  -1.798  0.000
-122.786     -8   0.176  0.000  110.625  -0.015  -19.848  -0.003  -1.593  0.000
-44.894     -8   0.176  0.000  90.932  0.020  -18.228  -0.002  -0.981  0.000
-8.800     -2   0.176  0.000  62.233  0.119  -14.803  0.013  -0.726  0.000
9.581      0   0.176  0.000  66.203  0.118  -16.360  -0.002  -0.859  0.000
46.883      0   0.176  0.000  84.503  0.014  -17.824  -0.010  -0.982  0.000
50.387      0   0.176  0.000  77.224  0.032  -12.952  0.001  -1.097  0.000
-34.492      0   0.176  0.000  40.369  0.004  -4.863  -0.007  -1.204  0.000
-248.077      1   0.176  0.000  17.463  0.041  -2.002  -0.004  -1.939  0.000
-453.614      1   0.176  0.000  26.232  0.058  -5.266  -0.007  -2.321  0.000
-551.907      3   0.176  0.000  57.626  -0.050  -10.808  -0.008  -2.305  0.000
-526.804      1   0.176  0.000  97.585  -0.110  -17.282  -0.004  -2.143  0.000
-426.031      1   0.176  0.000  110.949  -0.152  -19.685  -0.011  -1.741  0.000
-337.214      1   0.176  0.000  75.868  -0.142  -14.311  -0.005  -1.136  0.000
-312.789     16   0.176  0.000  9.235  -0.062  -3.191  -0.011  -0.462  0.000
-354.338     26   0.176  0.000  -59.667  -0.031  10.056  -0.006  0.124  0.000
-441.689     28   0.176  0.000  -121.084  -0.076  24.218  -0.010  0.630  0.000
-563.350     29   0.176  0.000  -177.940  -0.061  38.314  -0.014  1.078  0.000
-727.491     29   0.176  0.000  -231.971  -0.055  50.909  -0.008  1.378  0.000
-901.584     27   0.176  0.000  -261.097  0.010  56.252  -0.001  1.499  0.000
-1044.237     27   0.176  0.000  -260.319  0.015  54.917  -0.007  1.470  0.000
-1115.465     29   0.176  0.000  -231.682  0.060  48.764  0.001  1.362  0.000
-1089.843     28   0.176  0.000  -182.314  0.086  38.840  -0.005  1.237  0.000
-981.781     28   0.176  0.000  -123.667  0.013  26.544  -0.015  1.013  0.000
-809.923     28   0.176  0.000  -67.101  0.086  14.086  0.003  0.810  0.000
-588.056     29   0.176  0.000  -23.766  0.076  3.963  -0.003  0.801  0.000
-329.436     29   0.176  0.000  2.108  0.101  -2.301  -0.001  1.029  0.000
-81.029     29   0.176  0.000  15.655  0.072  -5.503  -0.005  1.142  0.000
105.413     27   0.176  0.000  27.061  -0.015  -7.728  -0.010  0.879  0.000
215.016     30   0.176  0.000  48.142  0.000  -11.204  0.001  0.259  0.000
270.209     30   0.176  0.000  80.709  -0.020  -16.797  -0.011  -0.483  0.000
306.501     30   0.176  0.000  119.370  -0.092  -24.008  -0.015  -1.130  0.000
348.700      8   0.176  0.000  157.184  -0.064  -31.678  -0.009  -1.601  0.000
404.039      0   0.176  0.000  187.421  -0.079  -38.474  -0.010  -1.889  0.000
491.534      0   0.176  0.000  203.660  -0.133  -42.746  -0.007  -1.802  0.000
619.663     -1   0.176  0.000  196.906  -0.118  -42.113  -0.014  -1.257  0.000
742.654      0   0.176  0.000  161.901  -0.161  -35.298  -0.020  -0.573  0.000
798.694    -23   0.176  0.000  96.095  -0.100  -21.549  -0.008  0.099  0.000
742.627    -23   0.176  0.000  6.340  0.001  -2.620  0.002  0.690  0.000
557.896    -28   0.176  0.000  -86.186  0.005  16.951  -0.007  1.028  0.000
280.389    -30   0.176  0.000  -157.382  0.111  32.632  -0.002  1.117  0.000
-31.637    -30   0.000  0.000  -193.818  0.127  41.496  -0.004  0.980  0.000
-320.682    -30   0.000  0.000  -192.358  0.114  42.421  -0.003  0.651  0.000
-541.909    -30   0.000  0.000  -156.144  0.132  35.414  -0.003  0.177  0.000
-653.723     -8   0.000  0.000  -93.669  0.107  21.882  -0.007  -0.270  0.000
-640.608     -8   0.000  0.000  -17.907  0.105  5.055  -0.007  -0.631  0.000
-519.616     -3   0.000  0.000  52.867  0.037  -10.675  -0.010  -0.857  0.000
-334.514      2   0.000  0.000  108.576  -0.111  -23.139  -0.016  -1.024  0.000
-124.511      2   0.000  0.000  142.494  -0.150  -30.734  -0.011  -1.064  0.000
87.888     23   0.000  0.000  143.415  -0.112  -31.145  -0.010  -0.741  0.000
275.403     28   0.000  0.000  106.433  -0.115  -23.693  -0.008  -0.049  0.000
378.229     27   0.000  0.000  45.390  -0.117  -11.191  -0.014  0.517  0.000
358.543     27   0.000  0.000  -16.272  -0.053  1.966  -0.002  0.678  0.000
238.838      8   0.000  0.000  -62.857  0.030  12.725  0.000  0.589  0.000
79.121      4   0.000  0.000  -91.207  0.051  19.950  -0.010  0.525  0.000
-85.913     -3   0.000  0.000  -101.273  0.032  22.960  -0.013  0.388  0.000
-239.902     -3   0.000  0.000  -91.618  0.046  20.991  -0.009  0.077  0.000
-366.115     -2   0.000  0.000  -59.697  0.092  13.836  -0.001  -0.423  0.000
-397.265      0   0.000  0.000  -17.120  0.141  4.411  0.009  -0.535  0.000
-308.093      0   0.000  0.000  21.888  0.142  -4.282  -0.001  -0.261  0.000
-142.862      0   0.000  0.000  43.710  0.080  -9.511  -0.011  0.122  0.000
37.535     15   0.000  0.000  32.929  0.078  -7.990  -0.003  0.652  0.000
171.611     27   0.000  0.000  -9.349  -0.031  -0.178  -0.014  1.220  0.000
221.100     27   0.000  0.000  -59.762  -0.028  9.800  -0.008  1.549  0.000
168.234     28   0.000  0.000  -89.635  0.017  16.764  -0.004  1.299  0.000
20.902     17   0.000  0.000  -81.816  -0.002  17.237  -0.004  0.376  0.000
-165.717      4   0.000  0.000  -35.582  -0.065  9.957  -0.007  -0.854  0.000
-259.031      0   0.000  0.000  18.003  -0.161  -0.272  -0.016  -1.248  0.000
-191.823      2   0.000  0.000  54.616  -0.144  -9.415  -0.008  -0.723  0.000
-13.008      2   -0.176  0.000  64.037  -0.080  -14.312  -0.012  0.100  0.000
197.129      2   -0.176  0.000  50.460  -0.056  -13.921  -0.012  0.828  0.000
375.533     24   -0.176  0.000  26.767  -0.065  -9.655  -0.008  1.269  0.000
499.896     13   -0.176  0.000  -10.070  -0.014  -0.753  -0.007  1.678  0.000
531.591     13   -0.176  0.000  -66.534  -0.029  12.718  -0.007  2.006  0.000
444.520      3   -0.176  0.000  -141.114  -0.004  29.086  -0.005  2.278  0.000
251.262     -1   -0.176  0.000  -214.197  0.034  43.909  -0.006  2.452  0.000
4.031     -2   -0.176  0.000  -245.271  0.071  49.853  -0.007  2.227  0.000
-187.074     -2   -0.176  0.000  -206.436  0.095  42.244  -0.007  1.688  0.000
-241.055    -22   -0.176  0.000  -117.418  0.088  25.582  -0.001  1.077  0.000
-159.191    -10   -0.176  0.000  -21.103  0.084  6.904  -0.007  0.556  0.000
15.676     -1   -0.176  0.000  49.158  0.066  -8.901  -0.004  0.330  0.000
222.230     -1   -0.176  0.000  89.927  0.067  -20.496  0.000  0.243  0.000
448.789     -3   -0.176  0.000  109.719  0.025  -27.365  -0.010  0.429  0.000
700.668     -3   -0.176  0.000  107.244  -0.026  -27.244  -0.013  1.001  0.000
924.021    -23   -0.176  0.000  86.735  -0.045  -21.489  -0.009  1.463  0.000
968.805    -23   -0.176  0.000  83.021  -0.087  -18.736  -0.015  0.500  0.000
870.871    -28   -0.176  0.000  96.923  -0.080  -19.750  -0.007  -0.727  0.000
811.719    -30   -0.176  0.000  88.684  -0.045  -17.201  -0.001  -0.467  0.000
784.617    -32   -0.176  0.000  58.887  0.001  -11.821  0.002  0.139  0.000
715.788    -32   -0.176  0.000  37.858  0.059  -8.998  -0.001  0.114  0.000
608.624    -31   -0.176  0.000  47.742  0.079  -11.672  -0.001  -0.422  0.000
514.800    -32   -0.176  0.000  86.948  0.097  -18.530  -0.003  -1.083  0.000
497.151    -29   -0.176  0.000  132.357  0.137  -25.903  -0.005  -1.351  0.000
551.583    -30   -0.176  0.000  149.656  0.129  -28.786  -0.003  -1.103  0.000
594.240    -30   -0.176  0.000  113.154  0.036  -22.871  -0.012  -0.547  0.000
536.318    -30   -0.176  0.000  35.209  -0.013  -9.196  -0.009  -0.046  0.000
392.819    -29   -0.176  0.000  -17.801  -0.097  0.087  -0.008  0.036  0.000
265.284    -31   -0.176  0.000  -14.102  -0.104  0.608  -0.002  -0.127  0.000
186.372    -31   -0.176  0.000  0.137  -0.140  1.805  -0.014  -0.201  0.000
103.217    -31   -0.176  0.000  -11.769  -0.144  6.875  -0.014  -0.193  0.000
-31.998    -28   -0.176  0.000  -44.695  -0.141  12.101  -0.012  -0.201  0.000
-192.739    -31   -0.176  0.000  -72.617  -0.058  14.333  -0.001  -0.149  0.000
-307.400    -31   -0.176  0.000  -71.502  0.014  12.320  -0.000  -0.048  0.000
-321.581    -31   -0.176  0.000  -43.560  0.059  8.142  -0.002  0.100  0.000
-265.155     -8   -0.176  0.000  -8.610  0.115  3.783  -0.003  0.061  0.000
-197.348      0   -0.176  0.000  5.024  0.068  1.663  -0.009  0.021  0.000
-167.892      0   -0.176  0.000  -7.851  0.053  2.446  -0.007  0.043  0.000
-176.645      0   -0.176  0.000  -26.384  0.049  3.991  -0.006  0.098  0.000
-194.255      1   -0.176  0.000  -30.530  0.020  4.285  -0.017  0.085  0.000
-187.245      1   -0.176  0.000  -22.099  -0.064  3.950  -0.015  0.105  0.000
-147.575      0   -0.176  0.000  -14.348  -0.112  4.036  -0.009  0.231  0.000
-97.847      0   -0.176  0.000  -15.719  -0.169  4.464  -0.012  0.386  0.000
-59.365      2   -0.176  0.000  -26.603  -0.120  5.513  -0.006  0.550  0.000
-29.624      2   -0.176  0.000  -45.266  -0.030  8.066  -0.001  0.833  0.000
-23.300     18   -0.176  0.000  -62.579  0.004  11.377  -0.009  0.965  0.000
-36.327     27   -0.176  0.000  -66.900  0.062  13.001  -0.005  0.888  0.000
-43.316     31   -0.176  0.000  -62.969  0.086  13.176  -0.004  0.847  0.000
-34.056     29   -0.176  0.000  -59.155  0.127  12.854  -0.003  0.898  0.000
-12.842     28   -0.176  0.000  -59.377  0.161  12.556  -0.004  1.007  0.000
11.235     29   -0.176  0.000  -57.589  0.146  11.325  0.001  1.041  0.000
35.323     29   -0.176  0.000  -46.126  0.130  8.399  0.002  0.909  0.000
46.711     28   -0.176  0.000  -16.202  0.102  2.511  -0.004  0.397  0.000
33.234     28   -0.176  0.000  41.960  0.021  -8.491  -0.009  -0.655  0.000
71.052     28   -0.176  0.000  105.091  -0.031  -20.563  -0.010  -1.248  0.000
195.638     31   -0.176  0.000  137.802  -0.047  -27.427  -0.011  -1.031  0.000
347.906     29   -0.176  0.000  136.488  -0.099  -28.839  -0.010  -0.603  0.000
457.517      9   -0.176  0.000  125.123  -0.108  -28.446  -0.006  -0.507  0.000
506.918      9   -0.176  0.000  122.683  -0.051  -28.159  0.003  -0.756  0.000
522.335      1   -0.176  0.000  126.505  -0.002  -27.141  0.002  -1.008  0.000
525.274     -3   -0.176  0.000  117.238  0.070  -22.920  0.008  -0.957  0.000
491.951      3   -0.176  0.000  80.434  0.087  -14.645  -0.004  -0.676  0.000
388.303      3   -0.176  0.000  19.442  0.087  -3.329  -0.010  -0.326  0.000
221.456    -24   -0.176  0.000  -41.400  0.050  7.594  -0.012  -0.028  0.000
60.638    -28   -0.176  0.000  -70.135  0.024  13.127  -0.006  0.201  0.000
-47.625    -28   -0.176  0.000  -67.936  -0.002  14.249  -0.004  0.308  0.000
-115.921    -30   -0.176  0.000  -63.199  -0.027  15.360  -0.002  0.357  0.000
-184.302    -28   -0.176  0.000  -76.461  -0.093  18.350  -0.008  0.451  0.000
-273.548    -16   -0.176  0.000  -100.395  -0.082  21.449  0.002  0.566  0.000
-361.207    -16   -0.176  0.000  -113.327  0.025  22.133  0.009  0.653  0.000
-404.213     -1   -0.176  0.000  -102.966  0.092  19.773  0.004  0.702  0.000
-362.917      1   -0.176  0.000  -83.456  0.170  17.307  -0.001  0.964  0.000
-263.727     -2   -0.176  0.000  -74.157  0.146  16.549  -0.005  1.312  0.000
-166.861     27   -0.176  0.000  -81.261  0.100  17.306  -0.002  1.556  0.000
-93.928     26   -0.176  0.000  -101.273  0.029  19.559  -0.003  1.839  0.000
-66.722     27   -0.176  0.000  -113.510  0.040  21.022  0.005  1.798  0.000
-78.928     27   -0.176  0.000  -99.755  -0.049  18.748  -0.012  1.332  0.000
-66.867     28   -0.176  0.000  -67.028  -0.050  13.701  -0.001  0.989  0.000
-5.720     27   -0.176  0.000  -33.969  -0.103  7.901  -0.002  0.871  0.000
101.188     27   -0.176  0.000  -14.693  -0.096  3.263  -0.002  1.021  0.000
218.376     29   -0.176  0.000  -2.831  0.007  -0.880  0.006  1.094  0.000
333.936     26   -0.176  0.000  13.972  0.114  -5.637  0.011  1.016  0.000
443.873      7   -0.176  0.000  37.004  0.098  -10.192  -0.003  0.800  0.000
550.114      7   -0.176  0.000  57.706  0.023  -13.231  -0.008  0.617  0.000
647.652     -2   -0.176  0.000  65.022  -0.001  -13.935  -0.004  0.595  0.000
707.592     -4   -0.176  0.000  49.751  -0.050  -11.071  -0.008  0.692  0.000
720.003    -14   -0.176  0.000  21.291  -0.035  -6.216  -0.007  0.862  0.000
718.507    -14   -0.176  0.000  -4.848  -0.069  -1.689  0.002  1.176  0.000
722.792    -27   -0.176  0.000  -22.851  -0.009  2.436  0.008  1.485  0.000
735.979    -30   -0.176  0.000  -40.802  -0.041  7.095  -0.005  1.821  0.000
730.863    -30   -0.176  0.000  -68.622  -0.098  13.389  -0.009  2.118  0.000
703.739    -29   -0.176  0.000  -110.416  -0.073  21.546  -0.006  2.578  0.000
639.214    -31   -0.176  0.000  -152.815  0.023  29.326  -0.002  2.902  0.000
542.561    -29   -0.176  0.000  -176.046  -0.024  33.576  -0.013  2.917  0.000
433.105    -29   -0.176  0.000  -163.232  -0.101  31.668  -0.014  2.477  0.000
353.057    -32   -0.176  0.000  -117.974  -0.126  23.877  -0.011  1.839  0.000
346.672    -29   -0.176  0.000  -59.809  -0.143  12.774  -0.007  1.389  0.000
393.317    -28   -0.176  0.000  5.947  -0.154  -1.354  -0.006  0.792  0.000
450.408    -31   -0.176  0.000  87.647  -0.104  -19.350  -0.006  -0.280  0.000
572.246    -30   -0.176  0.000  173.514  0.029  -37.651  -0.001  -0.995  0.000
747.833    -30   -0.176  0.000  257.079  0.097  -54.664  0.002  -1.668  0.000
1029.624    -30   -0.176  0.000  299.689  0.102  -63.305  -0.002  -1.248  0.000
1286.372    -30   -0.176  0.000  297.806  0.085  -63.455  -0.009  -0.979  0.000
1428.046    -31   -0.176  0.000  262.122  0.138  -56.971  -0.002  -0.912  0.000
1442.900    -31   -0.176  0.000  204.766  0.089  -45.330  -0.007  -0.785  0.000
1375.648    -32   -0.176  0.000  134.624  0.017  -29.902  -0.009  -0.331  0.000
1267.481    -32   -0.176  0.000  47.888  -0.013  -10.597  -0.004  0.555  0.000
1072.314    -31   -0.176  0.000  -51.816  -0.008  10.944  -0.001  1.232  0.000
754.836    -31   -0.176  0.000  -139.442  0.042  29.193  0.007  1.337  0.000
386.091    -31   -0.176  0.000  -187.164  0.015  38.703  -0.004  1.195  0.000
44.869    -32   -0.176  0.000  -187.499  -0.016  39.663  -0.011  0.843  0.000
-179.641    -31   -0.176  0.000  -147.878  0.005  32.567  -0.006  0.600  0.000
-289.563    -31   -0.176  0.000  -110.010  -0.043  25.448  -0.015  0.546  0.000
-298.578    -14   -0.176  0.000  -90.305  -0.079  19.870  -0.007  0.853  0.000
-241.567     -2   -0.176  0.000  -78.604  -0.093  14.536  -0.012  1.182  0.000
-150.617     -2   -0.176  0.000  -54.053  -0.167  7.605  -0.018  1.168  0.000
-51.845     -1   -0.176  0.000  -6.712  -0.253  -1.418  -0.021  0.645  0.000
94.553     -4   -0.176  0.000  23.465  -0.292  -5.317  -0.021  0.679  0.000
219.405     -1   -0.176  0.000  24.727  -0.287  -4.560  -0.020  0.711  0.000
