acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  exo_Vel[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]  theta_c[rad]  theta_l[rad]
-5.705  -0.159  -0.613  -0.005  66.534  -5.589  3856.128  0.000  0.000  0.000  0.000  0.000
-6.160  0.213  -0.673  0.007  36.931  6.895  3808.854  0.000  0.000  0.000  0.000  0.000
-7.232  0.155  -0.758  0.006  -4.115  3.510  2899.465  0.000  0.000  0.000  0.000  0.000
-4.723  -0.180  -0.733  -0.004  72.146  -7.384  4038.947  0.000  0.000  0.000  0.000  0.000
-6.445  -0.006  -0.828  0.001  3.183  -0.393  3303.062  0.000  0.000  0.000  0.000  0.000
-8.101  -0.019  -0.935  0.000  -47.278  -0.699  1587.935  0.000  0.000  0.000  0.000  0.000
-9.200  -0.059  -1.036  -0.001  -68.897  -1.726  -252.859  0.000  0.000  0.000  0.000  0.000
-10.164  0.062  -1.142  0.002  -81.260  2.333  -2059.512  0.000  0.000  0.000  0.000  0.000
-11.420  -0.017  -1.265  0.000  -99.462  -0.599  -3869.526  0.000  0.000  0.000  0.000  0.000
-12.754  -0.163  -1.401  -0.005  -115.599  -4.852  -5617.023  0.000  0.000  0.000  0.000  0.000
-13.825  0.035  -1.538  0.000  -119.994  2.251  -7214.288  0.000  0.000  0.000  0.000  0.000
-14.547  0.033  -1.673  0.001  -112.858  1.658  -8322.460  0.000  0.000  0.000  0.000  0.000
-15.202  0.024  -1.811  0.001  -105.408  1.003  -9031.833  0.000  0.000  0.000  0.000  0.000
-14.940  0.014  -1.924  0.001  -72.248  0.463  -8847.668  0.000  0.000  0.000  0.000  0.000
-14.483  0.010  -2.028  0.000  -41.194  0.229  -8000.996  0.000  0.000  0.000  0.000  0.000
-13.831  0.007  -2.123  0.000  -11.770  0.088  -6662.673  0.000  0.000  0.000  0.000  0.000
-12.725  0.005  -2.196  0.000  24.234  -0.004  -4784.552  0.000  0.000  0.000  0.000  0.000
-11.591  -0.007  -2.260  0.000  52.466  -0.366  -2645.381  0.000  0.000  0.000  0.000  0.000
-10.590  0.060  -2.320  0.002  69.881  1.730  -575.354  0.000  0.000  0.000  0.000  0.000
-9.435  -0.081  -2.366  -0.002  87.780  -2.901  1546.850  0.000  0.000  0.000  0.000  0.000
-8.301  -0.042  -2.404  -0.001  100.711  -1.033  3506.116  0.000  0.000  0.000  0.000  0.000
-7.045  -0.030  -2.428  -0.001  114.228  -0.446  5366.715  0.000  0.000  0.000  0.000  0.000
-2.878  -0.025  -2.346  -0.001  211.820  -0.191  9038.403  0.000  0.000  0.000  0.000  0.000
-3.097  0.040  -2.376  0.001  154.415  1.830  10656.949  0.000  0.000  0.000  0.000  0.000
-3.130  0.030  -2.402  0.001  116.375  1.079  11108.589  0.000  0.000  0.000  0.000  0.000
-3.009  0.004  -2.423  0.000  92.056  0.050  10939.237  0.000  0.000  0.000  0.000  0.000
-3.137  -0.030  -2.451  -0.001  66.129  -1.002  10237.841  0.000  0.000  0.000  0.000  0.000
-2.490  0.029  -2.455  0.001  69.679  1.033  9727.847  0.000  0.000  0.000  0.000  0.000
-2.001  -0.037  -2.458  -0.001  67.637  -1.205  9306.773  0.000  0.000  0.000  0.000  0.000
-1.387  0.028  -2.454  0.001  69.802  1.033  8986.829  0.000  0.000  0.000  0.000  0.000
-0.878  0.028  -2.448  0.001  68.339  0.778  8702.169  0.000  0.000  0.000  0.000  0.000
-0.977  0.010  -2.458  0.000  48.960  0.049  8050.781  0.000  0.000  0.000  0.000  0.000
-0.974  0.025  -2.466  0.001  37.311  0.484  7262.869  0.000  0.000  0.000  0.000  0.000
-0.503  0.062  -2.458  0.002  42.478  1.487  6734.782  0.000  0.000  0.000  0.000  0.000
0.010  -0.032  -2.445  -0.000  47.666  -1.675  6474.554  0.000  0.000  0.000  0.000  0.000
-0.002  -0.105  -2.445  -0.003  35.861  -3.477  6027.825  0.000  0.000  0.000  0.000  0.000
0.705  0.022  -2.422  0.000  48.483  1.169  5887.225  0.000  0.000  0.000  0.000  0.000
2.408  0.016  -2.359  0.000  87.918  0.718  6665.658  0.000  0.000  0.000  0.000  0.000
5.137  -0.047  -2.249  -0.001  148.687  -1.341  8680.063  0.000  0.000  0.000  0.000  0.000
5.737  -0.034  -2.188  -0.001  130.995  -0.640  9883.404  0.000  0.000  0.000  0.000  0.000
5.341  0.020  -2.155  0.000  87.689  1.127  9848.941  0.000  0.000  0.000  0.000  0.000
5.013  0.043  -2.124  0.001  56.792  1.561  9122.598  0.000  0.000  0.000  0.000  0.000
4.570  -0.030  -2.098  -0.001  29.892  -1.017  7976.110  0.000  0.000  0.000  0.000  0.000
5.237  0.008  -2.040  -0.000  42.723  0.373  7327.683  0.000  0.000  0.000  0.000  0.000
5.766  -0.041  -1.980  -0.002  48.331  -1.205  6957.977  0.000  0.000  0.000  0.000  0.000
5.915  0.043  -1.929  0.001  41.204  1.610  6462.423  0.000  0.000  0.000  0.000  0.000
6.754  -0.034  -1.854  -0.001  56.488  -1.075  6447.717  0.000  0.000  0.000  0.000  0.000
7.366  0.034  -1.779  0.001  61.281  1.218  6510.654  0.000  0.000  0.000  0.000  0.000
6.743  -0.070  -1.741  -0.003  27.903  -2.200  5861.714  0.000  0.000  0.000  0.000  0.000
7.419  0.089  -1.665  0.002  41.485  3.099  5571.662  0.000  0.000  0.000  0.000  0.000
9.721  -0.048  -1.528  -0.002  100.572  -1.746  6734.366  0.000  0.000  0.000  0.000  0.000
10.636  0.096  -1.420  0.003  103.904  2.999  7670.370  0.000  0.000  0.000  0.000  0.000
11.800  0.001  -1.296  0.000  113.886  -0.574  8693.705  0.000  0.000  0.000  0.000  0.000
12.224  -0.043  -1.188  -0.001  99.267  -1.776  9201.195  0.000  0.000  0.000  0.000  0.000
11.208  0.009  -1.124  0.000  44.948  0.213  8360.462  0.000  0.000  0.000  0.000  0.000
11.247  -0.034  -1.033  -0.001  35.331  -1.129  7492.289  0.000  0.000  0.000  0.000  0.000
11.512  -0.029  -0.934  -0.001  34.822  -0.682  6780.726  0.000  0.000  0.000  0.000  0.000
10.510  0.079  -0.875  0.002  -3.606  2.694  5302.078  0.000  0.000  0.000  0.000  0.000
10.007  0.010  -0.808  0.000  -17.836  -0.014  3840.211  0.000  0.000  0.000  0.000  0.000
10.220  -0.161  -0.721  -0.005  -7.165  -5.145  2984.787  0.000  0.000  0.000  0.000  0.000
10.722  0.113  -0.622  0.003  9.609  4.318  2541.464  0.000  0.000  0.000  0.000  0.000
10.433  -0.045  -0.546  -0.002  -1.351  -1.444  2024.170  0.000  0.000  0.000  0.000  0.000
10.799  -0.022  -0.451  -0.001  9.937  -0.406  1848.955  0.000  0.000  0.000  0.000  0.000
11.924  0.047  -0.327  0.001  41.319  1.746  2381.742  0.000  0.000  0.000  0.000  0.000
12.332  0.075  -0.218  0.002  43.653  2.175  2853.815  0.000  0.000  0.000  0.000  0.000
11.088  -0.099  -0.161  -0.003  -4.154  -3.574  2241.688  0.000  0.000  0.000  0.000  0.000
9.710  0.202  -0.118  0.006  -44.504  6.325  705.744  0.000  0.000  0.000  0.000  0.000
8.358  -0.021  -0.085  0.000  -74.367  -1.892  -1073.447  0.000  0.000  0.000  0.000  0.000
8.153  -0.020  -0.025  0.000  -62.671  -1.412  -2240.100  0.000  0.000  0.000  0.000  0.000
9.634  -0.008  0.089  0.001  -3.209  -0.721  -1849.216  0.000  0.000  0.000  0.000  0.000
9.256  0.037  0.154  0.002  -13.778  0.820  -1795.922  0.000  0.000  0.000  0.000  0.000
7.451  -0.029  0.168  0.000  -64.631  -1.353  -2862.433  0.000  0.000  0.000  0.000  0.000
6.954  -0.015  0.211  0.000  -64.036  -0.608  -3712.231  0.000  0.000  0.000  0.000  0.000
6.808  0.029  0.262  0.002  -53.022  0.852  -4165.460  0.000  0.000  0.000  0.000  0.000
7.115  -0.028  0.326  -0.000  -31.103  -1.057  -4008.917  0.000  0.000  0.000  0.000  0.000
7.883  -0.058  0.409  -0.001  -0.590  -1.704  -3190.435  0.000  0.000  0.000  0.000  0.000
9.237  0.046  0.517  0.002  40.175  1.804  -1672.640  0.000  0.000  0.000  0.000  0.000
10.048  -0.018  0.618  -0.000  54.842  -0.553  -96.908  0.000  0.000  0.000  0.000  0.000
10.541  -0.011  0.715  0.000  56.491  -0.182  1194.098  0.000  0.000  0.000  0.000  0.000
11.405  -0.063  0.828  -0.002  68.835  -1.713  2524.649  0.000  0.000  0.000  0.000  0.000
12.292  -0.053  0.949  -0.002  78.941  -1.007  3804.559  0.000  0.000  0.000  0.000  0.000
12.089  -0.028  1.040  -0.002  53.903  -0.008  4251.813  0.000  0.000  0.000  0.000  0.000
11.935  0.094  1.132  0.002  36.331  3.654  4162.801  0.000  0.000  0.000  0.000  0.000
12.597  -0.034  1.249  -0.001  47.472  -1.055  4409.155  0.000  0.000  0.000  0.000  0.000
13.455  0.067  1.379  0.002  61.832  2.227  4881.015  0.000  0.000  0.000  0.000  0.000
13.971  -0.006  1.504  0.000  62.456  -0.499  5311.352  0.000  0.000  0.000  0.000  0.000
14.276  -0.004  1.626  0.000  56.628  -0.340  5522.400  0.000  0.000  0.000  0.000  0.000
14.081  0.004  1.733  0.000  37.198  -0.009  5250.775  0.000  0.000  0.000  0.000  0.000
14.036  -0.041  1.844  -0.001  26.898  -1.366  4822.301  0.000  0.000  0.000  0.000  0.000
13.409  0.113  1.936  0.004  1.636  3.581  3842.541  0.000  0.000  0.000  0.000  0.000
12.579  0.027  2.015  0.002  -23.637  0.161  2541.995  0.000  0.000  0.000  0.000  0.000
12.103  -0.069  2.100  -0.001  -32.250  -2.769  1351.531  0.000  0.000  0.000  0.000  0.000
11.523  -0.014  2.178  -0.000  -41.924  -0.463  150.077  0.000  0.000  0.000  0.000  0.000
10.881  -0.011  2.248  -0.000  -51.118  -0.246  -1019.429  0.000  0.000  0.000  0.000  0.000
10.394  -0.008  2.319  -0.000  -53.455  -0.107  -2008.554  0.000  0.000  0.000  0.000  0.000
10.018  0.001  2.390  0.000  -51.913  0.200  -2768.953  0.000  0.000  0.000  0.000  0.000
9.043  0.041  2.438  0.002  -68.681  1.346  -3769.136  0.000  0.000  0.000  0.000  0.000
7.316  -0.124  2.452  -0.004  -104.016  -3.927  -5285.225  0.000  0.000  0.000  0.000  0.000
5.830  -0.036  2.461  -0.002  -123.629  -0.340  -6988.300  0.000  0.000  0.000  0.000  0.000
4.870  0.092  2.476  0.002  -122.776  3.575  -8386.611  0.000  0.000  0.000  0.000  0.000
4.169  0.001  2.492  -0.000  -114.322  -0.003  -9263.405  0.000  0.000  0.000  0.000  0.000
3.758  0.005  2.511  0.000  -99.216  0.104  -9627.143  0.000  0.000  0.000  0.000  0.000
3.282  -0.055  2.525  -0.002  -89.695  -1.712  -9678.500  0.000  0.000  0.000  0.000  0.000
2.756  0.019  2.534  0.000  -83.941  0.905  -9628.280  0.000  0.000  0.000  0.000  0.000
2.141  -0.092  2.536  -0.003  -82.261  -2.632  -9499.911  0.000  0.000  0.000  0.000  0.000
1.569  0.194  2.534  0.005  -79.657  6.572  -9471.170  0.000  0.000  0.000  0.000  0.000
1.109  -0.002  2.531  0.000  -74.346  -0.863  -9222.558  0.000  0.000  0.000  0.000  0.000
0.681  -0.009  2.526  0.000  -69.339  -0.871  -8911.652  0.000  0.000  0.000  0.000  0.000
0.068  -0.069  2.511  -0.002  -71.097  -2.474  -8679.773  0.000  0.000  0.000  0.000  0.000
-0.126  0.012  2.505  0.000  -59.861  0.545  -8286.014  0.000  0.000  0.000  0.000  0.000
-0.757  -0.046  2.483  -0.002  -64.411  -1.326  -8046.633  0.000  0.000  0.000  0.000  0.000
-1.436  0.025  2.454  0.000  -69.329  1.129  -8000.973  0.000  0.000  0.000  0.000  0.000
-1.675  0.000  2.434  -0.000  -59.844  0.126  -7737.564  0.000  0.000  0.000  0.000  0.000
-2.108  0.114  2.407  0.004  -58.477  3.492  -7544.821  0.000  0.000  0.000  0.000  0.000
-2.833  -0.016  2.366  0.000  -66.209  -1.234  -7496.426  0.000  0.000  0.000  0.000  0.000
-3.741  -0.071  2.313  -0.002  -77.553  -2.592  -7692.776  0.000  0.000  0.000  0.000  0.000
-5.256  -0.052  2.232  -0.002  -104.394  -1.395  -8468.897  0.000  0.000  0.000  0.000  0.000
-6.266  0.021  2.157  0.000  -109.643  1.121  -9243.156  0.000  0.000  0.000  0.000  0.000
-6.742  0.015  2.091  0.000  -97.606  0.693  -9586.099  0.000  0.000  0.000  0.000  0.000
-7.219  0.004  2.021  -0.000  -88.482  0.185  -9648.485  0.000  0.000  0.000  0.000  0.000
-8.092  0.007  1.934  0.000  -93.436  0.226  -9810.185  0.000  0.000  0.000  0.000  0.000
-8.914  0.122  1.842  0.004  -95.675  3.627  -10038.597  0.000  0.000  0.000  0.000  0.000
-9.005  -0.091  1.767  -0.002  -75.435  -3.628  -9663.387  0.000  0.000  0.000  0.000  0.000
-8.663  -0.016  1.707  -0.000  -47.084  -0.508  -8772.795  0.000  0.000  0.000  0.000  0.000
-8.868  0.003  1.631  0.000  -41.933  0.181  -7955.563  0.000  0.000  0.000  0.000  0.000
-9.335  0.002  1.544  0.000  -45.862  0.108  -7389.604  0.000  0.000  0.000  0.000  0.000
-9.798  0.001  1.454  0.000  -48.756  0.060  -7001.625  0.000  0.000  0.000  0.000  0.000
-9.981  0.048  1.369  0.002  -42.530  1.455  -6572.082  0.000  0.000  0.000  0.000  0.000
-9.972  -0.064  1.290  -0.002  -32.055  -2.256  -5940.779  0.000  0.000  0.000  0.000  0.000
-10.220  0.052  1.202  0.002  -31.821  1.750  -5488.571  0.000  0.000  0.000  0.000  0.000
-10.111  -0.025  1.124  -0.000  -20.893  -0.970  -4843.188  0.000  0.000  0.000  0.000  0.000
-9.793  0.062  1.053  0.002  -6.355  1.879  -4042.381  0.000  0.000  0.000  0.000  0.000
-10.016  -0.028  0.968  -0.000  -11.528  -1.296  -3472.854  0.000  0.000  0.000  0.000  0.000
-10.455  -0.025  0.873  -0.000  -21.912  -0.891  -3256.389  0.000  0.000  0.000  0.000  0.000
-10.426  -0.008  0.790  0.000  -15.794  -0.146  -2956.973  0.000  0.000  0.000  0.000  0.000
-10.515  -0.017  0.704  -0.000  -14.683  -0.389  -2689.332  0.000  0.000  0.000  0.000  0.000
-10.613  0.002  0.617  0.000  -14.079  0.272  -2471.420  0.000  0.000  0.000  0.000  0.000
-10.809  -0.014  0.525  -0.000  -16.576  -0.262  -2345.628  0.000  0.000  0.000  0.000  0.000
-10.991  -0.010  0.433  -0.000  -18.060  -0.092  -2280.867  0.000  0.000  0.000  0.000  0.000
-8.794  0.048  0.418  0.002  52.176  1.670  -679.576  0.000  0.000  0.000  0.000  0.000
-9.465  0.035  0.325  0.001  19.514  0.877  -120.738  0.000  0.000  0.000  0.000  0.000
-7.525  -0.026  0.314  -0.000  73.036  -1.164  1555.258  0.000  0.000  0.000  0.000  0.000
-8.688  -0.012  0.215  -0.000  20.629  -0.475  1709.834  0.000  0.000  0.000  0.000  0.000
-9.425  -0.009  0.121  -0.000  -6.430  -0.272  1223.761  0.000  0.000  0.000  0.000  0.000
-10.053  -0.077  0.025  -0.002  -23.728  -2.237  475.625  0.000  0.000  0.000  0.000  0.000
-10.470  0.014  -0.070  0.000  -30.565  1.025  -322.416  0.000  0.000  0.000  0.000  0.000
-10.903  0.010  -0.168  0.000  -36.210  0.667  -1081.695  0.000  0.000  0.000  0.000  0.000
-11.243  0.004  -0.266  -0.000  -37.706  0.336  -1717.321  0.000  0.000  0.000  0.000  0.000
-11.402  -0.052  -0.362  -0.002  -33.424  -1.434  -2103.945  0.000  0.000  0.000  0.000  0.000
-12.435  0.021  -0.487  0.000  -56.393  1.109  -2964.515  0.000  0.000  0.000  0.000  0.000
-13.524  0.001  -0.623  -0.000  -75.545  0.235  -4069.240  0.000  0.000  0.000  0.000  0.000
-14.763  0.016  -0.773  0.000  -94.569  0.633  -5384.502  0.000  0.000  0.000  0.000  0.000
-15.551  0.067  -0.917  0.002  -95.520  2.010  -6476.867  0.000  0.000  0.000  0.000  0.000
-16.256  -0.065  -1.065  -0.002  -93.747  -2.424  -7246.661  0.000  0.000  0.000  0.000  0.000
-16.557  0.004  -1.205  -0.000  -80.276  0.223  -7597.967  0.000  0.000  0.000  0.000  0.000
-17.095  -0.045  -1.355  -0.002  -77.163  -1.304  -7787.178  0.000  0.000  0.000  0.000  0.000
-17.275  0.023  -1.498  0.000  -64.040  1.045  -7678.007  0.000  0.000  0.000  0.000  0.000
-17.763  0.017  -1.653  0.000  -63.304  0.622  -7568.316  0.000  0.000  0.000  0.000  0.000
-17.298  0.075  -1.779  0.002  -34.152  2.219  -6850.028  0.000  0.000  0.000  0.000  0.000
-16.714  -0.004  -1.898  0.000  -8.438  -0.695  -5657.683  0.000  0.000  0.000  0.000  0.000
-15.373  -0.014  -1.987  -0.000  33.817  -0.841  -3755.317  0.000  0.000  0.000  0.000  0.000
-13.274  -0.066  -2.040  -0.002  88.659  -2.182  -986.049  0.000  0.000  0.000  0.000  0.000
-11.964  0.066  -2.103  0.002  106.677  2.295  1566.954  0.000  0.000  0.000  0.000  0.000
-11.118  -0.176  -2.170  -0.006  106.453  -5.509  3714.358  0.000  0.000  0.000  0.000  0.000
-11.292  -0.128  -2.265  -0.005  75.681  -2.748  4701.021  0.000  0.000  0.000  0.000  0.000
-6.273  0.242  -2.188  0.006  208.107  9.009  8290.280  0.000  0.000  0.000  0.000  0.000
-7.814  -0.152  -2.289  -0.005  111.936  -4.979  9203.451  0.000  0.000  0.000  0.000  0.000
-8.087  0.110  -2.361  0.002  76.856  4.088  9016.755  0.000  0.000  0.000  0.000  0.000
-7.669  0.030  -2.412  0.000  70.964  0.703  8784.218  0.000  0.000  0.000  0.000  0.000
-7.002  -0.025  -2.451  -0.001  73.949  -1.119  8691.595  0.000  0.000  0.000  0.000  0.000
-5.912  0.019  -2.471  0.000  88.890  0.455  8930.172  0.000  0.000  0.000  0.000  0.000
-4.941  0.014  -2.486  0.000  96.690  0.211  9299.391  0.000  0.000  0.000  0.000  0.000
-1.221  0.025  -2.401  0.001  185.095  0.500  11572.762  0.000  0.000  0.000  0.000  0.000
-1.638  0.078  -2.425  0.002  128.165  1.951  12092.612  0.000  0.000  0.000  0.000  0.000
-1.699  -0.014  -2.440  0.000  95.558  -1.271  11823.452  0.000  0.000  0.000  0.000  0.000
-1.323  -0.003  -2.441  0.000  83.896  -0.628  11337.811  0.000  0.000  0.000  0.000  0.000
-0.467  -0.112  -2.423  -0.003  89.448  -3.769  11119.441  0.000  0.000  0.000  0.000  0.000
0.260  -0.027  -2.402  -0.001  89.808  -0.301  10903.384  0.000  0.000  0.000  0.000  0.000
0.210  -0.019  -2.402  -0.001  66.746  0.010  10209.352  0.000  0.000  0.000  0.000  0.000
2.609  0.089  -2.320  0.002  122.696  3.261  10862.731  0.000  0.000  0.000  0.000  0.000
1.605  -0.037  -2.333  -0.001  63.120  -1.304  10114.828  0.000  0.000  0.000  0.000  0.000
1.312  0.072  -2.330  0.002  39.195  2.282  8929.362  0.000  0.000  0.000  0.000  0.000
0.997  0.053  -2.330  0.002  20.326  1.154  7575.197  0.000  0.000  0.000  0.000  0.000
3.133  0.013  -2.251  0.001  79.546  -0.314  7841.991  0.000  0.000  0.000  0.000  0.000
2.806  -0.018  -2.237  0.000  50.618  -1.170  7419.009  0.000  0.000  0.000  0.000  0.000
2.663  0.003  -2.219  0.001  34.183  -0.283  6699.842  0.000  0.000  0.000  0.000  0.000
2.915  -0.066  -2.189  -0.002  33.552  -2.264  6139.468  0.000  0.000  0.000  0.000  0.000
2.679  0.011  -2.174  0.000  18.416  0.575  5311.560  0.000  0.000  0.000  0.000  0.000
3.004  -0.051  -2.142  -0.002  23.750  -1.411  4798.087  0.000  0.000  0.000  0.000  0.000
3.483  0.022  -2.102  0.000  32.431  1.102  4546.376  0.000  0.000  0.000  0.000  0.000
3.239  0.005  -2.082  -0.000  17.315  0.333  4017.390  0.000  0.000  0.000  0.000  0.000
4.055  0.034  -2.029  0.001  37.646  1.120  4039.258  0.000  0.000  0.000  0.000  0.000
4.489  -0.010  -1.982  -0.000  41.635  -0.447  4168.757  0.000  0.000  0.000  0.000  0.000
5.285  0.008  -1.919  0.000  55.522  0.192  4574.549  0.000  0.000  0.000  0.000  0.000
6.628  0.002  -1.832  0.000  82.482  -0.032  5506.662  0.000  0.000  0.000  0.000  0.000
7.688  0.005  -1.744  0.000  94.487  0.061  6519.597  0.000  0.000  0.000  0.000  0.000
7.899  0.007  -1.675  0.000  78.146  0.107  6962.197  0.000  0.000  0.000  0.000  0.000
7.090  -0.006  -1.639  0.000  35.102  -0.321  6357.081  0.000  0.000  0.000  0.000  0.000
4.948  -0.052  -1.654  -0.002  -37.571  -1.623  4262.750  0.000  0.000  0.000  0.000  0.000
4.804  0.020  -1.619  0.000  -32.868  0.950  2657.508  0.000  0.000  0.000  0.000  0.000
7.236  0.011  -1.500  0.000  47.961  0.451  3194.138  0.000  0.000  0.000  0.000  0.000
8.627  0.075  -1.395  0.003  78.193  2.240  4275.305  0.000  0.000  0.000  0.000  0.000
8.501  -0.079  -1.330  -0.002  55.631  -2.894  4707.274  0.000  0.000  0.000  0.000  0.000
9.460  0.013  -1.231  0.000  71.052  0.538  5349.111  0.000  0.000  0.000  0.000  0.000
8.427  0.060  -1.189  0.002  23.006  1.834  4766.295  0.000  0.000  0.000  0.000  0.000
7.565  -0.008  -1.151  0.000  -8.349  -0.649  3633.179  0.000  0.000  0.000  0.000  0.000
7.366  0.100  -1.097  0.004  -12.329  2.749  2589.637  0.000  0.000  0.000  0.000  0.000
6.981  -0.034  -1.051  0.000  -20.920  -1.948  1630.441  0.000  0.000  0.000  0.000  0.000
7.096  -0.023  -0.991  0.000  -12.448  -1.131  1042.075  0.000  0.000  0.000  0.000  0.000
7.121  -0.091  -0.933  -0.002  -8.709  -2.914  681.272  0.000  0.000  0.000  0.000  0.000
7.724  0.117  -0.856  0.004  11.457  4.035  745.351  0.000  0.000  0.000  0.000  0.000
8.820  -0.088  -0.758  -0.002  41.600  -3.090  1574.719  0.000  0.000  0.000  0.000  0.000
9.025  -0.002  -0.681  0.000  37.773  0.226  2104.196  0.000  0.000  0.000  0.000  0.000
9.263  0.045  -0.600  0.002  35.835  1.600  2464.244  0.000  0.000  0.000  0.000  0.000
10.090  -0.019  -0.499  0.000  52.050  -0.712  3148.804  0.000  0.000  0.000  0.000  0.000
10.935  -0.015  -0.390  0.000  64.893  -0.408  3979.569  0.000  0.000  0.000  0.000  0.000
12.103  -0.022  -0.263  -0.000  84.361  -0.535  5081.951  0.000  0.000  0.000  0.000  0.000
12.716  0.057  -0.146  0.002  82.514  1.970  5885.741  0.000  0.000  0.000  0.000  0.000
11.743  -0.084  -0.077  -0.002  33.509  -2.751  5497.205  0.000  0.000  0.000  0.000  0.000
11.599  0.001  0.012  0.000  21.150  0.464  4863.512  0.000  0.000  0.000  0.000  0.000
11.489  -0.003  0.101  -0.000  12.795  0.235  4173.084  0.000  0.000  0.000  0.000  0.000
11.833  0.001  0.205  0.000  20.029  0.311  3782.480  0.000  0.000  0.000  0.000  0.000
11.280  -0.050  0.281  -0.002  -1.349  -1.306  3014.203  0.000  0.000  0.000  0.000  0.000
11.556  0.015  0.380  0.000  7.232  0.947  2560.315  0.000  0.000  0.000  0.000  0.000
12.514  0.014  0.505  0.000  34.240  0.719  2806.449  0.000  0.000  0.000  0.000  0.000
12.631  -0.040  0.609  -0.001  29.542  -1.096  2923.923  0.000  0.000  0.000  0.000  0.000
13.122  0.007  0.726  -0.000  37.167  0.596  3164.562  0.000  0.000  0.000  0.000  0.000
13.780  -0.038  0.853  -0.002  48.003  -0.922  3621.679  0.000  0.000  0.000  0.000  0.000
14.467  0.024  0.986  0.000  57.096  1.171  4160.943  0.000  0.000  0.000  0.000  0.000
15.255  -0.033  1.128  -0.002  67.036  -0.831  4843.615  0.000  0.000  0.000  0.000  0.000
15.434  -0.063  1.256  -0.003  56.298  -1.530  5158.546  0.000  0.000  0.000  0.000  0.000
16.006  0.109  1.399  0.002  59.944  4.000  5412.771  0.000  0.000  0.000  0.000  0.000
