OmegaControlKF
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  vel_motor[rad / s]
7.466427  0.309  -0.186  -0.007  0.084  -0.001
7.467427  0.307  -0.186  -0.007  0.085  -0.001
7.468427  0.305  -0.185  -0.007  0.085  -0.001
7.469427  0.531  -0.185  -0.007  0.086  0.085
7.470427  0.527  -0.184  -0.007  0.086  -0.001
7.471427  0.523  -0.184  -0.007  0.087  -0.001
7.472427  0.519  -0.183  -0.007  0.087  -0.001
7.473427  0.515  -0.183  -0.007  0.088  -0.001
7.474427  0.805  -0.182  -0.007  0.088  0.110
7.475427  0.799  -0.181  -0.007  0.089  -0.002
7.476427  0.793  -0.180  -0.007  0.089  -0.002
7.477427  0.787  -0.179  -0.007  0.089  -0.002
7.478427  0.781  -0.179  -0.007  0.090  -0.002
7.479427  0.776  -0.178  -0.007  0.090  -0.002
7.480427  0.770  -0.177  -0.007  0.091  -0.002
7.481428  0.764  -0.176  -0.008  0.091  -0.002
7.482428  0.758  -0.176  -0.008  0.092  -0.002
7.483428  0.753  -0.175  -0.008  0.092  -0.002
7.484428  0.747  -0.174  -0.008  0.092  -0.002
7.485428  0.742  -0.173  -0.008  0.093  -0.002
7.486428  0.736  -0.173  -0.008  0.093  -0.002
7.487428  0.731  -0.172  -0.008  0.094  -0.002
7.488428  0.725  -0.171  -0.008  0.094  -0.002
7.489428  0.720  -0.170  -0.008  0.095  -0.002
7.491428  0.714  -0.170  -0.008  0.095  -0.002
7.493428  0.355  -0.169  -0.008  0.095  -0.136
7.494428  0.352  -0.168  -0.008  0.096  -0.001
7.495428  0.699  -0.168  -0.008  0.096  0.131
7.497428  0.693  -0.167  -0.008  0.097  -0.002
7.498428  0.344  -0.166  -0.008  0.097  -0.132
7.499429  0.683  -0.166  -0.008  0.098  0.128
7.500429  0.678  -0.165  -0.008  0.098  -0.002
7.501429  0.673  -0.164  -0.008  0.098  -0.002
7.502429  0.668  -0.164  -0.009  0.099  -0.002
7.503429  0.663  -0.163  -0.009  0.099  -0.002
7.504429  0.658  -0.162  -0.009  0.100  -0.002
7.505429  0.653  -0.162  -0.009  0.100  -0.002
7.506429  0.648  -0.161  -0.009  0.100  -0.002
7.507429  0.644  -0.160  -0.009  0.101  -0.002
7.508429  0.639  -0.160  -0.009  0.101  -0.002
7.509429  0.634  -0.159  -0.009  0.102  -0.002
7.510429  0.629  -0.158  -0.009  0.102  -0.002
7.511429  0.625  -0.158  -0.009  0.103  -0.002
7.512429  0.620  -0.157  -0.009  0.103  -0.002
7.513429  0.615  -0.156  -0.009  0.103  -0.002
7.514429  0.611  -0.156  -0.009  0.104  -0.002
7.515429  0.606  -0.155  -0.009  0.104  -0.002
7.516430  0.744  -0.155  -0.009  0.105  0.052
7.517430  0.738  -0.154  -0.009  0.106  -0.002
7.518430  0.733  -0.153  -0.009  0.106  -0.002
7.519430  0.727  -0.152  -0.009  0.107  -0.002
7.520430  0.722  -0.152  -0.010  0.108  -0.002
7.521430  0.702  -0.151  -0.010  0.108  -0.008
7.522430  0.697  -0.150  -0.010  0.108  -0.002
7.523430  0.691  -0.150  -0.010  0.109  -0.002
7.524430  0.686  -0.149  -0.010  0.109  -0.002
7.525430  0.681  -0.148  -0.010  0.109  -0.002
7.526430  0.683  -0.147  -0.010  0.110  0.001
7.527430  0.678  -0.147  -0.010  0.110  -0.002
7.528430  0.673  -0.146  -0.010  0.111  -0.002
7.529430  0.668  -0.145  -0.010  0.111  -0.002
7.530430  0.663  -0.145  -0.010  0.112  -0.002
7.531430  0.639  -0.144  -0.010  0.112  -0.009
7.532430  0.634  -0.144  -0.010  0.113  -0.002
7.533430  0.629  -0.143  -0.010  0.114  -0.002
7.534431  0.625  -0.142  -0.010  0.114  -0.002
7.535431  0.620  -0.142  -0.010  0.115  -0.002
7.536431  0.592  -0.141  -0.010  0.115  -0.011
7.537431  0.588  -0.140  -0.010  0.116  -0.002
7.538431  0.583  -0.140  -0.010  0.116  -0.002
7.539431  0.579  -0.139  -0.010  0.117  -0.002
7.540431  0.575  -0.139  -0.011  0.117  -0.002
7.541431  0.535  -0.138  -0.011  0.117  -0.015
7.542431  0.531  -0.138  -0.011  0.118  -0.002
7.543431  0.527  -0.137  -0.011  0.118  -0.001
7.544431  0.523  -0.137  -0.011  0.119  -0.001
7.545431  0.520  -0.136  -0.011  0.119  -0.001
7.546431  0.485  -0.136  -0.011  0.120  -0.013
7.547431  0.482  -0.135  -0.011  0.120  -0.001
7.548431  0.478  -0.135  -0.011  0.121  -0.001
7.549431  0.475  -0.134  -0.011  0.121  -0.001
7.550431  0.471  -0.134  -0.011  0.122  -0.001
7.551432  0.478  -0.133  -0.011  0.122  0.002
7.552432  0.474  -0.133  -0.011  0.122  -0.001
7.553432  0.470  -0.132  -0.011  0.123  -0.001
7.554432  0.467  -0.132  -0.011  0.123  -0.001
7.555432  0.463  -0.131  -0.011  0.124  -0.001
7.556432  0.460  -0.131  -0.011  0.124  -0.001
7.557432  0.456  -0.130  -0.011  0.125  -0.001
7.558432  0.453  -0.130  -0.011  0.125  -0.001
7.559432  0.450  -0.130  -0.011  0.125  -0.001
7.560432  0.446  -0.129  -0.011  0.126  -0.001
7.561432  0.491  -0.129  -0.011  0.126  0.017
7.562432  0.487  -0.128  -0.011  0.127  -0.001
7.563432  0.484  -0.128  -0.011  0.127  -0.001
7.564432  0.480  -0.127  -0.011  0.128  -0.001
7.565432  0.477  -0.127  -0.011  0.128  -0.001
7.566432  0.495  -0.126  -0.011  0.128  0.007
7.567432  0.491  -0.126  -0.011  0.129  -0.001
7.568432  0.487  -0.125  -0.011  0.129  -0.001
7.569433  0.484  -0.125  -0.011  0.129  -0.001
7.570433  0.480  -0.124  -0.012  0.130  -0.001
7.571433  0.527  -0.124  -0.012  0.130  0.018
7.572433  0.523  -0.123  -0.012  0.130  -0.001
7.573433  0.520  -0.123  -0.012  0.131  -0.001
7.574433  0.516  -0.122  -0.012  0.131  -0.001
7.575433  0.512  -0.122  -0.012  0.132  -0.001
7.576433  0.536  -0.121  -0.012  0.132  0.009
7.577433  0.532  -0.121  -0.012  0.132  -0.002
7.578433  0.528  -0.120  -0.012  0.133  -0.001
7.579433  0.525  -0.119  -0.012  0.133  -0.001
7.580433  0.521  -0.119  -0.012  0.133  -0.001
7.581433  0.522  -0.118  -0.012  0.134  0.001
7.582433  0.518  -0.118  -0.012  0.134  -0.001
7.583433  0.515  -0.117  -0.012  0.135  -0.001
7.584433  0.511  -0.117  -0.012  0.135  -0.001
7.585433  0.507  -0.116  -0.012  0.135  -0.001
7.586434  0.540  -0.116  -0.012  0.136  0.012
7.587434  0.536  -0.115  -0.012  0.136  -0.002
7.588434  0.532  -0.115  -0.012  0.137  -0.002
7.589434  0.528  -0.114  -0.012  0.137  -0.001
7.590434  0.524  -0.114  -0.012  0.138  -0.001
7.591434  0.493  -0.113  -0.012  0.138  -0.011
7.592434  0.490  -0.113  -0.012  0.138  -0.001
7.593434  0.486  -0.112  -0.012  0.138  -0.001
7.594434  0.483  -0.112  -0.012  0.139  -0.001
7.595434  0.479  -0.111  -0.012  0.139  -0.001
7.596434  0.517  -0.111  -0.012  0.139  0.014
7.597434  0.513  -0.110  -0.012  0.140  -0.001
7.598434  0.509  -0.110  -0.012  0.141  -0.001
7.599434  0.505  -0.109  -0.012  0.141  -0.001
7.600434  0.502  -0.109  -0.012  0.142  -0.001
7.601434  0.568  -0.108  -0.012  0.142  0.025
7.602434  0.564  -0.108  -0.012  0.143  -0.002
7.603434  0.560  -0.107  -0.013  0.143  -0.002
7.604435  0.555  -0.107  -0.013  0.143  -0.002
7.605435  0.551  -0.106  -0.013  0.144  -0.002
7.606435  0.533  -0.105  -0.013  0.144  -0.007
7.607435  0.529  -0.105  -0.013  0.144  -0.001
7.608435  0.525  -0.104  -0.013  0.145  -0.001
7.609435  0.522  -0.104  -0.013  0.145  -0.001
7.610435  0.518  -0.103  -0.013  0.146  -0.001
7.611435  0.539  -0.103  -0.013  0.146  0.008
7.612435  0.535  -0.102  -0.013  0.146  -0.002
7.613435  0.531  -0.102  -0.013  0.147  -0.002
7.614435  0.527  -0.101  -0.013  0.147  -0.001
7.615435  0.523  -0.101  -0.013  0.147  -0.001
7.616435  0.508  -0.100  -0.013  0.148  -0.006
7.617435  0.504  -0.100  -0.013  0.148  -0.001
7.618435  0.500  -0.099  -0.013  0.148  -0.001
7.619435  0.497  -0.099  -0.013  0.149  -0.001
7.620435  0.493  -0.098  -0.013  0.149  -0.001
7.621436  0.456  -0.098  -0.013  0.150  -0.014
7.622436  0.453  -0.097  -0.013  0.150  -0.001
7.623436  0.449  -0.097  -0.013  0.150  -0.001
7.624436  0.446  -0.096  -0.013  0.151  -0.001
7.625436  0.443  -0.096  -0.013  0.151  -0.001
7.626436  0.431  -0.096  -0.013  0.151  -0.004
7.627436  0.428  -0.095  -0.013  0.152  -0.001
7.628436  0.425  -0.095  -0.013  0.152  -0.001
7.629436  0.422  -0.094  -0.013  0.153  -0.001
7.630436  0.419  -0.094  -0.013  0.154  -0.001
7.631436  0.438  -0.093  -0.013  0.154  0.007
7.632436  0.435  -0.093  -0.013  0.154  -0.001
7.633436  0.432  -0.093  -0.013  0.154  -0.001
7.634436  0.428  -0.092  -0.013  0.154  -0.001
7.635436  0.425  -0.092  -0.013  0.155  -0.001
7.636436  0.444  -0.091  -0.013  0.155  0.007
7.637436  0.441  -0.091  -0.013  0.155  -0.001
7.638436  0.438  -0.090  -0.013  0.156  -0.001
7.639437  0.435  -0.090  -0.013  0.156  -0.001
7.640437  0.431  -0.089  -0.013  0.156  -0.001
7.641437  0.462  -0.089  -0.013  0.156  0.012
7.642437  0.459  -0.089  -0.013  0.157  -0.001
7.643437  0.455  -0.088  -0.013  0.157  -0.001
7.644437  0.452  -0.088  -0.013  0.157  -0.001
7.645437  0.449  -0.087  -0.013  0.157  -0.001
7.646437  0.387  -0.087  -0.013  0.158  -0.023
7.647437  0.385  -0.086  -0.013  0.158  -0.001
7.648437  0.382  -0.086  -0.013  0.158  -0.001
7.649437  0.379  -0.086  -0.013  0.159  -0.001
7.650437  0.376  -0.085  -0.014  0.159  -0.001
7.651437  0.402  -0.085  -0.014  0.160  0.010
7.652437  0.399  -0.084  -0.014  0.160  -0.001
7.653437  0.396  -0.084  -0.014  0.160  -0.001
7.654437  0.393  -0.084  -0.014  0.161  -0.001
7.655437  0.390  -0.083  -0.014  0.161  -0.001
7.656438  0.394  -0.083  -0.014  0.161  0.001
7.657438  0.391  -0.083  -0.014  0.162  -0.001
7.658438  0.388  -0.082  -0.014  0.162  -0.001
7.659438  0.385  -0.082  -0.014  0.162  -0.001
7.660438  0.382  -0.081  -0.014  0.163  -0.001
7.661438  0.398  -0.081  -0.014  0.163  0.006
7.662438  0.395  -0.081  -0.014  0.163  -0.001
7.663438  0.392  -0.080  -0.014  0.163  -0.001
7.664438  0.389  -0.080  -0.014  0.164  -0.001
7.665438  0.386  -0.079  -0.014  0.164  -0.001
7.666438  0.436  -0.079  -0.014  0.164  0.019
7.669438  0.433  -0.079  -0.014  0.164  -0.001
7.672438  0.143  -0.078  -0.014  0.165  -0.109
7.673438  0.142  -0.078  -0.014  0.165  -0.000
7.674439  0.423  -0.077  -0.014  0.165  0.106
7.675439  0.420  -0.077  -0.014  0.165  -0.001
7.677439  0.417  -0.076  -0.014  0.165  -0.001
7.679439  0.414  -0.076  -0.014  0.165  -0.001
7.680439  0.205  -0.076  -0.014  0.166  -0.079
7.681439  0.408  -0.075  -0.014  0.166  0.076
7.682439  0.405  -0.075  -0.014  0.166  -0.001
7.683439  0.402  -0.074  -0.014  0.166  -0.001
7.684439  0.399  -0.074  -0.014  0.166  -0.001
7.685439  0.396  -0.074  -0.014  0.166  -0.001
7.686439  0.393  -0.073  -0.014  0.167  -0.001
7.688439  0.390  -0.073  -0.014  0.167  -0.001
7.690439  0.194  -0.072  -0.014  0.167  -0.074
7.691440  0.192  -0.072  -0.014  0.167  -0.001
7.692440  0.381  -0.072  -0.014  0.167  0.072
7.693440  0.379  -0.071  -0.014  0.167  -0.001
7.694440  0.376  -0.071  -0.014  0.168  -0.001
7.695440  0.373  -0.071  -0.014  0.168  -0.001
7.696440  0.370  -0.070  -0.014  0.168  -0.001
7.697440  0.368  -0.070  -0.014  0.168  -0.001
7.698440  0.365  -0.069  -0.014  0.168  -0.001
7.699440  0.362  -0.069  -0.014  0.168  -0.001
7.700440  0.359  -0.069  -0.014  0.168  -0.001
7.701440  0.357  -0.068  -0.014  0.169  -0.001
7.702440  0.354  -0.068  -0.014  0.169  -0.001
7.703440  0.351  -0.068  -0.014  0.169  -0.001
7.704440  0.349  -0.067  -0.014  0.169  -0.001
7.705440  0.346  -0.067  -0.014  0.169  -0.001
7.706440  0.344  -0.067  -0.014  0.169  -0.001
7.707440  0.341  -0.066  -0.014  0.169  -0.001
7.708440  0.339  -0.066  -0.014  0.170  -0.001
7.710441  0.336  -0.066  -0.014  0.170  -0.001
7.711441  0.334  -0.065  -0.014  0.170  -0.001
7.712441  0.331  -0.065  -0.014  0.170  -0.001
7.713441  0.329  -0.065  -0.014  0.170  -0.001
7.714441  0.299  -0.064  -0.014  0.170  -0.011
7.715441  0.297  -0.064  -0.014  0.171  -0.001
7.716441  0.295  -0.064  -0.014  0.171  -0.001
7.717441  0.293  -0.063  -0.014  0.171  -0.001
7.718441  0.290  -0.063  -0.014  0.172  -0.001
7.719441  0.317  -0.063  -0.014  0.172  0.010
7.720441  0.315  -0.062  -0.014  0.172  -0.001
7.721441  0.313  -0.062  -0.014  0.172  -0.001
7.722441  0.310  -0.062  -0.014  0.172  -0.001
7.723441  0.308  -0.062  -0.014  0.172  -0.001
7.724441  0.281  -0.061  -0.014  0.173  -0.010
7.725441  0.279  -0.061  -0.014  0.173  -0.001
7.726442  0.277  -0.061  -0.014  0.173  -0.001
7.727442  0.275  -0.060  -0.014  0.174  -0.001
7.728442  0.273  -0.060  -0.014  0.174  -0.001
7.729442  0.271  -0.060  -0.014  0.174  -0.001
7.730442  0.299  -0.060  -0.014  0.175  0.011
7.731442  0.296  -0.059  -0.014  0.175  -0.001
7.732442  0.294  -0.059  -0.014  0.175  -0.001
7.733442  0.292  -0.059  -0.014  0.175  -0.001
7.734442  0.290  -0.058  -0.014  0.175  -0.001
7.735442  0.269  -0.058  -0.014  0.175  -0.008
7.736442  0.267  -0.058  -0.014  0.175  -0.001
7.737442  0.265  -0.058  -0.014  0.175  -0.001
7.738442  0.263  -0.057  -0.014  0.175  -0.001
7.739442  0.261  -0.057  -0.014  0.175  -0.001
7.740442  0.249  -0.057  -0.014  0.175  -0.005
7.741442  0.247  -0.057  -0.014  0.176  -0.001
7.742442  0.245  -0.056  -0.014  0.176  -0.001
7.743442  0.243  -0.056  -0.014  0.176  -0.001
7.744443  0.241  -0.056  -0.014  0.176  -0.001
7.745443  0.268  -0.056  -0.014  0.176  0.010
7.746443  0.266  -0.055  -0.014  0.176  -0.001
7.747443  0.264  -0.055  -0.014  0.177  -0.001
7.748443  0.262  -0.055  -0.014  0.177  -0.001
7.749443  0.260  -0.055  -0.014  0.177  -0.001
7.750443  0.277  -0.054  -0.014  0.177  0.006
7.751443  0.275  -0.054  -0.014  0.178  -0.001
7.752443  0.273  -0.054  -0.014  0.178  -0.001
7.753443  0.271  -0.053  -0.014  0.178  -0.001
7.754443  0.269  -0.053  -0.014  0.178  -0.001
7.755443  0.286  -0.053  -0.014  0.178  0.006
7.756443  0.283  -0.053  -0.014  0.178  -0.001
7.757443  0.281  -0.052  -0.014  0.179  -0.001
7.758443  0.279  -0.052  -0.014  0.179  -0.001
7.759443  0.277  -0.052  -0.014  0.179  -0.001
7.760443  0.359  -0.051  -0.014  0.179  0.031
7.761444  0.357  -0.051  -0.014  0.179  -0.001
7.762444  0.354  -0.051  -0.014  0.179  -0.001
7.763444  0.351  -0.050  -0.014  0.180  -0.001
7.764444  0.349  -0.050  -0.014  0.180  -0.001
7.765444  0.288  -0.050  -0.014  0.180  -0.023
7.766444  0.286  -0.049  -0.014  0.180  -0.001
7.767444  0.284  -0.049  -0.014  0.180  -0.001
7.768444  0.282  -0.049  -0.014  0.180  -0.001
7.769444  0.280  -0.049  -0.014  0.180  -0.001
7.770444  0.360  -0.048  -0.014  0.180  0.030
7.771444  0.357  -0.048  -0.014  0.180  -0.001
7.772444  0.354  -0.048  -0.014  0.181  -0.001
7.773444  0.352  -0.047  -0.014  0.181  -0.001
7.774444  0.349  -0.047  -0.014  0.181  -0.001
7.775444  0.375  -0.046  -0.014  0.181  0.010
7.776444  0.372  -0.046  -0.014  0.182  -0.001
7.777444  0.369  -0.046  -0.014  0.182  -0.001
7.778444  0.366  -0.045  -0.014  0.182  -0.001
7.779445  0.364  -0.045  -0.014  0.182  -0.001
7.780445  0.377  -0.045  -0.014  0.183  0.005
7.781445  0.374  -0.044  -0.014  0.183  -0.001
7.782445  0.371  -0.044  -0.014  0.183  -0.001
7.783445  0.368  -0.043  -0.014  0.183  -0.001
7.784445  0.365  -0.043  -0.014  0.183  -0.001
7.785445  0.363  -0.043  -0.014  0.183  -0.001
7.786445  0.371  -0.042  -0.014  0.183  0.003
7.787445  0.369  -0.042  -0.014  0.184  -0.001
7.788445  0.366  -0.042  -0.014  0.184  -0.001
7.789445  0.363  -0.041  -0.014  0.184  -0.001
7.790445  0.360  -0.041  -0.014  0.184  -0.001
7.791445  0.404  -0.041  -0.014  0.184  0.017
7.792445  0.401  -0.040  -0.014  0.184  -0.001
7.793445  0.398  -0.040  -0.014  0.184  -0.001
7.794445  0.395  -0.039  -0.014  0.184  -0.001
7.795445  0.393  -0.039  -0.014  0.184  -0.001
7.796446  0.333  -0.039  -0.014  0.184  -0.023
7.797446  0.330  -0.038  -0.014  0.185  -0.001
7.798446  0.328  -0.038  -0.014  0.185  -0.001
7.799446  0.325  -0.038  -0.014  0.185  -0.001
7.800446  0.323  -0.037  -0.014  0.185  -0.001
7.801446  0.370  -0.037  -0.014  0.185  0.018
7.802446  0.367  -0.037  -0.014  0.185  -0.001
7.803446  0.364  -0.036  -0.014  0.185  -0.001
7.804446  0.361  -0.036  -0.014  0.185  -0.001
7.805446  0.359  -0.035  -0.014  0.185  -0.001
7.806446  0.363  -0.035  -0.014  0.185  0.002
7.807446  0.361  -0.035  -0.014  0.186  -0.001
7.808446  0.358  -0.034  -0.014  0.186  -0.001
7.810446  0.355  -0.034  -0.014  0.186  -0.001
7.811446  0.334  -0.034  -0.014  0.186  -0.008
7.812446  0.332  -0.033  -0.014  0.186  -0.001
7.813446  0.330  -0.033  -0.014  0.187  -0.001
7.814447  0.327  -0.033  -0.014  0.187  -0.001
7.815447  0.325  -0.032  -0.014  0.187  -0.001
7.816447  0.321  -0.032  -0.014  0.187  -0.001
7.817447  0.318  -0.032  -0.014  0.187  -0.001
7.818447  0.316  -0.031  -0.014  0.187  -0.001
7.819447  0.314  -0.031  -0.014  0.187  -0.001
7.820447  0.311  -0.031  -0.014  0.187  -0.001
7.821447  0.308  -0.031  -0.014  0.187  -0.001
7.822447  0.306  -0.030  -0.014  0.187  -0.001
7.823447  0.303  -0.030  -0.014  0.187  -0.001
7.824447  0.301  -0.030  -0.014  0.187  -0.001
7.825447  0.299  -0.029  -0.014  0.188  -0.001
7.826447  0.286  -0.029  -0.014  0.188  -0.005
7.827447  0.284  -0.029  -0.014  0.188  -0.001
7.828447  0.282  -0.028  -0.014  0.188  -0.001
7.829447  0.280  -0.028  -0.014  0.188  -0.001
7.830447  0.278  -0.028  -0.014  0.188  -0.001
7.831448  0.280  -0.028  -0.014  0.188  0.001
7.832448  0.278  -0.027  -0.014  0.188  -0.001
7.833448  0.276  -0.027  -0.014  0.188  -0.001
7.834448  0.274  -0.027  -0.014  0.189  -0.001
7.835448  0.272  -0.027  -0.014  0.189  -0.001
7.836448  0.277  -0.026  -0.014  0.189  0.002
7.837448  0.275  -0.026  -0.014  0.189  -0.001
7.838448  0.273  -0.026  -0.014  0.189  -0.001
7.839448  0.271  -0.025  -0.014  0.189  -0.001
7.840448  0.269  -0.025  -0.014  0.190  -0.001
7.841448  0.228  -0.025  -0.014  0.190  -0.016
7.842448  0.226  -0.025  -0.014  0.190  -0.001
7.843448  0.224  -0.024  -0.014  0.189  -0.001
7.844448  0.223  -0.024  -0.014  0.189  -0.001
7.845448  0.221  -0.024  -0.014  0.189  -0.001
7.846448  0.275  -0.024  -0.014  0.190  0.021
7.847448  0.273  -0.023  -0.014  0.190  -0.001
7.848448  0.271  -0.023  -0.014  0.190  -0.001
7.849449  0.269  -0.023  -0.014  0.190  -0.001
7.850449  0.267  -0.023  -0.014  0.191  -0.001
7.851449  0.225  -0.022  -0.014  0.191  -0.016
7.852449  0.223  -0.022  -0.014  0.191  -0.001
7.853449  0.222  -0.022  -0.014  0.191  -0.001
7.854449  0.220  -0.022  -0.014  0.191  -0.001
7.855449  0.218  -0.022  -0.014  0.191  -0.001
7.856449  0.233  -0.021  -0.014  0.191  0.005
7.857449  0.231  -0.021  -0.014  0.191  -0.001
7.858449  0.229  -0.021  -0.014  0.191  -0.001
7.859449  0.228  -0.021  -0.014  0.191  -0.001
7.860449  0.226  -0.020  -0.014  0.191  -0.001
7.861449  0.217  -0.020  -0.014  0.191  -0.003
7.862449  0.216  -0.020  -0.014  0.191  -0.001
7.863449  0.214  -0.020  -0.014  0.191  -0.001
7.864449  0.212  -0.020  -0.014  0.191  -0.001
7.865449  0.211  -0.019  -0.014  0.191  -0.001
7.866450  0.206  -0.019  -0.014  0.191  -0.002
7.867450  0.204  -0.019  -0.014  0.191  -0.001
7.869450  0.203  -0.019  -0.014  0.191  -0.001
7.870450  0.201  -0.019  -0.014  0.191  -0.001
7.871450  0.200  -0.018  -0.014  0.191  -0.001
7.872450  0.198  -0.018  -0.014  0.191  -0.001
7.873450  0.197  -0.018  -0.014  0.191  -0.001
7.874450  0.195  -0.018  -0.014  0.191  -0.001
7.875450  0.194  -0.018  -0.014  0.191  -0.001
7.876450  0.193  -0.017  -0.014  0.191  -0.001
7.877450  0.191  -0.017  -0.014  0.191  -0.001
7.878450  0.190  -0.017  -0.014  0.191  -0.001
7.879450  0.188  -0.017  -0.014  0.191  -0.001
7.880450  0.187  -0.017  -0.014  0.191  -0.001
7.881450  0.186  -0.016  -0.014  0.191  -0.001
7.882450  0.184  -0.016  -0.014  0.191  -0.001
7.883450  0.183  -0.016  -0.014  0.191  -0.001
7.884451  0.181  -0.016  -0.014  0.191  -0.001
7.885451  0.180  -0.016  -0.014  0.191  -0.001
7.888451  0.179  -0.015  -0.014  0.191  -0.001
7.890451  0.059  -0.015  -0.014  0.191  -0.045
7.891451  0.176  -0.015  -0.014  0.191  0.044
7.893451  0.175  -0.015  -0.014  0.191  -0.000
7.894451  0.174  -0.015  -0.014  0.191  -0.000
7.895451  0.172  -0.015  -0.014  0.191  -0.000
7.896451  0.171  -0.014  -0.014  0.191  -0.000
7.897451  0.170  -0.014  -0.014  0.191  -0.000
7.898451  0.168  -0.014  -0.014  0.191  -0.000
7.899451  0.167  -0.014  -0.014  0.191  -0.000
7.900451  0.166  -0.014  -0.014  0.191  -0.000
7.901452  0.165  -0.014  -0.014  0.190  -0.000
7.902452  0.164  -0.013  -0.014  0.190  -0.000
7.903452  0.162  -0.013  -0.014  0.190  -0.000
7.904452  0.161  -0.013  -0.014  0.190  -0.000
7.905452  0.160  -0.013  -0.014  0.190  -0.000
7.906452  0.179  -0.013  -0.014  0.190  0.007
7.907452  0.178  -0.013  -0.014  0.190  -0.001
7.908452  0.177  -0.012  -0.014  0.190  -0.000
7.909452  0.175  -0.012  -0.014  0.191  -0.000
7.910452  0.174  -0.012  -0.014  0.191  -0.000
7.911452  0.131  -0.012  -0.014  0.191  -0.016
7.912452  0.130  -0.012  -0.014  0.190  -0.000
7.913452  0.129  -0.012  -0.014  0.190  -0.000
7.914452  0.128  -0.012  -0.014  0.190  -0.000
7.915452  0.127  -0.011  -0.014  0.190  -0.000
7.916452  0.149  -0.011  -0.014  0.191  0.008
7.917452  0.148  -0.011  -0.014  0.191  -0.000
7.918452  0.147  -0.011  -0.014  0.191  -0.000
7.919453  0.146  -0.011  -0.014  0.191  -0.000
7.920453  0.145  -0.011  -0.014  0.192  -0.000
7.921453  0.139  -0.011  -0.014  0.191  -0.002
7.922453  0.138  -0.010  -0.014  0.191  -0.000
7.923453  0.137  -0.010  -0.014  0.191  -0.000
7.924453  0.136  -0.010  -0.014  0.191  -0.000
7.925453  0.135  -0.010  -0.014  0.191  -0.000
7.926453  0.134  -0.010  -0.014  0.191  -0.001
7.927453  0.133  -0.010  -0.014  0.191  -0.000
7.928453  0.132  -0.010  -0.014  0.191  -0.000
7.929453  0.131  -0.009  -0.014  0.191  -0.000
7.930453  0.130  -0.009  -0.014  0.191  -0.000
7.931453  0.113  -0.009  -0.014  0.191  -0.006
7.932453  0.112  -0.009  -0.014  0.191  -0.000
7.933453  0.112  -0.009  -0.014  0.192  -0.000
7.934453  0.111  -0.009  -0.014  0.192  -0.000
7.935453  0.110  -0.009  -0.014  0.192  -0.000
7.936454  0.130  -0.009  -0.014  0.192  0.008
