SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
-1467.490  -1660   -21.445  -24.542  -119.742  -0.889  -0.310  0.000  0.000  -24.054
-1467.490  -1660   -21.445  -24.542  -119.742  -0.889  -0.310  0.000  0.000  -24.054
-1308.986  -1589   -21.621  -24.715  -93.073  -0.790  -0.584  0.000  0.000  -29.647
-1308.986  -1589   -21.621  -24.715  -93.073  -0.790  -0.584  0.000  0.000  -29.647
-1210.086  -1468   -21.973  -24.913  -99.710  -0.928  -0.935  0.000  0.000  -35.302
-1210.086  -1468   -21.973  -24.913  -99.710  -0.928  -0.935  0.000  0.000  -35.302
-1138.159  -1319   -22.148  -25.109  -97.828  -0.965  -1.150  0.000  0.000  -39.875
-1138.159  -1319   -22.148  -25.109  -97.828  -0.965  -1.150  0.000  0.000  -39.875
-1122.368  -1214   -22.500  -25.313  -106.075  -1.015  -1.080  0.000  0.000  -44.378
-1085.150  -1133   -22.676  -25.497  -90.250  -0.953  -1.210  0.000  0.000  -49.457
-1073.381  -1131   -22.852  -25.635  -93.874  -1.037  -1.248  0.000  0.000  -53.831
-1073.381  -1131   -22.852  -25.635  -93.874  -1.037  -1.248  0.000  0.000  -53.831
-1073.381  -1131   -22.852  -25.635  -93.874  -1.037  -1.248  0.000  0.000  -53.831
-1074.606  -1089   -23.027  -25.774  -96.241  -1.025  -1.203  0.000  0.000  -56.608
-1074.606  -1089   -23.027  -25.774  -96.241  -1.025  -1.203  0.000  0.000  -56.608
-1101.774  -1060   -23.203  -25.979  -104.256  -1.024  -1.088  0.000  0.000  -58.214
-1101.774  -1060   -23.203  -25.979  -104.256  -1.024  -1.088  0.000  0.000  -58.214
-1135.969  -1076   -23.555  -26.184  -104.005  -0.985  -1.041  0.000  0.000  -58.813
-1135.969  -1076   -23.555  -26.184  -104.005  -0.985  -1.041  0.000  0.000  -58.813
-1132.005  -1094   -23.730  -26.408  -88.084  -0.838  -0.923  0.000  0.000  -59.375
-1132.005  -1094   -23.730  -26.408  -88.084  -0.838  -0.923  0.000  0.000  -59.375
-1069.308  -1129   -23.906  -26.651  -67.452  -0.701  -0.804  0.000  0.000  -60.760
-1069.308  -1129   -23.906  -26.651  -67.452  -0.701  -0.804  0.000  0.000  -60.760
-903.370  -1124   -24.082  -26.912  -28.598  -0.423  -0.691  0.000  0.000  -63.083
-903.370  -1124   -24.082  -26.912  -28.598  -0.423  -0.691  0.000  0.000  -63.083
-668.804  -1067   -24.434  -27.190  8.776  -0.155  -0.560  0.000  0.000  -66.372
-668.804  -1067   -24.434  -27.190  8.776  -0.155  -0.560  0.000  0.000  -66.372
-373.013   -924   -24.609  -27.453  47.093  0.133  -0.470  0.000  0.000  -70.104
-373.013   -924   -24.609  -27.453  47.093  0.133  -0.470  0.000  0.000  -70.104
-5.716   -704   -24.785  -27.704  96.838  0.473  -0.423  0.000  0.000  -74.123
400.730   -429   -24.961  -27.895  139.549  0.749  -0.370  0.000  0.000  -77.243
818.816      5   -25.313  -28.025  180.091  1.017  -0.309  0.000  0.000  -77.727
1278.020    322   -25.313  -28.021  233.157  1.386  -0.222  0.000  0.000  -73.526
1683.767    322   -25.313  -28.021  250.221  1.531  -0.019  0.000  0.000  -65.883
1988.890    735   -25.313  -27.998  247.292  1.625  0.276  0.000  0.000  -55.615
2240.040   1195   -25.313  -27.945  256.276  1.714  0.251  0.000  0.000  -43.544
2404.475   1818   -25.137  -27.830  243.342  1.780  0.759  0.000  0.000  -29.827
2544.391   1818   -25.137  -27.830  246.644  1.801  0.755  0.000  0.000  -16.927
2544.391   1818   -25.137  -27.830  246.644  1.801  0.755  0.000  0.000  -16.927
2623.039   2110   -25.137  -27.639  238.312  1.754  0.849  0.000  0.000  -3.497
2623.039   2110   -25.137  -27.639  238.312  1.754  0.849  0.000  0.000  -3.497
2669.452   2375   -24.785  -27.198  236.431  1.726  0.797  0.000  0.000  13.138
2629.226   2489   -24.258  -26.561  208.444  1.621  1.012  0.000  0.000  34.387
2629.226   2489   -24.258  -26.561  208.444  1.621  1.012  0.000  0.000  34.387
2454.917   2025   -23.906  -25.990  155.593  1.435  1.370  0.000  0.000  57.842
2454.917   2025   -23.906  -25.990  155.593  1.435  1.370  0.000  0.000  57.842
2182.719   1170   -23.203  -25.268  107.104  1.335  1.890  0.000  0.000  83.607
2182.719   1170   -23.203  -25.268  107.104  1.335  1.890  0.000  0.000  83.607
1848.739    446   -22.324  -24.235  66.879  1.223  2.296  0.000  0.000  115.665
1848.739    446   -22.324  -24.235  66.879  1.223  2.296  0.000  0.000  115.665
1505.686    212   -21.445  -23.272  41.752  1.076  2.380  0.000  0.000  151.360
1505.686    212   -21.445  -23.272  41.752  1.076  2.380  0.000  0.000  151.360
1172.545    111   -20.566  -22.188  25.498  0.931  2.359  0.000  0.000  189.687
1172.545    111   -20.566  -22.188  25.498  0.931  2.359  0.000  0.000  189.687
817.555     84   -19.512  -21.196  -8.664  0.705  2.369  0.000  0.000  226.763
817.555     84   -19.512  -21.196  -8.664  0.705  2.369  0.000  0.000  226.763
478.885     92   -18.633  -20.162  -30.678  0.599  2.338  0.000  0.000  260.607
478.885     92   -18.633  -20.162  -30.678  0.599  2.338  0.000  0.000  260.607
167.418    101   -17.578  -19.144  -53.355  0.506  2.403  0.000  0.000  286.559
167.418    101   -17.578  -19.144  -53.355  0.506  2.403  0.000  0.000  286.559
-52.793    116   -16.699  -18.121  -43.881  0.558  2.349  0.000  0.000  304.931
-52.793    116   -16.699  -18.121  -43.881  0.558  2.349  0.000  0.000  304.931
-188.428    124   -15.645  -17.096  -32.239  0.535  2.194  0.000  0.000  318.412
-188.428    124   -15.645  -17.096  -32.239  0.535  2.194  0.000  0.000  318.412
-218.331    -13   -14.590  -16.066  -6.631  0.632  2.049  0.000  0.000  329.239
-218.331    -13   -14.590  -16.066  -6.631  0.632  2.049  0.000  0.000  329.239
-218.331    -13   -14.590  -16.066  -6.631  0.632  2.049  0.000  0.000  329.239
-259.730   -159   -13.711  -15.074  -16.138  0.563  2.080  0.000  0.000  334.569
-259.730   -159   -13.711  -15.074  -16.138  0.563  2.080  0.000  0.000  334.569
-290.498   -205   -12.305  -13.641  -19.369  0.512  1.826  0.000  0.000  340.610
-290.498   -205   -12.305  -13.641  -19.369  0.512  1.826  0.000  0.000  340.610
-242.362   -241   -11.426  -12.739  6.731  0.640  1.602  0.000  0.000  344.164
-242.362   -241   -11.426  -12.739  6.731  0.640  1.602  0.000  0.000  344.164
-146.748   -262   -10.547  -11.831  26.956  0.635  1.357  0.000  0.000  343.895
-146.748   -262   -10.547  -11.831  26.956  0.635  1.357  0.000  0.000  343.895
-49.614   -224   -9.844  -11.019  37.802  0.509  0.890  0.000  0.000  340.466
-49.614   -224   -9.844  -11.019  37.802  0.509  0.890  0.000  0.000  340.466
78.160   -138   -9.316  -10.229  64.563  0.579  0.567  0.000  0.000  333.506
78.160   -138   -9.316  -10.229  64.563  0.579  0.567  0.000  0.000  333.506
135.619    -32   -8.613  -9.461  53.030  0.416  0.316  0.000  0.000  323.936
135.619    -32   -8.613  -9.461  53.030  0.416  0.316  0.000  0.000  323.936
71.016     79   -8.086  -8.794  14.002  0.245  0.456  0.000  0.000  310.957
71.016     79   -8.086  -8.794  14.002  0.245  0.456  0.000  0.000  310.957
-131.893    139   -7.383  -8.111  -43.972  0.002  0.723  0.000  0.000  295.639
-131.893    139   -7.383  -8.111  -43.972  0.002  0.723  0.000  0.000  295.639
-392.687     99   -6.855  -7.507  -82.054  -0.188  0.836  0.000  0.000  277.918
-392.687     99   -6.855  -7.507  -82.054  -0.188  0.836  0.000  0.000  277.918
-713.539    -87   -6.328  -6.925  -128.195  -0.447  1.038  0.000  0.000  258.255
-713.539    -87   -6.328  -6.925  -128.195  -0.447  1.038  0.000  0.000  258.255
-1086.376   -321   -5.801  -6.451  -178.139  -0.801  0.986  0.000  0.000  236.355
-1086.376   -321   -5.801  -6.451  -178.139  -0.801  0.986  0.000  0.000  236.355
-1086.376   -321   -5.801  -6.451  -178.139  -0.801  0.986  0.000  0.000  236.355
-1421.368   -630   -5.449  -6.056  -196.018  -0.971  0.775  0.000  0.000  219.588
-1421.368   -630   -5.449  -6.056  -196.018  -0.971  0.775  0.000  0.000  219.588
-1701.461  -1015   -4.922  -5.721  -211.475  -1.150  0.547  0.000  0.000  202.749
-1701.461  -1015   -4.922  -5.721  -211.475  -1.150  0.547  0.000  0.000  202.749
-1998.185  -1326   -4.746  -5.675  -256.353  -1.459  0.471  0.000  0.000  181.999
-1998.185  -1326   -4.746  -5.675  -256.353  -1.459  0.471  0.000  0.000  181.999
-2272.857  -1626   -4.570  -5.774  -292.365  -1.755  0.160  0.000  0.000  154.958
-2272.857  -1626   -4.570  -5.774  -292.365  -1.755  0.160  0.000  0.000  154.958
-2491.012  -1889   -4.570  -6.016  -310.665  -2.092  -0.560  0.000  0.000  121.913
-2491.012  -1889   -4.570  -6.016  -310.665  -2.092  -0.560  0.000  0.000  121.913
-2502.039  -2185   -4.922  -6.441  -257.870  -2.213  -1.941  0.000  0.000  83.854
-2502.039  -2185   -4.922  -6.441  -257.870  -2.213  -1.941  0.000  0.000  83.854
-2399.535  -2372   -5.449  -7.027  -220.998  -2.249  -2.466  0.000  0.000  41.064
-2292.283  -2027   -6.152  -7.810  -217.868  -2.352  -2.693  0.000  0.000  -5.707
-2161.913   -136   -10.898  -12.609  -203.424  -2.348  -3.169  0.000  0.000  -109.234
-1942.233   -163   -11.602  -13.325  -154.831  -2.344  -4.292  0.000  0.000  -211.333
-1681.736   -170   -12.305  -14.025  -114.757  -2.356  -4.950  0.000  0.000  -293.422
-1518.528   -170   -12.305  -14.025  -122.301  -2.444  -4.823  0.000  0.000  -338.489
-1362.975   -154   -13.008  -14.727  -99.956  -2.420  -5.283  0.000  0.000  -357.908
-1272.286   -133   -13.711  -15.432  -102.014  -2.553  -5.648  0.000  0.000  -363.493
-1206.949   -133   -13.711  -15.432  -97.378  -2.520  -5.748  0.000  0.000  -351.366
-1206.949   -133   -13.711  -15.432  -97.378  -2.520  -5.748  0.000  0.000  -351.366
-1238.901   -153   -14.941  -16.836  -133.089  -2.820  -5.834  0.000  0.000  -338.036
-1238.901   -153   -14.941  -16.836  -133.089  -2.820  -5.834  0.000  0.000  -338.036
-1329.528   -129   -15.645  -17.539  -160.396  -3.036  -5.989  0.000  0.000  -310.004
-1329.528   -129   -15.645  -17.539  -160.396  -3.036  -5.989  0.000  0.000  -310.004
-1367.947   -157   -16.348  -18.268  -146.582  -2.944  -6.083  0.000  0.000  -262.462
-1367.947   -157   -16.348  -18.268  -146.582  -2.944  -6.083  0.000  0.000  -262.462
-1470.561   -163   -17.402  -19.263  -173.971  -3.133  -5.984  0.000  0.000  -207.835
-1470.561   -163   -17.402  -19.263  -173.971  -3.133  -5.984  0.000  0.000  -207.835
-1622.021   -140   -18.281  -20.288  -204.859  -3.205  -5.621  0.000  0.000  -215.928
-1698.339   -130   -19.336  -21.338  -188.699  -3.010  -5.468  0.000  0.000  -246.197
-1761.955   -124   -20.039  -22.055  -191.653  -3.147  -5.761  0.000  0.000  -276.946
-1761.955   -124   -20.039  -22.055  -191.653  -3.147  -5.761  0.000  0.000  -276.946
-1761.955   -124   -20.039  -22.055  -191.653  -3.147  -5.761  0.000  0.000  -276.946
-1908.175    -87   -20.918  -22.789  -227.564  -3.385  -5.727  0.000  0.000  -286.656
-1908.175    -87   -20.918  -22.789  -227.564  -3.385  -5.727  0.000  0.000  -286.656
-2039.615   -106   -21.973  -23.909  -230.829  -3.260  -5.457  0.000  0.000  -288.774
-2154.127    -45   -23.027  -24.916  -229.255  -3.154  -5.125  0.000  0.000  -291.472
-2222.827    -55   -23.730  -25.631  -215.018  -2.962  -4.807  0.000  0.000  -287.636
-2222.827    -55   -23.730  -25.631  -215.018  -2.962  -4.807  0.000  0.000  -287.636
-2288.688    -37   -24.434  -26.345  -218.762  -2.930  -4.573  0.000  0.000  -293.583
-2288.688    -37   -24.434  -26.345  -218.762  -2.930  -4.573  0.000  0.000  -293.583
-2386.286     15   -25.137  -27.064  -237.643  -2.979  -4.326  0.000  0.000  -295.034
-2493.755      5   -26.719  -28.702  -251.276  -2.975  -4.191  0.000  0.000  -296.578
-2493.755      5   -26.719  -28.702  -251.276  -2.975  -4.191  0.000  0.000  -296.578
-2610.961     43   -27.422  -29.419  -263.506  -2.948  -3.975  0.000  0.000  -295.069
-2610.961     43   -27.422  -29.419  -263.506  -2.948  -3.975  0.000  0.000  -295.069
-2764.627     20   -28.301  -30.260  -288.530  -3.063  -3.746  0.000  0.000  -294.729
-3016.986     22   -29.355  -31.348  -343.894  -3.369  -3.519  0.000  0.000  -301.529
-3186.382     42   -30.059  -32.082  -334.646  -3.164  -3.300  0.000  0.000  -304.425
-3186.382     42   -30.059  -32.082  -334.646  -3.164  -3.300  0.000  0.000  -304.425
-3326.913     33   -30.762  -32.832  -338.953  -3.143  -3.029  0.000  0.000  -300.785
-3326.913     33   -30.762  -32.832  -338.953  -3.143  -3.029  0.000  0.000  -300.785
-3414.946     31   -31.465  -33.554  -331.088  -3.064  -2.908  0.000  0.000  -295.886
-3414.946     31   -31.465  -33.554  -331.088  -3.064  -2.908  0.000  0.000  -295.886
-3572.170     45   -32.520  -34.499  -363.809  -3.195  -2.597  0.000  0.000  -293.433
-3572.170     45   -32.520  -34.499  -363.809  -3.195  -2.597  0.000  0.000  -293.433
-3763.904     48   -33.574  -35.527  -387.308  -3.234  -2.443  0.000  0.000  -292.975
-3763.904     48   -33.574  -35.527  -387.308  -3.234  -2.443  0.000  0.000  -292.975
-3922.798     45   -34.453  -36.600  -391.615  -3.164  -2.295  0.000  0.000  -292.751
-3998.937     41   -35.508  -37.615  -371.611  -2.972  -2.057  0.000  0.000  -289.748
-3972.819     41   -36.211  -38.351  -338.184  -2.783  -1.937  0.000  0.000  -292.797
-3972.819     41   -36.211  -38.351  -338.184  -2.783  -1.937  0.000  0.000  -292.797
-3893.174     56   -36.914  -39.074  -315.764  -2.652  -1.830  0.000  0.000  -291.964
-3893.174     56   -36.914  -39.074  -315.764  -2.652  -1.830  0.000  0.000  -291.964
-3802.236     38   -37.617  -39.799  -304.527  -2.501  -1.719  0.000  0.000  -288.510
-3686.305     43   -38.672  -40.785  -284.385  -2.349  -1.794  0.000  0.000  -290.037
-3549.704     62   -39.199  -41.507  -269.769  -2.243  -1.773  0.000  0.000  -288.826
-3549.704     62   -39.199  -41.507  -269.769  -2.243  -1.773  0.000  0.000  -288.826
-3549.704     62   -39.199  -41.507  -269.769  -2.243  -1.773  0.000  0.000  -288.826
-3299.298     35   -39.902  -42.230  -216.232  -1.923  -1.789  0.000  0.000  -283.308
-3299.298     35   -39.902  -42.230  -216.232  -1.923  -1.789  0.000  0.000  -283.308
-2996.594     36   -41.133  -43.451  -177.845  -1.719  -1.713  0.000  0.000  -279.587
-2996.594     36   -41.133  -43.451  -177.845  -1.719  -1.713  0.000  0.000  -279.587
-2629.665     28   -42.012  -44.463  -129.352  -1.374  -1.588  0.000  0.000  -278.921
-2629.665     28   -42.012  -44.463  -129.352  -1.374  -1.588  0.000  0.000  -278.921
-2208.553     24   -43.066  -45.512  -75.445  -0.990  -1.518  0.000  0.000  -283.141
-1834.086     39   -44.121  -46.561  -60.257  -0.814  -1.258  0.000  0.000  -292.504
-1613.948      7   -49.219  -51.771  -95.123  -0.955  -1.047  0.000  0.000  -363.087
-1614.910     12   -49.922  -52.502  -170.133  -1.276  -0.700  0.000  0.000  -428.477
-1770.603     20   -50.801  -53.224  -230.501  -1.542  -0.506  0.000  0.000  -470.621
-1697.887     20   -50.801  -53.224  -145.175  -1.045  -0.738  0.000  0.000  -475.968
-1271.013     30   -51.504  -53.944  12.956  -0.276  -0.984  0.000  0.000  -463.755
-578.340     34   -52.207  -54.665  160.107  0.455  -1.065  0.000  0.000  -441.516
107.457     34   -52.207  -54.665  215.795  0.862  -0.898  0.000  0.000  -402.973
107.457     34   -52.207  -54.665  215.795  0.862  -0.898  0.000  0.000  -402.973
478.801     24   -53.789  -56.102  148.934  0.676  -0.695  0.000  0.000  -370.903
478.801     24   -53.789  -56.102  148.934  0.676  -0.695  0.000  0.000  -370.903
488.075    245   -54.492  -56.833  33.645  0.327  -0.209  0.000  0.000  -329.386
488.075    245   -54.492  -56.833  33.645  0.327  -0.209  0.000  0.000  -329.386
306.337    421   -55.195  -57.543  -41.477  0.081  0.285  0.000  0.000  -272.605
306.337    421   -55.195  -57.543  -41.477  0.081  0.285  0.000  0.000  -272.605
172.646    461   -56.074  -58.499  -36.913  0.179  0.953  0.000  0.000  -211.374
172.646    461   -56.074  -58.499  -36.913  0.179  0.953  0.000  0.000  -211.374
509.777    313   -57.129  -59.433  144.827  1.310  1.384  0.000  0.000  -217.107
509.777    313   -57.129  -59.433  144.827  1.310  1.384  0.000  0.000  -217.107
1218.658    182   -58.008  -60.374  320.531  2.344  1.753  0.000  0.000  -244.040
1218.658    182   -58.008  -60.374  320.531  2.344  1.753  0.000  0.000  -244.040
1895.985    451   -58.887  -61.252  364.796  2.652  1.895  0.000  0.000  -273.561
1895.985    451   -58.887  -61.252  364.796  2.652  1.895  0.000  0.000  -273.561
2206.340   1127   -59.766  -62.084  271.335  2.429  2.281  0.000  0.000  -284.202
2206.340   1127   -59.766  -62.084  271.335  2.429  2.281  0.000  0.000  -284.202
2275.412   1753   -60.469  -62.741  199.568  2.416  2.641  0.000  0.000  -281.615
2275.412   1753   -60.469  -62.741  199.568  2.416  2.641  0.000  0.000  -281.615
2275.412   1753   -60.469  -62.741  199.568  2.416  2.641  0.000  0.000  -281.615
2469.178   2071   -61.172  -63.226  261.360  2.983  3.017  0.000  0.000  -272.140
3000.818   2161   -61.699  -63.561  422.723  3.864  3.468  0.000  0.000  -252.163
3000.818   2161   -61.699  -63.561  422.723  3.864  3.468  0.000  0.000  -252.163
3794.282   2330   -61.699  -63.547  581.244  4.455  3.257  0.000  0.000  -236.328
4262.776   2854   -61.875  -63.450  525.326  4.184  3.851  0.000  0.000  -211.080
4262.776   2854   -61.875  -63.450  525.326  4.184  3.851  0.000  0.000  -211.080
4543.378   2913   -61.875  -63.302  498.295  4.662  4.426  0.000  0.000  -169.082
4788.430   2923   -61.875  -63.085  517.815  4.947  4.157  0.000  0.000  -120.502
4806.542   2930   -61.875  -62.835  457.924  4.647  4.921  0.000  0.000  -71.904
5008.013   2948   -61.875  -62.563  547.286  5.004  4.622  0.000  0.000  -29.357
5054.001   2948   -61.699  -62.563  500.047  4.700  5.377  0.000  0.000  2.365
5054.001   2948   -61.699  -62.563  500.047  4.700  5.377  0.000  0.000  2.365
5254.030   3023   -61.523  -62.272  564.124  5.534  6.090  0.000  0.000  26.857
5254.030   3023   -61.523  -62.272  564.124  5.534  6.090  0.000  0.000  26.857
5605.311   3060   -61.348  -61.854  639.897  6.376  6.899  0.000  0.000  48.173
5605.311   3060   -61.348  -61.854  639.897  6.376  6.899  0.000  0.000  48.173
6078.887   3008   -61.172  -61.373  721.748  7.200  7.865  0.000  0.000  68.329
6078.887   3008   -61.172  -61.373  721.748  7.200  7.865  0.000  0.000  68.329
6631.216   3005   -60.820  -60.891  796.423  7.875  8.729  0.000  0.000  84.202
6631.216   3005   -60.820  -60.891  796.423  7.875  8.729  0.000  0.000  84.202
7374.941   3009   -60.469  -60.408  920.356  8.532  8.198  0.000  0.000  97.490
7724.184   3000   -60.117  -59.927  818.635  8.013  8.942  0.000  0.000  109.320
8282.959   2999   -59.766  -59.596  926.571  8.786  8.399  0.000  0.000  118.317
8493.319   2989   -59.766  -59.269  829.955  8.252  9.122  0.000  0.000  125.430
8901.783   2989   -59.414  -59.269  919.391  9.138  9.839  0.000  0.000  126.653
8901.783   2989   -59.414  -59.269  919.391  9.138  9.839  0.000  0.000  126.653
9466.931   3015   -59.062  -58.948  1011.003  9.825  10.468  0.000  0.000  125.936
9466.931   3015   -59.062  -58.948  1011.003  9.825  10.468  0.000  0.000  125.936
10186.865   2994   -58.535  -58.519  1105.010  10.464  10.885  0.000  0.000  121.071
10186.865   2994   -58.535  -58.519  1105.010  10.464  10.885  0.000  0.000  121.071
10907.209   2991   -58.008  -58.022  1145.207  10.823  11.216  0.000  0.000  116.459
10907.209   2991   -58.008  -58.022  1145.207  10.823  11.216  0.000  0.000  116.459
11665.854   2982   -57.480  -57.526  1203.558  11.104  10.534  0.000  0.000  114.626
12037.268   2972   -56.777  -56.973  1094.077  10.429  10.642  0.000  0.000  117.034
12037.268   2972   -56.777  -56.973  1094.077  10.429  10.642  0.000  0.000  117.034
12261.621   2982   -56.426  -56.553  1058.204  10.351  10.744  0.000  0.000  121.418
12479.539   2982   -55.898  -56.041  1070.670  10.425  10.664  0.000  0.000  128.357
12709.108   2250   -52.383  -52.196  1100.810  10.334  10.478  0.000  0.000  183.372
12795.826   2269   -51.855  -51.646  1067.418  10.009  10.350  0.000  0.000  240.179
12753.179   2320   -51.328  -51.096  1034.784  9.856  10.268  0.000  0.000  285.254
12641.795   2320   -51.328  -51.096  1011.055  9.798  10.186  0.000  0.000  301.012
12530.746   2244   -50.625  -50.545  1003.607  9.764  10.093  0.000  0.000  300.157
