acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  acc_motor[rad/s2]  actual_Vel[rad/s]
1.449  0.634  1.591  0.921  0.452  -0.285  1221.778  235.357    224
1.230  0.411  1.465  0.787  0.094  -0.637  1051.293  206.745    208
1.230  0.411  1.465  0.787  0.094  -0.637  1051.293  206.745    208
0.989  0.212  1.325  0.666  -0.291  -0.947  881.769  175.298    190
0.989  0.212  1.325  0.666  -0.291  -0.947  881.769  175.298    190
0.762  -0.108  1.191  0.467  -0.652  -1.448  734.119  144.254    172
0.762  -0.108  1.191  0.467  -0.652  -1.448  734.119  144.254    172
0.551  -0.415  1.065  0.275  -0.981  -1.921  606.409  112.008    153
0.551  -0.415  1.065  0.275  -0.981  -1.921  606.409  112.008    153
0.351  -0.791  0.945  0.037  -1.288  -2.497  507.522  80.174    134
0.351  -0.791  0.945  0.037  -1.288  -2.497  507.522  80.174    134
0.150  -1.097  0.822  -0.161  -1.593  -2.955  421.134  53.548    118
0.150  -1.097  0.822  -0.161  -1.593  -2.955  421.134  53.548    118
-0.056  -1.381  0.694  -0.347  -1.903  -3.372  340.408  27.263    102
-0.056  -1.381  0.694  -0.347  -1.903  -3.372  340.408  27.263    102
-0.243  -1.631  0.576  -0.514  -2.178  -3.728  264.250  4.514     88
-0.243  -1.631  0.576  -0.514  -2.178  -3.728  264.250  4.514     88
-0.243  -1.631  0.576  -0.514  -2.178  -3.728  264.250  4.514     88
-0.423  -1.825  0.462  -0.649  -2.437  -3.991  185.911  -13.144     77
-0.423  -1.825  0.462  -0.649  -2.437  -3.991  185.911  -13.144     77
-0.578  -1.954  0.362  -0.744  -2.655  -4.147  102.636  -38.576     61
-0.578  -1.954  0.362  -0.744  -2.655  -4.147  102.636  -38.576     61
-0.746  -2.026  0.252  -0.805  -2.889  -4.208  4.260  -52.482     52
-0.746  -2.026  0.252  -0.805  -2.889  -4.208  4.260  -52.482     52
-0.903  -2.043  0.148  -0.832  -3.103  -4.182  -110.892  -67.810     42
-0.903  -2.043  0.148  -0.832  -3.103  -4.182  -110.892  -67.810     42
-1.050  -2.006  0.049  -0.825  -3.299  -4.069  -244.326  -79.742     34
-1.050  -2.006  0.049  -0.825  -3.299  -4.069  -244.326  -79.742     34
-1.197  -1.948  -0.051  -0.805  -3.492  -3.924  -394.765  -91.522     26
-1.197  -1.948  -0.051  -0.805  -3.492  -3.924  -394.765  -91.522     26
-1.353  -1.890  -0.158  -0.784  -3.697  -3.781  -560.500  -107.950     15
-1.353  -1.890  -0.158  -0.784  -3.697  -3.781  -560.500  -107.950     15
-1.488  -1.839  -0.253  -0.767  -3.865  -3.651  -731.581  -122.568      5
-1.488  -1.839  -0.253  -0.767  -3.865  -3.651  -731.581  -122.568      5
-1.651  -1.843  -0.367  -0.784  -4.076  -3.611  -905.482  -143.400     -9
-1.651  -1.843  -0.367  -0.784  -4.076  -3.611  -905.482  -143.400     -9
-1.806  -1.884  -0.477  -0.825  -4.272  -3.631  -1074.017  -162.364    -22
-1.961  -1.975  -0.589  -0.896  -4.466  -3.729  -1230.685  -187.486    -39
-2.117  -2.111  -0.701  -0.998  -4.657  -3.899  -1371.107  -261.886    -87
-2.282  -2.242  -0.822  -1.096  -4.862  -4.059  -1501.499  -266.534    -92
-2.431  -2.475  -0.933  -1.260  -5.038  -4.380  -1604.920  -272.722    -98
-2.576  -2.686  -1.043  -1.412  -5.206  -4.662  -1688.971  -269.231    -98
-2.714  -2.849  -1.150  -1.535  -5.360  -4.862  -1762.638  -280.185   -107
-2.856  -3.010  -1.261  -1.658  -5.520  -5.058  -1829.315  -292.599   -117
-2.856  -3.010  -1.261  -1.658  -5.520  -5.058  -1829.315  -292.599   -117
-2.993  -3.112  -1.369  -1.746  -5.668  -5.157  -1897.311  -309.654   -130
-2.993  -3.112  -1.369  -1.746  -5.668  -5.157  -1897.311  -309.654   -130
-3.128  -3.187  -1.477  -1.818  -5.811  -5.210  -1969.734  -321.690   -140
-3.128  -3.187  -1.477  -1.818  -5.811  -5.210  -1969.734  -321.690   -140
-3.255  -3.253  -1.582  -1.885  -5.939  -5.249  -2044.605  -339.972   -154
-3.255  -3.253  -1.582  -1.885  -5.939  -5.249  -2044.605  -339.972   -154
-3.255  -3.253  -1.582  -1.885  -5.939  -5.249  -2044.605  -339.972   -154
-3.375  -3.278  -1.683  -1.927  -6.056  -5.223  -2125.547  -353.221   -165
-3.375  -3.278  -1.683  -1.927  -6.056  -5.223  -2125.547  -353.221   -165
-3.477  -3.271  -1.773  -1.948  -6.141  -5.144  -2210.877  -375.899   -182
-3.477  -3.271  -1.773  -1.948  -6.141  -5.144  -2210.877  -375.899   -182
-3.583  -3.233  -1.868  -1.951  -6.233  -5.017  -2305.222  -385.488   -191
-3.583  -3.233  -1.868  -1.951  -6.233  -5.017  -2305.222  -385.488   -191
-3.697  -3.199  -1.967  -1.955  -6.335  -4.899  -2407.662  -394.954   -200
-3.697  -3.199  -1.967  -1.955  -6.335  -4.899  -2407.662  -394.954   -200
-3.781  -3.114  -2.049  -1.927  -6.388  -4.699  -2516.085  -404.298   -209
-3.781  -3.114  -2.049  -1.927  -6.388  -4.699  -2516.085  -404.298   -209
-3.869  -3.046  -2.135  -1.910  -6.447  -4.531  -2627.475  -413.523   -218
-3.869  -3.046  -2.135  -1.910  -6.447  -4.531  -2627.475  -413.523   -218
-3.955  -2.975  -2.219  -1.890  -6.502  -4.359  -2740.799  -425.830   -229
-3.955  -2.975  -2.219  -1.890  -6.502  -4.359  -2740.799  -425.830   -229
-4.034  -2.911  -2.301  -1.874  -6.546  -4.201  -2852.766  -434.780   -238
-4.034  -2.911  -2.301  -1.874  -6.546  -4.201  -2852.766  -434.780   -238
-4.099  -2.843  -2.374  -1.855  -6.566  -4.039  -2960.218  -446.814   -249
-4.099  -2.843  -2.374  -1.855  -6.566  -4.039  -2960.218  -446.814   -249
-4.165  -2.788  -2.447  -1.843  -6.587  -3.899  -3062.146  -457.095   -259
-4.165  -2.788  -2.447  -1.843  -6.587  -3.899  -3062.146  -457.095   -259
-4.211  -2.743  -2.509  -1.837  -6.576  -3.776  -3153.030  -467.244   -269
-4.211  -2.743  -2.509  -1.837  -6.576  -3.776  -3153.030  -467.244   -269
-4.255  -2.707  -2.571  -1.836  -6.562  -3.671  -3233.159  -472.464   -276
-4.255  -2.707  -2.571  -1.836  -6.562  -3.671  -3233.159  -472.464   -276
-4.255  -2.707  -2.571  -1.836  -6.562  -3.671  -3233.159  -472.464   -276
-4.297  -2.678  -2.631  -1.840  -6.546  -3.577  -3303.169  -474.416   -281
-4.297  -2.678  -2.631  -1.840  -6.546  -3.577  -3303.169  -474.416   -281
-4.309  -2.625  -2.673  -1.829  -6.481  -3.447  -3360.507  -479.544   -288
-4.309  -2.625  -2.673  -1.829  -6.481  -3.447  -3360.507  -479.544   -288
-4.305  -2.583  -2.705  -1.824  -6.392  -3.337  -3402.276  -479.805   -292
-4.305  -2.583  -2.705  -1.824  -6.392  -3.337  -3402.276  -479.805   -292
-4.292  -2.517  -2.731  -1.803  -6.289  -3.187  -3432.818  -476.864   -294
-4.292  -2.517  -2.731  -1.803  -6.289  -3.187  -3432.818  -476.864   -294
-4.265  -2.446  -2.748  -1.778  -6.165  -3.032  -3451.635  -475.560   -297
-4.265  -2.446  -2.748  -1.778  -6.165  -3.032  -3451.635  -475.560   -297
-4.234  -2.371  -2.763  -1.751  -6.037  -2.875  -3460.586  -472.673   -299
-4.234  -2.371  -2.763  -1.751  -6.037  -2.875  -3460.586  -472.673   -299
-4.160  -2.276  -2.751  -1.711  -5.842  -2.686  -3453.898  -469.823   -301
-4.160  -2.276  -2.751  -1.711  -5.842  -2.686  -3453.898  -469.823   -301
-4.088  -2.154  -2.739  -1.653  -5.652  -2.457  -3439.008  -468.609   -304
-4.088  -2.154  -2.739  -1.653  -5.652  -2.457  -3439.008  -468.609   -304
-4.011  -2.038  -2.724  -1.597  -5.456  -2.238  -3415.759  -465.811   -306
-4.011  -2.038  -2.724  -1.597  -5.456  -2.238  -3415.759  -465.811   -306
-3.811  -1.927  -2.631  -1.544  -5.067  -2.033  -3353.877  -464.648   -309
-3.714  -1.819  -2.601  -1.492  -4.847  -1.833  -3287.505  -461.901   -311
-3.628  -1.688  -2.577  -1.425  -4.647  -1.600  -3223.803  -457.589   -312
-3.628  -1.688  -2.577  -1.425  -4.647  -1.600  -3223.803  -457.589   -312
-3.521  -1.555  -2.539  -1.355  -4.415  -1.368  -3157.063  -453.331   -313
-3.521  -1.555  -2.539  -1.355  -4.415  -1.368  -3157.063  -453.331   -313
-3.521  -1.555  -2.539  -1.355  -4.415  -1.368  -3157.063  -453.331   -313
-3.389  -1.452  -2.485  -1.303  -4.148  -1.184  -3077.872  -447.529   -313
-3.389  -1.452  -2.485  -1.303  -4.148  -1.184  -3077.872  -447.529   -313
-3.243  -1.338  -2.420  -1.244  -3.861  -0.987  -2986.726  -441.800   -313
-3.243  -1.338  -2.420  -1.244  -3.861  -0.987  -2986.726  -441.800   -313
-3.073  -1.235  -2.340  -1.190  -3.540  -0.810  -2878.875  -436.145   -313
-3.073  -1.235  -2.340  -1.190  -3.540  -0.810  -2878.875  -436.145   -313
-2.933  -1.138  -2.277  -1.139  -3.271  -0.645  -2764.853  -428.963   -312
-2.933  -1.138  -2.277  -1.139  -3.271  -0.645  -2764.853  -428.963   -312
-2.782  -1.050  -2.206  -1.093  -2.987  -0.495  -2642.073  -423.472   -312
-2.782  -1.050  -2.206  -1.093  -2.987  -0.495  -2642.073  -423.472   -312
-2.626  -0.947  -2.131  -1.037  -2.699  -0.325  -2513.652  -416.452   -311
-2.483  -0.852  -2.063  -0.986  -2.436  -0.169  -2383.198  -409.521   -310
-2.345  -0.770  -1.996  -0.941  -2.184  -0.035  -2250.993  -383.479   -297
-2.191  -0.662  -1.919  -0.880  -1.910  0.138  -2117.324  -368.971   -291
-2.041  -0.581  -1.843  -0.834  -1.646  0.267  -1980.182  -364.248   -291
-1.877  -0.512  -1.757  -0.796  -1.363  0.373  -1835.100  -346.785   -283
-1.709  -0.420  -1.667  -0.743  -1.076  0.515  -1686.374  -327.947   -274
-1.552  -0.341  -1.582  -0.697  -0.811  0.635  -1536.256  -304.549   -262
-1.385  -0.229  -1.490  -0.629  -0.534  0.806  -1387.607  -300.651   -262
-1.385  -0.229  -1.490  -0.629  -0.534  0.806  -1387.607  -300.651   -262
-1.223  -0.101  -1.400  -0.551  -0.266  1.001  -1243.837  -252.002   -234
-1.223  -0.101  -1.400  -0.551  -0.266  1.001  -1243.837  -252.002   -234
-1.223  -0.101  -1.400  -0.551  -0.266  1.001  -1243.837  -252.002   -234
-1.073  0.039  -1.316  -0.464  -0.023  1.212  -1109.324  -226.377   -220
-1.073  0.039  -1.316  -0.464  -0.023  1.212  -1109.324  -226.377   -220
-0.901  0.242  -1.217  -0.338  0.252  1.521  -985.961  -183.479   -195
-0.901  0.242  -1.217  -0.338  0.252  1.521  -985.961  -183.479   -195
-0.736  0.413  -1.121  -0.229  0.512  1.775  -868.873  -152.330   -177
-0.736  0.413  -1.121  -0.229  0.512  1.775  -868.873  -152.330   -177
-0.583  0.614  -1.031  -0.100  0.751  2.074  -764.339  -126.381   -162
-0.583  0.614  -1.031  -0.100  0.751  2.074  -764.339  -126.381   -162
-0.435  0.770  -0.944  0.003  0.977  2.298  -664.834  -99.163   -146
-0.435  0.770  -0.944  0.003  0.977  2.298  -664.834  -99.163   -146
-0.276  1.008  -0.848  0.158  1.219  2.649  -578.513  -73.894   -131
-0.276  1.008  -0.848  0.158  1.219  2.649  -578.513  -73.894   -131
-0.118  1.193  -0.751  0.281  1.457  2.911  -495.336  -52.148   -118
-0.118  1.193  -0.751  0.281  1.457  2.911  -495.336  -52.148   -118
0.055  1.364  -0.644  0.398  1.715  3.147  -409.134  -30.680   -105
0.055  1.364  -0.644  0.398  1.715  3.147  -409.134  -30.680   -105
0.221  1.531  -0.540  0.513  1.958  3.375  -322.036  -11.088    -93
0.221  1.531  -0.540  0.513  1.958  3.375  -322.036  -11.088    -93
0.221  1.531  -0.540  0.513  1.958  3.375  -322.036  -11.088    -93
0.372  1.693  -0.443  0.627  2.176  3.591  -237.243  9.854    -80
0.372  1.693  -0.443  0.627  2.176  3.591  -237.243  9.854    -80
0.532  1.838  -0.341  0.731  2.403  3.776  -149.916  33.728    -65
0.532  1.838  -0.341  0.731  2.403  3.776  -149.916  33.728    -65
0.692  1.949  -0.236  0.815  2.630  3.906  -55.841  49.296    -55
0.696  2.044  -0.228  0.890  2.602  4.008  5.877  61.465    -47
0.864  1.970  -0.117  0.860  2.838  3.837  108.120  71.879    -40
0.864  1.970  -0.117  0.860  2.838  3.837  108.120  71.879    -40
1.055  2.036  0.009  0.917  3.107  3.894  227.551  78.959    -35
1.055  2.036  0.009  0.917  3.107  3.894  227.551  78.959    -35
1.251  2.100  0.140  0.973  3.381  3.947  361.940  89.148    -28
1.251  2.100  0.140  0.973  3.381  3.947  361.940  89.148    -28
1.444  2.126  0.270  1.006  3.645  3.938  512.201  102.407    -19
1.444  2.126  0.270  1.006  3.645  3.938  512.201  102.407    -19
1.638  2.139  0.403  1.031  3.909  3.908  677.138  118.696     -8
1.638  2.139  0.403  1.031  3.909  3.908  677.138  118.696     -8
1.829  2.140  0.536  1.049  4.165  3.860  854.098  136.377      4
1.829  2.140  0.536  1.049  4.165  3.860  854.098  136.377      4
2.033  2.129  0.678  1.059  4.438  3.793  1044.996  158.631     19
2.033  2.129  0.678  1.059  4.438  3.793  1044.996  158.631     19
2.242  2.129  0.824  1.076  4.715  3.744  1246.142  183.801     36
2.242  2.129  0.824  1.076  4.715  3.744  1246.142  183.801     36
2.447  2.129  0.970  1.094  4.983  3.697  1453.905  203.848     50
2.447  2.129  0.970  1.094  4.983  3.697  1453.905  203.848     50
2.363  2.154  0.937  1.126  4.785  3.689  1589.154  233.239     70
2.578  2.065  1.091  1.088  5.067  3.500  1759.329  255.853     86
2.578  2.065  1.091  1.088  5.067  3.500  1759.329  255.853     86
2.775  2.108  1.235  1.131  5.319  3.524  1933.195  274.978    100
2.775  2.108  1.235  1.131  5.319  3.524  1933.195  274.978    100
2.966  2.173  1.376  1.189  5.557  3.583  2104.779  293.859    114
2.966  2.173  1.376  1.189  5.557  3.583  2104.779  293.859    114
3.164  2.255  1.523  1.258  5.801  3.669  2273.088  318.897    132
3.164  2.255  1.523  1.258  5.801  3.669  2273.088  318.897    132
3.360  2.323  1.671  1.318  6.040  3.730  2440.301  346.815    152
3.360  2.323  1.671  1.318  6.040  3.730  2440.301  346.815    152
3.538  2.390  1.810  1.378  6.249  3.789  2601.902  372.776    171
3.538  2.390  1.810  1.378  6.249  3.789  2601.902  372.776    171
3.718  2.451  1.951  1.436  6.457  3.839  2759.706  398.405    190
3.718  2.451  1.951  1.436  6.457  3.839  2759.706  398.405    190
3.866  2.505  2.073  1.489  6.611  3.875  2907.186  422.105    208
3.866  2.505  2.073  1.489  6.611  3.875  2907.186  422.105    208
3.995  2.560  2.184  1.543  6.732  3.914  3040.919  448.702    228
4.129  2.589  2.300  1.582  6.860  3.911  3168.488  470.159    245
4.257  2.630  2.413  1.628  6.978  3.926  3288.021  545.741    296
4.365  2.669  2.515  1.674  7.061  3.938  3395.745  545.155    300
4.450  2.711  2.603  1.721  7.107  3.955  3487.688  538.177    300
4.537  2.750  2.692  1.767  7.154  3.966  3567.859  537.689    304
4.589  2.775  2.761  1.805  7.147  3.955  3631.792  537.206    308
4.657  2.796  2.841  1.840  7.164  3.938  3687.313  536.730    312
4.657  2.796  2.841  1.840  7.164  3.938  3687.313  536.730    312
4.679  2.794  2.892  1.861  7.108  3.885  3727.562  536.260    316
4.679  2.794  2.892  1.861  7.108  3.885  3727.562  536.260    316
4.691  2.802  2.936  1.889  7.035  3.848  3751.665  532.596    318
4.691  2.802  2.936  1.889  7.035  3.848  3751.665  532.596    318
4.693  2.784  2.975  1.900  6.948  3.769  3764.243  532.178    322
4.693  2.784  2.975  1.900  6.948  3.769  3764.243  532.178    322
4.670  2.767  2.998  1.912  6.823  3.695  3761.171  530.167    325
4.670  2.767  2.998  1.912  6.823  3.695  3761.171  530.167    325
4.631  2.733  3.011  1.912  6.673  3.593  3744.233  528.180    328
4.631  2.733  3.011  1.912  6.673  3.593  3744.233  528.180    328
4.408  2.702  2.909  1.915  6.230  3.497  3669.044  526.220    331
4.358  2.563  2.913  1.850  6.072  3.230  3607.884  522.684    333
4.315  2.513  2.921  1.839  5.924  3.108  3546.650  517.594    334
4.315  2.513  2.921  1.839  5.924  3.108  3546.650  517.594    334
4.101  2.431  2.822  1.808  5.506  2.937  3446.668  514.169    336
4.043  2.301  2.819  1.746  5.344  2.693  3363.156  509.187    337
3.965  2.264  2.802  1.741  5.150  2.598  3274.221  504.270    338
3.965  2.264  2.802  1.741  5.150  2.598  3274.221  504.270    338
3.887  2.182  2.785  1.708  4.960  2.434  3187.802  497.815    338
3.887  2.182  2.785  1.708  4.960  2.434  3187.802  497.815    338
3.887  2.182  2.785  1.708  4.960  2.434  3187.802  497.815    338
3.788  2.113  2.754  1.682  4.738  2.292  3096.219  493.043    339
3.788  2.113  2.754  1.682  4.738  2.292  3096.219  493.043    339
3.683  2.031  2.719  1.648  4.508  2.133  3001.043  488.332    340
3.683  2.031  2.719  1.648  4.508  2.133  3001.043  488.332    340
3.564  1.945  2.674  1.611  4.261  1.968  2900.617  483.681    341
3.564  1.945  2.674  1.611  4.261  1.968  2900.617  483.681    341
3.438  1.854  2.624  1.569  4.005  1.797  2795.091  477.490    341
3.438  1.854  2.624  1.569  4.005  1.797  2795.091  477.490    341
3.290  1.745  2.559  1.516  3.717  1.599  2682.843  472.978    342
3.290  1.745  2.559  1.516  3.717  1.599  2682.843  472.978    342
3.145  1.634  2.494  1.461  3.437  1.401  2566.491  466.924    342
3.145  1.634  2.494  1.461  3.437  1.401  2566.491  466.924    342
2.994  1.558  2.425  1.426  3.152  1.262  2440.786  459.348    341
2.994  1.558  2.425  1.426  3.152  1.262  2440.786  459.348    341
2.853  1.448  2.361  1.370  2.885  1.070  2315.173  434.268    329
2.853  1.448  2.361  1.370  2.885  1.070  2315.173  434.268    329
2.703  1.332  2.290  1.309  2.608  0.870  2188.849  403.109    313
2.703  1.332  2.290  1.309  2.608  0.870  2188.849  403.109    313
2.537  1.241  2.208  1.263  2.309  0.713  2054.531  375.549    299
2.537  1.241  2.208  1.263  2.309  0.713  2054.531  375.549    299
2.353  1.129  2.113  1.202  1.985  0.524  1912.691  341.942    281
2.353  1.129  2.113  1.202  1.985  0.524  1912.691  341.942    281
2.154  1.002  2.008  1.132  1.642  0.315  1763.704  313.566    266
2.154  1.002  2.008  1.132  1.642  0.315  1763.704  313.566    266
2.154  1.002  2.008  1.132  1.642  0.315  1763.704  313.566    266
1.931  0.897  1.886  1.074  1.264  0.142  1600.118  285.552    251
1.931  0.897  1.886  1.074  1.264  0.142  1600.118  285.552    251
1.726  0.761  1.773  0.997  0.920  -0.076  1434.444  248.297    230
1.726  0.761  1.773  0.997  0.920  -0.076  1434.444  248.297    230
1.528  0.579  1.663  0.889  0.590  -0.366  1275.763  221.119    215
1.528  0.579  1.663  0.889  0.590  -0.366  1275.763  221.119    215
1.295  0.373  1.530  0.765  0.211  -0.692  1117.979  194.288    200
1.295  0.373  1.530  0.765  0.211  -0.692  1117.979  194.288    200
1.077  0.167  1.403  0.639  -0.142  -1.012  964.722  167.801    185
1.077  0.167  1.403  0.639  -0.142  -1.012  964.722  167.801    185
0.851  -0.131  1.271  0.454  -0.501  -1.477  826.927  143.254    171
0.851  -0.131  1.271  0.454  -0.501  -1.477  826.927  143.254    171
0.617  -0.413  1.132  0.277  -0.868  -1.909  697.408  112.620    153
0.617  -0.413  1.132  0.277  -0.868  -1.909  697.408  112.620    153
0.388  -0.765  0.993  0.054  -1.225  -2.447  585.727  90.378    140
0.388  -0.765  0.993  0.054  -1.225  -2.447  585.727  90.378    140
0.154  -1.047  0.850  -0.128  -1.583  -2.867  477.318  63.622    124
0.154  -1.047  0.850  -0.128  -1.583  -2.867  477.318  63.622    124
-0.087  -1.310  0.701  -0.301  -1.948  -3.252  367.351  37.207    108
-0.300  -1.547  0.567  -0.460  -2.264  -3.589  259.476  15.931     95
-0.514  -1.714  0.431  -0.577  -2.577  -3.810  143.442  -49.873     54
-0.703  -1.850  0.309  -0.675  -2.846  -3.978  23.055  -54.035     51
-0.893  -1.931  0.184  -0.741  -3.114  -4.058  -108.752  -58.143     48
-1.090  -1.965  0.054  -0.777  -3.389  -4.059  -257.772  -57.399     48
-1.268  -1.960  -0.066  -0.790  -3.630  -4.000  -420.592  -67.864     41
-1.452  -1.938  -0.191  -0.792  -3.879  -3.913  -598.276  -79.795     33
-1.632  -1.889  -0.315  -0.777  -4.118  -3.785  -789.773  -78.774     33
-1.818  -1.845  -0.444  -0.764  -4.362  -3.666  -992.525  -111.366     12
-1.993  -1.824  -0.568  -0.766  -4.586  -3.586  -1197.410  -154.740    -16
-1.993  -1.824  -0.568  -0.766  -4.586  -3.586  -1197.410  -154.740    -16
-2.176  -1.867  -0.699  -0.808  -4.820  -3.610  -1396.428  -170.360    -27
-2.176  -1.867  -0.699  -0.808  -4.820  -3.610  -1396.428  -170.360    -27
-2.376  -1.984  -0.841  -0.896  -5.078  -3.750  -1583.939  -195.379    -44
-2.376  -1.984  -0.841  -0.896  -5.078  -3.750  -1583.939  -195.379    -44
-2.560  -2.123  -0.975  -0.999  -5.308  -3.925  -1754.698  -226.478    -65
-2.560  -2.123  -0.975  -0.999  -5.308  -3.925  -1754.698  -226.478    -65
-2.732  -2.342  -1.103  -1.152  -5.515  -4.224  -1897.172  -258.779    -87
-2.732  -2.342  -1.103  -1.152  -5.515  -4.224  -1897.172  -258.779    -87
-2.896  -2.601  -1.228  -1.333  -5.708  -4.585  -2009.141  -289.067   -108
-2.896  -2.601  -1.228  -1.333  -5.708  -4.585  -2009.141  -289.067   -108
