acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rpm]  actual_Vel[rpm]  Voltage[V]
0.102  0.006  -0.026  -0.001  -1116.243      0  0.000
0.209  0.008  -0.017  0.001  -1007.887      0  0.000
0.315  0.008  -0.011  0.001  -880.058      0  0.000
0.407  -0.002  -0.009  0.000  -766.238      0  0.000
0.432  -0.006  -0.014  0.000  -706.156      0  0.000
0.378  -0.009  -0.019  0.000  -693.960      0  0.000
0.301  -0.001  -0.026  0.001  -729.025      0  0.000
0.138  0.002  -0.039  -0.000  -849.155      0  0.000
-0.044  -0.001  -0.043  -0.000  -968.668      0  0.000
-0.220  -0.002  -0.039  0.000  -1036.220      0  0.000
-0.333  -0.001  -0.034  0.001  -1056.896      0  0.000
-0.376  -0.005  -0.032  0.000  -1060.492      0  0.000
-0.371  -0.001  -0.035  0.001  -1085.788      0  0.000
-0.316  0.002  -0.037  0.000  -1118.943      0  0.000
-0.210  -0.003  -0.036  -0.001  -1134.987      0  0.000
-0.070  -0.002  -0.029  0.001  -1106.256      0  0.000
0.118  -0.007  -0.018  -0.001  -1003.202      0  0.000
0.302  -0.012  -0.010  -0.002  -870.813      0  0.000
0.362  -0.015  -0.012  -0.001  -780.284      0  0.000
0.323  -0.015  -0.020  -0.000  -761.738      0  0.000
0.223  -0.014  -0.032  -0.000  -823.361      0  0.000
0.084  -0.008  -0.043  0.000  -949.369      0  0.000
-0.042  0.000  -0.045  0.001  -1062.271      0  0.000
-0.168  0.003  -0.043  -0.001  -1143.108      0  0.000
-0.285  -0.003  -0.041  -0.002  -1192.370      0  0.000
-0.363  -0.010  -0.037  -0.001  -1204.385      0  0.000
-0.358  -0.006  -0.030  -0.001  -1165.749      0  0.000
-0.258  -0.003  -0.028  -0.000  -1119.009      0  0.000
-0.073  -0.009  -0.024  -0.000  -1054.472      0  0.000
0.118  -0.011  -0.022  -0.001  -994.548      0  0.000
0.256  -0.011  -0.024  -0.001  -959.463      0  0.000
0.309  -0.013  -0.026  -0.001  -946.296      0  0.000
0.274  -0.005  -0.027  -0.000  -941.446      0  0.000
0.239  0.014  -0.022  0.001  -901.473      0  0.000
0.217  0.025  -0.017  0.001  -834.842      0  0.000
0.216  0.021  -0.011  0.000  -739.255      0  0.000
0.236  0.018  -0.006  0.000  -628.663      0  0.000
0.281  0.019  -0.004  0.001  -526.360      0  0.000
0.301  0.026  -0.005  0.001  -457.058      0  0.000
0.344  0.032  -0.002  0.002  -377.394      0  0.000
0.390  0.027  0.002  0.001  -289.371      0  0.000
0.396  0.015  0.002  -0.000  -219.012      0  0.000
0.368  0.006  0.004  0.001  -150.635      0  0.000
0.355  0.000  0.013  0.001  -30.311      0  0.000
0.424  -0.001  0.030  0.000  175.885      0  0.000
0.582  -0.002  0.049  -0.000  475.171      0  0.000
0.830  -0.012  0.071  -0.001  859.617      0  0.000
1.144  -0.022  0.093  -0.001  1315.830      0  0.000
1.443  -0.024  0.107  -0.001  1778.912      0  0.000
1.609  -0.024  0.108  -0.001  2155.531      0  0.000
1.621  -0.022  0.100  -0.001  2398.727      0  0.000
1.519  -0.024  0.096  -0.001  2564.481      0  0.000
1.222  -0.027  0.080  -0.001  2590.905      0  0.000
0.793  -0.020  0.070  -0.001  2546.566      0  0.000
0.236  -0.012  0.049  -0.001  2369.739      0  0.000
-0.282  -0.003  0.044  -0.000  2191.291      0  0.000
-0.720  0.001  0.037  -0.001  2003.175      0  0.000
-1.060  -0.000  0.026  -0.001  1778.060      0  0.000
-1.246  0.001  0.018  -0.001  1543.179      0  0.000
-1.304  0.009  0.008  0.000  1287.988      0  0.000
-1.259  0.018  0.005  0.001  1064.983      0  0.000
-1.160  0.024  0.004  0.001  881.377      0  0.000
-0.977  0.023  0.005  0.000  739.370      0  0.000
-0.801  0.017  0.005  -0.000  622.738      0  0.000
-0.615  0.014  0.003  -0.000  517.399      0  0.000
-0.502  0.012  0.002  0.000  425.000      0  0.000
-0.370  0.014  0.002  0.000  353.558      0  0.000
-0.234  0.012  0.002  0.001  298.765      0  0.000
-0.129  0.005  0.003  0.000  261.453      0  0.000
-0.055  0.003  0.003  0.001  229.208      0  0.000
-0.032  -0.002  0.003  -0.000  203.834      0  0.000
-0.023  -0.006  0.003  -0.000  182.301      0  0.000
-0.018  -0.003  0.003  -0.000  163.266      0  0.000
-0.007  -0.005  0.003  -0.000  147.687      0  0.000
0.006  -0.006  0.003  0.000  137.454      0  0.000
0.004  -0.011  0.002  -0.000  123.679      0  0.000
0.003  -0.015  0.003  -0.001  121.616      0  0.000
-0.001  -0.017  0.003  -0.001  116.830     16  0.101
-0.002  -0.016  0.003  -0.001  114.853    168  1.063
-0.003  -0.014  0.002  -0.000  105.911    357  2.259
-0.008  -0.001  0.002  0.000  96.587    357  2.259
-0.017  0.001  0.001  -0.000  80.924    426  2.696
-0.024  -0.000  0.001  -0.001  68.904    423  2.677
-0.034  -0.003  0.000  -0.001  55.301    423  2.677
-0.041  -0.000  0.000  0.000  44.971    386  2.443
-0.039  0.006  0.001  -0.000  41.559    327  2.070
-0.048  0.008  -0.001  0.000  29.718    279  1.766
-0.045  0.010  -0.001  0.000  19.836    279  1.766
-0.037  0.002  0.000  -0.001  16.973    231  1.462
-0.019  -0.006  0.001  -0.001  20.765    198  1.253
0.002  -0.015  0.002  -0.002  32.645    164  1.038
0.023  -0.007  0.003  0.000  45.322    164  1.038
0.033  -0.003  0.003  -0.000  54.335    141  0.892
0.044  0.000  0.003  0.000  64.341    121  0.766
0.039  0.003  0.001  0.001  61.492    110  0.696
0.036  0.010  0.002  0.001  62.300     87  0.551
0.037  0.012  0.002  0.000  65.574     83  0.525
0.028  0.017  0.002  0.000  68.427     83  0.525
0.012  0.018  0.002  -0.000  67.130     80  0.506
0.005  0.013  0.003  -0.000  73.845     76  0.481
0.002  0.006  0.003  -0.000  80.479     73  0.462
-0.003  -0.002  0.002  0.000  75.810     73  0.462
0.003  0.001  0.003  0.001  80.365     71  0.449
0.003  -0.004  0.002  -0.000  78.577     71  0.449
0.002  -0.002  0.001  0.000  71.435     73  0.462
-0.007  0.000  0.002  0.000  67.922     73  0.462
-0.014  -0.001  0.001  -0.000  62.693     75  0.475
-0.016  -0.002  0.001  -0.000  60.260     75  0.475
-0.014  0.001  0.002  0.000  62.107     72  0.456
-0.019  -0.003  0.001  -0.000  58.884     72  0.456
-0.023  -0.006  0.000  -0.000  48.224     70  0.443
-0.017  -0.008  0.001  -0.000  45.407     67  0.424
-0.017  -0.006  0.001  0.000  46.037     64  0.405
-0.008  0.001  0.001  0.000  46.413     64  0.405
0.004  0.002  0.003  0.000  54.176     58  0.367
0.014  0.006  0.003  0.000  66.477     53  0.335
0.024  0.002  0.003  -0.001  75.536     53  0.335
0.030  -0.008  0.004  -0.001  84.744     51  0.323
0.038  -0.009  0.004  -0.000  93.877     52  0.329
0.049  -0.009  0.004  -0.001  104.977     55  0.348
0.053  -0.004  0.004  0.000  113.532     83  0.525
0.046  -0.003  0.004  0.000  120.628     84  0.532
0.041  -0.003  0.005  -0.000  127.662     84  0.532
0.025  -0.003  0.003  -0.000  122.328     87  0.551
0.011  0.002  0.004  0.000  121.726     94  0.595
0.001  0.010  0.003  0.001  120.355     98  0.620
-0.005  0.017  0.003  0.000  118.468     98  0.620
-0.015  0.020  0.003  0.001  112.130    105  0.665
-0.023  0.016  0.003  0.001  106.579    107  0.677
-0.034  0.012  0.001  0.000  95.105    108  0.684
-0.039  0.011  0.001  0.001  84.635    108  0.684
-0.042  0.013  0.001  0.001  75.996    109  0.690
-0.040  0.009  0.001  0.000  69.543    105  0.665
-0.039  0.006  0.000  0.001  57.263    105  0.665
-0.045  0.001  0.000  0.001  46.933     99  0.627
-0.044  -0.007  -0.000  -0.000  37.463     92  0.582
-0.046  -0.008  -0.001  0.000  24.426     85  0.538
-0.039  -0.006  -0.000  0.001  18.788     85  0.538
-0.037  -0.000  -0.001  0.001  9.355     75  0.475
-0.027  -0.002  0.000  -0.000  8.256     67  0.424
-0.017  -0.006  0.001  0.000  11.798     56  0.354
-0.010  -0.008  0.000  -0.001  12.502     56  0.354
0.000  -0.017  0.001  -0.002  15.540     47  0.297
0.010  -0.021  0.001  -0.001  16.473     39  0.247
0.010  -0.022  -0.000  -0.001  13.012     33  0.209
0.008  -0.018  -0.000  -0.001  8.483     15  0.095
0.013  -0.023  0.001  -0.001  12.152     14  0.089
0.010  -0.018  0.001  0.000  15.039     14  0.089
0.011  -0.010  0.001  -0.001  17.382     12  0.076
0.001  -0.000  0.000  -0.000  14.309     11  0.070
-0.004  0.002  -0.000  -0.001  11.326      9  0.057
-0.006  0.004  -0.000  -0.001  7.583      9  0.057
-0.005  0.004  0.001  -0.001  9.196      8  0.051
-0.001  -0.001  0.000  -0.001  10.182      7  0.044
0.001  0.002  0.000  -0.000  10.776      7  0.044
-0.000  0.003  0.000  0.000  11.568      6  0.038
-0.009  0.007  -0.000  0.000  7.291      5  0.032
-0.003  0.007  0.001  0.000  10.648      4  0.025
0.004  0.010  0.001  -0.000  13.977      4  0.025
0.011  0.011  0.001  0.000  17.340      4  0.025
0.012  0.013  0.001  0.000  19.492      3  0.019
0.005  0.009  -0.000  -0.000  13.967      3  0.019
0.002  -0.001  0.001  -0.001  15.431      3  0.019
0.000  -0.004  0.000  -0.000  13.526      4  0.025
-0.002  -0.008  0.000  -0.000  11.518      7  0.044
-0.011  -0.010  -0.001  -0.001  2.418      7  0.044
-0.019  -0.010  -0.001  -0.001  -6.238      6  0.038
-0.019  0.001  0.001  0.001  -0.525      5  0.032
-0.017  0.018  -0.000  0.002  -0.995      5  0.032
-0.017  0.026  -0.001  0.002  -4.731      4  0.025
-0.009  0.029  0.000  0.001  -2.107      2  0.013
0.014  0.037  0.003  0.002  15.239      1  0.006
0.020  0.038  0.002  0.002  21.307      1  0.006
0.022  0.035  0.000  0.002  18.481      1  0.006
0.022  0.031  0.000  0.002  16.514      1  0.006
0.030  0.027  0.002  0.002  23.595      1  0.006
0.025  0.012  0.002  0.001  27.912      1  0.006
0.021  -0.012  0.002  -0.000  35.967      2  0.013
0.030  -0.021  0.003  0.000  45.614      4  0.025
0.024  -0.020  0.002  0.000  45.959      4  0.025
0.006  -0.021  0.001  0.000  40.272     10  0.063
-0.003  -0.016  0.001  0.002  38.748     19  0.120
0.008  -0.008  0.002  0.002  42.359     26  0.165
0.010  -0.006  0.002  0.001  43.121     26  0.165
-0.005  -0.001  0.000  0.001  36.406     32  0.203
-0.026  -0.001  -0.001  0.000  23.384     35  0.222
-0.040  0.006  -0.002  0.001  8.246     35  0.222
-0.042  0.002  0.000  -0.000  7.164     35  0.222
-0.032  -0.002  0.001  0.001  11.077     32  0.203
-0.015  -0.001  0.001  0.001  16.640     28  0.177
-0.004  -0.004  0.001  0.001  20.723     28  0.177
-0.003  -0.014  0.001  0.000  21.338     24  0.152
-0.000  -0.015  0.001  -0.001  20.159     20  0.127
0.010  -0.013  0.001  -0.000  20.634     17  0.108
0.015  -0.012  -0.000  -0.000  16.448     15  0.095
0.023  -0.008  0.002  0.001  22.848     19  0.120
0.018  -0.005  0.001  0.001  24.810     21  0.133
-0.001  0.005  0.000  0.002  20.597     21  0.133
-0.010  0.002  -0.000  0.001  15.666     21  0.133
-0.012  0.009  0.000  0.001  13.974     20  0.127
-0.006  0.019  0.001  0.001  16.933     20  0.127
-0.001  0.026  0.001  0.001  19.301     20  0.127
0.004  0.024  0.001  0.001  22.567     17  0.108
0.006  0.016  0.001  0.001  25.455     15  0.095
0.004  0.010  0.000  0.001  22.887     13  0.082
0.000  -0.001  0.001  0.000  23.416     13  0.082
0.007  -0.008  0.001  0.000  24.825     14  0.089
0.010  -0.013  0.001  0.000  24.493     15  0.095
0.004  -0.014  0.000  0.000  21.764     15  0.095
-0.003  -0.014  0.000  0.001  19.818     18  0.114
-0.007  -0.009  0.001  0.001  20.496     20  0.127
-0.015  -0.011  -0.001  -0.000  11.821     21  0.133
-0.016  -0.015  -0.000  -0.001  9.387     21  0.133
-0.018  -0.018  -0.001  -0.001  4.246     21  0.133
-0.016  -0.017  -0.000  -0.000  2.983     20  0.127
-0.012  -0.009  0.001  0.000  7.521     16  0.101
-0.009  -0.006  0.000  0.000  6.475     16  0.101
-0.005  -0.003  0.000  0.000  5.926     14  0.089
-0.001  -0.005  0.000  -0.000  5.386     11  0.070
-0.003  -0.011  -0.000  -0.001  1.337     10  0.063
0.000  -0.009  0.000  -0.001  2.487      4  0.025
0.008  0.003  0.001  0.000  5.337      3  0.019
0.002  -0.001  -0.000  -0.001  3.527      3  0.019
0.006  -0.006  0.001  -0.001  7.493      3  0.019
0.002  -0.006  0.000  0.000  7.233      2  0.013
-0.001  -0.003  0.000  0.001  6.235      2  0.013
0.011  0.004  0.002  0.000  14.668      2  0.013
0.012  0.010  0.001  0.000  15.358      2  0.013
0.019  0.020  0.002  0.001  23.830      1  0.006
0.024  0.031  0.002  0.002  30.379      1  0.006
0.021  0.033  0.001  0.002  33.181      1  0.006
0.020  0.031  0.001  0.002  34.698      1  0.006
0.020  0.032  0.001  0.001  35.610      3  0.019
0.018  0.021  0.002  0.001  41.156      3  0.019
0.018  0.009  0.002  0.000  42.869      8  0.051
0.006  0.001  0.001  0.001  37.916     14  0.089
-0.008  0.002  0.000  0.002  31.983     21  0.133
-0.015  -0.001  -0.000  0.002  24.321     21  0.133
-0.024  -0.009  0.000  0.001  21.190     27  0.171
-0.030  -0.014  -0.001  0.001  12.402     31  0.196
-0.035  -0.012  -0.001  0.000  2.838     29  0.184
-0.035  -0.005  -0.000  0.001  -0.087     29  0.184
-0.031  -0.006  0.000  0.000  0.686     26  0.165
-0.031  -0.010  -0.001  -0.000  -4.172     21  0.133
-0.018  -0.010  -0.000  0.001  -3.365     18  0.114
-0.010  -0.021  -0.001  -0.001  -6.405      7  0.044
-0.011  -0.029  -0.001  -0.001  -13.489      6  0.038
-0.003  -0.023  0.000  -0.000  -10.381      5  0.032
0.002  -0.016  0.000  0.000  -6.820      5  0.032
0.008  -0.013  -0.000  -0.000  -6.586      4  0.025
0.009  -0.010  0.000  -0.000  -4.242      4  0.025
0.002  -0.007  -0.001  0.000  -6.907      4  0.025
0.004  0.001  -0.000  0.000  -5.538      3  0.019
0.014  -0.000  0.001  -0.001  2.502      3  0.019
0.019  -0.002  0.001  -0.001  10.769      2  0.013
0.028  0.006  0.002  0.000  17.934      2  0.013
0.028  0.007  0.001  0.001  21.291      2  0.013
0.020  0.008  0.001  0.001  22.360      1  0.006
0.022  0.001  0.002  -0.001  27.031      1  0.006
0.025  -0.001  0.002  -0.001  31.959      2  0.013
0.021  -0.004  0.001  -0.001  33.636      2  0.013
0.016  -0.004  0.001  0.000  32.471      4  0.025
0.010  -0.003  0.002  -0.000  37.579      4  0.025
0.004  -0.004  0.002  -0.000  40.227     10  0.063
0.003  -0.002  0.001  0.000  40.751     16  0.101
-0.001  -0.006  0.001  -0.000  37.053     22  0.139
-0.000  -0.003  0.001  0.000  36.648     22  0.139
-0.009  0.010  -0.000  0.001  29.167     27  0.171
-0.013  0.022  0.001  0.001  29.177     30  0.190
-0.014  0.024  0.001  0.001  27.051     31  0.196
-0.014  0.028  0.000  0.002  24.548     27  0.171
-0.018  0.024  -0.000  0.001  18.922     27  0.171
-0.017  0.019  0.001  0.000  21.164     27  0.171
-0.011  0.005  0.001  -0.001  21.649     28  0.177
-0.009  -0.004  0.000  0.000  17.674     28  0.177
-0.008  -0.012  -0.000  -0.001  13.158     27  0.171
-0.006  -0.013  0.001  0.001  13.688     27  0.171
-0.004  -0.021  0.000  -0.000  11.897     25  0.158
-0.006  -0.015  0.000  0.000  12.174     22  0.139
-0.001  -0.016  0.001  0.000  13.769     18  0.114
-0.002  -0.011  0.000  0.000  11.566     18  0.114
-0.003  -0.004  0.000  -0.000  9.287     16  0.101
-0.006  0.001  0.000  -0.000  9.128     13  0.082
-0.004  0.006  -0.000  0.001  7.015     13  0.082
-0.004  0.003  -0.000  0.000  3.116     11  0.070
-0.009  -0.003  -0.001  -0.001  -1.796      9  0.057
-0.010  -0.011  0.000  -0.001  0.084      8  0.051
-0.010  -0.007  -0.000  -0.000  -2.282      8  0.051
-0.006  -0.008  0.001  -0.000  1.212      6  0.038
-0.002  -0.002  0.000  0.000  3.412      5  0.032
0.005  -0.002  0.001  -0.000  5.998      5  0.032
0.008  -0.003  0.000  -0.000  7.425      5  0.032
0.007  -0.007  -0.000  -0.001  5.935      4  0.025
0.007  -0.008  -0.000  -0.000  4.465      3  0.019
0.007  -0.001  0.000  -0.000  4.556      3  0.019
0.008  0.004  0.001  -0.000  7.694      1  0.006
0.003  0.003  0.000  0.000  8.696      1  0.006
0.004  0.001  0.000  -0.000  9.658      1  0.006
-0.001  0.003  0.000  0.000  8.759      1  0.006
0.003  0.004  0.001  0.000  12.776      1  0.006
0.000  0.009  -0.000  0.000  9.171      0  0.000
-0.002  0.007  -0.000  -0.000  4.929      0  0.000
-0.005  0.004  -0.000  -0.000  1.165      0  0.000
-0.003  0.000  0.001  -0.000  5.420      0  0.000
-0.003  0.000  0.001  -0.000  5.420      0  0.000
-0.004  0.002  0.000  0.001  6.889      0  0.000
-0.004  0.002  0.000  0.001  6.889      0  0.000
-0.005  0.006  0.000  0.001  5.994      0  0.000
-0.005  0.006  0.000  0.001  5.994      0  0.000
-0.002  0.004  0.000  -0.000  6.897      0  0.000
-0.002  0.004  0.000  -0.000  6.897      0  0.000
-0.001  0.004  0.000  0.000  6.201      0  0.000
-0.000  0.003  0.000  0.000  5.588      0  0.000
-0.000  0.003  0.000  0.000  5.588      0  0.000
0.003  0.003  0.001  0.000  9.271      0  0.000
0.003  0.003  0.001  0.000  9.271      0  0.000
0.014  0.001  0.001  -0.000  14.766      0  0.000
0.014  0.001  0.001  -0.000  14.766      0  0.000
0.014  -0.002  0.001  -0.000  16.248      0  0.000
0.014  -0.002  0.001  -0.000  16.248      0  0.000
0.011  -0.007  0.001  -0.000  17.321      0  0.000
0.011  -0.007  0.001  -0.000  17.321      0  0.000
0.004  -0.010  0.000  -0.000  16.294      0  0.000
0.005  -0.013  0.000  -0.000  15.432      1  0.006
0.005  -0.008  0.001  0.000  15.355      2  0.013
0.005  -0.008  0.001  0.000  15.355      2  0.013
-0.004  -0.002  -0.001  -0.000  8.449      5  0.032
-0.004  -0.002  -0.001  -0.000  8.449      5  0.032
-0.005  -0.002  0.000  -0.000  8.746      7  0.044
-0.005  -0.002  0.000  -0.000  8.746      7  0.044
-0.010  -0.000  0.000  -0.000  7.267      7  0.044
-0.020  -0.003  -0.001  -0.001  0.151      6  0.038
-0.017  -0.001  0.000  -0.000  1.709      2  0.013
-0.009  -0.002  0.001  -0.000  4.708      1  0.006
-0.009  0.001  -0.001  0.000  0.544      1  0.006
-0.004  0.003  0.000  0.000  2.180      1  0.006
-0.001  0.002  0.000  -0.000  2.862      1  0.006
0.008  0.003  0.001  0.000  9.112      1  0.006
0.011  0.003  0.000  -0.000  8.841      1  0.006
0.006  0.001  0.000  -0.001  7.685      1  0.006
0.003  -0.001  -0.001  -0.001  2.683      1  0.006
0.003  -0.001  -0.001  -0.001  2.683      1  0.006
0.005  0.001  0.000  0.000  4.272      0  0.000
0.005  0.001  0.000  0.000  4.272      0  0.000
-0.001  -0.006  0.000  -0.001  5.019      0  0.000
-0.000  -0.005  0.000  0.000  6.089      0  0.000
0.001  -0.003  -0.000  0.000  4.634      0  0.000
0.001  -0.003  -0.000  0.000  4.634      0  0.000
0.001  -0.003  -0.000  0.000  4.634      0  0.000
0.001  0.006  0.001  0.001  10.385      0  0.000
-0.000  0.014  0.000  0.001  8.821      0  0.000
-0.000  0.014  0.000  0.001  8.821      0  0.000
-0.002  0.013  0.000  0.000  7.419      0  0.000
-0.002  0.013  0.000  0.000  7.419      0  0.000
0.001  0.010  -0.000  -0.001  5.164      0  0.000
0.004  0.005  0.001  -0.001  7.215      0  0.000
0.004  0.005  0.001  -0.001  7.215      0  0.000
0.006  0.003  0.001  0.000  9.572      0  0.000
0.006  0.003  0.001  0.000  9.572      0  0.000
-0.000  0.002  0.000  0.001  8.683      0  0.000
-0.000  0.002  0.000  0.001  8.683      0  0.000
-0.003  -0.003  -0.000  -0.000  5.885      0  0.000
-0.003  -0.003  -0.000  -0.000  5.885      0  0.000
-0.009  -0.013  -0.001  -0.001  -0.448      0  0.000
-0.009  -0.013  -0.001  -0.001  -0.448      0  0.000
-0.012  -0.020  -0.001  -0.001  -3.993      0  0.000
-0.012  -0.020  -0.001  -0.001  -3.993      0  0.000
-0.008  -0.017  0.001  -0.000  1.828      0  0.000
-0.002  -0.007  0.000  0.001  2.329      0  0.000
-0.002  0.006  0.000  0.001  2.372      0  0.000
-0.006  0.013  -0.001  0.000  -2.804      0  0.000
-0.008  0.006  -0.000  -0.001  -3.724      0  0.000
-0.001  -0.001  0.001  -0.000  1.226      0  0.000
0.005  0.001  0.000  -0.000  1.940      0  0.000
0.006  0.003  -0.000  -0.001  1.422      0  0.000
0.004  0.003  -0.000  -0.000  -0.673      0  0.000
-0.003  -0.002  -0.001  -0.000  -3.650      0  0.000
-0.003  -0.002  -0.001  -0.000  -3.650      0  0.000
-0.002  -0.006  0.001  0.000  1.871      0  0.000
-0.002  -0.006  0.001  0.000  1.871      0  0.000
0.002  -0.010  -0.000  -0.001  1.246      0  0.000
0.002  -0.004  -0.000  0.000  -0.509      0  0.000
0.009  0.003  0.001  -0.000  6.024      0  0.000
0.009  0.003  0.001  -0.000  6.024      0  0.000
0.004  0.010  0.000  0.000  6.003      0  0.000
0.004  0.010  0.000  0.000  6.003      0  0.000
0.005  0.011  0.001  0.001  9.560      0  0.000
0.005  0.011  0.001  0.001  9.560      0  0.000
0.009  0.012  0.000  0.001  10.378      0  0.000
0.009  0.012  0.000  0.001  10.378      0  0.000
0.009  0.013  0.000  0.001  9.558      0  0.000
0.007  0.006  0.000  -0.000  8.360      0  0.000
0.007  0.006  0.000  -0.000  8.360      0  0.000
-0.001  0.001  -0.001  -0.000  3.633      0  0.000
-0.001  0.001  -0.001  -0.000  3.633      0  0.000
