acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  acc_motor[rad/s2]  actual_Vel[rad/s]
0.555  -0.009  0.577  0.085  0.317  -0.310  2.286  0.000      0
0.555  -0.009  0.577  0.085  0.317  -0.310  2.286  0.000      0
0.545  0.033  0.575  0.111  0.297  -0.240  2.052  0.000      0
0.545  0.033  0.575  0.111  0.297  -0.240  2.052  0.000      0
0.533  0.190  0.572  0.210  0.274  0.015  2.049  0.000      0
0.533  0.190  0.572  0.210  0.274  0.015  2.049  0.000      0
0.500  0.217  0.556  0.228  0.217  0.059  2.079  0.000      0
0.500  0.217  0.556  0.228  0.217  0.059  2.079  0.000      0
0.460  0.291  0.535  0.276  0.150  0.175  2.191  0.000      0
0.460  0.291  0.535  0.276  0.150  0.175  2.191  0.000      0
0.460  0.291  0.535  0.276  0.150  0.175  2.191  0.000      0
0.402  0.456  0.502  0.382  0.055  0.437  2.476  0.000      0
0.402  0.456  0.502  0.382  0.055  0.437  2.476  0.000      0
0.371  0.629  0.486  0.493  0.006  0.708  2.912  0.000      0
0.371  0.629  0.486  0.493  0.006  0.708  2.912  0.000      0
0.312  0.784  0.452  0.595  -0.089  0.948  3.449  0.000      0
0.312  0.784  0.452  0.595  -0.089  0.948  3.449  0.000      0
0.270  0.772  0.428  0.594  -0.156  0.916  3.875  0.000      0
0.270  0.772  0.428  0.594  -0.156  0.916  3.875  0.000      0
0.225  0.727  0.402  0.572  -0.226  0.832  4.173  0.000      0
0.225  0.727  0.402  0.572  -0.226  0.832  4.173  0.000      0
0.187  0.656  0.381  0.534  -0.283  0.709  4.339  0.000      0
0.187  0.656  0.381  0.534  -0.283  0.709  4.339  0.000      0
0.157  0.568  0.363  0.484  -0.328  0.559  4.378  0.000      0
0.157  0.568  0.363  0.484  -0.328  0.559  4.378  0.000      0
0.122  0.486  0.343  0.437  -0.379  0.420  4.320  0.000      0
0.122  0.486  0.343  0.437  -0.379  0.420  4.320  0.000      0
0.105  0.347  0.333  0.354  -0.402  0.192  4.119  0.000      0
0.105  0.347  0.333  0.354  -0.402  0.192  4.119  0.000      0
0.071  0.240  0.313  0.290  -0.451  0.018  3.837  0.000      0
0.071  0.240  0.313  0.290  -0.451  0.018  3.837  0.000      0
0.049  0.228  0.299  0.284  -0.481  -0.001  3.600  0.000      0
0.049  0.228  0.299  0.284  -0.481  -0.001  3.600  0.000      0
0.026  0.306  0.286  0.335  -0.510  0.124  3.505  0.000      0
0.026  0.306  0.286  0.335  -0.510  0.124  3.505  0.000      0
0.026  0.306  0.286  0.335  -0.510  0.124  3.505  0.000      0
0.008  0.264  0.274  0.311  -0.534  0.055  3.385  0.000      0
-0.013  0.244  0.261  0.301  -0.560  0.022  3.268  0.000      0
-0.027  0.141  0.252  0.238  -0.576  -0.143  3.058  0.000      0
-0.027  0.141  0.252  0.238  -0.576  -0.143  3.058  0.000      0
-0.046  0.151  0.240  0.246  -0.598  -0.125  2.903  0.000      0
-0.046  0.151  0.240  0.246  -0.598  -0.125  2.903  0.000      0
-0.062  0.083  0.230  0.205  -0.616  -0.232  2.703  0.000      0
-0.062  0.083  0.230  0.205  -0.616  -0.232  2.703  0.000      0
-0.100  0.174  0.206  0.262  -0.670  -0.083  2.648  0.000      0
-0.100  0.174  0.206  0.262  -0.670  -0.083  2.648  0.000      0
-0.115  0.457  0.195  0.440  -0.685  0.371  2.938  0.000      0
-0.115  0.457  0.195  0.440  -0.685  0.371  2.938  0.000      0
-0.138  0.530  0.180  0.490  -0.713  0.483  3.262  0.000      0
-0.138  0.530  0.180  0.490  -0.713  0.483  3.262  0.000      0
-0.161  0.363  0.165  0.389  -0.740  0.209  3.333  0.000      0
-0.161  0.363  0.165  0.389  -0.740  0.209  3.333  0.000      0
-0.184  0.313  0.149  0.361  -0.767  0.126  3.335  0.000      0
-0.184  0.313  0.149  0.361  -0.767  0.126  3.335  0.000      0
-0.206  0.425  0.134  0.434  -0.793  0.304  3.473  0.000      0
-0.236  0.539  0.114  0.508  -0.830  0.482  3.722  0.000      0
-0.267  0.438  0.092  0.449  -0.870  0.315  3.810  0.000      0
-0.322  0.261  0.056  0.342  -0.946  0.027  3.679  0.000      0
-0.368  0.215  0.024  0.316  -1.008  -0.047  3.522  0.000      0
-0.412  0.179  -0.006  0.295  -1.066  -0.104  3.357  0.000      0
-0.452  -0.051  -0.034  0.153  -1.116  -0.470  2.958  0.000      0
-0.452  -0.051  -0.034  0.153  -1.116  -0.470  2.958  0.000      0
-0.485  -0.218  -0.058  0.048  -1.154  -0.732  2.442  0.000      0
-0.485  -0.218  -0.058  0.048  -1.154  -0.732  2.442  0.000      0
-0.515  0.000  -0.081  0.182  -1.188  -0.373  2.280  0.000      0
-0.515  0.000  -0.081  0.182  -1.188  -0.373  2.280  0.000      0
-0.553  0.053  -0.109  0.216  -1.233  -0.283  2.212  0.000      0
-0.553  0.053  -0.109  0.216  -1.233  -0.283  2.212  0.000      0
-0.590  0.152  -0.136  0.277  -1.276  -0.122  2.272  0.000      0
-0.590  0.152  -0.136  0.277  -1.276  -0.122  2.272  0.000      0
-0.635  0.135  -0.170  0.268  -1.333  -0.148  2.302  0.000      0
-0.635  0.135  -0.170  0.268  -1.333  -0.148  2.302  0.000      0
-0.679  0.219  -0.202  0.322  -1.385  -0.011  2.424  0.000      0
-0.679  0.219  -0.202  0.322  -1.385  -0.011  2.424  0.000      0
-0.705  0.071  -0.224  0.231  -1.410  -0.248  2.352  0.000      0
-0.705  0.071  -0.224  0.231  -1.410  -0.248  2.352  0.000      0
-0.736  -0.016  -0.249  0.177  -1.441  -0.383  2.193  0.000      0
-0.736  -0.016  -0.249  0.177  -1.441  -0.383  2.193  0.000      0
-0.754  0.075  -0.266  0.234  -1.451  -0.233  2.172  0.000      0
-0.754  0.075  -0.266  0.234  -1.451  -0.233  2.172  0.000      0
-0.766  0.242  -0.280  0.339  -1.453  0.037  2.351  0.000      0
-0.766  0.242  -0.280  0.339  -1.453  0.037  2.351  0.000      0
-0.766  0.242  -0.280  0.339  -1.453  0.037  2.351  0.000      0
-0.787  0.296  -0.298  0.375  -1.467  0.124  2.562  0.000      0
-0.787  0.296  -0.298  0.375  -1.467  0.124  2.562  0.000      0
-0.831  0.180  -0.333  0.304  -1.519  -0.065  2.597  0.000      0
-0.831  0.180  -0.333  0.304  -1.519  -0.065  2.597  0.000      0
-0.853  -0.008  -0.353  0.188  -1.535  -0.365  2.407  0.000      0
-0.853  -0.008  -0.353  0.188  -1.535  -0.365  2.407  0.000      0
-0.897  -0.120  -0.387  0.118  -1.585  -0.539  2.124  0.000      0
-0.897  -0.120  -0.387  0.118  -1.585  -0.539  2.124  0.000      0
-0.947  -0.152  -0.425  0.098  -1.644  -0.583  1.857  0.000      0
-0.947  -0.152  -0.425  0.098  -1.644  -0.583  1.857  0.000      0
-0.976  -0.043  -0.451  0.164  -1.670  -0.402  1.767  0.000      0
-0.976  -0.043  -0.451  0.164  -1.670  -0.402  1.767  0.000      0
-1.020  0.009  -0.487  0.196  -1.720  -0.313  1.755  0.000      0
-1.020  0.009  -0.487  0.196  -1.720  -0.313  1.755  0.000      0
-1.060  -0.151  -0.520  0.097  -1.761  -0.565  1.557  0.000      0
-1.060  -0.151  -0.520  0.097  -1.761  -0.565  1.557  0.000      0
-1.079  -0.295  -0.540  0.006  -1.769  -0.788  1.228  0.000      0
-1.079  -0.295  -0.540  0.006  -1.769  -0.788  1.228  0.000      0
-1.105  -0.553  -0.565  -0.158  -1.788  -1.191  0.658  0.000      0
-1.105  -0.553  -0.565  -0.158  -1.788  -1.191  0.658  0.000      0
-1.137  -0.646  -0.594  -0.221  -1.816  -1.324  0.085  0.000      0
-1.137  -0.646  -0.594  -0.221  -1.816  -1.324  0.085  0.000      0
-1.158  -0.425  -0.616  -0.088  -1.827  -0.954  -0.126  0.000      0
-1.158  -0.425  -0.616  -0.088  -1.827  -0.954  -0.126  0.000      0
-1.158  -0.425  -0.616  -0.088  -1.827  -0.954  -0.126  0.000      0
-1.188  -0.336  -0.644  -0.036  -1.851  -0.800  -0.198  0.000      0
-1.188  -0.336  -0.644  -0.036  -1.851  -0.800  -0.198  0.000      0
-1.211  -0.385  -0.668  -0.069  -1.865  -0.867  -0.318  0.000      0
-1.211  -0.385  -0.668  -0.069  -1.865  -0.867  -0.318  0.000      0
-1.235  -0.374  -0.693  -0.065  -1.879  -0.839  -0.407  0.000      0
-1.235  -0.374  -0.693  -0.065  -1.879  -0.839  -0.407  0.000      0
-1.267  -0.408  -0.723  -0.090  -1.906  -0.883  -0.525  0.000      0
-1.267  -0.408  -0.723  -0.090  -1.906  -0.883  -0.525  0.000      0
-1.292  -0.744  -0.748  -0.302  -1.922  -1.408  -1.019  0.000      0
-1.292  -0.744  -0.748  -0.302  -1.922  -1.408  -1.019  0.000      0
-1.312  -1.053  -0.771  -0.502  -1.929  -1.885  -1.787  0.000      0
-1.312  -1.053  -0.771  -0.502  -1.929  -1.885  -1.787  0.000      0
-1.333  -1.156  -0.794  -0.574  -1.937  -2.025  -2.537  0.000      0
-1.333  -1.156  -0.794  -0.574  -1.937  -2.025  -2.537  0.000      0
-1.355  -1.075  -0.819  -0.533  -1.948  -1.869  -3.060  0.000      0
-1.355  -1.075  -0.819  -0.533  -1.948  -1.869  -3.060  0.000      0
-1.361  -0.908  -0.834  -0.437  -1.934  -1.578  -3.300  0.000      0
-1.361  -0.908  -0.834  -0.437  -1.934  -1.578  -3.300  0.000      0
-1.362  -0.880  -0.845  -0.427  -1.910  -1.514  -3.473  0.000      0
-1.362  -0.880  -0.845  -0.427  -1.910  -1.514  -3.473  0.000      0
-1.351  -1.122  -0.849  -0.586  -1.868  -1.882  -3.908  0.000      0
-1.351  -1.122  -0.849  -0.586  -1.868  -1.882  -3.908  0.000      0
-1.341  -1.391  -0.854  -0.763  -1.829  -2.288  -4.586  0.000      0
-1.341  -1.391  -0.854  -0.763  -1.829  -2.288  -4.586  0.000      0
-1.342  -1.480  -0.865  -0.829  -1.806  -2.400  -5.252  0.000      0
-1.337  -1.521  -0.873  -0.867  -1.775  -2.436  -5.856  0.000      0
-1.331  -1.624  -0.880  -0.943  -1.743  -2.570  -6.483  0.000      0
-1.316  -1.631  -0.881  -0.960  -1.696  -2.547  -7.015  0.000      0
-1.305  -1.652  -0.885  -0.987  -1.658  -2.549  -7.490  0.000      0
-1.275  -1.709  -0.876  -1.036  -1.588  -2.608  -7.961  0.000      0
-1.258  -1.798  -0.876  -1.105  -1.541  -2.716  -8.467  0.000      0
-1.258  -1.798  -0.876  -1.105  -1.541  -2.716  -8.467  0.000      0
-1.232  -1.802  -0.870  -1.122  -1.479  -2.689  -8.903  0.000      0
-1.232  -1.802  -0.870  -1.122  -1.479  -2.689  -8.903  0.000      0
-1.200  -1.724  -0.860  -1.087  -1.409  -2.529  -9.187  0.000      0
-1.200  -1.724  -0.860  -1.087  -1.409  -2.529  -9.187  0.000      0
-1.167  -1.699  -0.849  -1.086  -1.339  -2.456  -9.410  0.000      0
-1.167  -1.699  -0.849  -1.086  -1.339  -2.456  -9.410  0.000      0
-1.146  -1.681  -0.845  -1.088  -1.288  -2.396  -9.592  0.000      0
-1.146  -1.681  -0.845  -1.088  -1.288  -2.396  -9.592  0.000      0
-1.137  -1.484  -0.848  -0.979  -1.256  -2.051  -9.534  0.000      0
-1.137  -1.484  -0.848  -0.979  -1.256  -2.051  -9.534  0.000      0
-1.108  -1.303  -0.839  -0.877  -1.194  -1.734  -9.297  0.000      0
-1.108  -1.303  -0.839  -0.877  -1.194  -1.734  -9.297  0.000      0
-1.091  -1.279  -0.837  -0.872  -1.151  -1.673  -9.098  0.000      0
-1.091  -1.279  -0.837  -0.872  -1.151  -1.673  -9.098  0.000      0
-1.075  -1.219  -0.836  -0.845  -1.111  -1.556  -8.889  0.000      0
-1.075  -1.219  -0.836  -0.845  -1.111  -1.556  -8.889  0.000      0
-1.050  -1.070  -0.829  -0.762  -1.057  -1.299  -8.566  0.000      0
-1.050  -1.070  -0.829  -0.762  -1.057  -1.299  -8.566  0.000      0
-1.030  -1.066  -0.825  -0.768  -1.011  -1.275  -8.318  0.000      0
-1.030  -1.066  -0.825  -0.768  -1.011  -1.275  -8.318  0.000      0
-1.022  -1.123  -0.828  -0.812  -0.985  -1.349  -8.203  0.000      0
-1.022  -1.123  -0.828  -0.812  -0.985  -1.349  -8.203  0.000      0
-1.022  -1.123  -0.828  -0.812  -0.985  -1.349  -8.203  0.000      0
-0.999  -1.234  -0.822  -0.891  -0.937  -1.511  -8.257  0.000      0
-0.999  -1.234  -0.822  -0.891  -0.937  -1.511  -8.257  0.000      0
-0.983  -1.427  -0.820  -1.021  -0.899  -1.800  -8.544  0.000      0
-0.983  -1.427  -0.820  -1.021  -0.899  -1.800  -8.544  0.000      0
-0.961  -1.596  -0.814  -1.138  -0.851  -2.047  -8.993  0.000      0
-0.961  -1.596  -0.814  -1.138  -0.851  -2.047  -8.993  0.000      0
-0.933  -1.682  -0.804  -1.205  -0.796  -2.159  -9.476  0.000      0
-0.933  -1.682  -0.804  -1.205  -0.796  -2.159  -9.476  0.000      0
-0.919  -1.713  -0.803  -1.237  -0.764  -2.181  -9.923  0.000      0
-0.919  -1.713  -0.803  -1.237  -0.764  -2.181  -9.923  0.000      0
-0.890  -1.765  -0.792  -1.283  -0.707  -2.236  -10.367  0.000      0
-0.890  -1.765  -0.792  -1.283  -0.707  -2.236  -10.367  0.000      0
-0.877  -1.630  -0.791  -1.213  -0.677  -1.992  -10.591  0.000      0
-0.877  -1.630  -0.791  -1.213  -0.677  -1.992  -10.591  0.000      0
-0.844  -1.402  -0.778  -1.084  -0.615  -1.601  -10.527  0.000      0
-0.844  -1.402  -0.778  -1.084  -0.615  -1.601  -10.527  0.000      0
-0.816  -1.212  -0.767  -0.977  -0.563  -1.277  -10.276  0.000      0
-0.816  -1.212  -0.767  -0.977  -0.563  -1.277  -10.276  0.000      0
-0.774  -1.246  -0.747  -1.007  -0.489  -1.314  -10.130  0.000      0
-0.774  -1.246  -0.747  -1.007  -0.489  -1.314  -10.130  0.000      0
-0.728  -1.357  -0.725  -1.087  -0.410  -1.475  -10.162  0.000      0
-0.728  -1.357  -0.725  -1.087  -0.410  -1.475  -10.162  0.000      0
-0.688  -1.265  -0.706  -1.040  -0.341  -1.310  -10.100  0.000      0
-0.688  -1.265  -0.706  -1.040  -0.341  -1.310  -10.100  0.000      0
-0.688  -1.265  -0.706  -1.040  -0.341  -1.310  -10.100  0.000      0
-0.646  -1.116  -0.685  -0.957  -0.269  -1.054  -9.893  0.000      0
-0.646  -1.116  -0.685  -0.957  -0.269  -1.054  -9.893  0.000      0
-0.602  -1.197  -0.663  -1.016  -0.195  -1.170  -9.839  0.000      0
-0.602  -1.197  -0.663  -1.016  -0.195  -1.170  -9.839  0.000      0
-0.572  -1.461  -0.649  -1.191  -0.145  -1.578  -10.122  0.000      0
-0.572  -1.461  -0.649  -1.191  -0.145  -1.578  -10.122  0.000      0
-0.533  -2.043  -0.629  -1.566  -0.080  -2.488  -11.049  0.000      0
-0.533  -2.043  -0.629  -1.566  -0.080  -2.488  -11.049  0.000      0
-0.489  -2.561  -0.605  -1.907  -0.008  -3.285  -12.426  0.000      0
-0.489  -2.561  -0.605  -1.907  -0.008  -3.285  -12.426  0.000      0
-0.462  -2.680  -0.592  -2.001  0.035  -3.434  -13.705  0.000      0
-0.462  -2.680  -0.592  -2.001  0.035  -3.434  -13.705  0.000      0
-0.421  -2.405  -0.571  -1.851  0.100  -2.950  -14.446  0.000      0
-0.421  -2.405  -0.571  -1.851  0.100  -2.950  -14.446  0.000      0
-0.382  -1.965  -0.550  -1.595  0.161  -2.208  -14.560  0.000      0
-0.382  -1.965  -0.550  -1.595  0.161  -2.208  -14.560  0.000      0
-0.346  -1.434  -0.530  -1.279  0.216  -1.331  -14.059  0.000      0
-0.346  -1.434  -0.530  -1.279  0.216  -1.331  -14.059  0.000      0
-0.305  -0.935  -0.507  -0.979  0.280  -0.514  -13.096  0.000      0
-0.305  -0.935  -0.507  -0.979  0.280  -0.514  -13.096  0.000      0
-0.259  -0.529  -0.481  -0.733  0.349  0.141  -11.865  0.000      0
-0.259  -0.529  -0.481  -0.733  0.349  0.141  -11.865  0.000      0
-0.205  -0.015  -0.449  -0.415  0.432  0.962  -10.287  0.000      0
-0.163  0.555  -0.425  -0.059  0.493  1.862  -8.356  0.000      0
-0.106  0.882  -0.391  0.150  0.577  2.361  -6.421  0.000      0
-0.055  0.930  -0.359  0.187  0.653  2.408  -4.803  0.000      0
-0.009  0.865  -0.331  0.153  0.718  2.272  -3.569  0.000      0
0.047  0.675  -0.296  0.042  0.798  1.940  -2.789  0.000      0
0.105  0.351  -0.259  -0.156  0.881  1.396  -2.533  0.000      0
0.105  0.351  -0.259  -0.156  0.881  1.396  -2.533  0.000      0
0.155  -0.102  -0.228  -0.436  0.949  0.654  -2.849  0.000      0
0.155  -0.102  -0.228  -0.436  0.949  0.654  -2.849  0.000      0
0.216  -0.450  -0.188  -0.654  1.035  0.088  -3.510  0.000      0
0.216  -0.450  -0.188  -0.654  1.035  0.088  -3.510  0.000      0
0.269  -0.524  -0.153  -0.704  1.106  -0.031  -4.129  0.000      0
0.269  -0.524  -0.153  -0.704  1.106  -0.031  -4.129  0.000      0
0.332  -0.341  -0.112  -0.594  1.193  0.262  -4.415  0.000      0
0.332  -0.341  -0.112  -0.594  1.193  0.262  -4.415  0.000      0
0.390  0.121  -0.073  -0.308  1.270  0.998  -4.108  0.000      0
0.390  0.121  -0.073  -0.308  1.270  0.998  -4.108  0.000      0
0.445  0.504  -0.035  -0.068  1.343  1.598  -3.410  0.000      0
0.445  0.504  -0.035  -0.068  1.343  1.598  -3.410  0.000      0
0.504  0.725  0.005  0.075  1.419  1.932  -2.585  0.000      0
0.504  0.725  0.005  0.075  1.419  1.932  -2.585  0.000      0
0.560  0.919  0.044  0.202  1.491  2.217  -1.684  0.000      0
0.560  0.919  0.044  0.202  1.491  2.217  -1.684  0.000      0
0.619  1.010  0.085  0.266  1.566  2.335  -0.842  0.000      0
0.619  1.010  0.085  0.266  1.566  2.335  -0.842  0.000      0
0.663  0.947  0.118  0.235  1.617  2.204  -0.225  0.000      0
0.663  0.947  0.118  0.235  1.617  2.204  -0.225  0.000      0
0.730  0.758  0.165  0.124  1.703  1.872  0.063  0.000      0
0.730  0.758  0.165  0.124  1.703  1.872  0.063  0.000      0
0.775  0.543  0.199  -0.004  1.753  1.504  0.055  0.000      0
0.775  0.543  0.199  -0.004  1.753  1.504  0.055  0.000      0
0.775  0.543  0.199  -0.004  1.753  1.504  0.055  0.000      0
0.833  0.436  0.241  -0.067  1.823  1.315  -0.066  0.000      0
0.833  0.436  0.241  -0.067  1.823  1.315  -0.066  0.000      0
0.875  0.465  0.275  -0.045  1.867  1.343  -0.121  0.000      0
0.875  0.465  0.275  -0.045  1.867  1.343  -0.121  0.000      0
0.927  0.579  0.314  0.030  1.927  1.508  -0.023  0.000      0
0.927  0.579  0.314  0.030  1.927  1.508  -0.023  0.000      0
0.972  0.733  0.350  0.131  1.975  1.736  0.247  0.000      0
0.972  0.733  0.350  0.131  1.975  1.736  0.247  0.000      0
1.007  0.907  0.379  0.245  2.004  1.992  0.677  0.000      0
1.007  0.907  0.379  0.245  2.004  1.992  0.677  0.000      0
1.046  0.931  0.412  0.268  2.042  2.005  1.065  0.000      0
1.046  0.931  0.412  0.268  2.042  2.005  1.065  0.000      0
1.091  0.839  0.448  0.218  2.088  1.833  1.283  0.000      0
1.091  0.839  0.448  0.218  2.088  1.833  1.283  0.000      0
1.119  0.863  0.475  0.239  2.106  1.847  1.499  0.000      0
1.119  0.863  0.475  0.239  2.106  1.847  1.499  0.000      0
1.166  0.910  0.512  0.275  2.153  1.898  1.741  0.000      0
1.166  0.910  0.512  0.275  2.153  1.898  1.741  0.000      0
1.202  0.944  0.544  0.304  2.184  1.929  1.990  0.000      0
1.202  0.944  0.544  0.304  2.184  1.929  1.990  0.000      0
1.157  0.964  0.526  0.324  2.084  1.936  2.225  0.000      0
1.157  0.964  0.526  0.324  2.084  1.936  2.225  0.000      0
1.114  1.061  0.508  0.393  1.988  2.068  2.539  0.000      0
1.114  1.061  0.508  0.393  1.988  2.068  2.539  0.000      0
1.114  1.061  0.508  0.393  1.988  2.068  2.539  0.000      0
1.072  1.187  0.491  0.480  1.895  2.242  2.952  0.000      0
1.072  1.187  0.491  0.480  1.895  2.242  2.952  0.000      0
1.031  1.262  0.474  0.536  1.806  2.334  3.387  0.000      0
1.031  1.262  0.474  0.536  1.806  2.334  3.387  0.000      0
0.992  1.233  0.458  0.528  1.721  2.258  3.718  0.000      0
0.992  1.233  0.458  0.528  1.721  2.258  3.718  0.000      0
1.269  1.184  0.639  0.508  2.141  2.150  3.955  0.000      0
1.269  1.184  0.639  0.508  2.141  2.150  3.955  0.000      0
1.540  1.321  0.818  0.603  2.547  2.342  4.333  0.000      0
1.540  1.321  0.818  0.603  2.547  2.342  4.333  0.000      0
1.576  1.597  0.853  0.785  2.572  2.753  4.978  0.000      0
1.576  1.597  0.853  0.785  2.572  2.753  4.978  0.000      0
1.605  1.828  0.884  0.943  2.586  3.087  5.789  0.000      0
1.605  1.828  0.884  0.943  2.586  3.087  5.789  0.000      0
1.625  1.910  0.910  1.009  2.586  3.180  6.563  0.000      0
1.625  1.910  0.910  1.009  2.586  3.180  6.563  0.000      0
1.652  1.871  0.939  1.000  2.595  3.076  7.166  0.000      0
1.652  1.871  0.939  1.000  2.595  3.076  7.166  0.000      0
1.678  1.798  0.968  0.969  2.603  2.920  7.591  0.000      0
1.678  1.798  0.968  0.969  2.603  2.920  7.591  0.000      0
1.707  1.699  1.000  0.922  2.617  2.725  7.845  0.000      0
1.741  1.650  1.035  0.904  2.638  2.611  8.017  0.000      0
1.762  1.644  1.062  0.913  2.638  2.567  8.173  0.000      0
1.800  1.699  1.100  0.961  2.664  2.623  8.389  0.000      0
1.822  1.745  1.128  1.004  2.666  2.663  8.642  0.000      0
1.850  1.663  1.160  0.967  2.676  2.498  8.776  0.000      0
1.865  1.583  1.185  0.930  2.666  2.338  8.815  0.000      0
1.891  1.633  1.216  0.973  2.673  2.387  8.930  0.000      0
1.891  1.633  1.216  0.973  2.673  2.387  8.930  0.000      0
1.912  1.753  1.244  1.062  2.673  2.550  9.188  0.000      0
1.912  1.753  1.244  1.062  2.673  2.550  9.188  0.000      0
1.912  1.753  1.244  1.062  2.673  2.550  9.188  0.000      0
1.905  1.841  1.255  1.131  2.628  2.657  9.523  0.000      0
1.925  1.898  1.283  1.181  2.626  2.715  9.886  0.000      0
1.925  1.898  1.283  1.181  2.626  2.715  9.886  0.000      0
1.925  1.898  1.283  1.181  2.626  2.715  9.886  0.000      0
1.916  1.923  1.293  1.212  2.578  2.720  10.235  0.000      0
1.916  1.923  1.293  1.212  2.578  2.720  10.235  0.000      0
1.905  1.885  1.301  1.203  2.528  2.624  10.497  0.000      0
1.892  1.795  1.308  1.162  2.474  2.447  10.631  0.000      0
1.797  1.738  1.263  1.141  2.290  2.324  10.694  0.000      0
1.797  1.738  1.263  1.141  2.290  2.324  10.694  0.000      0
1.781  1.741  1.268  1.157  2.235  2.300  10.775  0.000      0
1.781  1.741  1.268  1.157  2.235  2.300  10.775  0.000      0
1.769  1.750  1.275  1.176  2.188  2.284  10.875  0.000      0
