CAC
time[s]  vel_hum[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  T_Sea[N.m]
0.663037  -0.653  0.000  0.000  -0.000
0.664038  -0.648  0.000  0.000  -0.000
0.665038  -0.644  0.000  0.000  -0.000
0.666038  -0.640  0.000  0.000  -0.000
0.667038  -0.635  0.000  0.000  -0.000
0.668038  -0.631  0.000  0.000  -0.000
0.669038  -0.627  0.000  0.000  -0.000
0.670038  -0.623  0.000  0.000  -0.000
0.671038  -0.619  0.000  0.000  -0.000
0.672038  -0.615  0.000  0.000  -0.000
0.673038  -0.611  0.000  0.000  -0.000
0.674038  -0.608  0.000  0.000  -0.000
0.675038  -0.604  0.000  0.000  -0.000
0.676038  -0.601  -0.000  0.000  -0.000
0.677038  -0.597  -0.000  0.000  -0.000
0.678038  -0.594  -0.000  0.000  -0.000
0.679038  -0.590  -0.000  0.000  -0.000
0.680038  -0.587  -0.000  0.000  -0.000
0.681039  -0.584  -0.000  0.000  -0.000
0.682039  -0.581  0.000  0.000  -0.000
0.683039  -0.578  0.000  0.000  -0.000
0.684039  -0.575  0.000  0.000  -0.000
0.685039  -0.572  0.000  0.000  -0.000
0.686039  -0.569  0.000  0.000  -0.000
0.687039  -0.566  0.000  0.000  -0.000
0.688039  -0.563  0.000  0.000  -0.000
0.689039  -0.561  0.000  0.000  -0.000
0.690039  -0.558  0.000  0.000  -0.000
0.691039  -0.555  0.000  0.000  -0.000
0.692039  -0.553  0.000  0.000  -0.000
0.693039  -0.550  0.000  0.000  -0.000
0.694039  -0.548  0.000  0.000  -0.000
0.695039  -0.545  0.000  0.000  -0.000
0.696039  -0.543  0.000  0.000  -0.000
0.697039  -0.540  0.000  0.000  -0.000
0.698039  -0.538  0.000  0.000  -0.000
0.699040  -0.536  -0.000  0.000  -0.000
0.700040  -0.533  -0.000  0.000  -0.000
0.701040  -0.531  -0.000  0.000  -0.000
0.702040  -0.528  -0.000  0.000  -0.000
0.703040  -0.526  -0.000  0.000  -0.000
0.704040  -0.523  -0.000  0.000  -0.000
0.705040  -0.521  -0.000  0.000  -0.000
0.706040  -0.518  -0.000  0.000  -0.000
0.707040  -0.516  -0.000  0.000  -0.000
0.708040  -0.513  -0.000  0.000  -0.000
0.709040  -0.511  -0.000  0.000  -0.000
0.710040  -0.508  -0.000  0.000  -0.000
0.711040  -0.506  -0.000  0.000  -0.000
0.712040  -0.503  -0.000  0.000  -0.000
0.713040  -0.501  -0.000  0.000  -0.000
0.714040  -0.498  -0.000  0.000  -0.000
0.715040  -0.496  -0.000  0.000  -0.000
0.716041  -0.493  -0.000  0.000  -0.000
0.717041  -0.491  -0.000  0.000  -0.000
0.718041  -0.488  -0.000  0.000  -0.000
0.719041  -0.486  -0.000  0.000  -0.000
0.720041  -0.483  0.000  0.000  -0.000
0.721041  -0.481  0.000  0.000  -0.000
0.722041  -0.478  0.000  0.000  -0.000
0.723041  -0.476  0.000  0.000  -0.000
0.724041  -0.474  0.000  0.000  -0.000
0.725041  -0.471  0.000  0.000  -0.000
0.726041  -0.469  0.000  0.000  -0.000
0.727041  -0.467  0.000  0.000  -0.000
0.728041  -0.464  0.000  0.000  -0.000
0.729041  -0.462  0.000  0.000  -0.000
0.730041  -0.460  0.000  0.000  -0.000
0.731041  -0.457  0.000  0.000  -0.000
0.732041  -0.455  -0.000  0.000  -0.000
0.733041  -0.453  -0.000  0.000  -0.000
0.734042  -0.451  -0.000  0.000  -0.000
0.735042  -0.448  -0.000  0.000  -0.000
0.736042  -0.446  -0.000  0.000  -0.000
0.737042  -0.443  -0.000  0.000  -0.000
0.738042  -0.441  -0.000  0.000  -0.000
0.739042  -0.438  -0.000  0.000  -0.000
0.740042  -0.436  -0.000  0.000  -0.000
0.741042  -0.433  -0.000  0.000  -0.000
0.742042  -0.430  -0.000  0.000  -0.000
0.743042  -0.427  0.000  0.000  -0.000
0.744042  -0.424  0.000  0.000  -0.000
0.745042  -0.421  0.000  0.000  -0.000
0.746042  -0.419  0.000  0.000  -0.000
0.747042  -0.416  -0.000  0.000  -0.000
0.748042  -0.413  -0.000  0.000  -0.000
0.749042  -0.410  -0.000  0.000  -0.000
0.750042  -0.407  -0.000  0.000  -0.000
0.751043  -0.404  -0.000  0.000  -0.000
0.752043  -0.401  -0.000  0.000  -0.000
0.753043  -0.399  0.000  0.000  -0.000
0.754043  -0.396  0.000  0.000  -0.000
0.755043  -0.393  0.000  0.000  -0.000
0.756043  -0.391  0.000  0.000  -0.000
0.757043  -0.388  0.000  0.000  -0.000
0.758043  -0.385  0.000  0.000  -0.000
0.759043  -0.383  0.000  0.000  -0.000
0.760043  -0.380  0.000  0.000  -0.000
0.761043  -0.378  -0.000  0.000  -0.000
0.762043  -0.375  -0.000  0.000  -0.000
0.763043  -0.373  -0.000  0.000  -0.000
0.764043  -0.370  -0.000  0.000  -0.000
0.765043  -0.368  -0.000  0.000  -0.000
0.766043  -0.366  -0.000  0.000  -0.000
0.767043  -0.364  0.000  0.000  -0.000
0.768043  -0.361  -0.000  0.000  -0.000
0.769044  -0.359  -0.000  0.000  -0.000
0.770044  -0.357  -0.000  0.000  -0.000
0.771044  -0.355  -0.000  0.000  -0.000
0.772044  -0.353  -0.000  0.000  -0.000
0.773044  -0.350  -0.000  0.000  -0.000
0.774044  -0.348  -0.000  0.000  -0.000
0.775044  -0.346  -0.000  0.000  -0.000
0.776044  -0.344  0.000  0.000  -0.000
0.777044  -0.342  0.000  0.000  -0.000
0.778044  -0.340  0.000  0.000  -0.000
0.779044  -0.338  0.000  0.000  -0.000
0.780044  -0.336  0.000  0.000  -0.000
0.781044  -0.334  0.000  0.000  -0.000
0.782044  -0.332  0.000  0.000  -0.000
0.784044  -0.330  0.000  0.000  -0.000
0.785044  -0.328  0.000  0.000  -0.000
0.786045  -0.326  0.000  0.000  -0.000
0.787045  -0.324  0.000  0.000  -0.000
0.788045  -0.322  0.000  0.000  -0.000
0.789045  -0.320  0.000  0.000  -0.000
0.790045  -0.318  0.000  0.000  -0.000
0.791045  -0.316  -0.000  0.000  -0.000
0.792045  -0.314  -0.000  0.000  -0.000
0.793045  -0.312  -0.000  0.000  -0.000
0.794045  -0.310  -0.000  0.000  -0.000
0.795045  -0.309  -0.000  0.000  -0.000
0.796045  -0.307  -0.000  0.000  -0.000
0.797045  -0.305  -0.000  0.000  -0.000
0.798045  -0.303  -0.000  0.000  -0.000
0.799045  -0.301  0.000  0.000  -0.000
0.800045  -0.299  -0.000  0.000  -0.000
0.802045  -0.298  0.000  0.000  -0.000
0.804046  -0.296  0.000  0.000  -0.000
0.806046  -0.294  0.000  0.000  -0.000
0.809046  -0.292  0.000  0.000  -0.000
0.811046  -0.291  0.000  0.000  -0.000
0.813046  -0.289  0.000  0.000  -0.000
0.814046  -0.287  -0.000  0.000  -0.000
0.816046  -0.285  -0.000  0.000  -0.000
0.817046  -0.284  -0.000  0.000  -0.000
0.818046  -0.282  -0.000  0.000  -0.000
0.819046  -0.280  -0.000  0.000  -0.000
0.821047  -0.279  -0.000  0.000  -0.000
0.822047  -0.277  -0.000  0.000  -0.000
0.823047  -0.275  -0.000  0.000  -0.000
0.824047  -0.274  -0.000  0.000  -0.000
0.825047  -0.272  -0.000  0.000  -0.000
0.826047  -0.271  -0.000  0.000  -0.000
0.827047  -0.269  -0.000  0.000  -0.000
0.829047  -0.267  -0.000  0.000  -0.000
0.830047  -0.266  -0.000  0.000  -0.000
0.831047  -0.264  -0.000  0.000  -0.000
0.832047  -0.263  -0.000  0.000  -0.000
0.833047  -0.261  -0.000  0.000  -0.000
0.834047  -0.260  -0.000  0.000  -0.000
0.835047  -0.258  -0.000  0.000  -0.000
0.836047  -0.257  -0.000  0.000  -0.000
0.837047  -0.255  -0.000  0.000  -0.000
0.838047  -0.254  -0.000  0.000  -0.000
0.839048  -0.252  -0.000  0.000  -0.000
0.840048  -0.251  -0.000  0.000  -0.000
0.841048  -0.250  0.000  0.000  -0.000
0.842048  -0.248  0.000  0.000  -0.000
0.843048  -0.247  0.000  0.000  -0.000
0.844048  -0.245  0.000  0.000  -0.000
0.845048  -0.244  0.000  0.000  -0.000
0.846048  -0.242  0.000  0.000  -0.000
0.847048  -0.241  -0.000  0.000  -0.000
0.848048  -0.240  -0.000  0.000  -0.000
0.849048  -0.238  -0.000  0.000  -0.000
0.850048  -0.237  -0.000  0.000  -0.000
0.851048  -0.235  -0.000  0.000  -0.000
0.852048  -0.234  0.000  0.000  -0.000
0.853048  -0.233  0.000  0.000  -0.000
0.854048  -0.231  0.000  0.000  -0.000
0.855048  -0.230  0.000  0.000  -0.000
0.856049  -0.229  0.000  0.000  -0.000
0.857049  -0.227  0.000  0.000  -0.000
0.858049  -0.226  -0.000  0.000  -0.000
0.859049  -0.225  -0.000  0.000  -0.000
0.860049  -0.223  -0.000  0.000  -0.000
0.861049  -0.222  -0.000  0.000  -0.000
0.862049  -0.221  -0.000  0.000  -0.000
0.863049  -0.220  -0.000  0.000  -0.000
0.864049  -0.218  -0.000  0.000  -0.000
0.865049  -0.217  -0.000  0.000  -0.000
0.866049  -0.216  -0.000  0.000  -0.000
0.867049  -0.215  -0.000  0.000  -0.000
0.868049  -0.214  -0.000  0.000  -0.000
0.869049  -0.212  -0.000  0.000  -0.000
0.870049  -0.211  -0.000  0.000  -0.000
0.871049  -0.210  -0.000  0.000  -0.000
0.872049  -0.209  -0.000  0.000  -0.000
0.873050  -0.208  -0.000  0.000  -0.000
0.874050  -0.206  -0.000  0.000  -0.000
0.875050  -0.205  -0.000  0.000  -0.000
0.876050  -0.204  -0.000  0.000  -0.000
0.877050  -0.203  -0.000  0.000  -0.000
0.878050  -0.202  -0.000  0.000  -0.000
0.879050  -0.201  -0.000  0.000  -0.000
0.880050  -0.199  -0.000  0.000  -0.000
0.881050  -0.198  -0.000  0.000  -0.000
0.882050  -0.197  -0.000  0.000  -0.000
0.883050  -0.196  -0.000  0.000  -0.000
0.884050  -0.195  -0.000  0.000  -0.000
0.885050  -0.194  -0.000  0.000  -0.000
0.886050  -0.193  -0.000  0.000  -0.000
0.887050  -0.192  -0.000  0.000  -0.000
0.888050  -0.191  -0.000  0.000  -0.000
0.889050  -0.190  -0.000  0.000  -0.000
0.890050  -0.188  0.000  0.000  -0.000
0.891051  -0.187  0.000  0.000  -0.000
0.892051  -0.186  0.000  0.000  -0.000
0.893051  -0.185  0.000  0.000  -0.000
0.894051  -0.184  0.000  0.000  -0.000
0.895051  -0.183  0.000  0.000  -0.000
0.896051  -0.182  0.000  0.000  -0.000
0.897051  -0.181  0.000  0.000  -0.000
0.898051  -0.180  0.000  0.000  -0.000
0.899051  -0.179  0.000  0.000  -0.000
0.900051  -0.178  0.000  0.000  -0.000
0.901051  -0.177  0.000  0.000  -0.000
0.902051  -0.176  0.000  0.000  -0.000
0.903051  -0.175  0.000  0.000  -0.000
0.904051  -0.174  0.000  0.000  -0.000
0.905051  -0.173  0.000  0.000  -0.000
0.906051  -0.172  0.000  0.000  -0.000
0.907051  -0.171  -0.000  0.000  -0.000
0.908052  -0.170  -0.000  0.000  -0.000
0.909052  -0.169  -0.000  0.000  -0.000
0.910052  -0.168  -0.000  0.000  -0.000
0.911052  -0.167  -0.000  0.000  -0.000
0.912052  -0.166  -0.000  0.000  -0.000
0.913052  -0.165  -0.000  0.000  -0.000
0.914052  -0.164  -0.000  0.000  -0.000
0.915052  -0.163  -0.000  0.000  -0.000
0.916052  -0.162  -0.000  0.000  -0.000
0.917052  -0.161  -0.000  0.000  -0.000
0.918052  -0.160  0.000  0.000  -0.000
0.919052  -0.159  0.000  0.000  -0.000
0.920052  -0.158  0.000  0.000  -0.000
0.921052  -0.157  0.000  0.000  -0.000
0.922052  -0.157  0.000  0.000  -0.000
0.923052  -0.156  0.000  0.000  -0.000
0.924052  -0.155  0.000  0.000  -0.000
0.925052  -0.154  0.000  0.000  -0.000
0.926053  -0.153  0.000  0.000  -0.000
0.927053  -0.152  0.000  0.000  -0.000
0.928053  -0.151  0.000  0.000  -0.000
0.929053  -0.150  0.000  0.000  -0.000
0.930053  -0.149  0.000  0.000  -0.000
0.931053  -0.148  0.000  0.000  -0.000
0.932053  -0.148  0.000  0.000  -0.000
0.933053  -0.147  0.000  0.000  -0.000
0.934053  -0.146  0.000  0.000  -0.000
0.935053  -0.145  0.000  0.000  -0.000
0.936053  -0.144  0.000  0.000  -0.000
0.937053  -0.143  0.000  0.000  -0.000
0.938053  -0.142  0.000  0.000  -0.000
0.939053  -0.141  -0.000  0.000  -0.000
0.940053  -0.141  -0.000  0.000  -0.000
0.941053  -0.140  -0.000  0.000  -0.000
0.942053  -0.139  -0.000  0.000  -0.000
0.943054  -0.138  -0.000  0.000  -0.000
0.944054  -0.137  -0.000  0.000  -0.000
0.945054  -0.136  -0.000  0.000  -0.000
0.946054  -0.136  -0.000  0.000  -0.000
0.947054  -0.135  -0.000  0.000  -0.000
0.948054  -0.134  -0.000  0.000  -0.000
0.949054  -0.133  -0.000  0.000  -0.000
0.950054  -0.132  0.000  0.000  -0.000
0.951054  -0.131  0.000  0.000  -0.000
0.952054  -0.130  0.000  0.000  -0.000
0.953054  -0.129  0.000  0.000  -0.000
0.954054  -0.128  0.000  0.000  -0.000
0.955054  -0.128  0.000  0.000  -0.000
0.956054  -0.127  0.000  0.000  -0.000
0.957054  -0.126  -0.000  0.000  -0.000
0.958054  -0.125  -0.000  0.000  -0.000
0.959054  -0.124  -0.000  0.000  -0.000
0.960054  -0.123  -0.000  0.000  -0.000
0.961055  -0.122  -0.000  0.000  -0.000
0.962055  -0.121  -0.000  0.000  -0.000
0.963055  -0.120  -0.000  0.000  -0.000
0.964055  -0.120  -0.000  0.000  -0.000
0.965055  -0.119  -0.000  0.000  -0.000
0.968055  -0.118  -0.000  0.000  -0.000
0.970055  -0.117  -0.000  0.000  -0.000
0.971055  -0.116  -0.000  0.000  -0.000
0.972055  -0.115  -0.000  0.000  -0.000
0.973055  -0.114  -0.000  0.000  -0.000
0.974055  -0.113  -0.000  0.000  -0.000
0.975055  -0.112  -0.000  0.000  -0.000
0.976055  -0.111  -0.000  0.000  -0.000
0.977055  -0.111  -0.000  0.000  -0.000
0.978056  -0.110  -0.000  0.000  -0.000
0.979056  -0.109  -0.000  0.000  -0.000
0.980056  -0.108  -0.000  0.000  -0.000
0.981056  -0.107  -0.000  0.000  -0.000
0.982056  -0.106  -0.000  0.000  -0.000
0.983056  -0.105  -0.000  0.000  -0.000
0.984056  -0.104  0.000  0.000  -0.000
0.985056  -0.104  0.000  0.000  -0.000
0.986056  -0.103  0.000  0.000  -0.000
0.988056  -0.102  0.000  0.000  -0.000
0.989056  -0.101  0.000  0.000  -0.000
0.990056  -0.100  0.000  0.000  -0.000
0.991056  -0.099  0.000  0.000  -0.000
0.992056  -0.098  0.000  0.000  -0.000
0.993056  -0.098  0.000  0.000  -0.000
0.994056  -0.097  0.000  0.000  -0.000
0.999057  -0.096  -0.000  0.000  -0.000
1.001057  -0.095  -0.000  0.000  -0.000
1.003057  -0.094  -0.000  0.000  -0.000
1.008057  -0.093  -0.000  0.000  -0.000
1.010057  -0.093  -0.000  0.000  -0.000
1.013058  -0.092  -0.000  0.000  -0.000
1.016058  -0.091  0.000  0.000  -0.000
1.018058  -0.090  0.000  0.000  -0.000
1.020058  -0.089  0.000  0.000  -0.000
1.021058  -0.089  0.000  0.000  -0.000
1.023058  -0.088  0.000  0.000  -0.000
1.024058  -0.087  0.000  0.000  -0.000
1.026058  -0.086  0.000  0.000  -0.000
1.028058  -0.086  0.000  0.000  -0.000
1.030058  -0.085  0.000  0.000  -0.000
1.032059  -0.084  0.000  0.000  -0.000
1.033059  -0.083  0.000  0.000  -0.000
1.034059  -0.083  0.000  0.000  -0.000
1.036059  -0.082  0.000  0.000  -0.000
1.037059  -0.081  0.000  0.000  -0.000
1.039059  -0.081  0.000  0.000  -0.000
1.041059  -0.080  0.000  0.000  -0.000
1.042059  -0.079  0.000  0.000  -0.000
1.043059  -0.078  0.000  0.000  -0.000
1.045059  -0.078  0.000  0.000  -0.000
1.046059  -0.077  0.000  0.000  -0.000
1.047059  -0.076  -0.000  0.000  -0.000
1.048060  -0.076  -0.000  0.000  -0.000
1.050060  -0.075  0.000  0.000  -0.000
1.051060  -0.074  0.000  0.000  -0.000
1.052060  -0.074  0.000  0.000  -0.000
1.053060  -0.073  0.000  0.000  -0.000
1.054060  -0.072  0.000  0.000  -0.000
1.055060  -0.072  0.000  0.000  -0.000
1.056060  -0.071  0.000  0.000  -0.000
1.058060  -0.070  0.000  0.000  -0.000
1.059060  -0.069  0.000  0.000  -0.000
1.061060  -0.069  -0.000  0.000  -0.000
1.063060  -0.068  -0.000  0.000  -0.000
1.064060  -0.068  -0.000  0.000  -0.000
1.065060  -0.067  -0.000  0.000  -0.000
1.067061  -0.066  -0.000  0.000  -0.000
1.069061  -0.066  -0.000  0.000  -0.000
1.071061  -0.065  -0.000  0.000  -0.000
1.072061  -0.065  -0.000  0.000  -0.000
1.073061  -0.064  -0.000  0.000  -0.000
1.074061  -0.063  0.000  0.000  -0.000
1.075061  -0.063  0.000  0.000  -0.000
1.076061  -0.062  0.000  0.000  -0.000
1.077061  -0.062  0.000  0.000  -0.000
1.079061  -0.061  0.000  0.000  -0.000
1.080061  -0.060  0.000  0.000  -0.000
1.081061  -0.060  0.000  0.000  -0.000
1.082061  -0.059  0.000  0.000  -0.000
1.083062  -0.059  0.000  0.000  -0.000
1.084062  -0.058  0.000  0.000  -0.000
1.085062  -0.058  0.000  0.000  -0.000
1.086062  -0.057  0.000  0.000  -0.000
1.087062  -0.057  0.000  0.000  -0.000
1.088062  -0.056  0.000  0.000  -0.000
1.089062  -0.056  0.000  0.000  -0.000
1.090062  -0.055  0.000  0.000  -0.000
1.091062  -0.055  -0.000  0.000  -0.000
1.092062  -0.054  -0.000  0.000  -0.000
1.093062  -0.054  0.000  0.000  -0.000
1.095062  -0.053  0.000  0.000  -0.000
1.096062  -0.053  0.000  0.000  -0.000
1.097062  -0.052  0.000  0.000  -0.000
1.098062  -0.052  0.000  0.000  -0.000
1.099062  -0.051  -0.000  0.000  -0.000
1.100062  -0.051  -0.000  0.000  -0.000
1.101063  -0.051  -0.000  0.000  -0.000
1.102063  -0.050  -0.000  0.000  -0.000
1.103063  -0.050  -0.000  0.000  -0.000
1.104063  -0.049  -0.000  0.000  -0.000
1.105063  -0.049  -0.000  0.000  -0.000
1.106063  -0.048  -0.000  0.000  -0.000
1.107063  -0.048  -0.000  0.000  -0.000
1.108063  -0.048  -0.000  0.000  -0.000
1.109063  -0.047  -0.000  0.000  -0.000
1.110063  -0.047  -0.000  0.000  -0.000
1.111063  -0.046  -0.000  0.000  -0.000
1.112063  -0.046  -0.000  0.000  -0.000
1.113063  -0.045  -0.000  0.000  -0.000
1.114063  -0.045  -0.000  0.000  -0.000
1.115063  -0.044  -0.000  0.000  -0.000
1.116063  -0.044  -0.000  0.000  -0.000
1.117063  -0.044  -0.000  0.000  -0.000
1.118064  -0.043  -0.000  0.000  -0.000
1.119064  -0.043  -0.000  0.000  -0.000
1.120064  -0.042  -0.000  0.000  -0.000
1.121064  -0.042  -0.000  0.000  -0.000
1.122064  -0.042  -0.000  0.000  -0.000
1.123064  -0.041  -0.000  0.000  -0.000
1.124064  -0.041  0.000  0.000  -0.000
1.125064  -0.040  0.000  0.000  -0.000
1.126064  -0.040  -0.000  0.000  -0.000
1.127064  -0.039  -0.000  0.000  -0.000
1.129064  -0.039  -0.000  0.000  -0.000
1.130064  -0.039  -0.000  0.000  -0.000
1.131064  -0.038  -0.000  0.000  -0.000
1.132064  -0.038  -0.000  0.000  -0.000
1.133064  -0.037  -0.000  0.000  -0.000
1.134064  -0.037  -0.000  0.000  -0.000
1.135064  -0.037  -0.000  0.000  -0.000
1.136065  -0.036  -0.000  0.000  -0.000
1.137065  -0.036  -0.000  0.000  -0.000
1.138065  -0.036  -0.000  0.000  -0.000
1.139065  -0.035  -0.000  0.000  -0.000
1.140065  -0.035  -0.000  0.000  -0.000
1.141065  -0.034  -0.000  0.000  -0.000
1.142065  -0.034  -0.000  0.000  -0.000
1.143065  -0.034  -0.000  0.000  -0.000
1.144065  -0.033  -0.000  0.000  -0.000
1.145065  -0.033  -0.000  0.000  -0.000
1.146065  -0.033  -0.000  0.000  -0.000
1.147065  -0.032  0.000  0.000  -0.000
1.148065  -0.032  0.000  0.000  -0.000
1.149065  -0.032  -0.000  0.000  -0.000
1.150065  -0.031  -0.000  0.000  -0.000
1.151065  -0.031  -0.000  0.000  -0.000
1.152065  -0.031  -0.000  0.000  -0.000
1.153066  -0.030  -0.000  0.000  -0.000
1.154066  -0.030  -0.000  0.000  0.000
1.155066  -0.030  -0.000  0.000  0.000
1.156066  -0.029  -0.000  0.000  0.000
1.157066  -0.029  -0.000  0.000  0.000
1.158066  -0.028  -0.000  0.000  0.000
1.159066  -0.028  -0.000  0.000  0.000
1.160066  -0.028  -0.000  0.000  0.000
1.161066  -0.027  0.000  0.000  0.000
1.162066  -0.027  0.000  0.000  0.000
1.163066  -0.027  0.000  0.000  0.000
1.164066  -0.026  0.000  0.000  0.000
1.165066  -0.026  0.000  0.000  0.000
1.166066  -0.026  0.000  0.000  0.000
1.168066  -0.026  0.000  0.000  -0.000
1.169066  -0.025  0.000  0.000  -0.000
1.170066  -0.025  0.000  0.000  -0.000
1.171067  -0.025  0.000  0.000  -0.000
1.172067  -0.024  0.000  0.000  -0.000
1.173067  -0.024  0.000  0.000  -0.000
1.174067  -0.024  0.000  0.000  -0.000
1.175067  -0.024  0.000  0.000  -0.000
1.176067  -0.023  0.000  0.000  -0.000
1.177067  -0.023  0.000  0.000  -0.000
1.179067  -0.023  0.000  0.000  -0.000
1.180067  -0.023  0.000  0.000  -0.000
1.181067  -0.022  0.000  0.000  -0.000
1.182067  -0.022  0.000  0.000  -0.000
1.183067  -0.022  0.000  0.000  -0.000
1.184067  -0.022  0.000  0.000  -0.000
1.185067  -0.022  0.000  0.000  -0.000
1.186067  -0.021  0.000  0.000  -0.000
1.187067  -0.021  -0.000  0.000  -0.000
1.188068  -0.021  -0.000  0.000  -0.000
1.189068  -0.021  -0.000  0.000  -0.000
1.190068  -0.021  -0.000  0.000  -0.000
1.191068  -0.020  -0.000  0.000  -0.000
1.192068  -0.020  -0.000  0.000  -0.000
1.193068  -0.020  -0.000  0.000  -0.000
1.194068  -0.020  -0.000  0.000  -0.000
1.195068  -0.020  -0.000  0.000  -0.000
1.196068  -0.020  -0.000  0.000  -0.000
1.197068  -0.020  -0.000  0.000  -0.000
1.198068  -0.019  -0.000  0.000  -0.000
1.199068  -0.019  -0.000  0.000  -0.000
1.200068  -0.019  -0.000  0.000  -0.000
1.201068  -0.019  0.000  0.000  -0.000
1.202068  -0.019  -0.000  0.000  -0.000
1.203068  -0.019  -0.000  0.000  -0.000
1.204068  -0.019  -0.000  0.000  -0.000
1.205068  -0.019  -0.000  0.000  -0.000
1.206069  -0.019  -0.000  0.000  -0.000
1.208069  -0.019  -0.000  0.000  -0.000
1.209069  -0.019  -0.000  0.000  -0.000
1.210069  -0.018  -0.000  0.000  -0.000
1.211069  -0.018  0.000  0.000  -0.000
1.212069  -0.018  0.000  0.000  -0.000
1.213069  -0.018  0.000  0.000  -0.000
1.214069  -0.018  0.000  0.000  -0.000
1.215069  -0.018  -0.000  0.000  -0.000
1.216069  -0.018  -0.000  0.000  -0.000
1.217069  -0.018  -0.000  0.000  -0.000
1.218069  -0.018  -0.000  0.000  -0.000
1.219069  -0.018  -0.000  0.000  -0.000
1.220069  -0.018  -0.000  0.000  -0.000
1.221069  -0.018  -0.000  0.000  -0.000
1.223070  -0.018  -0.000  0.000  -0.000
1.225070  -0.018  -0.000  0.000  -0.000
1.227070  -0.017  -0.000  0.000  -0.000
1.229070  -0.017  -0.000  0.000  -0.000
1.231070  -0.017  -0.000  0.000  -0.000
1.233070  -0.017  -0.000  0.000  -0.000
1.235070  -0.017  -0.000  0.000  -0.000
1.236070  -0.017  -0.000  0.000  -0.000
1.237070  -0.017  -0.000  0.000  -0.000
1.238070  -0.017  -0.000  0.000  -0.000
1.239070  -0.017  -0.000  0.000  -0.000
1.240070  -0.017  0.000  0.000  -0.000
1.241071  -0.017  0.000  0.000  -0.000
1.242071  -0.017  -0.000  0.000  0.000
1.243071  -0.017  -0.000  0.000  0.000
1.244071  -0.017  -0.000  0.000  0.000
1.245071  -0.017  -0.000  0.000  0.000
1.246071  -0.016  -0.000  0.000  0.000
1.247071  -0.016  -0.000  0.000  0.000
1.248071  -0.016  0.000  0.000  0.000
1.249071  -0.016  0.000  0.000  0.000
1.250071  -0.016  0.000  0.000  0.000
1.251071  -0.016  0.000  0.000  0.000
1.252071  -0.016  0.000  0.000  0.000
1.253071  -0.016  0.000  0.000  0.000
1.254071  -0.016  0.000  0.000  -0.000
1.255071  -0.016  0.000  0.000  -0.000
1.256071  -0.016  0.000  0.000  -0.000
1.257071  -0.016  0.000  0.000  -0.000
1.258072  -0.016  0.000  0.000  -0.000
1.259072  -0.016  0.000  0.000  -0.000
1.260072  -0.016  0.000  0.000  -0.000
1.262072  -0.016  0.000  0.000  -0.000
1.263072  -0.016  0.000  0.000  -0.000
1.264072  -0.016  0.000  0.000  -0.000
1.265072  -0.016  0.000  0.000  -0.000
1.266072  -0.016  0.000  0.000  -0.000
1.267072  -0.016  0.000  0.000  -0.000
1.268072  -0.016  0.000  0.000  -0.000
1.269072  -0.016  -0.000  0.000  -0.000
