acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  exo_Vel[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]  theta_c[rad]  theta_l[rad]
-0.543  -0.002  0.896  -0.000  -9.594  -0.006  -947.847  0.000  0.000  -6.141  -0.642  -0.583
-0.670  -0.004  0.852  -0.001  -9.753  -0.013  -976.089  0.000  0.000  -6.141  -0.642  -0.583
-0.762  0.003  0.818  0.001  -9.798  0.010  -999.947  0.000  0.000  -6.141  -0.642  -0.583
-0.881  -0.004  0.775  -0.001  -9.927  -0.013  -1021.679  0.000  0.000  -6.141  -0.642  -0.583
-0.998  -0.001  0.731  0.000  -10.051  -0.001  -1041.985  0.000  0.000  -6.141  -0.642  -0.583
-1.054  -0.011  0.706  -0.003  -9.970  -0.034  -1056.034  0.000  0.000  -6.141  -0.642  -0.583
-1.067  0.003  0.693  0.002  -9.759  0.013  -1063.072  0.000  0.000  -6.141  -0.642  -0.583
-1.151  -0.012  0.658  -0.003  -9.776  -0.037  -1068.547  0.000  0.000  -6.141  -0.642  -0.583
-1.220  -0.010  0.628  -0.003  -9.748  -0.030  -1072.395  0.000  0.000  -6.141  -0.642  -0.583
-1.306  -0.009  0.591  -0.003  -9.773  -0.027  -1076.086  0.000  0.000  -6.141  -0.642  -0.583
-1.393  -0.002  0.553  -0.000  -9.801  -0.003  -1079.956  0.000  0.000  -6.141  -0.642  -0.583
-1.471  -0.009  0.518  -0.003  -9.799  -0.024  -1082.799  0.000  0.000  -6.141  -0.642  -0.583
-1.502  -0.008  0.496  -0.002  -9.647  -0.022  -1081.686  0.000  0.000  -6.141  -0.642  -0.583
-1.527  0.019  0.476  0.006  -9.482  0.067  -1078.148  0.000  0.000  -6.141  -0.642  -0.583
-1.541  -0.001  0.460  -0.000  -9.283  0.001  -1070.073  0.000  0.000  -6.141  -0.642  -0.583
-1.574  -0.010  0.437  -0.003  -9.151  -0.029  -1060.335  0.000  0.000  -6.141  -0.642  -0.583
-1.561  -0.002  0.429  -0.000  -8.874  -0.001  -1046.658  0.000  0.000  -6.141  -0.642  -0.583
-1.514  -0.003  0.431  -0.001  -8.497  -0.004  -1027.248  0.000  0.000  -6.141  -0.642  -0.583
-1.487  -0.001  0.427  -0.000  -8.192  -0.000  -1004.935  0.000  0.000  -6.141  -0.642  -0.583
-1.465  0.004  0.422  0.001  -7.915  0.018  -981.096  0.000  0.000  -6.141  -0.642  -0.583
-1.482  -0.003  0.405  -0.001  -7.764  -0.005  -958.390  0.000  0.000  -6.141  -0.642  -0.583
-1.506  -0.003  0.386  -0.001  -7.643  -0.004  -937.551  0.000  0.000  -6.141  -0.642  -0.583
-1.595  -0.011  0.346  -0.003  -7.734  -0.030  -922.665  0.000  0.000  -6.141  -0.642  -0.583
-1.649  0.013  0.317  0.004  -7.706  0.046  -911.055  0.000  0.000  -6.141  -0.642  -0.583
-1.709  -0.003  0.284  -0.001  -7.703  -0.005  -901.109  0.000  0.000  -6.141  -0.642  -0.583
-1.758  -0.009  0.256  -0.003  -7.661  -0.026  -891.995  0.000  0.000  -6.141  -0.642  -0.583
-1.797  -0.001  0.229  -0.000  -7.590  0.002  -883.453  0.000  0.000  -6.141  -0.642  -0.583
-1.847  0.011  0.199  0.003  -7.556  0.039  -876.314  0.000  0.000  -6.141  -0.642  -0.583
-1.854  -0.000  0.182  -0.000  -7.384  0.002  -866.336  0.000  0.000  -6.141  -0.642  -0.583
-1.852  -0.022  0.168  -0.007  -7.190  -0.066  -853.223  0.000  0.000  -6.141  -0.642  -0.583
-1.830  0.004  0.160  0.001  -6.934  0.019  -837.980  0.000  0.000  -6.141  -0.642  -0.583
-1.764  -0.008  0.166  -0.003  -6.547  -0.022  -816.643  0.000  0.000  -6.141  -0.642  -0.583
-1.754  0.006  0.155  0.002  -6.347  0.024  -795.631  0.000  0.000  -6.141  -0.642  -0.583
-1.763  -0.010  0.138  -0.003  -6.214  -0.026  -775.280  0.000  0.000  -6.141  -0.642  -0.583
-1.773  -0.002  0.121  -0.001  -6.086  -0.001  -756.435  0.000  0.000  -6.141  -0.642  -0.583
-1.806  0.004  0.097  0.001  -6.036  0.018  -740.483  0.000  0.000  -6.141  -0.642  -0.583
-1.870  0.002  0.062  0.000  -6.085  0.010  -728.755  0.000  0.000  -6.141  -0.642  -0.583
-1.928  -0.004  0.029  -0.001  -6.115  -0.007  -719.892  0.000  0.000  -6.141  -0.642  -0.583
-2.020  0.002  -0.015  0.000  -6.254  0.011  -716.133  0.000  0.000  -6.141  -0.642  -0.583
-2.065  -0.010  -0.045  -0.003  -6.238  -0.028  -712.344  0.000  0.000  -6.141  -0.642  -0.583
-2.129  -0.000  -0.082  -0.000  -6.283  0.004  -710.723  0.000  0.000  -6.141  -0.642  -0.583
-2.167  -0.007  -0.111  -0.002  -6.242  -0.018  -708.265  0.000  0.000  -6.141  -0.642  -0.583
-2.188  -0.001  -0.135  -0.001  -6.151  0.003  -704.495  0.000  0.000  -6.141  -0.642  -0.583
-2.196  -0.001  -0.155  -0.001  -6.020  0.003  -698.557  0.000  0.000  -6.141  -0.642  -0.583
-2.185  0.000  -0.169  -0.000  -5.831  0.007  -689.613  0.000  0.000  -6.141  -0.642  -0.583
-2.180  0.001  -0.185  -0.000  -5.663  0.007  -678.707  0.000  0.000  -6.141  -0.642  -0.583
-2.138  -0.008  -0.189  -0.003  -5.384  -0.019  -663.414  0.000  0.000  -6.141  -0.642  -0.583
-2.104  0.002  -0.196  0.000  -5.139  0.012  -646.059  0.000  0.000  -6.141  -0.642  -0.583
-2.060  0.008  -0.199  0.002  -4.867  0.029  -626.276  0.000  0.000  -6.141  -0.642  -0.583
-2.020  0.006  -0.203  0.002  -4.613  0.024  -604.711  0.000  0.000  -6.141  -0.642  -0.583
-1.965  -0.001  -0.202  -0.001  -4.321  -0.000  -580.625  0.000  0.000  -6.141  -0.642  -0.583
-1.873  0.005  -0.188  0.001  -3.913  0.019  -552.431  0.000  0.000  -6.141  -0.642  -0.583
-1.776  0.002  -0.173  0.000  -3.504  0.010  -520.614  0.000  0.000  -6.141  -0.642  -0.583
-1.689  -0.008  -0.160  -0.003  -3.136  -0.023  -486.520  0.000  0.000  -6.141  -0.642  -0.583
-1.653  0.000  -0.163  -0.000  -2.940  0.004  -455.206  0.000  0.000  -6.141  -0.642  -0.583
-1.643  0.013  -0.173  0.004  -2.832  0.045  -428.222  0.000  0.000  -6.141  -0.642  -0.583
-1.647  -0.002  -0.187  -0.001  -2.775  -0.003  -404.810  0.000  0.000  -6.141  -0.642  -0.583
-1.675  0.005  -0.209  0.001  -2.791  0.020  -386.729  0.000  0.000  -6.141  -0.642  -0.583
-1.704  -0.002  -0.231  -0.001  -2.812  -0.004  -372.484  0.000  0.000  -6.141  -0.642  -0.583
-1.760  -0.002  -0.263  -0.001  -2.921  -0.003  -363.567  0.000  0.000  -6.141  -0.642  -0.583
-1.827  0.002  -0.298  0.000  -3.061  0.009  -359.732  0.000  0.000  -6.141  -0.642  -0.583
-1.868  -0.009  -0.325  -0.003  -3.113  -0.025  -357.467  0.000  0.000  -6.141  -0.642  -0.583
-1.959  -0.003  -0.368  -0.001  -3.323  -0.005  -360.610  0.000  0.000  -6.141  -0.642  -0.583
-2.042  0.000  -0.410  -0.000  -3.505  0.003  -367.319  0.000  0.000  -6.141  -0.642  -0.583
-2.138  0.000  -0.456  -0.000  -3.721  0.003  -377.552  0.000  0.000  -6.141  -0.642  -0.583
-2.224  -0.008  -0.500  -0.003  -3.902  -0.022  -389.512  0.000  0.000  -6.141  -0.642  -0.583
-2.304  0.001  -0.543  -0.000  -4.059  0.005  -402.932  0.000  0.000  -6.141  -0.642  -0.583
-2.395  0.001  -0.590  -0.000  -4.247  0.006  -417.904  0.000  0.000  -6.141  -0.642  -0.583
-2.507  -0.019  -0.644  -0.006  -4.496  -0.058  -434.746  0.000  0.000  -6.141  -0.642  -0.583
-2.610  0.002  -0.696  0.000  -4.711  0.010  -453.841  0.000  0.000  -6.141  -0.642  -0.583
-2.711  -0.004  -0.749  -0.002  -4.913  -0.009  -473.447  0.000  0.000  -6.141  -0.642  -0.583
-2.792  -0.006  -0.796  -0.002  -5.046  -0.015  -492.041  0.000  0.000  -6.141  -0.642  -0.583
-2.829  0.002  -0.830  0.000  -5.033  0.012  -506.940  0.000  0.000  -6.141  -0.642  -0.583
-2.860  -0.005  -0.862  -0.002  -5.005  -0.010  -517.963  0.000  0.000  -6.141  -0.642  -0.583
-2.880  -0.006  -0.891  -0.002  -4.941  -0.013  -525.299  0.000  0.000  -6.141  -0.642  -0.583
-2.871  -0.004  -0.911  -0.002  -4.787  -0.008  -527.781  0.000  0.000  -6.141  -0.642  -0.583
-2.858  -0.003  -0.930  -0.001  -4.621  -0.003  -526.093  0.000  0.000  -6.141  -0.642  -0.583
-2.817  -0.010  -0.940  -0.004  -4.373  -0.027  -518.903  0.000  0.000  -6.141  -0.642  -0.583
-2.748  -0.009  -0.941  -0.004  -4.039  -0.024  -505.681  0.000  0.000  -6.141  -0.642  -0.583
-2.575  0.004  -0.909  0.001  -3.383  0.021  -480.881  0.000  0.000  -6.141  -0.642  -0.583
-2.530  0.004  -0.916  0.001  -3.152  0.020  -455.862  0.000  0.000  -6.141  -0.642  -0.583
-2.366  0.006  -0.885  0.001  -2.545  0.024  -422.278  0.000  0.000  -6.141  -0.642  -0.583
-2.277  -0.002  -0.876  -0.001  -2.198  -0.000  -387.350  0.000  0.000  -6.141  -0.642  -0.583
-2.200  -0.001  -0.870  -0.001  -1.895  0.000  -352.630  0.000  0.000  -6.141  -0.642  -0.583
-2.049  0.004  -0.840  0.001  -1.363  0.019  -313.140  0.000  0.000  -6.141  -0.642  -0.583
-1.984  0.005  -0.836  0.001  -1.119  0.022  -276.124  0.000  0.000  -6.141  -0.642  -0.583
-1.900  0.004  -0.826  0.001  -0.820  0.017  -239.767  0.000  0.000  -6.141  -0.642  -0.583
-1.841  0.006  -0.823  0.001  -0.613  0.023  -206.129  0.000  0.000  -6.141  -0.642  -0.583
-1.833  -0.002  -0.835  -0.001  -0.571  -0.004  -177.990  0.000  0.000  -6.141  -0.642  -0.583
-1.838  -0.010  -0.851  -0.004  -0.571  -0.030  -155.208  0.000  0.000  -6.141  -0.642  -0.583
-1.885  0.011  -0.881  0.003  -0.709  0.039  -140.895  0.000  0.000  -6.141  -0.642  -0.583
-1.946  0.005  -0.915  0.001  -0.886  0.018  -133.187  0.000  0.000  -6.141  -0.642  -0.583
-2.049  -0.002  -0.962  -0.001  -1.191  -0.005  -133.618  0.000  0.000  -6.141  -0.642  -0.583
-2.174  0.005  -1.018  0.001  -1.560  0.018  -142.550  0.000  0.000  -6.141  -0.642  -0.583
-2.371  -0.003  -1.097  -0.002  -2.152  -0.009  -162.692  0.000  0.000  -6.141  -0.642  -0.583
-2.561  -0.002  -1.175  -0.001  -2.706  -0.005  -191.298  0.000  0.000  -6.141  -0.642  -0.583
-2.758  -0.002  -1.257  -0.001  -3.266  -0.005  -226.761  0.000  0.000  -6.141  -0.642  -0.583
-2.551  0.009  -1.215  0.002  -2.519  0.032  -238.723  0.000  0.000  -6.141  -0.642  -0.583
-2.732  -0.011  -1.292  -0.004  -3.035  -0.032  -259.165  0.000  0.000  -6.141  -0.642  -0.583
-2.922  0.007  -1.373  0.002  -3.563  0.024  -288.040  0.000  0.000  -6.141  -0.642  -0.583
-3.110  -0.003  -1.455  -0.001  -4.076  -0.008  -322.290  0.000  0.000  -6.141  -0.642  -0.583
-3.256  0.001  -1.526  -0.000  -4.438  0.005  -357.962  0.000  0.000  -6.141  -0.642  -0.583
-3.394  0.007  -1.595  0.002  -4.766  0.023  -394.066  0.000  0.000  -6.141  -0.642  -0.583
-3.489  -0.009  -1.652  -0.003  -4.948  -0.027  -426.430  0.000  0.000  -6.141  -0.642  -0.583
-3.639  0.007  -1.727  0.002  -5.302  0.023  -460.868  0.000  0.000  -6.141  -0.642  -0.583
-3.755  0.014  -1.792  0.004  -5.537  0.048  -493.951  0.000  0.000  -6.141  -0.642  -0.583
-3.886  -0.016  -1.863  -0.005  -5.814  -0.052  -525.473  0.000  0.000  -6.141  -0.642  -0.583
-3.949  0.008  -1.913  0.002  -5.867  0.027  -552.786  0.000  0.000  -6.141  -0.642  -0.583
-4.041  0.000  -1.974  -0.000  -6.013  0.002  -577.624  0.000  0.000  -6.141  -0.642  -0.583
-4.135  0.006  -2.036  0.002  -6.159  0.021  -600.996  0.000  0.000  -6.141  -0.642  -0.583
-4.213  0.007  -2.093  0.002  -6.251  0.023  -621.777  0.000  0.000  -6.141  -0.642  -0.583
-4.281  -0.000  -2.148  -0.000  -6.308  -0.001  -639.395  0.000  0.000  -6.141  -0.642  -0.583
-4.332  0.014  -2.198  0.004  -6.309  0.043  -654.009  0.000  0.000  -6.141  -0.642  -0.583
-4.309  0.013  -2.226  0.004  -6.074  0.040  -660.365  0.000  0.000  -6.141  -0.642  -0.583
-3.956  -0.016  -2.150  -0.005  -4.790  -0.052  -635.530  0.000  0.000  -6.141  -0.642  -0.583
-3.895  0.005  -2.162  0.001  -4.470  0.014  -609.249  0.000  0.000  -6.141  -0.642  -0.583
-3.783  0.009  -2.158  0.003  -3.997  0.029  -577.792  0.000  0.000  -6.141  -0.642  -0.583
-3.654  -0.002  -2.148  -0.001  -3.483  -0.007  -540.684  0.000  0.000  -6.141  -0.642  -0.583
-3.538  -0.000  -2.142  -0.000  -3.024  -0.003  -500.743  0.000  0.000  -6.141  -0.642  -0.583
-3.432  0.007  -2.137  0.002  -2.607  0.019  -459.717  0.000  0.000  -6.141  -0.642  -0.583
-3.314  -0.003  -2.127  -0.001  -2.163  -0.013  -416.581  0.000  0.000  -6.141  -0.642  -0.583
-3.231  -0.013  -2.128  -0.004  -1.841  -0.044  -374.512  0.000  0.000  -6.141  -0.642  -0.583
-3.145  0.010  -2.127  0.003  -1.518  0.030  -334.479  0.000  0.000  -6.141  -0.642  -0.583
-3.063  0.009  -2.126  0.003  -1.219  0.028  -295.736  0.000  0.000  -6.141  -0.642  -0.583
-2.754  -0.002  -2.054  -0.001  -0.197  -0.009  -241.353  0.000  0.000  -6.141  -0.642  -0.583
-2.647  0.000  -2.043  0.000  0.148  -0.001  -190.224  0.000  0.000  -6.141  -0.642  -0.583
-2.530  0.006  -2.028  0.002  0.519  0.017  -141.234  0.000  0.000  -6.141  -0.642  -0.583
-2.363  0.000  -1.995  -0.000  1.043  -0.002  -90.072  0.000  0.000  -6.141  -0.642  -0.583
-2.175  -0.007  -1.956  -0.002  1.617  -0.024  -36.016  0.000  0.000  -6.141  -0.642  -0.583
-1.968  0.002  -1.908  0.000  2.237  0.003  20.818  0.000  0.000  -6.141  -0.642  -0.583
-1.719  0.003  -1.846  0.001  2.977  0.009  82.818  0.000  0.000  -6.141  -0.642  -0.583
-1.504  0.000  -1.793  0.000  3.588  -0.001  146.241  0.000  0.000  -6.141  -0.642  -0.583
-1.272  0.008  -1.732  0.003  4.241  0.025  211.305  0.000  0.000  -6.141  -0.642  -0.583
-1.065  -0.007  -1.678  -0.002  4.793  -0.026  276.322  0.000  0.000  -6.141  -0.642  -0.583
-0.845  0.000  -1.618  -0.000  5.375  -0.002  341.097  0.000  0.000  -6.141  -0.642  -0.583
-0.636  -0.007  -1.559  -0.002  5.906  -0.023  405.068  0.000  0.000  -6.141  -0.642  -0.583
-0.385  -0.005  -1.486  -0.002  6.559  -0.018  470.829  0.000  0.000  -6.141  -0.642  -0.583
-0.162  0.001  -1.419  0.000  7.103  0.002  535.402  0.000  0.000  -6.141  -0.642  -0.583
0.073  -0.002  -1.347  -0.001  7.675  -0.009  600.014  0.000  0.000  -6.141  -0.642  -0.583
0.311  -0.002  -1.272  -0.001  8.238  -0.008  664.307  0.000  0.000  -6.141  -0.642  -0.583
0.441  -0.021  -1.229  -0.007  8.444  -0.068  721.035  0.000  0.000  -6.141  -0.642  -0.583
0.679  -0.001  -1.151  -0.001  8.990  -0.001  777.889  0.000  0.000  -6.141  -0.642  -0.583
0.939  -0.004  -1.064  -0.001  9.592  -0.010  836.999  0.000  0.000  -6.141  -0.642  -0.583
1.201  0.004  -0.975  0.001  10.182  0.014  897.255  0.000  0.000  -6.141  -0.642  -0.583
1.464  -0.003  -0.883  -0.001  10.764  -0.009  958.777  0.000  0.000  -6.141  -0.642  -0.583
1.776  0.005  -0.774  0.001  11.489  0.017  1023.974  0.000  0.000  -6.141  -0.642  -0.583
2.109  0.009  -0.656  0.003  12.260  0.031  1093.295  0.000  0.000  -6.141  -0.642  -0.583
2.368  -0.010  -0.558  -0.003  12.776  -0.031  1161.019  0.000  0.000  -6.141  -0.642  -0.583
2.664  0.005  -0.447  0.001  13.393  0.016  1228.514  0.000  0.000  -6.141  -0.642  -0.583
2.966  -0.001  -0.331  -0.001  14.017  -0.002  1296.730  0.000  0.000  -6.141  -0.642  -0.583
3.189  -0.002  -0.237  -0.001  14.374  -0.007  1359.363  0.000  0.000  -6.141  -0.642  -0.583
3.464  0.005  -0.126  0.001  14.886  0.016  1420.680  0.000  0.000  -6.141  -0.642  -0.583
3.665  -0.002  -0.035  -0.001  15.146  -0.008  1475.855  0.000  0.000  -6.141  -0.642  -0.583
3.909  -0.002  0.070  -0.001  15.540  -0.007  1528.827  0.000  0.000  -6.141  -0.642  -0.583
4.094  0.004  0.159  0.001  15.734  0.012  1575.343  0.000  0.000  -6.141  -0.642  -0.583
4.263  -0.009  0.245  -0.003  15.871  -0.028  1616.100  0.000  0.000  -6.141  -0.642  -0.583
4.493  0.002  0.351  0.000  16.202  0.007  1655.732  0.000  0.000  -6.141  -0.642  -0.583
4.554  0.016  0.406  0.005  15.982  0.054  1681.944  0.000  0.000  -6.141  -0.642  -0.583
4.649  -0.008  0.472  -0.003  15.876  -0.028  1701.499  0.000  0.000  -6.141  -0.642  -0.583
4.586  0.005  0.490  0.001  15.270  0.015  1703.028  0.000  0.000  -6.141  -0.642  -0.583
4.508  0.006  0.502  0.002  14.628  0.018  1689.798  0.000  0.000  -6.141  -0.642  -0.583
4.456  -0.003  0.522  -0.001  14.088  -0.010  1667.442  0.000  0.000  -6.141  -0.642  -0.583
4.266  0.006  0.498  0.002  13.117  0.018  1627.448  0.000  0.000  -6.141  -0.642  -0.583
3.975  0.014  0.441  0.004  11.853  0.045  1566.763  0.000  0.000  -6.141  -0.642  -0.583
3.770  -0.005  0.409  -0.002  10.892  -0.018  1497.402  0.000  0.000  -6.141  -0.642  -0.583
3.561  -0.008  0.374  -0.003  9.946  -0.027  1420.818  0.000  0.000  -6.141  -0.642  -0.583
3.375  0.013  0.344  0.004  9.095  0.042  1339.682  0.000  0.000  -6.141  -0.642  -0.583
3.232  0.004  0.326  0.001  8.404  0.012  1259.682  0.000  0.000  -6.141  -0.642  -0.583
3.132  -0.003  0.321  -0.001  7.870  -0.012  1184.025  0.000  0.000  -6.141  -0.642  -0.583
3.068  0.004  0.326  0.001  7.463  0.012  1114.160  0.000  0.000  -6.141  -0.642  -0.583
3.051  -0.010  0.345  -0.003  7.219  -0.033  1053.365  0.000  0.000  -6.141  -0.642  -0.583
3.084  0.005  0.380  0.002  7.138  0.016  1002.418  0.000  0.000  -6.141  -0.642  -0.583
3.161  -0.000  0.429  -0.000  7.201  -0.002  963.344  0.000  0.000  -6.141  -0.642  -0.583
3.309  0.006  0.500  0.002  7.492  0.016  938.468  0.000  0.000  -6.141  -0.642  -0.583
3.431  -0.003  0.565  -0.001  7.688  -0.012  923.347  0.000  0.000  -6.141  -0.642  -0.583
3.580  -0.002  0.639  -0.000  7.971  -0.007  917.573  0.000  0.000  -6.141  -0.642  -0.583
3.774  0.005  0.728  0.002  8.388  0.015  922.102  0.000  0.000  -6.141  -0.642  -0.583
4.051  -0.009  0.845  -0.003  9.057  -0.030  941.302  0.000  0.000  -6.141  -0.642  -0.583
4.391  -0.007  0.984  -0.002  9.916  -0.024  975.914  0.000  0.000  -6.141  -0.642  -0.583
4.794  0.020  1.145  0.006  10.950  0.063  1025.849  0.000  0.000  -6.141  -0.642  -0.583
5.225  -0.009  1.317  -0.003  12.048  -0.032  1091.586  0.000  0.000  -6.141  -0.642  -0.583
5.606  -0.003  1.478  -0.001  12.960  -0.011  1164.413  0.000  0.000  -6.141  -0.642  -0.583
6.000  0.014  1.646  0.004  13.889  0.043  1242.928  0.000  0.000  -6.141  -0.642  -0.583
6.380  0.006  1.813  0.002  14.749  0.017  1325.334  0.000  0.000  -6.141  -0.642  -0.583
6.678  -0.000  1.957  0.000  15.327  -0.004  1404.464  0.000  0.000  -6.141  -0.642  -0.583
6.923  0.004  2.087  0.001  15.716  0.011  1476.313  0.000  0.000  -6.141  -0.642  -0.583
7.184  0.004  2.224  0.001  16.151  0.010  1543.572  0.000  0.000  -6.141  -0.642  -0.583
7.377  -0.010  2.342  -0.003  16.353  -0.036  1602.420  0.000  0.000  -6.141  -0.642  -0.583
7.548  0.001  2.455  0.001  16.483  0.002  1651.972  0.000  0.000  -6.141  -0.642  -0.583
7.663  -0.004  2.551  -0.001  16.430  -0.016  1690.625  0.000  0.000  -6.141  -0.642  -0.583
7.788  -0.001  2.651  -0.000  16.407  -0.006  1720.904  0.000  0.000  -6.141  -0.642  -0.583
7.887  -0.001  2.745  -0.000  16.306  -0.005  1742.853  0.000  0.000  -6.141  -0.642  -0.583
7.953  -0.001  2.828  -0.000  16.100  -0.005  1755.807  0.000  0.000  -6.141  -0.642  -0.583
7.987  0.000  2.902  0.000  15.794  -0.001  1759.262  0.000  0.000  -6.141  -0.642  -0.583
7.911  -0.014  2.942  -0.004  15.147  -0.046  1748.003  0.000  0.000  -6.141  -0.642  -0.583
7.858  0.008  2.989  0.002  14.590  0.025  1725.689  0.000  0.000  -6.141  -0.642  -0.583
7.719  -0.006  3.009  -0.002  13.773  -0.021  1690.051  0.000  0.000  -6.141  -0.642  -0.583
7.539  0.005  3.014  0.002  12.845  0.017  1640.274  0.000  0.000  -6.141  -0.642  -0.583
7.385  -0.001  3.026  -0.000  12.021  -0.004  1582.230  0.000  0.000  -6.141  -0.642  -0.583
7.126  0.001  3.004  0.000  10.884  0.001  1510.248  0.000  0.000  -6.141  -0.642  -0.583
6.837  -0.008  2.971  -0.002  9.682  -0.025  1426.002  0.000  0.000  -6.141  -0.642  -0.583
6.562  0.006  2.940  0.002  8.555  0.020  1332.824  0.000  0.000  -6.141  -0.642  -0.583
6.313  0.001  2.915  0.000  7.540  0.002  1235.745  0.000  0.000  -6.141  -0.642  -0.583
6.078  0.002  2.892  0.001  6.593  0.005  1136.844  0.000  0.000  -6.141  -0.642  -0.583
5.790  -0.006  2.850  -0.002  5.503  -0.021  1033.601  0.000  0.000  -6.141  -0.642  -0.583
5.573  0.005  2.829  0.002  4.669  0.017  931.907  0.000  0.000  -6.141  -0.642  -0.583
5.289  -0.006  2.785  -0.002  3.641  -0.021  827.965  0.000  0.000  -6.141  -0.642  -0.583
4.929  -0.000  2.714  -0.000  2.393  -0.002  716.612  0.000  0.000  -6.141  -0.642  -0.583
4.571  -0.001  2.642  -0.000  1.188  -0.002  600.530  0.000  0.000  -6.141  -0.642  -0.583
4.268  0.001  2.584  0.000  0.188  0.003  485.207  0.000  0.000  -6.141  -0.642  -0.583
3.877  0.007  2.496  0.002  -1.067  0.021  364.600  0.000  0.000  -6.141  -0.642  -0.583
3.505  0.002  2.411  0.000  -2.233  0.004  242.192  0.000  0.000  -6.141  -0.642  -0.583
3.165  -0.006  2.332  -0.002  -3.263  -0.022  121.478  0.000  0.000  -6.141  -0.642  -0.583
2.786  -0.001  2.239  -0.000  -4.391  -0.003  -0.584  0.000  0.000  -6.141  -0.642  -0.583
2.467  0.013  2.162  0.004  -5.299  0.043  -119.085  0.000  0.000  -6.141  -0.642  -0.583
2.193  0.000  2.096  0.000  -6.040  -0.001  -229.963  0.000  0.000  -6.141  -0.642  -0.583
1.938  -0.007  2.034  -0.002  -6.703  -0.024  -333.227  0.000  0.000  -6.141  -0.642  -0.583
1.698  0.000  1.975  0.000  -7.299  -0.000  -429.444  0.000  0.000  -6.141  -0.642  -0.583
1.478  0.007  1.919  0.002  -7.816  0.022  -518.250  0.000  0.000  -6.141  -0.642  -0.583
1.296  -0.004  1.874  -0.001  -8.198  -0.013  -597.403  0.000  0.000  -6.141  -0.642  -0.583
1.109  0.007  1.826  0.002  -8.588  0.022  -669.870  0.000  0.000  -6.141  -0.642  -0.583
1.006  -0.007  1.803  -0.002  -8.696  -0.025  -729.681  0.000  0.000  -6.141  -0.642  -0.583
0.861  0.006  1.766  0.002  -8.938  0.018  -783.446  0.000  0.000  -6.141  -0.642  -0.583
0.623  0.007  1.698  0.002  -9.470  0.020  -838.408  0.000  0.000  -6.141  -0.642  -0.583
0.379  -0.002  1.627  -0.000  -10.010  -0.008  -894.183  0.000  0.000  -6.141  -0.642  -0.583
0.161  0.005  1.562  0.002  -10.452  0.015  -948.969  0.000  0.000  -6.141  -0.642  -0.583
-0.056  -0.005  1.495  -0.001  -10.877  -0.018  -1001.964  0.000  0.000  -6.141  -0.642  -0.583
-0.240  0.006  1.437  0.002  -11.187  0.019  -1051.731  0.000  0.000  -6.141  -0.642  -0.583
-0.414  0.000  1.381  0.000  -11.459  -0.000  -1097.418  0.000  0.000  -6.141  -0.642  -0.583
-0.580  -0.003  1.326  -0.001  -11.695  -0.011  -1139.151  0.000  0.000  -6.141  -0.642  -0.583
-0.697  -0.003  1.285  -0.001  -11.771  -0.012  -1174.211  0.000  0.000  -6.141  -0.642  -0.583
-0.861  -0.002  1.228  -0.001  -11.995  -0.008  -1207.354  0.000  0.000  -6.141  -0.642  -0.583
-1.027  -0.002  1.169  -0.001  -12.218  -0.008  -1238.891  0.000  0.000  -6.141  -0.642  -0.583
-1.198  -0.001  1.107  -0.000  -12.453  -0.003  -1269.455  0.000  0.000  -6.141  -0.642  -0.583
-1.453  0.004  1.018  0.001  -12.951  0.011  -1305.274  0.000  0.000  -6.141  -0.642  -0.583
