acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  theta_m[deg]  theta_c[deg]  theta_l[deg]
-0.304  -107374176.000  -0.006  -0.004  -98911.227  0.989  0.988
-0.241  -107374176.000  -0.011  -0.008  -98925.516  0.989  0.988
-0.003  -107374176.000  -0.011  -0.012  -98925.133  0.989  0.988
0.107  -107374176.000  -0.009  -0.013  -98919.406  0.989  0.988
-0.054  -107374176.000  -0.007  -0.013  -98922.813  0.989  0.988
-0.251  -107374176.000  -0.010  -0.011  -98935.250  0.989  0.988
-0.244  -107374176.000  -0.012  -0.012  -98944.859  0.989  0.988
0.073  -107374176.000  -0.016  -0.014  -98936.875  0.989  0.988
0.283  -107374176.000  -0.018  -0.010  -98920.070  0.989  0.988
0.283  -107374176.000  -0.018  -0.010  -98920.070  0.989  0.988
0.591  -107374176.000  -0.017  -0.010  -98891.398  0.989  0.988
0.591  -107374176.000  -0.017  -0.010  -98891.398  0.989  0.988
0.649  -107374176.000  -0.013  -0.011  -98865.625  0.989  0.988
0.649  -107374176.000  -0.013  -0.011  -98865.625  0.989  0.988
0.405  -107374176.000  -0.010  -0.012  -98857.125  0.989  0.988
0.405  -107374176.000  -0.010  -0.012  -98857.125  0.989  0.988
0.134  -107374176.000  -0.008  -0.009  -98863.719  0.989  0.988
0.134  -107374176.000  -0.008  -0.009  -98863.719  0.989  0.988
0.140  -107374176.000  -0.009  -0.006  -98868.703  0.989  0.988
0.144  -107374176.000  -0.009  -0.007  -98872.508  0.989  0.988
0.144  -107374176.000  -0.009  -0.007  -98872.508  0.989  0.988
0.361  -107374176.000  -0.011  -0.004  -98864.797  0.989  0.988
0.361  -107374176.000  -0.011  -0.004  -98864.797  0.989  0.988
0.662  -107374176.000  -0.012  -0.003  -98843.711  0.989  0.988
0.755  -107374176.000  -0.009  -0.003  -98822.266  0.989  0.988
0.755  -107374176.000  -0.009  -0.003  -98822.266  0.989  0.988
0.554  -107374176.000  -0.005  -0.004  -98815.094  0.989  0.988
0.554  -107374176.000  -0.005  -0.004  -98815.094  0.989  0.988
0.176  -107374176.000  0.000  -0.003  -98828.078  0.989  0.988
-0.076  -107374176.000  0.003  -0.002  -98850.922  0.989  0.988
-0.076  -107374176.000  0.003  -0.002  -98850.922  0.989  0.988
-0.068  -107374176.000  0.004  -0.002  -98868.789  0.989  0.988
-0.068  -107374176.000  0.004  -0.002  -98868.789  0.989  0.988
0.123  -107374176.000  0.003  0.003  -98873.594  0.989  0.988
0.123  -107374176.000  0.003  0.003  -98873.594  0.989  0.988
0.436  -107374176.000  0.002  0.006  -98861.953  0.989  0.988
0.436  -107374176.000  0.002  0.006  -98861.953  0.989  0.988
0.694  -107374176.000  0.005  0.007  -98839.898  0.989  0.988
0.694  -107374176.000  0.005  0.007  -98839.898  0.989  0.988
0.650  -107374176.000  0.005  0.010  -98824.438  0.989  0.988
0.386  -107374176.000  0.006  0.010  -98825.117  0.989  0.988
0.152  -107374176.000  0.006  0.010  -98837.273  0.989  0.988
0.045  -107374176.000  0.005  0.008  -98852.289  0.989  0.988
0.139  -107374176.000  0.005  0.009  -98859.602  0.989  0.988
0.222  -107374176.000  0.004  0.012  -98861.352  0.989  0.988
0.208  -107374176.000  0.002  0.009  -98863.430  0.989  0.988
0.072  -107374176.000  0.002  0.008  -98871.836  0.989  0.988
-0.019  -107374176.000  0.002  0.008  -98883.047  0.989  0.988
-0.119  -107374176.000  -0.001  0.008  -98896.938  0.989  0.988
-0.119  -107374176.000  -0.001  0.008  -98896.938  0.989  0.988
-0.107  -107374176.000  -0.001  0.011  -98907.469  0.989  0.988
-0.107  -107374176.000  -0.001  0.011  -98907.469  0.989  0.988
-0.030  -107374176.000  0.001  0.009  -98912.086  0.989  0.988
0.021  -107374176.000  0.002  0.003  -98913.242  0.989  0.988
-0.023  -107374176.000  0.006  0.002  -98916.344  0.989  0.988
-0.023  -107374176.000  0.006  0.002  -98916.344  0.989  0.988
-0.023  -107374176.000  0.006  0.002  -98916.344  0.989  0.988
-0.082  -107374176.000  0.004  0.000  -98921.742  0.989  0.988
-0.082  -107374176.000  0.002  -0.001  -98926.078  0.989  0.988
-0.082  -107374176.000  0.002  -0.001  -98926.078  0.989  0.988
-0.063  -107374176.000  0.002  -0.004  -98928.578  0.989  0.988
-0.063  -107374176.000  0.002  -0.004  -98928.578  0.989  0.988
-0.011  -107374176.000  -0.000  -0.003  -98928.008  0.989  0.988
0.102  -107374176.000  -0.005  -0.006  -98921.977  0.989  0.988
0.102  -107374176.000  -0.005  -0.006  -98921.977  0.989  0.988
0.177  -107374176.000  -0.008  -0.005  -98913.445  0.989  0.988
0.177  -107374176.000  -0.008  -0.005  -98913.445  0.989  0.988
0.128  -107374176.000  -0.004  -0.006  -98909.008  0.989  0.988
0.128  -107374176.000  -0.004  -0.006  -98909.008  0.989  0.988
0.038  -107374176.000  -0.005  -0.010  -98909.930  0.989  0.988
0.038  -107374176.000  -0.005  -0.010  -98909.930  0.989  0.988
0.066  -107374176.000  -0.005  -0.013  -98909.289  0.989  0.988
0.066  -107374176.000  -0.005  -0.013  -98909.289  0.989  0.988
0.104  -107374176.000  -0.009  -0.011  -98906.898  0.989  0.988
0.104  -107374176.000  -0.009  -0.011  -98906.898  0.989  0.988
0.119  -107374176.000  -0.011  -0.007  -98904.266  0.989  0.988
0.128  -107374176.000  -0.013  -0.004  -98901.680  0.989  0.988
0.136  -107374176.000  -0.012  -0.005  -98899.234  0.989  0.988
0.111  -107374176.000  -0.012  -0.009  -98898.516  0.989  0.988
0.017  -107374176.000  -0.013  -0.012  -98902.609  0.989  0.988
-0.018  -107374176.000  -0.014  -0.011  -98907.578  0.989  0.988
0.117  -107374176.000  -0.012  -0.011  -98904.891  0.989  0.988
0.206  -107374176.000  -0.014  -0.013  -98898.344  0.989  0.988
0.139  -107374176.000  -0.012  -0.011  -98896.438  0.989  0.988
0.064  -107374176.000  -0.013  -0.009  -98898.609  0.989  0.988
0.064  -107374176.000  -0.013  -0.009  -98898.609  0.989  0.988
0.191  -107374176.000  -0.013  -0.010  -98894.070  0.989  0.988
0.191  -107374176.000  -0.013  -0.010  -98894.070  0.989  0.988
0.412  -107374176.000  -0.010  -0.010  -98879.516  0.989  0.988
0.559  -107374176.000  -0.008  -0.008  -98860.602  0.989  0.988
0.559  -107374176.000  -0.008  -0.008  -98860.602  0.989  0.988
0.589  -107374176.000  -0.005  -0.005  -98843.984  0.989  0.988
0.589  -107374176.000  -0.005  -0.005  -98843.984  0.989  0.988
0.590  -107374176.000  -0.002  -0.005  -98830.664  0.989  0.988
0.590  -107374176.000  -0.002  -0.005  -98830.664  0.989  0.988
0.581  -107374176.000  -0.002  -0.005  -98820.484  0.989  0.988
0.581  -107374176.000  -0.002  -0.005  -98820.484  0.989  0.988
0.574  -107374176.000  -0.004  -0.003  -98812.680  0.989  0.988
0.574  -107374176.000  -0.004  -0.003  -98812.680  0.989  0.988
0.629  -107374176.000  -0.002  -0.002  -98803.727  0.989  0.988
0.665  -107374176.000  -0.001  -0.001  -98794.766  0.989  0.988
0.621  -107374176.000  -0.003  0.001  -98789.797  0.989  0.988
0.621  -107374176.000  -0.003  0.001  -98789.797  0.989  0.988
0.504  -107374176.000  0.002  0.003  -98791.625  0.989  0.988
0.504  -107374176.000  0.002  0.003  -98791.625  0.989  0.988
0.417  -107374176.000  0.003  0.005  -98797.406  0.989  0.988
0.417  -107374176.000  0.003  0.005  -98797.406  0.989  0.988
0.387  -107374176.000  0.002  0.005  -98803.492  0.989  0.988
0.387  -107374176.000  0.002  0.005  -98803.492  0.989  0.988
0.435  -107374176.000  0.002  0.005  -98805.953  0.989  0.988
0.468  -107374176.000  0.002  0.006  -98806.313  0.989  0.988
0.468  -107374176.000  0.002  0.006  -98806.313  0.989  0.988
0.392  -107374176.000  0.006  0.008  -98810.352  0.989  0.988
0.392  -107374176.000  0.006  0.008  -98810.352  0.989  0.988
0.235  -107374176.000  0.005  0.009  -98821.367  0.989  0.988
0.149  -107374176.000  0.006  0.009  -98834.430  0.989  0.988
0.043  -107374176.000  0.008  0.010  -98850.094  0.989  0.988
0.089  -107374176.000  0.004  0.006  -98860.336  0.989  0.988
0.267  -107374176.000  0.008  0.006  -98859.719  0.989  0.988
0.297  -107374176.000  0.006  0.003  -98857.727  0.989  0.988
0.151  -107374176.000  0.004  0.003  -98863.367  0.989  0.988
0.005  -107374176.000  0.002  0.003  -98875.117  0.989  0.988
-0.034  -107374176.000  0.005  0.003  -98886.414  0.989  0.988
-0.034  -107374176.000  0.005  0.003  -98886.414  0.989  0.988
-0.031  -107374176.000  0.003  0.004  -98895.281  0.989  0.988
-0.095  -107374176.000  0.001  0.003  -98845.273  0.989  0.991
-0.095  -107374176.000  0.001  0.003  -98845.273  0.989  0.991
-0.054  -107374176.000  0.001  0.004  -98803.289  0.989  0.991
-0.054  -107374176.000  0.001  0.004  -98803.289  0.989  0.991
-0.056  -107374176.000  0.000  0.003  -98769.852  0.989  0.991
-0.056  -107374176.000  0.000  0.003  -98769.852  0.989  0.991
-0.097  -107374176.000  0.002  0.003  -98745.133  0.989  0.991
-0.097  -107374176.000  0.002  0.003  -98745.133  0.989  0.991
-0.183  -107374176.000  0.001  -0.003  -98729.633  0.989  0.991
-0.183  -107374176.000  0.001  -0.003  -98729.633  0.989  0.991
-0.181  -107374176.000  -0.003  -0.003  -98717.195  0.989  0.991
-0.181  -107374176.000  -0.006  -0.005  -98707.219  0.989  0.991
-0.160  -107374176.000  -0.005  -0.002  -98698.242  0.989  0.991
-0.160  -107374176.000  -0.005  -0.002  -98698.242  0.989  0.991
-0.196  -107374176.000  -0.006  -0.004  -98692.836  0.989  0.991
-0.196  -107374176.000  -0.006  -0.004  -98692.836  0.989  0.991
-0.268  -107374176.000  -0.005  -0.005  -98692.094  0.990  0.991
-0.268  -107374176.000  -0.005  -0.005  -98692.094  0.990  0.991
-0.229  -107374176.000  -0.004  -0.007  -98689.539  0.990  0.991
-0.229  -107374176.000  -0.004  -0.007  -98689.539  0.990  0.991
-0.163  -107374176.000  -0.005  -0.007  -98684.250  0.990  0.991
-0.119  -107374176.000  -0.006  -0.004  -98677.859  0.990  0.991
-0.119  -107374176.000  -0.006  -0.004  -98677.859  0.990  0.991
-0.032  -107374176.000  -0.005  -0.005  -98668.430  0.990  0.991
-0.032  -107374176.000  -0.005  -0.005  -98668.430  0.990  0.991
0.115  -107374176.000  -0.006  -0.007  -98653.633  0.990  0.991
0.115  -107374176.000  -0.006  -0.007  -98653.633  0.990  0.991
0.192  -107374176.000  -0.008  -0.008  -98637.977  0.990  0.991
0.215  -107374176.000  -0.009  -0.006  -98624.336  0.990  0.991
0.269  -107374176.000  -0.006  -0.009  -98610.758  0.991  0.991
0.315  -107374176.000  -0.004  -0.007  -98597.609  0.991  0.991
0.336  -107374176.000  -0.004  -0.006  -98586.070  0.991  0.991
0.301  -107374176.000  -0.006  -0.006  -98578.578  0.991  0.991
0.209  -107374176.000  -0.005  -0.003  -98577.164  0.991  0.991
0.236  -107374176.000  -0.004  -0.000  -98574.680  0.991  0.991
0.254  -107374176.000  -0.003  -0.000  -98571.797  0.991  0.991
0.276  -107374176.000  -0.004  -0.002  -98568.422  0.991  0.991
0.276  -107374176.000  -0.004  -0.002  -98568.422  0.991  0.991
0.203  -107374176.000  -0.003  -0.002  -98569.359  0.991  0.991
0.203  -107374176.000  -0.003  -0.002  -98569.359  0.991  0.991
0.154  -107374176.000  -0.003  -0.001  -98572.523  0.991  0.991
0.154  -107374176.000  -0.003  -0.001  -98572.523  0.991  0.991
0.112  -107374176.000  -0.001  -0.002  -98577.141  0.991  0.991
0.112  -107374176.000  -0.001  -0.002  -98577.141  0.991  0.991
0.025  -107374176.000  -0.001  -0.001  -98585.125  0.991  0.991
-0.043  -107374176.000  -0.003  -0.001  -98594.867  0.991  0.991
-0.043  -107374176.000  -0.003  -0.001  -98594.867  0.991  0.991
-0.088  -107374176.000  -0.005  -0.002  -98604.891  0.991  0.991
-0.088  -107374176.000  -0.005  -0.002  -98604.891  0.991  0.991
-0.099  -107374176.000  -0.004  -0.004  -98613.438  0.991  0.991
-0.099  -107374176.000  -0.004  -0.004  -98613.438  0.991  0.991
-0.008  -107374176.000  -0.004  -0.004  -98615.766  0.991  0.991
0.013  -107374176.000  -0.005  -0.004  -98616.586  0.991  0.991
0.013  -107374176.000  -0.005  -0.004  -98616.586  0.991  0.991
0.037  -107374176.000  -0.001  -0.005  -98616.023  0.991  0.991
0.103  -107374176.000  -0.002  -0.007  -98612.336  0.991  0.991
0.146  -107374176.000  -0.003  -0.005  -98607.234  0.991  0.991
0.155  -107374176.000  -0.005  -0.004  -98602.727  0.991  0.991
0.155  -107374176.000  -0.005  -0.004  -98602.727  0.991  0.991
0.102  -107374176.000  -0.003  -0.005  -98601.750  0.991  0.991
0.102  -107374176.000  -0.003  -0.005  -98601.750  0.991  0.991
0.038  -107374176.000  -0.005  -0.006  -98604.156  0.991  0.991
0.038  -107374176.000  -0.005  -0.006  -98604.156  0.991  0.991
0.073  -107374176.000  -0.005  -0.004  -98604.352  0.991  0.991
0.106  -107374176.000  -0.006  -0.005  -98602.844  0.991  0.991
0.128  -107374176.000  -0.004  -0.003  -98600.547  0.991  0.991
0.153  -107374176.000  -0.003  -0.002  -98597.477  0.991  0.991
0.150  -107374176.000  -0.001  -0.004  -98595.172  0.991  0.991
0.040  -107374176.000  -0.004  -0.008  -98598.766  0.991  0.991
0.025  -107374176.000  -0.004  -0.006  -98602.375  0.991  0.991
0.015  -107374176.000  -0.005  -0.003  -98605.758  0.991  0.991
0.029  -107374176.000  -0.008  -0.006  -98607.805  0.991  0.991
0.029  -107374176.000  -0.008  -0.006  -98607.805  0.991  0.991
0.036  -107374176.000  -0.011  -0.008  -98609.055  0.991  0.991
0.072  -107374176.000  -0.009  -0.010  -98608.281  0.991  0.991
0.072  -107374176.000  -0.009  -0.010  -98608.281  0.991  0.991
0.154  -107374176.000  -0.009  -0.008  -98603.609  0.991  0.991
0.154  -107374176.000  -0.009  -0.008  -98603.609  0.991  0.991
0.154  -107374176.000  -0.009  -0.008  -98603.609  0.991  0.991
0.229  -107374176.000  -0.005  -0.004  -98596.164  0.991  0.991
0.279  -107374176.000  -0.003  -0.006  -98587.742  0.991  0.991
0.283  -107374176.000  -0.001  -0.003  -98580.820  0.991  0.991
0.283  -107374176.000  -0.001  -0.003  -98580.820  0.991  0.991
0.305  -107374176.000  -0.001  0.001  -98574.188  0.991  0.991
0.305  -107374176.000  -0.001  0.001  -98574.188  0.991  0.991
0.310  -107374176.000  0.001  0.003  -98568.633  0.991  0.991
0.310  -107374176.000  0.001  0.003  -98568.633  0.991  0.991
0.226  -107374176.000  0.002  -0.001  -98568.391  0.991  0.991
0.226  -107374176.000  0.002  -0.001  -98568.391  0.991  0.991
0.179  -107374176.000  0.002  -0.002  -98570.492  0.991  0.991
0.148  -107374176.000  0.002  -0.002  -98573.703  0.991  0.991
0.010  -107374176.000  -0.001  -0.003  -98583.117  0.991  0.991
0.010  -107374176.000  -0.001  -0.003  -98583.117  0.991  0.991
-0.112  -107374176.000  -0.004  -0.004  -98596.680  0.991  0.991
-0.112  -107374176.000  -0.004  -0.004  -98596.680  0.991  0.991
-0.066  -107374176.000  -0.003  -0.005  -98605.219  0.991  0.991
-0.066  -107374176.000  -0.003  -0.005  -98605.219  0.991  0.991
0.053  -107374176.000  -0.004  -0.005  -98606.172  0.991  0.991
0.053  -107374176.000  -0.004  -0.005  -98606.172  0.991  0.991
0.123  -107374176.000  -0.002  -0.004  -98603.484  0.991  0.991
0.110  -107374176.000  -0.004  -0.003  -98601.961  0.991  0.991
0.160  -107374176.000  -0.004  -0.004  -98598.250  0.991  0.991
0.243  -107374176.000  -0.004  -0.002  -98591.211  0.991  0.991
0.210  -107374176.000  -0.003  -0.002  -98587.211  0.991  0.991
0.208  -107374176.000  -0.001  -0.002  -98584.125  0.991  0.991
0.216  -107374176.000  -0.002  -0.001  -98581.258  0.991  0.991
0.221  -107374176.000  -0.003  -0.005  -98578.703  0.991  0.991
0.107  -107374176.000  -0.002  -0.005  -98582.297  0.991  0.991
0.107  -107374176.000  -0.002  -0.005  -98582.297  0.991  0.991
-0.067  -107374176.000  -0.006  -0.003  -98593.773  0.991  0.991
-0.125  -107374176.000  -0.009  -0.002  -98605.813  0.991  0.991
-0.125  -107374176.000  -0.009  -0.002  -98605.813  0.991  0.991
-0.104  -107374176.000  -0.009  -0.006  -98614.383  0.991  0.991
-0.104  -107374176.000  -0.009  -0.006  -98614.383  0.991  0.991
-0.104  -107374176.000  -0.009  -0.006  -98614.383  0.991  0.991
-0.188  -107374176.000  -0.010  -0.005  -98625.414  0.991  0.991
-0.244  -107374176.000  -0.010  -0.004  -98637.008  0.991  0.991
-0.300  -107374176.000  -0.008  -0.007  -98649.063  0.991  0.991
-0.300  -107374176.000  -0.008  -0.007  -98649.063  0.991  0.991
-0.192  -107374176.000  -0.010  -0.007  -98653.313  0.991  0.991
-0.192  -107374176.000  -0.010  -0.007  -98653.313  0.991  0.991
-0.031  -107374176.000  -0.011  -0.007  -98648.758  0.991  0.991
-0.031  -107374176.000  -0.011  -0.007  -98648.758  0.991  0.991
0.027  -107374176.000  -0.010  -0.008  -98642.273  0.991  0.991
0.027  -107374176.000  -0.010  -0.008  -98642.273  0.991  0.991
0.105  -107374176.000  -0.008  -0.008  -98633.211  0.991  0.991
0.157  -107374176.000  -0.007  -0.007  -98623.391  0.991  0.991
0.221  -107374176.000  -0.010  -0.006  -98612.398  0.991  0.991
0.221  -107374176.000  -0.010  -0.006  -98612.398  0.991  0.991
0.215  -107374176.000  -0.008  -0.007  -98603.906  0.991  0.991
0.215  -107374176.000  -0.008  -0.007  -98603.906  0.991  0.991
0.054  -107374176.000  -0.009  -0.008  -98605.086  0.991  0.991
0.054  -107374176.000  -0.009  -0.008  -98605.086  0.991  0.991
-0.014  -107374176.000  -0.007  -0.009  -98609.375  0.991  0.991
-0.014  -107374176.000  -0.007  -0.009  -98609.375  0.991  0.991
0.097  -107374176.000  -0.009  -0.010  -98607.320  0.991  0.991
0.171  -107374176.000  -0.009  -0.007  -98602.023  0.991  0.991
0.171  -107374176.000  -0.009  -0.007  -98602.023  0.991  0.991
0.230  -107374176.000  -0.008  -0.002  -98594.844  0.991  0.991
0.270  -107374176.000  -0.005  -0.003  -98587.156  0.991  0.991
0.277  -107374176.000  -0.005  -0.003  -98580.672  0.991  0.991
0.359  -107374176.000  -0.006  -0.003  -98571.406  0.991  0.991
0.375  -107374176.000  -0.006  -0.003  -98563.203  0.991  0.991
0.366  -107374176.000  -0.004  -0.001  -98557.094  0.991  0.991
0.351  -107374176.000  -0.003  0.000  -98552.977  0.991  0.991
0.272  -107374176.000  -0.001  0.001  -98553.586  0.991  0.991
0.272  -107374176.000  -0.001  0.001  -98553.586  0.991  0.991
0.131  -107374176.000  -0.002  0.001  -98561.023  0.991  0.991
0.131  -107374176.000  -0.002  0.001  -98561.023  0.991  0.991
-0.002  -107374176.000  -0.005  0.002  -98573.555  0.991  0.991
-0.031  -107374176.000  -0.007  0.003  -98585.039  0.991  0.991
-0.051  -107374176.000  -0.008  -0.002  -98595.203  0.991  0.991
-0.051  -107374176.000  -0.008  -0.002  -98595.203  0.991  0.991
-0.124  -107374176.000  -0.006  -0.004  -98606.906  0.991  0.991
-0.124  -107374176.000  -0.006  -0.004  -98606.906  0.991  0.991
-0.124  -107374176.000  -0.006  -0.004  -98606.906  0.991  0.991
-0.191  -107374176.000  -0.007  -0.005  -98619.586  0.991  0.991
-0.148  -107374176.000  -0.007  -0.005  -98627.602  0.991  0.991
-0.148  -107374176.000  -0.007  -0.005  -98627.602  0.991  0.991
-0.158  -107374176.000  -0.008  -0.004  -98634.508  0.991  0.991
-0.158  -107374176.000  -0.008  -0.004  -98634.508  0.991  0.991
-0.185  -107374176.000  -0.007  -0.003  -98641.352  0.991  0.991
-0.203  -107374176.000  -0.006  -0.008  -98647.703  0.991  0.991
-0.203  -107374176.000  -0.006  -0.008  -98647.703  0.991  0.991
-0.264  -107374176.000  -0.012  -0.011  -98655.789  0.991  0.991
-0.264  -107374176.000  -0.012  -0.011  -98655.789  0.991  0.991
-0.168  -107374176.000  -0.014  -0.010  -98657.539  0.991  0.991
-0.168  -107374176.000  -0.014  -0.010  -98657.539  0.991  0.991
-0.084  -107374176.000  -0.013  -0.010  -98654.758  0.991  0.991
-0.084  -107374176.000  -0.013  -0.010  -98654.758  0.991  0.991
-0.009  -107374176.000  -0.011  -0.010  -98648.813  0.991  0.991
-0.009  -107374176.000  -0.011  -0.010  -98648.813  0.991  0.991
0.081  -107374176.000  -0.014  -0.009  -98639.625  0.991  0.991
0.141  -107374176.000  -0.016  -0.008  -98629.328  0.991  0.991
0.199  -107374176.000  -0.014  -0.010  -98618.211  0.991  0.991
0.199  -107374176.000  -0.014  -0.010  -98618.211  0.991  0.991
0.210  -107374176.000  -0.011  -0.011  -98608.781  0.991  0.991
0.227  -107374176.000  -0.009  -0.012  -98600.430  0.991  0.991
