CAdmittanceControl [2020-12-19-19-35-19]
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  InvDyn[N.m]  AccBsd[N.m]  vel_motor[rad / s]
3.838219  -0.000  0.004  -0.018  0.000  -0.000  -0.000  0.666
3.839219  -0.000  0.004  -0.018  0.000  -0.000  -0.000  0.639
3.840219  -0.000  0.004  -0.018  0.000  -0.000  -0.000  0.616
3.841219  -0.000  0.004  -0.018  0.000  -0.000  -0.000  0.596
3.842219  -0.000  0.004  -0.018  0.000  -0.000  -0.000  0.578
3.843219  0.000  0.004  -0.019  0.000  -0.000  0.000  0.579
3.844219  0.000  0.004  -0.019  0.000  -0.000  0.000  0.579
3.845219  0.000  0.004  -0.019  0.000  -0.000  0.000  0.579
3.846220  0.000  0.004  -0.019  0.000  -0.000  0.000  0.580
3.847220  0.000  0.004  -0.019  0.000  -0.000  0.000  0.580
3.848220  0.000  0.004  -0.022  0.000  -0.000  0.000  0.586
3.849220  0.000  0.004  -0.022  0.000  -0.000  0.000  0.592
3.850220  0.000  0.004  -0.022  0.000  -0.000  0.000  0.596
3.851220  0.000  0.004  -0.022  0.000  -0.000  0.000  0.601
3.852220  0.000  0.004  -0.022  0.000  -0.000  0.000  0.604
3.853220  -0.000  0.004  -0.017  0.000  -0.000  -0.000  0.561
3.854220  -0.000  0.003  -0.017  0.000  -0.000  -0.000  0.524
3.855220  -0.000  0.003  -0.017  0.000  -0.000  -0.000  0.491
3.856220  -0.000  0.003  -0.017  0.000  -0.000  -0.000  0.463
3.857220  -0.000  0.003  -0.017  0.000  -0.000  -0.000  0.439
3.858220  0.000  0.003  -0.019  0.000  -0.000  0.000  0.477
3.859220  0.000  0.003  -0.019  0.000  -0.000  0.000  0.510
3.860220  0.000  0.004  -0.019  0.000  -0.000  0.000  0.539
3.861220  0.000  0.004  -0.019  0.000  -0.000  0.000  0.565
3.862220  0.000  0.004  -0.019  0.000  -0.000  0.000  0.586
3.863221  -0.000  0.004  -0.024  0.000  -0.000  -0.000  0.545
3.864221  -0.000  0.003  -0.024  0.000  -0.000  -0.000  0.509
3.865221  -0.000  0.003  -0.024  0.000  -0.000  -0.000  0.478
3.866221  -0.000  0.003  -0.024  0.000  -0.000  -0.000  0.451
3.867221  -0.000  0.003  -0.024  0.000  -0.000  -0.000  0.427
3.868221  0.000  0.003  -0.017  0.000  -0.000  0.000  0.444
3.869221  0.000  0.003  -0.017  0.000  -0.000  0.000  0.459
3.870221  0.000  0.003  -0.017  0.000  -0.000  0.000  0.472
3.871221  0.000  0.003  -0.017  0.000  -0.000  0.000  0.484
3.872221  0.000  0.003  -0.017  0.000  -0.000  0.000  0.494
3.873221  0.000  0.003  -0.022  0.000  -0.000  0.000  0.498
3.874221  0.000  0.003  -0.022  0.000  -0.000  0.000  0.501
3.875221  0.000  0.003  -0.022  0.000  -0.000  0.000  0.504
3.876221  0.000  0.003  -0.022  0.000  -0.000  0.000  0.507
3.877221  0.000  0.003  -0.022  0.000  -0.000  0.000  0.509
3.878221  0.000  0.004  -0.020  0.000  -0.000  0.000  0.587
3.879221  0.000  0.004  -0.020  0.000  -0.000  0.000  0.655
3.880221  0.000  0.005  -0.020  0.000  -0.000  0.000  0.714
3.881222  0.000  0.005  -0.020  0.000  -0.000  0.000  0.766
3.882222  0.000  0.005  -0.020  0.000  -0.000  0.000  0.810
3.883222  -0.000  0.005  -0.020  0.000  -0.000  -0.000  0.786
3.884222  -0.000  0.005  -0.020  0.000  -0.000  -0.000  0.766
3.885222  -0.000  0.005  -0.020  0.000  -0.000  -0.000  0.747
3.886222  -0.000  0.005  -0.020  0.000  -0.000  -0.000  0.732
3.887222  -0.000  0.005  -0.020  0.000  -0.000  -0.000  0.718
3.888222  0.000  0.005  -0.020  0.000  -0.000  0.000  0.744
3.889222  0.000  0.005  -0.020  0.000  -0.000  0.000  0.767
3.890222  0.000  0.005  -0.020  0.000  -0.000  0.000  0.786
3.891222  0.000  0.005  -0.020  0.000  -0.000  0.000  0.803
3.892222  0.000  0.005  -0.020  0.000  -0.000  0.000  0.818
3.893222  0.000  0.006  -0.020  0.000  -0.000  0.000  0.831
3.894222  0.000  0.006  -0.020  0.000  -0.000  0.000  0.883
3.895222  0.000  0.006  -0.020  0.000  -0.000  0.000  0.929
3.896222  0.000  0.006  -0.020  0.000  -0.000  0.000  0.969
3.897222  0.000  0.007  -0.020  0.000  -0.000  0.000  1.004
3.898223  0.000  0.007  -0.020  0.000  -0.000  0.000  1.034
3.899223  0.000  0.007  -0.019  0.000  -0.000  0.000  1.054
3.900223  0.000  0.007  -0.019  0.000  -0.000  0.000  1.072
3.901223  0.000  0.007  -0.019  0.000  -0.000  0.000  1.088
3.902223  0.000  0.007  -0.019  0.000  -0.000  0.000  1.102
3.903223  0.000  0.007  -0.019  0.000  -0.000  0.000  1.114
3.904223  -0.000  0.007  -0.021  0.000  -0.000  -0.000  1.047
3.905223  -0.000  0.007  -0.021  0.000  -0.000  -0.000  0.989
3.906223  -0.000  0.006  -0.021  0.000  -0.000  -0.000  0.939
3.907223  -0.000  0.006  -0.021  0.000  -0.000  -0.000  0.895
3.908223  -0.000  0.006  -0.021  0.000  -0.000  -0.000  0.857
3.909223  0.000  0.006  -0.018  0.000  -0.000  0.000  0.893
3.910223  0.000  0.006  -0.018  0.000  -0.000  0.000  0.924
3.911223  0.000  0.006  -0.018  0.000  -0.000  0.000  0.950
3.912223  0.000  0.006  -0.018  0.000  -0.000  0.000  0.974
3.913223  0.000  0.007  -0.018  0.000  -0.000  0.000  0.994
3.914223  -0.000  0.006  -0.022  0.000  -0.000  -0.000  0.965
3.915223  -0.000  0.006  -0.022  0.000  -0.000  -0.000  0.940
3.916224  -0.000  0.006  -0.022  0.000  -0.000  -0.000  0.918
3.917224  -0.000  0.006  -0.022  0.000  -0.000  -0.000  0.899
3.918224  -0.000  0.006  -0.022  0.000  -0.000  -0.000  0.882
3.919224  -0.000  0.006  -0.019  0.000  -0.000  -0.000  0.868
3.920224  -0.000  0.006  -0.019  0.000  -0.000  -0.000  0.855
3.921224  -0.000  0.006  -0.019  0.000  -0.000  -0.000  0.844
3.922224  -0.000  0.006  -0.019  0.000  -0.000  -0.000  0.835
3.923224  -0.000  0.006  -0.019  0.000  -0.000  -0.000  0.826
3.924224  0.000  0.006  -0.018  0.000  -0.000  0.000  0.861
3.925224  0.000  0.006  -0.018  0.000  -0.000  0.000  0.891
3.926224  0.000  0.006  -0.018  0.000  -0.000  0.000  0.916
3.927224  0.000  0.006  -0.018  0.000  -0.000  0.000  0.939
3.928224  0.000  0.006  -0.018  0.000  -0.000  0.000  0.959
3.929224  0.000  0.007  -0.018  0.000  -0.000  0.000  0.995
3.930224  0.000  0.007  -0.018  0.000  -0.000  0.000  1.027
3.931224  0.000  0.007  -0.018  0.000  -0.000  0.000  1.055
3.932224  0.000  0.007  -0.018  0.000  -0.000  0.000  1.079
3.933225  0.000  0.007  -0.018  0.000  -0.000  0.000  1.100
3.934225  0.000  0.007  -0.020  0.000  -0.000  0.000  1.107
3.935225  0.000  0.007  -0.020  0.000  -0.000  0.000  1.113
3.936225  0.000  0.007  -0.020  0.000  -0.000  0.000  1.118
3.937225  0.000  0.007  -0.020  0.000  -0.000  0.000  1.122
3.938225  0.000  0.008  -0.020  0.000  -0.000  0.000  1.126
3.939225  0.000  0.008  -0.019  0.000  -0.000  0.000  1.173
3.940225  0.000  0.008  -0.019  0.000  -0.000  0.000  1.213
3.941225  0.000  0.008  -0.019  0.000  -0.000  0.000  1.248
3.942225  0.000  0.009  -0.019  0.000  -0.000  0.000  1.278
3.943225  0.000  0.009  -0.019  0.000  -0.000  0.000  1.305
3.944225  0.000  0.009  -0.024  0.000  -0.000  0.000  1.332
3.945225  0.000  0.009  -0.024  0.000  -0.000  0.000  1.356
3.946225  0.000  0.009  -0.024  0.000  -0.000  0.000  1.377
3.947225  0.000  0.009  -0.024  0.000  -0.000  0.000  1.395
3.948225  0.000  0.009  -0.024  0.000  -0.000  0.000  1.411
3.949225  0.000  0.010  -0.017  0.000  -0.000  0.000  1.428
3.950225  0.000  0.010  -0.017  0.000  -0.000  0.000  1.443
3.951226  0.000  0.010  -0.017  0.000  -0.000  0.000  1.456
3.952226  0.000  0.010  -0.017  0.000  -0.000  0.000  1.468
3.953226  0.000  0.010  -0.017  0.000  -0.000  0.000  1.478
3.954226  0.000  0.010  -0.020  0.000  -0.000  0.000  1.495
3.955226  0.000  0.010  -0.020  0.000  -0.000  0.000  1.509
3.956226  0.000  0.010  -0.020  0.000  -0.000  0.000  1.522
3.957226  0.000  0.010  -0.020  0.000  -0.000  0.000  1.533
3.958226  0.000  0.010  -0.020  0.000  -0.000  0.000  1.543
3.959226  0.000  0.011  -0.020  0.000  -0.000  0.000  1.598
3.960226  0.000  0.011  -0.020  0.000  -0.000  0.000  1.646
3.961226  0.000  0.011  -0.020  0.000  -0.000  0.000  1.688
3.962226  0.000  0.011  -0.020  0.000  -0.000  0.000  1.724
3.963226  0.000  0.012  -0.020  0.000  -0.000  0.000  1.755
3.964226  0.000  0.012  -0.019  0.000  -0.000  0.000  1.783
3.965226  0.000  0.012  -0.019  0.000  -0.000  0.000  1.807
3.966226  0.000  0.012  -0.019  0.000  -0.000  0.000  1.827
3.967226  0.000  0.012  -0.019  0.000  -0.000  0.000  1.845
3.968227  0.000  0.012  -0.019  0.000  -0.000  0.000  1.861
3.969227  0.000  0.013  -0.018  0.000  -0.000  0.000  1.912
3.970227  0.000  0.013  -0.018  0.000  -0.000  0.000  1.957
3.971227  0.000  0.013  -0.018  0.000  -0.000  0.000  1.995
3.972227  0.000  0.014  -0.018  0.000  -0.000  0.000  2.029
3.973227  0.000  0.014  -0.018  0.000  -0.000  0.000  2.058
3.974227  -0.000  0.013  -0.022  0.000  -0.000  -0.000  1.988
3.975227  -0.000  0.013  -0.022  0.000  -0.000  -0.000  1.927
3.976227  -0.000  0.012  -0.022  0.000  -0.000  -0.000  1.873
3.977227  -0.000  0.012  -0.022  0.000  -0.000  -0.000  1.827
3.978227  -0.000  0.012  -0.022  0.000  -0.000  -0.000  1.787
3.979227  -0.000  0.011  -0.019  0.000  -0.000  -0.000  1.724
3.980227  -0.000  0.011  -0.019  0.000  -0.000  -0.000  1.669
3.981227  -0.000  0.011  -0.019  0.000  -0.000  -0.000  1.622
3.982227  -0.000  0.011  -0.019  0.000  -0.000  -0.000  1.581
3.983227  -0.000  0.010  -0.019  0.000  -0.000  -0.000  1.545
3.984227  0.000  0.010  -0.020  0.000  -0.000  0.000  1.568
3.985227  0.000  0.011  -0.020  0.000  -0.000  0.000  1.588
3.986228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.606
3.987228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.621
3.988228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.634
3.989228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.646
3.990228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.656
3.991228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.664
3.992228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.672
3.993228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.678
3.994228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.684
3.995228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.689
3.996228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.693
3.997228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.697
3.998228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.700
3.999228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.703
4.000228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.706
4.001228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.708
4.002228  0.000  0.011  -0.020  0.000  -0.000  0.000  1.710
4.003229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.711
4.004229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.713
4.005229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.714
4.006229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.715
4.007229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.716
4.008229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.717
4.009229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.717
4.010229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.718
4.011229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.718
4.012229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.719
4.013229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.719
4.014229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.720
4.015229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.720
4.016229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.720
4.017229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.720
4.018229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.720
4.019229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.721
4.020229  0.000  0.011  -0.020  0.000  -0.000  0.000  1.721
4.021230  0.000  0.011  -0.020  0.000  -0.000  0.000  1.721
4.022230  0.000  0.011  -0.020  0.000  -0.000  0.000  1.721
4.023230  0.000  0.011  -0.020  0.000  -0.000  0.000  1.721
4.024230  -0.000  0.011  -0.020  0.000  -0.000  -0.000  1.665
4.025230  -0.000  0.011  -0.020  0.000  -0.000  -0.000  1.616
4.026230  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.573
4.027230  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.536
4.028230  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.504
4.029230  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.490
4.030230  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.478
4.031230  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.468
4.032230  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.459
4.033230  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.451
4.034230  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.380
4.035230  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.319
4.036230  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.265
4.037230  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.219
4.038231  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.178
4.039231  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.143
4.040231  -0.000  0.007  -0.018  0.000  -0.000  -0.000  1.122
4.041231  -0.000  0.007  -0.018  0.000  -0.000  -0.000  1.104
4.042231  -0.000  0.007  -0.018  0.000  -0.000  -0.000  1.089
4.043231  -0.000  0.007  -0.018  0.000  -0.000  -0.000  1.075
4.044231  -0.000  0.007  -0.018  0.000  -0.000  -0.000  1.063
4.045231  0.000  0.008  -0.022  0.000  -0.000  0.000  1.126
4.046231  0.000  0.008  -0.022  0.000  -0.000  0.000  1.181
4.047231  0.000  0.008  -0.022  0.000  -0.000  0.000  1.228
4.048231  0.000  0.008  -0.022  0.000  -0.000  0.000  1.270
4.049231  0.000  0.009  -0.022  0.000  -0.000  0.000  1.305
4.050231  0.000  0.009  -0.019  0.000  -0.000  0.000  1.328
4.051231  0.000  0.009  -0.019  0.000  -0.000  0.000  1.347
4.052231  0.000  0.009  -0.019  0.000  -0.000  0.000  1.363
4.053231  0.000  0.009  -0.019  0.000  -0.000  0.000  1.378
4.054231  0.000  0.009  -0.019  0.000  -0.000  0.000  1.391
4.055231  0.000  0.010  -0.018  0.000  -0.000  0.000  1.451
4.056232  0.000  0.010  -0.018  0.000  -0.000  0.000  1.503
4.057232  0.000  0.010  -0.018  0.000  -0.000  0.000  1.548
4.058232  0.000  0.011  -0.018  0.000  -0.000  0.000  1.587
4.059232  0.000  0.011  -0.018  0.000  -0.000  0.000  1.622
4.060232  0.000  0.011  -0.017  0.000  -0.000  0.000  1.641
4.061232  0.000  0.011  -0.017  0.000  -0.000  0.000  1.658
4.062232  0.000  0.011  -0.017  0.000  -0.000  0.000  1.672
4.063232  0.000  0.011  -0.017  0.000  -0.000  0.000  1.685
4.064232  0.000  0.011  -0.017  0.000  -0.000  0.000  1.695
4.065232  0.000  0.011  -0.021  0.000  -0.000  0.000  1.722
4.066232  0.000  0.012  -0.021  0.000  -0.000  0.000  1.744
4.067232  0.000  0.012  -0.021  0.000  -0.000  0.000  1.764
4.068232  0.000  0.012  -0.021  0.000  -0.000  0.000  1.781
4.069232  0.000  0.012  -0.021  0.000  -0.000  0.000  1.796
4.070232  -0.000  0.012  -0.018  0.000  -0.000  -0.000  1.783
4.071232  -0.000  0.012  -0.018  0.000  -0.000  -0.000  1.771
4.072232  -0.000  0.012  -0.018  0.000  -0.000  -0.000  1.761
4.073233  -0.000  0.012  -0.018  0.000  -0.000  -0.000  1.752
4.074233  -0.000  0.012  -0.018  0.000  -0.000  -0.000  1.744
4.075233  -0.000  0.011  -0.020  0.000  -0.000  -0.000  1.697
4.076233  -0.000  0.011  -0.020  0.000  -0.000  -0.000  1.656
4.077233  -0.000  0.011  -0.020  0.000  -0.000  -0.000  1.620
4.078233  -0.000  0.011  -0.020  0.000  -0.000  -0.000  1.589
4.079233  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.562
4.080233  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.511
4.081233  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.467
4.082233  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.429
4.083233  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.396
4.084233  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.367
4.085233  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.342
4.086233  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.220
4.087233  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.113
4.088233  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.021
4.089233  -0.000  0.006  -0.020  0.000  -0.000  -0.000  0.941
4.090233  -0.000  0.006  -0.020  0.000  -0.000  -0.000  0.871
4.091234  -0.000  0.006  -0.018  0.000  -0.000  -0.000  0.837
4.092234  -0.000  0.005  -0.018  0.000  -0.000  -0.000  0.808
4.093234  -0.000  0.005  -0.018  0.000  -0.000  -0.000  0.782
4.094234  -0.000  0.005  -0.018  0.000  -0.000  -0.000  0.759
4.095234  -0.000  0.005  -0.018  0.000  -0.000  -0.000  0.740
4.096234  -0.000  0.004  -0.019  0.000  -0.000  -0.000  0.630
4.097234  -0.000  0.004  -0.019  0.000  -0.000  -0.000  0.535
4.098234  -0.000  0.003  -0.019  0.000  -0.000  -0.000  0.452
4.099234  -0.000  0.003  -0.019  0.000  -0.000  -0.000  0.380
4.100234  -0.000  0.002  -0.019  0.000  -0.000  -0.000  0.318
4.101234  -0.000  0.002  -0.018  0.000  -0.000  -0.000  0.252
4.102234  -0.000  0.001  -0.018  0.000  -0.000  -0.000  0.196
4.103234  -0.000  0.001  -0.018  0.000  -0.000  -0.000  0.147
4.104234  -0.000  0.001  -0.018  0.000  -0.000  -0.000  0.104
4.105234  -0.000  0.000  -0.018  0.000  -0.000  -0.000  0.067
4.106234  -0.000  0.000  -0.022  0.000  -0.000  -0.000  0.047
4.107234  -0.000  0.000  -0.022  0.000  -0.000  -0.000  0.029
4.108235  -0.000  0.000  -0.022  0.000  -0.000  -0.000  0.014
4.109235  -0.000  0.000  -0.022  0.000  -0.000  -0.000  0.001
4.110235  -0.000  -0.000  -0.022  0.000  -0.000  -0.000  -0.011
4.111235  -0.000  -0.000  -0.022  0.000  -0.000  -0.000  -0.067
4.112235  -0.000  -0.001  -0.022  0.000  -0.000  -0.000  -0.115
4.113235  -0.000  -0.001  -0.022  0.000  -0.000  -0.000  -0.158
4.114235  -0.000  -0.001  -0.022  0.000  -0.000  -0.000  -0.194
4.115235  -0.000  -0.002  -0.022  0.000  -0.000  -0.000  -0.226
4.116235  -0.000  -0.002  -0.019  0.000  -0.000  -0.000  -0.246
4.117235  -0.000  -0.002  -0.019  0.000  -0.000  -0.000  -0.263
4.118235  -0.000  -0.002  -0.019  0.000  -0.000  -0.000  -0.277
4.119235  -0.000  -0.002  -0.019  0.000  -0.000  -0.000  -0.290
4.120235  -0.000  -0.002  -0.019  0.000  -0.000  -0.000  -0.301
4.121235  0.000  -0.002  -0.020  0.000  -0.000  0.000  -0.269
4.122235  0.000  -0.002  -0.020  0.000  -0.000  0.000  -0.240
4.123235  0.000  -0.001  -0.020  0.000  -0.000  0.000  -0.215
4.124235  0.000  -0.001  -0.020  0.000  -0.000  0.000  -0.194
4.125236  0.000  -0.001  -0.020  0.000  -0.000  0.000  -0.175
4.126236  0.000  -0.001  -0.020  0.000  -0.000  0.000  -0.093
4.127236  0.000  -0.000  -0.020  0.000  -0.000  0.000  -0.021
4.128236  0.000  0.000  -0.020  0.000  -0.000  0.000  0.042
4.129236  0.000  0.001  -0.020  0.000  -0.000  0.000  0.096
4.130236  0.000  0.001  -0.020  0.000  -0.000  0.000  0.143
4.131236  0.000  0.001  -0.020  0.000  -0.000  0.000  0.184
4.132236  0.000  0.001  -0.019  0.000  -0.000  0.000  0.187
4.133236  0.000  0.001  -0.019  0.000  -0.000  0.000  0.190
4.134236  0.000  0.001  -0.019  0.000  -0.000  0.000  0.192
4.135236  0.000  0.001  -0.019  0.000  -0.000  0.000  0.194
4.136236  0.000  0.001  -0.019  0.000  -0.000  0.000  0.196
4.137236  0.000  0.002  -0.023  0.000  -0.000  0.000  0.239
4.138236  0.000  0.002  -0.023  0.000  -0.000  0.000  0.276
4.139236  0.000  0.002  -0.023  0.000  -0.000  0.000  0.309
4.140236  0.000  0.002  -0.023  0.000  -0.000  0.000  0.337
4.141236  0.000  0.002  -0.023  0.000  -0.000  0.000  0.361
4.142236  0.000  0.003  -0.023  0.000  -0.000  0.000  0.383
4.143237  0.000  0.003  -0.017  0.000  -0.000  0.000  0.441
4.144237  0.000  0.003  -0.017  0.000  -0.000  0.000  0.491
4.145237  0.000  0.004  -0.017  0.000  -0.000  0.000  0.534
4.146237  0.000  0.004  -0.017  0.000  -0.000  0.000  0.572
4.147237  0.000  0.004  -0.017  0.000  -0.000  0.000  0.605
4.148237  -0.000  0.004  -0.019  0.000  -0.000  -0.000  0.588
4.149237  -0.000  0.004  -0.019  0.000  -0.000  -0.000  0.573
4.150237  -0.000  0.004  -0.019  0.000  -0.000  -0.000  0.560
4.151237  -0.000  0.004  -0.019  0.000  -0.000  -0.000  0.548
4.152237  -0.000  0.004  -0.019  0.000  -0.000  -0.000  0.538
4.153237  0.000  0.004  -0.019  0.000  -0.000  0.000  0.540
4.154237  0.000  0.004  -0.019  0.000  -0.000  0.000  0.542
4.155237  0.000  0.004  -0.019  0.000  -0.000  0.000  0.543
4.156237  0.000  0.004  -0.019  0.000  -0.000  0.000  0.545
4.157237  0.000  0.004  -0.019  0.000  -0.000  0.000  0.546
4.158237  -0.000  0.003  -0.020  0.000  -0.000  -0.000  0.512
4.159237  -0.000  0.003  -0.020  0.000  -0.000  -0.000  0.483
4.160238  -0.000  0.003  -0.020  0.000  -0.000  -0.000  0.457
4.161238  -0.000  0.003  -0.020  0.000  -0.000  -0.000  0.435
4.162238  -0.000  0.003  -0.020  0.000  -0.000  -0.000  0.416
4.163238  0.000  0.003  -0.019  0.000  -0.000  0.000  0.454
4.164238  0.000  0.003  -0.019  0.000  -0.000  0.000  0.486
4.165238  0.000  0.003  -0.019  0.000  -0.000  0.000  0.515
4.166238  0.000  0.004  -0.019  0.000  -0.000  0.000  0.540
4.167238  0.000  0.004  -0.019  0.000  -0.000  0.000  0.561
4.168238  -0.000  0.004  -0.019  0.000  -0.000  -0.000  0.536
4.169238  -0.000  0.003  -0.019  0.000  -0.000  -0.000  0.514
4.170238  -0.000  0.003  -0.019  0.000  -0.000  -0.000  0.495
4.171238  -0.000  0.003  -0.019  0.000  -0.000  -0.000  0.479
4.172238  -0.000  0.003  -0.019  0.000  -0.000  -0.000  0.464
4.173238  0.000  0.003  -0.020  0.000  -0.000  0.000  0.500
4.174238  0.000  0.004  -0.020  0.000  -0.000  0.000  0.531
4.175238  0.000  0.004  -0.020  0.000  -0.000  0.000  0.558
4.176238  0.000  0.004  -0.020  0.000  -0.000  0.000  0.582
4.177238  0.000  0.004  -0.020  0.000  -0.000  0.000  0.602
4.178239  0.000  0.004  -0.019  0.000  -0.000  0.000  0.661
4.179239  0.000  0.005  -0.019  0.000  -0.000  0.000  0.712
4.180239  0.000  0.005  -0.019  0.000  -0.000  0.000  0.757
4.181239  0.000  0.005  -0.019  0.000  -0.000  0.000  0.796
4.182239  0.000  0.006  -0.019  0.000  -0.000  0.000  0.830
4.183239  0.000  0.006  -0.019  0.000  -0.000  0.000  0.859
4.184239  0.000  0.006  -0.019  0.000  -0.000  0.000  0.885
4.185239  0.000  0.006  -0.019  0.000  -0.000  0.000  0.907
4.186239  0.000  0.006  -0.019  0.000  -0.000  0.000  0.926
4.187239  0.000  0.006  -0.019  0.000  -0.000  0.000  0.943
4.188239  0.000  0.006  -0.019  0.000  -0.000  0.000  0.957
4.189239  0.000  0.006  -0.019  0.000  -0.000  0.000  0.970
4.190239  0.000  0.007  -0.019  0.000  -0.000  0.000  0.981
4.191239  0.000  0.007  -0.019  0.000  -0.000  0.000  0.990
4.192239  0.000  0.007  -0.019  0.000  -0.000  0.000  0.999
4.193239  0.000  0.007  -0.019  0.000  -0.000  0.000  1.006
4.194239  0.000  0.007  -0.019  0.000  -0.000  0.000  1.012
4.195240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.018
4.196240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.022
4.197240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.026
4.198240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.030
4.199240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.033
4.200240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.036
4.201240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.038
4.202240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.040
4.203240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.042
4.204240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.043
4.205240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.045
4.206240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.046
4.207240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.047
4.208240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.048
4.209240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.049
4.210240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.049
4.211240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.050
4.212240  0.000  0.007  -0.019  0.000  -0.000  0.000  1.050
4.213241  0.000  0.007  -0.019  0.000  -0.000  0.000  1.051
4.214241  0.000  0.007  -0.019  0.000  -0.000  0.000  1.051
4.215241  0.000  0.007  -0.019  0.000  -0.000  0.000  1.051
4.216241  0.000  0.007  -0.019  0.000  -0.000  0.000  1.052
4.217241  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.037
4.218241  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.024
4.219241  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.013
4.220241  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.003
4.221241  -0.000  0.007  -0.020  0.000  -0.000  -0.000  0.994
4.222241  0.000  0.007  -0.018  0.000  -0.000  0.000  1.033
4.223241  0.000  0.007  -0.018  0.000  -0.000  0.000  1.067
4.224241  0.000  0.007  -0.018  0.000  -0.000  0.000  1.096
