SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
-150.489      0   23.730  26.036  9.148  -0.178  -0.582  0.000  0.000  0.000
-181.706     -2   23.730  26.036  -9.368  -0.246  -0.518  0.000  0.000  0.000
-224.133     -2   23.730  26.036  -16.998  -0.231  -0.447  0.000  0.000  0.000
-293.524     -2   23.730  26.036  -31.984  -0.324  -0.420  0.000  0.000  0.000
-340.351     -2   23.730  26.036  -28.485  -0.304  -0.420  0.000  0.000  0.000
-388.127     -1   23.730  26.036  -32.360  -0.354  -0.394  0.000  0.000  0.000
-429.470     -1   23.730  26.036  -33.285  -0.380  -0.434  0.000  0.000  0.000
-429.470     -1   23.730  26.036  -33.285  -0.380  -0.434  0.000  0.000  0.000
-429.470     -1   23.730  26.036  -33.285  -0.380  -0.434  0.000  0.000  0.000
-473.332      0   23.730  26.036  -37.805  -0.378  -0.406  0.000  0.000  0.000
-473.332      0   23.730  26.036  -37.805  -0.378  -0.406  0.000  0.000  0.000
-527.951     -1   23.730  26.036  -46.028  -0.400  -0.377  0.000  0.000  0.000
-527.951     -1   23.730  26.036  -46.028  -0.400  -0.377  0.000  0.000  0.000
-554.154      0   23.730  26.036  -39.023  -0.363  -0.405  0.000  0.000  0.000
-554.154      0   23.730  26.036  -39.023  -0.363  -0.405  0.000  0.000  0.000
-573.168      0   23.730  26.036  -38.224  -0.378  -0.403  0.000  0.000  0.000
-573.168      0   23.730  26.036  -38.224  -0.378  -0.403  0.000  0.000  0.000
-588.984     -1   23.555  26.036  -33.907  -0.338  -0.356  0.000  0.000  0.000
-588.984     -1   23.555  26.036  -33.907  -0.338  -0.356  0.000  0.000  0.000
-627.619      0   23.555  26.036  -41.120  -0.376  -0.310  0.000  0.000  0.000
-627.619      0   23.555  26.036  -41.120  -0.376  -0.310  0.000  0.000  0.000
-664.714      0   23.555  26.036  -41.211  -0.357  -0.324  0.000  0.000  0.000
-664.714      0   23.555  26.036  -41.211  -0.357  -0.324  0.000  0.000  0.000
-674.214     -2   23.555  26.036  -31.801  -0.284  -0.297  0.000  0.000  0.000
-674.214     -2   23.555  26.036  -31.801  -0.284  -0.297  0.000  0.000  0.000
-646.463     -1   23.555  26.036  -17.098  -0.203  -0.294  0.000  0.000  0.000
-646.463     -1   23.555  26.036  -17.098  -0.203  -0.294  0.000  0.000  0.000
-646.463     -1   23.555  26.036  -17.098  -0.203  -0.294  0.000  0.000  0.000
-661.064     -1   23.555  26.036  -32.415  -0.320  -0.259  0.000  0.000  0.000
-701.411     -1   23.555  26.036  -44.701  -0.365  -0.246  0.000  0.000  0.000
-744.260     -1   23.555  26.036  -50.043  -0.387  -0.296  0.000  0.000  0.000
-761.908      0   23.555  26.036  -45.172  -0.374  -0.333  0.000  0.000  0.000
-844.099      0   23.555  26.036  -76.242  -0.554  -0.151  0.000  0.000  0.000
-872.189      0   23.555  26.036  -64.477  -0.604  -0.624  0.000  0.000  0.000
-931.858     -1   23.555  26.036  -80.161  -0.731  -0.633  0.000  0.000  0.000
-1039.094     -1   23.555  26.036  -104.021  -0.887  -0.691  0.000  0.000  0.000
-1076.829     -1   23.555  26.036  -83.821  -0.752  -0.792  0.000  0.000  0.000
-1043.785     -1   23.555  26.036  -57.929  -0.644  -0.832  0.000  0.000  0.000
-1043.785     -1   23.555  26.036  -57.929  -0.644  -0.832  0.000  0.000  0.000
-1032.988      1   23.555  26.036  -64.798  -0.715  -0.784  0.000  0.000  0.000
-1032.988      1   23.555  26.036  -64.798  -0.715  -0.784  0.000  0.000  0.000
-1047.446      1   23.555  26.036  -74.726  -0.722  -0.721  0.000  0.000  0.000
-1047.446      1   23.555  26.036  -74.726  -0.722  -0.721  0.000  0.000  0.000
-1067.770     -1   23.555  26.036  -78.377  -0.678  -0.642  0.000  0.000  0.000
-1019.852     -2   23.555  26.036  -51.743  -0.486  -0.603  0.000  0.000  0.000
-1019.852     -2   23.555  26.036  -51.743  -0.486  -0.603  0.000  0.000  0.000
-979.782      0   23.555  26.036  -50.685  -0.513  -0.558  0.000  0.000  0.000
-931.622      0   23.555  26.036  -44.189  -0.474  -0.498  0.000  0.000  0.000
-931.622      0   23.555  26.036  -44.189  -0.474  -0.498  0.000  0.000  0.000
-887.651      0   23.555  26.036  -42.159  -0.445  -0.475  0.000  0.000  0.000
-829.502      0   23.555  26.036  -32.903  -0.335  -0.446  0.000  0.000  0.000
-829.502      0   23.555  26.036  -32.903  -0.335  -0.446  0.000  0.000  0.000
-768.888      0   23.555  26.036  -27.087  -0.308  -0.466  0.000  0.000  0.000
-768.888      0   23.555  26.036  -27.087  -0.308  -0.466  0.000  0.000  0.000
-713.497      0   23.555  26.036  -24.102  -0.323  -0.493  0.000  0.000  0.000
-713.497      0   23.555  26.036  -24.102  -0.323  -0.493  0.000  0.000  0.000
-670.120     -1   23.555  26.036  -24.352  -0.344  -0.532  0.000  0.000  0.000
-670.120     -1   23.555  26.036  -24.352  -0.344  -0.532  0.000  0.000  0.000
-639.247      0   23.555  26.036  -25.902  -0.358  -0.575  0.000  0.000  0.000
-639.247      0   23.555  26.036  -25.902  -0.358  -0.575  0.000  0.000  0.000
-624.759     -1   23.555  26.036  -30.159  -0.373  -0.576  0.000  0.000  0.000
-624.759     -1   23.555  26.036  -30.159  -0.373  -0.576  0.000  0.000  0.000
-603.464      0   23.555  26.036  -26.231  -0.356  -0.586  0.000  0.000  0.000
-603.464      0   23.555  26.036  -26.231  -0.356  -0.586  0.000  0.000  0.000
-583.910     -1   23.555  26.036  -25.181  -0.352  -0.563  0.000  0.000  0.000
-583.910     -1   23.555  26.036  -25.181  -0.352  -0.563  0.000  0.000  0.000
-570.197      0   23.555  26.036  -25.930  -0.352  -0.534  0.000  0.000  0.000
-570.197      0   23.555  26.036  -25.930  -0.352  -0.534  0.000  0.000  0.000
-558.453      0   23.555  26.036  -25.613  -0.317  -0.463  0.000  0.000  0.000
-558.453      0   23.555  26.036  -25.613  -0.317  -0.463  0.000  0.000  0.000
-533.589     -1   23.555  26.036  -19.324  -0.244  -0.385  0.000  0.000  0.000
-533.589     -1   23.555  26.036  -19.324  -0.244  -0.385  0.000  0.000  0.000
-533.589     -1   23.555  26.036  -19.324  -0.244  -0.385  0.000  0.000  0.000
-524.367      0   23.555  26.036  -23.742  -0.262  -0.325  0.000  0.000  0.000
-524.367      0   23.555  26.036  -23.742  -0.262  -0.325  0.000  0.000  0.000
-516.968      0   23.555  26.036  -23.769  -0.240  -0.278  0.000  0.000  0.000
-516.968      0   23.555  26.036  -23.769  -0.240  -0.278  0.000  0.000  0.000
-474.827      0   23.555  26.036  -8.955  -0.120  -0.222  0.000  0.000  0.000
-474.827      0   23.555  26.036  -8.955  -0.120  -0.222  0.000  0.000  0.000
-440.468     -1   23.555  26.036  -8.651  -0.146  -0.234  0.000  0.000  0.000
-440.468     -1   23.555  26.036  -8.651  -0.146  -0.234  0.000  0.000  0.000
-408.317     -1   23.555  26.036  -6.715  -0.130  -0.247  0.000  0.000  0.000
-408.317     -1   23.555  26.036  -6.715  -0.130  -0.247  0.000  0.000  0.000
-346.474      0   23.555  26.036  8.059  -0.010  -0.205  0.000  0.000  0.000
-346.474      0   23.555  26.036  8.059  -0.010  -0.205  0.000  0.000  0.000
-279.806     -1   23.555  26.036  15.103  0.026  -0.193  0.000  0.000  0.000
-279.806     -1   23.555  26.036  15.103  0.026  -0.193  0.000  0.000  0.000
-216.282      1   23.555  26.036  19.288  0.055  -0.183  0.000  0.000  0.000
-216.282      1   23.555  26.036  19.288  0.055  -0.183  0.000  0.000  0.000
-147.541      2   23.555  26.036  26.637  0.118  -0.153  0.000  0.000  0.000
-147.541      2   23.555  26.036  26.637  0.118  -0.153  0.000  0.000  0.000
-85.611     -1   23.555  26.036  29.500  0.135  -0.135  0.000  0.000  0.000
-85.611     -1   23.555  26.036  29.500  0.135  -0.135  0.000  0.000  0.000
-25.974     -1   23.555  26.036  33.648  0.173  -0.119  0.000  0.000  0.000
-25.974     -1   23.555  26.036  33.648  0.173  -0.119  0.000  0.000  0.000
20.143     -2   23.555  26.036  33.010  0.170  -0.111  0.000  0.000  0.000
20.143     -2   23.555  26.036  33.010  0.170  -0.111  0.000  0.000  0.000
20.143     -2   23.555  26.036  33.010  0.170  -0.111  0.000  0.000  0.000
71.872     -1   23.555  26.036  39.082  0.217  -0.081  0.000  0.000  0.000
71.872     -1   23.555  26.036  39.082  0.217  -0.081  0.000  0.000  0.000
61.549      0   23.379  26.036  22.378  0.112  -0.035  0.000  0.000  0.000
45.760     -2   23.379  26.036  22.636  0.153  -0.010  0.000  0.000  0.000
39.826     -1   23.379  26.036  27.825  0.189  0.019  0.000  0.000  0.000
23.319      0   23.379  26.036  24.273  0.146  0.018  0.000  0.000  0.000
32.008     -1   23.379  26.036  33.502  0.225  0.052  0.000  0.000  0.000
13.296     -1   23.379  26.036  22.723  0.150  0.074  0.000  0.000  0.000
10.386      0   23.379  26.036  27.054  0.215  0.102  0.000  0.000  0.000
-0.743     -2   23.379  26.036  22.396  0.182  0.107  0.000  0.000  0.000
-10.732     -2   23.379  26.036  20.015  0.169  0.115  0.000  0.000  0.000
-8.755     -2   23.379  26.036  21.001  0.174  0.138  0.000  0.000  0.000
-8.755     -2   23.379  26.036  21.001  0.174  0.138  0.000  0.000  0.000
1.241     -2   23.379  26.036  20.636  0.158  0.097  0.000  0.000  0.000
1.241     -2   23.379  26.036  20.636  0.158  0.097  0.000  0.000  0.000
21.560      0   23.379  26.036  25.232  0.186  0.084  0.000  0.000  0.000
21.560      0   23.379  26.036  25.232  0.186  0.084  0.000  0.000  0.000
21.056      0   23.379  26.036  18.844  0.142  0.099  0.000  0.000  0.000
21.056      0   23.379  26.036  18.844  0.142  0.099  0.000  0.000  0.000
36.354      0   23.379  26.036  25.797  0.193  0.062  0.000  0.000  0.000
36.354      0   23.379  26.036  25.797  0.193  0.062  0.000  0.000  0.000
36.354      0   23.379  26.036  25.797  0.193  0.062  0.000  0.000  0.000
34.091      0   23.379  26.036  19.867  0.141  0.071  0.000  0.000  0.000
34.091      0   23.379  26.036  19.867  0.141  0.071  0.000  0.000  0.000
29.032     -1   23.379  26.036  18.089  0.144  0.077  0.000  0.000  0.000
29.032     -1   23.379  26.036  18.089  0.144  0.077  0.000  0.000  0.000
38.686     -1   23.379  26.036  23.310  0.137  -0.041  0.000  0.000  0.000
38.686     -1   23.379  26.036  23.310  0.137  -0.041  0.000  0.000  0.000
42.773     -1   23.379  26.036  21.774  0.132  0.008  0.000  0.000  0.000
42.773     -1   23.379  26.036  21.774  0.132  0.008  0.000  0.000  0.000
37.882      0   23.379  26.036  18.806  0.120  0.022  0.000  0.000  0.000
37.882      0   23.379  26.036  18.806  0.120  0.022  0.000  0.000  0.000
20.484      0   23.379  26.036  13.634  0.092  0.021  0.000  0.000  0.000
20.484      0   23.379  26.036  13.634  0.092  0.021  0.000  0.000  0.000
10.596      1   23.379  26.036  15.184  0.121  0.050  0.000  0.000  0.000
10.596      1   23.379  26.036  15.184  0.121  0.050  0.000  0.000  0.000
28.522     -1   23.379  26.036  25.549  0.189  0.070  0.000  0.000  0.000
28.522     -1   23.379  26.036  25.549  0.189  0.070  0.000  0.000  0.000
46.522     -1   23.379  26.036  26.863  0.210  0.156  0.000  0.000  0.000
46.522     -1   23.379  26.036  26.863  0.210  0.156  0.000  0.000  0.000
46.489     -1   23.379  26.036  20.967  0.173  0.171  0.000  0.000  0.000
46.489     -1   23.379  26.036  20.967  0.173  0.171  0.000  0.000  0.000
9.296     -1   23.379  26.036  5.850  0.111  0.224  0.000  0.000  0.000
9.296     -1   23.379  26.036  5.850  0.111  0.224  0.000  0.000  0.000
-34.978     -1   23.379  26.036  -0.015  0.101  0.231  0.000  0.000  0.000
-34.978     -1   23.379  26.036  -0.015  0.101  0.231  0.000  0.000  0.000
-34.978     -1   23.379  26.036  -0.015  0.101  0.231  0.000  0.000  0.000
-68.074     -2   23.379  26.036  0.930  0.081  0.177  0.000  0.000  0.000
-68.074     -2   23.379  26.036  0.930  0.081  0.177  0.000  0.000  0.000
-105.531     -1   23.379  26.036  -3.675  0.034  0.201  0.000  0.000  0.000
-105.531     -1   23.379  26.036  -3.675  0.034  0.201  0.000  0.000  0.000
-180.315      1   23.379  26.036  -22.083  -0.100  0.185  0.000  0.000  0.000
-180.315      1   23.379  26.036  -22.083  -0.100  0.185  0.000  0.000  0.000
-337.730     -1   23.379  26.036  -62.021  -0.351  0.145  0.000  0.000  0.000
-337.730     -1   23.379  26.036  -62.021  -0.351  0.145  0.000  0.000  0.000
-563.248      0   23.379  26.036  -102.803  -0.565  0.153  0.000  0.000  0.000
-563.248      0   23.379  26.036  -102.803  -0.565  0.153  0.000  0.000  0.000
-791.919      0   23.379  26.036  -122.625  -0.661  0.187  0.000  0.000  0.000
-791.919      0   23.379  26.036  -122.625  -0.661  0.187  0.000  0.000  0.000
-1000.829     -1   23.379  26.036  -133.334  -0.772  0.158  0.000  0.000  0.000
-1000.829     -1   23.379  26.036  -133.334  -0.772  0.158  0.000  0.000  0.000
-1166.366     -1   23.379  26.036  -132.839  -0.763  0.271  0.000  0.000  0.000
-1166.366     -1   23.379  26.036  -132.839  -0.763  0.271  0.000  0.000  0.000
-1312.128      0   23.379  26.036  -138.406  -0.783  0.342  0.000  0.000  0.000
-1312.128      0   23.379  26.036  -138.406  -0.783  0.342  0.000  0.000  0.000
-1428.530      1   23.379  26.036  -138.385  -0.735  0.390  0.000  0.000  0.000
-1428.530      1   23.379  26.036  -138.385  -0.735  0.390  0.000  0.000  0.000
-1494.765     -1   23.379  26.036  -127.426  -0.619  0.446  0.000  0.000  0.000
-1494.765     -1   23.379  26.036  -127.426  -0.619  0.446  0.000  0.000  0.000
-1517.421      0   23.379  26.036  -115.019  -0.550  0.441  0.000  0.000  0.000
-1517.421      0   23.379  26.036  -115.019  -0.550  0.441  0.000  0.000  0.000
-1517.421      0   23.379  26.036  -115.019  -0.550  0.441  0.000  0.000  0.000
-1504.692      0   23.379  26.036  -102.431  -0.471  0.503  0.000  0.000  0.000
-1504.692      0   23.379  26.036  -102.431  -0.471  0.503  0.000  0.000  0.000
-1410.787     -1   23.379  26.036  -68.126  -0.277  0.426  0.000  0.000  0.000
-1410.787     -1   23.379  26.036  -68.126  -0.277  0.426  0.000  0.000  0.000
-1274.481      0   23.379  26.036  -43.078  -0.116  0.485  0.000  0.000  0.000
-1274.481      0   23.379  26.036  -43.078  -0.116  0.485  0.000  0.000  0.000
-1109.321     -2   23.379  26.036  -20.043  0.024  0.463  0.000  0.000  0.000
-909.358     -1   23.379  26.036  7.800  0.208  0.448  0.000  0.000  0.000
-695.656      0   23.379  26.036  29.874  0.338  0.440  0.000  0.000  0.000
-474.391     -1   23.379  26.036  50.560  0.453  0.396  0.000  0.000  0.000
-252.171     -1   23.379  26.036  69.131  0.575  0.418  0.000  0.000  0.000
-33.002     -1   23.379  26.036  86.120  0.699  0.488  0.000  0.000  0.000
133.949     -2   23.379  26.036  82.813  0.633  0.387  0.000  0.000  0.000
322.477      0   23.379  26.036  105.413  0.785  0.308  0.000  0.000  0.000
469.290      0   23.379  26.036  103.812  0.760  0.365  0.000  0.000  0.000
558.962      0   23.379  26.036  92.495  0.683  0.352  0.000  0.000  0.000
558.962      0   23.379  26.036  92.495  0.683  0.352  0.000  0.000  0.000
616.987     -1   23.379  26.036  86.911  0.670  0.352  0.000  0.000  0.000
616.987     -1   23.379  26.036  86.911  0.670  0.352  0.000  0.000  0.000
651.094      0   23.379  26.036  81.870  0.652  0.393  0.000  0.000  0.000
651.094      0   23.379  26.036  81.870  0.652  0.393  0.000  0.000  0.000
651.449     -1   23.379  26.036  70.852  0.576  0.406  0.000  0.000  0.000
651.449     -1   23.379  26.036  70.852  0.576  0.406  0.000  0.000  0.000
619.065      1   23.379  26.036  57.484  0.486  0.395  0.000  0.000  0.000
619.065      1   23.379  26.036  57.484  0.486  0.395  0.000  0.000  0.000
619.065      1   23.379  26.036  57.484  0.486  0.395  0.000  0.000  0.000
575.507     -2   23.379  26.036  50.238  0.452  0.412  0.000  0.000  0.000
575.507     -2   23.379  26.036  50.238  0.452  0.412  0.000  0.000  0.000
514.170     -1   23.379  26.036  39.391  0.370  0.383  0.000  0.000  0.000
514.170     -1   23.379  26.036  39.391  0.370  0.383  0.000  0.000  0.000
420.571      0   23.379  26.036  21.129  0.271  0.404  0.000  0.000  0.000
420.571      0   23.379  26.036  21.129  0.271  0.404  0.000  0.000  0.000
345.694     -1   23.379  26.036  21.117  0.266  0.362  0.000  0.000  0.000
345.694     -1   23.379  26.036  21.117  0.266  0.362  0.000  0.000  0.000
270.710     -1   23.379  26.036  14.935  0.196  0.323  0.000  0.000  0.000
270.710     -1   23.379  26.036  14.935  0.196  0.323  0.000  0.000  0.000
212.434      0   23.379  26.036  15.618  0.199  0.307  0.000  0.000  0.000
212.434      0   23.379  26.036  15.618  0.199  0.307  0.000  0.000  0.000
177.662     -1   23.379  26.036  20.489  0.201  0.219  0.000  0.000  0.000
177.662     -1   23.379  26.036  20.489  0.201  0.219  0.000  0.000  0.000
127.824      0   23.379  26.036  11.477  0.123  0.187  0.000  0.000  0.000
127.824      0   23.379  26.036  11.477  0.123  0.187  0.000  0.000  0.000
121.120      0   23.379  26.036  25.070  0.213  0.119  0.000  0.000  0.000
121.120      0   23.379  26.036  25.070  0.213  0.119  0.000  0.000  0.000
117.411     -2   23.379  26.036  25.781  0.175  0.043  0.000  0.000  0.000
117.411     -2   23.379  26.036  25.781  0.175  0.043  0.000  0.000  0.000
122.053     -1   23.379  26.036  28.914  0.178  0.002  0.000  0.000  0.000
122.053     -1   23.379  26.036  28.914  0.178  0.002  0.000  0.000  0.000
122.732      0   23.379  26.036  27.678  0.164  -0.010  0.000  0.000  0.000
122.732      0   23.379  26.036  27.678  0.164  -0.010  0.000  0.000  0.000
122.732      0   23.379  26.036  27.678  0.164  -0.010  0.000  0.000  0.000
134.183     -2   23.379  26.036  32.175  0.183  -0.076  0.000  0.000  0.000
134.183     -2   23.379  26.036  32.175  0.183  -0.076  0.000  0.000  0.000
137.191     -1   23.379  26.036  29.655  0.161  -0.063  0.000  0.000  0.000
137.191     -1   23.379  26.036  29.655  0.161  -0.063  0.000  0.000  0.000
128.860      0   23.379  26.036  25.265  0.132  -0.075  0.000  0.000  0.000
128.860      0   23.379  26.036  25.265  0.132  -0.075  0.000  0.000  0.000
110.456      0   23.379  26.036  20.461  0.099  -0.086  0.000  0.000  0.000
110.456      0   23.379  26.036  20.461  0.099  -0.086  0.000  0.000  0.000
112.270      0   23.379  26.036  27.218  0.151  -0.071  0.000  0.000  0.000
112.270      0   23.379  26.036  27.218  0.151  -0.071  0.000  0.000  0.000
84.780      0   23.379  26.036  15.355  0.073  -0.039  0.000  0.000  0.000
84.780      0   23.379  26.036  15.355  0.073  -0.039  0.000  0.000  0.000
61.097     -1   23.379  26.036  14.665  0.071  -0.064  0.000  0.000  0.000
61.097     -1   23.379  26.036  14.665  0.071  -0.064  0.000  0.000  0.000
36.011      0   23.379  26.036  12.135  0.061  -0.047  0.000  0.000  0.000
36.011      0   23.379  26.036  12.135  0.061  -0.047  0.000  0.000  0.000
20.199      1   23.379  26.036  13.866  0.076  -0.040  0.000  0.000  0.000
20.199      1   23.379  26.036  13.866  0.076  -0.040  0.000  0.000  0.000
0.695     -1   23.379  26.036  11.044  0.061  -0.016  0.000  0.000  0.000
0.695     -1   23.379  26.036  11.044  0.061  -0.016  0.000  0.000  0.000
-7.922      0   23.379  26.036  13.895  0.082  -0.013  0.000  0.000  0.000
