SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
-5481.333     11   -7.031  -9.424  -4.575  -73.460  -3.606  -4.971  -2.939  -2.981
-4911.382     19   -8.086  -10.500  -4.536  -36.443  -2.406  -3.590  -2.962  -3.016
-4911.382     19   -8.086  -10.500  -4.536  -36.443  -2.406  -3.590  -2.962  -3.016
-4270.515     -5   -8.965  -11.524  -4.558  54.189  -0.171  -1.551  -2.972  -3.036
-4270.515     -5   -8.965  -11.524  -4.558  54.189  -0.171  -1.551  -2.972  -3.036
-3178.799     18   -10.020  -12.577  -4.575  309.362  3.550  -0.666  -2.959  -3.046
-3178.799     18   -10.020  -12.577  -4.575  309.362  3.550  -0.666  -2.959  -3.046
-2088.671     10   -11.074  -13.626  -4.586  407.704  5.824  1.289  -2.923  -3.043
-2088.671     10   -11.074  -13.626  -4.586  407.704  5.824  1.289  -2.923  -3.043
-1157.269     38   -12.129  -14.679  -4.595  433.254  6.828  2.610  -2.873  -3.028
-1157.269     38   -12.129  -14.679  -4.595  433.254  6.828  2.610  -2.873  -3.028
-593.848     32   -13.184  -15.796  -4.624  353.016  6.476  3.918  -2.819  -3.001
-593.848     32   -13.184  -15.796  -4.624  353.016  6.476  3.918  -2.819  -3.001
-509.311     32   -14.238  -16.779  -4.622  178.225  5.227  5.795  -2.771  -2.962
-509.311     32   -14.238  -16.779  -4.622  178.225  5.227  5.795  -2.771  -2.962
-509.311     32   -14.238  -16.779  -4.622  178.225  5.227  5.795  -2.771  -2.962
-571.677     36   -15.293  -17.883  -4.638  122.526  5.176  7.034  -2.728  -2.911
-655.579     35   -16.875  -19.447  -4.644  99.079  5.376  7.957  -2.686  -2.851
-655.579     35   -16.875  -19.447  -4.644  99.079  5.376  7.957  -2.686  -2.851
-518.547     32   -17.402  -20.183  -4.725  199.961  6.843  8.266  -2.637  -2.786
-518.547     32   -17.402  -20.183  -4.725  199.961  6.843  8.266  -2.637  -2.786
-518.547     32   -17.402  -20.183  -4.725  199.961  6.843  8.266  -2.637  -2.786
-56.010     11   -18.281  -21.038  -4.781  344.291  8.535  7.966  -2.576  -2.721
-56.010     11   -18.281  -21.038  -4.781  344.291  8.535  7.966  -2.576  -2.721
587.786     34   -19.687  -22.575  -4.873  474.880  9.742  7.101  -2.504  -2.660
587.786     34   -19.687  -22.575  -4.873  474.880  9.742  7.101  -2.504  -2.660
865.855     26   -20.742  -23.694  -4.971  361.641  8.492  7.496  -2.432  -2.601
910.144    489   -21.621  -24.667  -5.083  281.496  7.285  7.162  -2.367  -2.543
686.428    833   -25.664  -28.730  -5.179  156.915  6.656  8.976  -2.310  -2.478
648.775    864   -26.191  -29.181  -5.229  210.429  7.961  10.124  -2.251  -2.402
1058.927    709   -26.191  -29.599  -5.421  429.501  11.335  11.186  -2.174  -2.318
1928.022    709   -26.543  -29.599  -5.447  626.981  14.682  12.735  -2.072  -2.222
2525.253    642   -26.895  -29.988  -5.480  597.026  15.257  14.555  -1.955  -2.113
2839.938   1512   -27.246  -30.339  -5.507  509.690  14.755  15.718  -1.834  -1.992
2951.592   1512   -27.246  -30.339  -5.529  437.605  15.152  18.189  -1.712  -1.856
2951.592   1512   -27.246  -30.339  -5.529  437.605  15.152  18.189  -1.712  -1.856
3056.842     83   -27.773  -30.919  -5.565  438.379  15.555  18.899  -1.589  -1.709
3056.842     83   -27.773  -30.919  -5.565  438.379  15.555  18.899  -1.589  -1.709
3330.097     16   -27.949  -31.204  -5.634  517.540  16.987  19.657  -1.459  -1.554
3330.097     16   -27.949  -31.204  -5.634  517.540  16.987  19.657  -1.459  -1.554
3789.566     74   -28.301  -31.495  -5.667  608.573  18.322  19.954  -1.318  -1.395
3789.566     74   -28.301  -31.495  -5.667  608.573  18.322  19.954  -1.318  -1.395
4185.893   2612   -28.477  -31.765  -5.728  620.601  18.655  20.272  -1.171  -1.234
4185.893   2612   -28.477  -31.765  -5.728  620.601  18.655  20.272  -1.171  -1.234
4774.367   2871   -28.652  -31.784  -5.719  719.411  19.714  19.875  -1.017  -1.073
4774.367   2871   -28.652  -31.784  -5.719  719.411  19.714  19.875  -1.017  -1.073
4774.367   2871   -28.652  -31.784  -5.719  719.411  19.714  19.875  -1.017  -1.073
5311.875   2889   -28.652  -31.534  -5.621  733.543  19.990  20.051  -0.858  -0.913
5311.875   2889   -28.652  -31.534  -5.621  733.543  19.990  20.051  -0.858  -0.913
5851.251   2892   -28.477  -30.744  -5.318  746.777  20.973  21.583  -0.694  -0.746
5851.251   2892   -28.477  -30.744  -5.318  746.777  20.973  21.583  -0.694  -0.746
6241.463   1938   -27.598  -29.897  -5.089  744.159  21.574  22.771  -0.524  -0.569
6241.463   1938   -27.598  -29.897  -5.089  744.159  21.574  22.771  -0.524  -0.569
6628.217   1030   -26.719  -28.997  -4.897  758.351  22.497  24.155  -0.348  -0.382
6628.217   1030   -26.719  -28.997  -4.897  758.351  22.497  24.155  -0.348  -0.382
7162.783    524   -25.840  -28.035  -4.714  846.690  23.864  24.589  -0.162  -0.188
7162.783    524   -25.840  -28.035  -4.714  846.690  23.864  24.589  -0.162  -0.188
7767.366    352   -24.961  -27.028  -4.521  911.902  25.225  25.573  0.034  0.014
7767.366    352   -24.961  -27.028  -4.521  911.902  25.225  25.573  0.034  0.014
8022.182    245   -24.082  -26.010  -4.316  795.147  23.785  25.665  0.229  0.218
8022.182    245   -24.082  -26.010  -4.316  795.147  23.785  25.665  0.229  0.218
8130.498    264   -23.027  -24.957  -4.153  745.788  23.538  26.369  0.420  0.427
8130.498    264   -23.027  -24.957  -4.153  745.788  23.538  26.369  0.420  0.427
8243.981    284   -22.148  -23.916  -3.963  736.179  23.325  26.171  0.608  0.637
8243.981    284   -22.148  -23.916  -3.963  736.179  23.325  26.171  0.608  0.637
8422.009    299   -21.094  -22.932  -3.837  775.566  23.884  26.247  0.797  0.847
8422.009    299   -21.094  -22.932  -3.837  775.566  23.884  26.247  0.797  0.847
7236.019    350   -20.215  -21.960  -3.702  156.413  15.703  25.707  0.952  1.055
8152.595    291   -19.160  -20.947  -3.610  998.305  22.004  17.242  1.112  1.224
8273.449    286   -18.457  -20.263  -3.544  709.860  20.910  22.146  1.277  1.391
8394.267     42   -13.359  -15.673  -3.675  740.804  20.370  20.379  1.441  1.555
8541.485     22   -12.480  -14.967  -3.843  742.091  20.245  20.114  1.605  1.717
8517.625     -4   -11.602  -14.242  -4.034  674.601  19.584  20.494  1.764  1.879
8593.186     -4   -11.602  -14.242  -4.186  702.431  19.077  18.864  1.919  2.036
8519.571     20   -10.723  -13.495  -4.356  640.884  18.115  18.533  2.068  2.186
8499.885    -11   -10.020  -12.799  -4.494  643.604  17.575  17.449  2.211  2.330
8378.889    -11   -9.316  -12.799  -4.861  627.615  17.155  17.044  2.350  2.468
7509.462      5   -9.316  -12.076  -4.891  198.297  11.648  16.998  2.463  2.605
7731.232      5   -8.613  -11.356  -4.908  643.726  14.421  11.466  2.573  2.716
7731.232      5   -8.613  -11.356  -4.908  643.726  14.421  11.466  2.573  2.716
7341.579      5   -7.910  -10.635  -4.916  370.653  12.729  14.863  2.677  2.827
7341.579      5   -7.910  -10.635  -4.916  370.653  12.729  14.863  2.677  2.827
6911.635     30   -7.207  -9.875  -4.901  308.328  11.386  13.819  2.774  2.938
6911.635     30   -7.207  -9.875  -4.901  308.328  11.386  13.819  2.774  2.938
6354.764     21   -6.152  -8.815  -4.888  208.073  9.767  13.157  2.859  3.046
6354.764     21   -6.152  -8.815  -4.888  208.073  9.767  13.157  2.859  3.046
5791.174     18   -5.098  -7.805  -4.893  150.476  9.041  13.142  2.935  3.151
5791.174     18   -5.098  -7.805  -4.893  150.476  9.041  13.142  2.935  3.151
5656.026      8   -3.867  -6.756  -4.964  296.484  9.504  10.464  3.009  3.245
5656.026      8   -3.867  -6.756  -4.964  296.484  9.504  10.464  3.009  3.245
5611.661      8   -2.637  -5.709  -5.087  323.876  9.018  8.877  3.082  3.324
5611.661      8   -2.637  -5.709  -5.087  323.876  9.018  8.877  3.082  3.324
5611.661      8   -2.637  -5.709  -5.087  323.876  9.018  8.877  3.082  3.324
5651.056     41   -1.406  -4.637  -5.243  358.273  7.626  5.434  3.148  3.381
5651.056     41   -1.406  -4.637  -5.243  358.273  7.626  5.434  3.148  3.381
5600.559     45   0.352  -3.114  -5.453  328.526  5.392  1.967  3.200  3.411
5591.151     66   1.582  -2.060  -5.686  343.194  4.369  -0.277  3.241  3.419
5037.042    115   2.285  -1.361  -5.873  89.547  1.884  1.189  3.265  3.423
5037.042    115   2.285  -1.361  -5.873  89.547  1.884  1.189  3.265  3.423
4645.822    114   2.988  -0.650  -6.020  115.181  -0.133  -3.208  3.273  3.411
4645.822    114   2.988  -0.650  -6.020  115.181  -0.133  -3.208  3.273  3.411
4225.049     89   3.691  0.080  -6.127  65.823  -1.359  -4.301  3.267  3.383
4225.049     89   3.691  0.080  -6.127  65.823  -1.359  -4.301  3.267  3.383
3724.238    138   4.746  1.034  -6.250  0.894  -3.362  -6.480  3.248  3.340
3724.238    138   4.746  1.034  -6.250  0.894  -3.362  -6.480  3.248  3.340
3089.990    136   5.801  2.111  -6.340  -107.612  -5.378  -7.634  3.213  3.284
3089.990    136   5.801  2.111  -6.340  -107.612  -5.378  -7.634  3.213  3.284
2319.963    102   6.855  3.121  -6.428  -217.561  -7.656  -9.255  3.161  3.216
1565.344    122   8.086  4.157  -6.569  -267.378  -8.715  -10.033  3.096  3.139
775.365     57   12.480  9.313  -6.405  -397.010  -11.522  -12.185  3.014  3.049
-337.099     49   13.008  10.046  -6.198  -583.515  -14.613  -13.513  2.910  2.947
-1390.072     49   13.711  10.046  -6.289  -608.765  -15.904  -15.345  2.789  2.831
-1967.419     82   13.711  10.758  -6.103  -553.497  -16.052  -16.958  2.661  2.702
-2929.364   -170   14.238  11.471  -5.886  -741.771  -18.435  -16.911  2.521  2.568
-3685.179  -1426   14.766  12.151  -5.657  -734.912  -18.644  -17.480  2.374  2.429
-4379.836  -1426   14.766  12.151  -5.474  -761.403  -18.670  -16.906  2.224  2.291
-4379.836  -1426   14.766  12.151  -5.474  -761.403  -18.670  -16.906  2.224  2.291
-5343.877  -2808   15.820  13.206  -5.328  -937.880  -20.477  -16.082  2.066  2.159
-5343.877  -2808   15.820  13.206  -5.328  -937.880  -20.477  -16.082  2.066  2.159
-6125.203  -2863   16.172  13.550  -5.213  -933.728  -19.868  -15.078  1.906  2.034
-6125.203  -2863   16.172  13.550  -5.213  -933.728  -19.868  -15.078  1.906  2.034
-6843.343  -2862   16.699  13.767  -5.235  -949.402  -20.618  -16.162  1.743  1.908
-6843.343  -2862   16.699  13.767  -5.235  -949.402  -20.618  -16.162  1.743  1.908
-7119.406  -2878   16.875  13.846  -5.288  -814.045  -19.446  -17.254  1.584  1.775
-7119.406  -2878   16.875  13.846  -5.288  -814.045  -19.446  -17.254  1.584  1.775
-6868.931  -2919   17.051  13.733  -5.436  -575.365  -18.323  -20.902  1.432  1.622
-6868.931  -2919   17.051  13.733  -5.436  -575.365  -18.323  -20.902  1.432  1.622
-6613.354  -2913   17.051  13.470  -5.650  -534.928  -19.863  -24.748  1.278  1.441
-6613.354  -2913   17.051  13.470  -5.650  -534.928  -19.863  -24.748  1.278  1.441
-6351.072  -2907   16.699  13.055  -5.843  -500.299  -21.345  -28.319  1.114  1.230
-6351.072  -2907   16.699  13.055  -5.843  -500.299  -21.345  -28.319  1.114  1.230
-6251.716  -2143   16.172  12.519  -6.002  -535.927  -22.900  -30.318  0.938  0.996
-6251.716  -2143   16.172  12.519  -6.002  -535.927  -22.900  -30.318  0.938  0.996
-6251.716  -2143   16.172  12.519  -6.002  -535.927  -22.900  -30.318  0.938  0.996
-6612.311  -2127   15.469  11.952  -6.078  -727.225  -26.284  -32.012  0.741  0.746
-6612.311  -2127   15.469  11.952  -6.078  -727.225  -26.284  -32.012  0.741  0.746
-6863.116  -2572   14.414  10.893  -6.141  -690.058  -25.796  -31.927  0.535  0.491
-6863.116  -2572   14.414  10.893  -6.141  -690.058  -25.796  -31.927  0.535  0.491
-7095.418  -1895   13.535  10.038  -6.183  -693.733  -25.321  -30.883  0.329  0.238
-7095.418  -1895   13.535  10.038  -6.183  -693.733  -25.321  -30.883  0.329  0.238
-7560.335  -1533   12.832  9.142  -6.286  -793.794  -26.123  -29.930  0.122  -0.006
-7560.335  -1533   12.832  9.142  -6.286  -793.794  -26.123  -29.930  0.122  -0.006
-8003.407  -1369   11.953  8.274  -6.365  -822.083  -26.021  -29.021  -0.086  -0.243
-8003.407  -1369   11.953  8.274  -6.365  -822.083  -26.021  -29.021  -0.086  -0.243
-8646.076  -1264   11.074  7.406  -6.424  -937.714  -26.816  -27.707  -0.298  -0.469
-8646.076  -1264   11.074  7.406  -6.424  -937.714  -26.816  -27.707  -0.298  -0.469
-9173.938  -1234   10.020  6.445  -6.436  -935.978  -27.121  -28.312  -0.513  -0.694
-9173.938  -1234   10.020  6.445  -6.436  -935.978  -27.121  -28.312  -0.513  -0.694
-9865.458  -1214   9.141  5.579  -6.442  -1042.419  -27.538  -26.529  -0.732  -0.912
-9865.458  -1214   9.141  5.579  -6.442  -1042.419  -27.538  -26.529  -0.732  -0.912
-10377.268  -1047   8.262  4.657  -6.462  -1010.414  -26.457  -25.272  -0.947  -1.120
-10732.421   -969   7.207  3.724  -6.434  -984.067  -25.334  -23.806  -1.155  -1.317
-11051.110   -706   2.109  -0.885  -6.233  -1011.541  -24.631  -21.839  -1.356  -1.499
-11196.241   -642   1.406  -1.528  -6.051  -935.430  -23.057  -20.732  -1.546  -1.670
-11361.554   -587   0.703  -2.198  -5.893  -952.315  -22.434  -19.181  -1.729  -1.829
-11380.606   -587   0.703  -2.198  -5.767  -890.581  -21.104  -18.193  -1.903  -1.979
-11335.553   -528   0.000  -2.874  -5.657  -856.279  -19.898  -16.779  -2.067  -2.119
-11032.762   -475   -0.703  -3.553  -5.560  -728.312  -17.368  -15.125  -2.216  -2.246
-10746.073   -428   -0.703  -4.238  -5.732  -660.851  -16.244  -14.655  -2.351  -2.366
-10746.073   -428   -0.703  -4.238  -5.732  -660.851  -16.244  -14.655  -2.351  -2.366
-10199.200   -327   -2.109  -4.929  -5.608  -581.943  -14.543  -13.367  -2.474  -2.477
-10199.200   -327   -2.109  -4.929  -5.608  -581.943  -14.543  -13.367  -2.474  -2.477
-9719.029   -294   -2.813  -5.622  -5.506  -518.620  -13.146  -12.272  -2.585  -2.580
-9719.029   -294   -2.813  -5.622  -5.506  -518.620  -13.146  -12.272  -2.585  -2.580
-8993.310   -224   -3.691  -6.362  -5.374  -374.870  -10.635  -11.011  -2.679  -2.673
-8993.310   -224   -3.691  -6.362  -5.374  -374.870  -10.635  -11.011  -2.679  -2.673
-8282.556   -126   -4.746  -7.376  -5.253  -306.529  -9.330  -10.194  -2.760  -2.758
-8282.556   -126   -4.746  -7.376  -5.253  -306.529  -9.330  -10.194  -2.760  -2.758
-8282.556   -126   -4.746  -7.376  -5.253  -306.529  -9.330  -10.194  -2.760  -2.758
-7603.993    -62   -5.801  -8.439  -5.160  -251.242  -7.856  -8.742  -2.829  -2.833
-7603.993    -62   -5.801  -8.439  -5.160  -251.242  -7.856  -8.742  -2.829  -2.833
-6835.169     -1   -7.383  -9.981  -5.071  -148.855  -5.256  -6.301  -2.880  -2.893
-6835.169     -1   -7.383  -9.981  -5.071  -148.855  -5.256  -6.301  -2.880  -2.893
-5851.194     18   -8.438  -11.032  -4.998  22.545  -2.589  -5.390  -2.912  -2.941
-5851.194     18   -8.438  -11.032  -4.998  22.545  -2.589  -5.390  -2.912  -2.941
-5018.615     30   -9.668  -12.109  -4.884  35.927  -1.127  -2.935  -2.928  -2.974
-5018.615     30   -9.668  -12.109  -4.884  35.927  -1.127  -2.935  -2.928  -2.974
-4315.013     23   -10.723  -13.198  -4.806  62.321  0.395  -0.686  -2.931  -2.989
-4315.013     23   -10.723  -13.198  -4.806  62.321  0.395  -0.686  -2.931  -2.989
-3638.193     18   -11.602  -14.183  -4.782  117.181  1.605  0.285  -2.922  -2.991
-3638.193     18   -11.602  -14.183  -4.782  117.181  1.605  0.285  -2.922  -2.991
-3059.101     25   -12.656  -15.276  -4.776  131.756  2.517  1.662  -2.906  -2.983
-3059.101     25   -12.656  -15.276  -4.776  131.756  2.517  1.662  -2.906  -2.983
-2728.998     11   -13.711  -16.351  -4.779  71.648  2.139  2.403  -2.887  -2.966
-2728.998     11   -13.711  -16.351  -4.779  71.648  2.139  2.403  -2.887  -2.966
-2500.842     21   -14.766  -17.351  -4.762  51.239  1.726  2.115  -2.871  -2.948
-2500.842     21   -14.766  -17.351  -4.762  51.239  1.726  2.115  -2.871  -2.948
-2298.135     28   -15.820  -18.389  -4.742  61.141  1.757  1.933  -2.856  -2.931
-2298.135     28   -15.820  -18.389  -4.742  61.141  1.757  1.933  -2.856  -2.931
-1838.772     40   -16.875  -19.455  -4.730  195.159  3.353  1.713  -2.835  -2.916
-1838.772     40   -16.875  -19.455  -4.730  195.159  3.353  1.713  -2.835  -2.916
-1135.551     28   -17.754  -20.491  -4.778  354.347  5.124  1.235  -2.802  -2.904
-1135.551     28   -17.754  -20.491  -4.778  354.347  5.124  1.235  -2.802  -2.904
-1135.551     28   -17.754  -20.491  -4.778  354.347  5.124  1.235  -2.802  -2.904
-854.261     31   -18.809  -21.584  -4.830  222.195  3.819  1.991  -2.768  -2.891
-756.064     22   -20.391  -23.118  -4.855  161.260  3.137  2.193  -2.739  -2.875
-606.299     33   -26.016  -29.049  -4.986  210.222  4.860  4.270  -2.705  -2.849
-259.581     18   -26.719  -29.784  -5.102  296.520  6.960  6.153  -2.659  -2.808
416.386     18   -27.246  -29.784  -5.002  443.285  9.907  8.179  -2.592  -2.751
1014.516    -19   -27.246  -30.504  -5.185  526.979  12.411  10.895  -2.504  -2.675
1693.599    -19   -27.949  -31.219  -5.336  573.745  14.192  13.138  -2.398  -2.579
2145.837    -79   -28.652  -31.931  -5.460  533.010  14.434  14.583  -2.284  -2.469
2242.835    -79   -28.652  -31.931  -5.558  404.004  13.788  16.466  -2.170  -2.344
2316.306    -21   -29.180  -32.634  -5.701  403.047  13.919  16.711  -2.058  -2.212
2468.226    -10   -29.883  -33.330  -5.813  427.714  14.391  16.977  -1.944  -2.076
2468.226    -10   -29.883  -33.330  -5.813  427.714  14.391  16.977  -1.944  -2.076
3072.782    -17   -30.410  -34.017  -5.960  647.646  17.003  16.581  -1.818  -1.941
3072.782    -17   -30.410  -34.017  -5.960  647.646  17.003  16.581  -1.818  -1.941
3895.491    -16   -31.113  -34.685  -6.065  782.391  18.783  16.692  -1.677  -1.808
3895.491    -16   -31.113  -34.685  -6.065  782.391  18.783  16.692  -1.677  -1.808
4389.268    -18   -31.816  -35.627  -6.236  715.316  18.669  18.108  -1.528  -1.668
4389.268    -18   -31.816  -35.627  -6.236  715.316  18.669  18.108  -1.528  -1.668
4389.268    -18   -31.816  -35.627  -6.236  715.316  18.669  18.108  -1.528  -1.668
4569.568   2539   -32.344  -36.411  -6.466  612.222  17.715  18.800  -1.382  -1.521
4569.568   2539   -32.344  -36.411  -6.466  612.222  17.715  18.800  -1.382  -1.521
4693.035   2850   -33.047  -37.025  -6.618  578.293  17.810  19.785  -1.238  -1.367
4693.035   2850   -33.047  -37.025  -6.618  578.293  17.810  19.785  -1.238  -1.367
5073.175   2870   -33.223  -37.045  -6.682  691.184  19.779  20.757  -1.087  -1.205
5073.175   2870   -33.223  -37.045  -6.682  691.184  19.779  20.757  -1.087  -1.205
5688.536   2866   -33.398  -36.797  -6.579  800.913  22.079  22.437  -0.921  -1.032
5688.536   2866   -33.398  -36.797  -6.579  800.913  22.079  22.437  -0.921  -1.032
6361.757   2834   -33.047  -36.330  -6.455  880.372  24.079  24.286  -0.737  -0.845
6361.757   2834   -33.047  -36.330  -6.455  880.372  24.079  24.286  -0.737  -0.845
6828.672   1294   -32.520  -35.627  -6.291  825.332  25.000  27.337  -0.542  -0.639
6828.672   1294   -32.520  -35.627  -6.291  825.332  25.000  27.337  -0.542  -0.639
7189.906    603   -32.168  -34.938  -6.038  794.197  25.514  29.031  -0.339  -0.415
7189.906    603   -32.168  -34.938  -6.038  794.197  25.514  29.031  -0.339  -0.415
7431.247   1291   -31.465  -34.169  -5.811  767.980  26.259  31.029  -0.131  -0.174
7431.247   1291   -31.465  -34.169  -5.811  767.980  26.259  31.029  -0.131  -0.174
7847.969   1177   -30.762  -33.237  -5.546  843.051  26.456  29.548  0.080  0.067
7847.969   1177   -30.762  -33.237  -5.546  843.051  26.456  29.548  0.080  0.067
8112.229    639   -29.883  -32.292  -5.311  804.782  26.435  30.393  0.291  0.310
8112.229    639   -29.883  -32.292  -5.311  804.782  26.435  30.393  0.291  0.310
8574.864    369   -29.004  -31.263  -5.067  898.161  27.039  29.247  0.506  0.548
8574.864    369   -29.004  -31.263  -5.067  898.161  27.039  29.247  0.506  0.548
9065.424    257   -27.949  -30.234  -4.883  947.960  27.624  29.128  0.724  0.782
9483.266    224   -26.895  -29.211  -4.747  946.893  27.353  28.628  0.944  1.013
9971.254     83   -21.445  -24.272  -4.824  1031.856  28.432  28.603  1.168  1.242
10492.970     15   -20.566  -23.511  -4.929  1064.250  27.956  26.928  1.392  1.463
10755.427     15   -20.566  -23.511  -5.012  981.863  27.090  27.288  1.613  1.682
10731.693     23   -19.687  -22.790  -5.137  873.986  25.070  26.079  1.822  1.894
10631.424     46   -18.809  -22.070  -5.294  826.515  24.122  25.427  2.020  2.101
10383.113     28   -18.105  -21.350  -5.413  731.924  22.549  24.727  2.206  2.301
10383.113     28   -18.105  -21.350  -5.413  731.924  22.549  24.727  2.206  2.301
10176.324     69   -17.227  -20.632  -5.568  727.970  21.609  23.033  2.383  2.492
10176.324     69   -17.227  -20.632  -5.568  727.970  21.609  23.033  2.383  2.492
9918.824     60   -16.348  -19.915  -5.750  677.949  19.575  20.392  2.547  2.666
9918.824     60   -16.348  -19.915  -5.750  677.949  19.575  20.392  2.547  2.666
9514.392     45   -15.293  -19.114  -5.988  588.244  17.081  17.846  2.694  2.820
9514.392     45   -15.293  -19.114  -5.988  588.244  17.081  17.846  2.694  2.820
9098.138     46   -14.062  -18.005  -6.223  535.929  14.806  14.816  2.822  2.950
9098.138     46   -14.062  -18.005  -6.223  535.929  14.806  14.816  2.822  2.950
8615.403     63   -12.832  -17.011  -6.496  472.475  12.290  11.606  2.931  3.056
8615.403     63   -12.832  -17.011  -6.496  472.475  12.290  11.606  2.931  3.056
8006.727     24   -11.777  -15.961  -6.717  357.905  9.200  8.553  3.017  3.137
8006.727     24   -11.777  -15.961  -6.717  357.905  9.200  8.553  3.017  3.137
7448.792      8   -10.547  -14.906  -6.957  333.847  7.390  5.733  3.084  3.195
7448.792      8   -10.547  -14.906  -6.957  333.847  7.390  5.733  3.084  3.195
6989.375     18   -9.492  -13.856  -7.151  317.879  5.468  2.517  3.135  3.227
6989.375     18   -9.492  -13.856  -7.151  317.879  5.468  2.517  3.135  3.227
6498.244     40   -8.262  -12.786  -7.364  270.776  4.045  0.999  3.173  3.242
6498.244     40   -8.262  -12.786  -7.364  270.776  4.045  0.999  3.173  3.242
5955.989     18   -7.207  -11.760  -7.545  196.955  2.223  -0.622  3.197  3.243
5955.989     18   -7.207  -11.760  -7.545  196.955  2.223  -0.622  3.197  3.243
5339.999     61   -6.152  -10.719  -7.694  115.497  0.479  -1.917  3.208  3.232
5339.999     61   -6.152  -10.719  -7.694  115.497  0.479  -1.917  3.208  3.232
5339.999     61   -6.152  -10.719  -7.694  115.497  0.479  -1.917  3.208  3.232
4532.269     56   -4.922  -9.673  -7.881  -16.360  -1.703  -2.830  3.203  3.213
4532.269     56   -4.922  -9.673  -7.881  -16.360  -1.703  -2.830  3.203  3.213
3572.878     64   -3.340  -8.070  -8.022  -165.741  -4.435  -4.368  3.178  3.184
3572.878     64   -3.340  -8.070  -8.022  -165.741  -4.435  -4.368  3.178  3.184
2523.766     34   -2.285  -7.058  -8.151  -286.056  -6.569  -5.492  3.135  3.145
2523.766     34   -2.285  -7.058  -8.151  -286.056  -6.569  -5.492  3.135  3.145
1328.267     14   -1.230  -6.011  -8.257  -446.241  -9.348  -6.882  3.071  3.095
1328.267     14   -1.230  -6.011  -8.257  -446.241  -9.348  -6.882  3.071  3.095
175.961     21   -0.352  -4.959  -8.278  -540.900  -11.574  -8.820  2.988  3.032
175.961     21   -0.352  -4.959  -8.278  -540.900  -11.574  -8.820  2.988  3.032
-1009.347      9   0.703  -3.906  -8.296  -647.343  -14.005  -10.863  2.885  2.954
-1009.347      9   0.703  -3.906  -8.296  -647.343  -14.005  -10.863  2.885  2.954
-1770.867      9   1.582  -2.850  -8.245  -569.468  -14.119  -12.981  2.774  2.859
-2272.283   -861   2.461  -1.806  -8.145  -514.661  -14.796  -15.585  2.657  2.744
-2896.591  -1679   5.449  1.042  -8.116  -594.926  -15.539  -15.048  2.535  2.623
-3518.949  -2059   5.625  1.072  -8.146  -641.152  -16.961  -16.617  2.404  2.494
-3990.624  -2663   5.625  1.034  -8.184  -624.086  -16.684  -16.507  2.271  2.362
-4656.435  -2663   5.625  1.034  -8.214  -745.169  -19.088  -18.124  2.126  2.223
-4963.012  -2874   5.625  0.951  -8.268  -628.931  -18.499  -19.817  1.978  2.071
-5154.146  -2945   5.449  0.827  -8.292  -600.367  -19.405  -22.196  1.825  1.904
-5553.119  -2945   5.449  0.827  -8.312  -697.004  -21.243  -23.306  1.662  1.723
-5553.119  -2945   5.449  0.827  -8.312  -697.004  -21.243  -23.306  1.662  1.723
-5766.647  -2929   5.098  0.461  -8.333  -635.683  -22.446  -27.019  1.488  1.520
-5766.647  -2929   5.098  0.461  -8.333  -635.683  -22.446  -27.019  1.488  1.520
-6160.226  -2949   4.922  0.214  -8.376  -720.489  -23.289  -26.523  1.305  1.308
-6160.226  -2949   4.922  0.214  -8.376  -720.489  -23.289  -26.523  1.305  1.308
-6536.975  -2990   4.570  -0.077  -8.388  -741.166  -24.310  -27.913  1.115  1.089
-6536.975  -2990   4.570  -0.077  -8.388  -741.166  -24.310  -27.913  1.115  1.089
-6940.358  -3032   4.219  -0.528  -8.434  -765.166  -24.590  -27.826  0.919  0.866
-6940.358  -3032   4.219  -0.528  -8.434  -765.166  -24.590  -27.826  0.919  0.866
-7611.610  -2960   3.691  -1.120  -8.494  -910.375  -26.531  -27.957  0.714  0.642
-7611.610  -2960   3.691  -1.120  -8.494  -910.375  -26.531  -27.957  0.714  0.642
-8027.690  -2963   2.988  -1.839  -8.548  -844.086  -25.587  -27.757  0.507  0.419
-8027.690  -2963   2.988  -1.839  -8.548  -844.086  -25.587  -27.757  0.507  0.419
-8588.846  -2540   2.285  -2.583  -8.606  -931.812  -26.704  -27.730  0.296  0.197
-8588.846  -2540   2.285  -2.583  -8.606  -931.812  -26.704  -27.730  0.296  0.197
-9063.207  -2273   1.582  -3.367  -8.681  -927.416  -26.867  -28.131  0.082  -0.027
-9063.207  -2273   1.582  -3.367  -8.681  -927.416  -26.867  -28.131  0.082  -0.027
-9563.069  -2049   0.703  -4.194  -8.723  -975.577  -26.967  -27.151  -0.133  -0.247
-9563.069  -2049   0.703  -4.194  -8.723  -975.577  -26.967  -27.151  -0.133  -0.247
-9977.000  -1826   -0.176  -5.041  -8.745  -967.886  -27.050  -27.488  -0.349  -0.467
-9977.000  -1826   -0.176  -5.041  -8.745  -967.886  -27.050  -27.488  -0.349  -0.467
-10188.313  -1822   -1.055  -5.912  -8.759  -901.557  -25.781  -26.691  -0.560  -0.683
