SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  K_ff  Kp_A  Ki_A  Kp_F  Kd_F  Amp
76.140     61   0.703  1.612  1.653  -4.321  140.000  41.400  52.600  4.715  0.655  100000
76.140     61   0.703  1.612  1.653  -4.321  140.000  41.400  52.600  4.715  0.655  100000
50.447     87   0.703  1.612  1.653  -10.683  140.000  41.400  52.600  4.715  0.655  100000
50.447     87   0.703  1.612  1.653  -10.683  140.000  41.400  52.600  4.715  0.655  100000
53.598     75   0.879  1.612  1.588  9.898  140.000  41.400  52.600  4.715  0.655  100000
53.598     75   0.879  1.612  1.588  9.898  140.000  41.400  52.600  4.715  0.655  100000
83.583     51   0.879  1.612  1.537  14.509  140.000  41.400  52.600  4.715  0.655  100000
83.583     51   0.879  1.612  1.537  14.509  140.000  41.400  52.600  4.715  0.655  100000
94.825     52   0.879  1.612  1.495  10.336  140.000  41.400  52.600  4.715  0.655  100000
94.825     52   0.879  1.612  1.495  10.336  140.000  41.400  52.600  4.715  0.655  100000
125.096     80   0.879  1.612  1.462  19.480  140.000  41.400  52.600  4.715  0.655  100000
125.096     80   0.879  1.612  1.462  19.480  140.000  41.400  52.600  4.715  0.655  100000
108.391     92   0.879  1.612  1.436  0.632  140.000  41.400  52.600  4.715  0.655  100000
108.391     92   0.879  1.612  1.436  0.632  140.000  41.400  52.600  4.715  0.655  100000
131.440    121   0.879  1.612  1.415  16.473  140.000  41.400  52.600  4.715  0.655  100000
131.440    121   0.879  1.612  1.415  16.473  140.000  41.400  52.600  4.715  0.655  100000
131.440    121   0.879  1.612  1.415  16.473  140.000  41.400  52.600  4.715  0.655  100000
109.851    109   0.879  1.612  1.398  -1.898  140.000  41.400  52.600  4.715  0.655  100000
109.851    109   0.879  1.612  1.398  -1.898  140.000  41.400  52.600  4.715  0.655  100000
180.758    130   0.879  1.612  1.385  37.569  140.000  41.400  52.600  4.715  0.655  100000
180.758    130   0.879  1.612  1.385  37.569  140.000  41.400  52.600  4.715  0.655  100000
169.254    111   0.879  1.612  1.374  6.643  140.000  41.400  52.600  4.715  0.655  100000
169.254    111   0.879  1.612  1.374  6.643  140.000  41.400  52.600  4.715  0.655  100000
154.686    173   0.879  1.613  1.366  3.924  140.000  41.400  52.600  4.715  0.655  100000
154.686    173   0.879  1.613  1.366  3.924  140.000  41.400  52.600  4.715  0.655  100000
119.252    169   0.879  1.613  1.359  -6.805  140.000  41.400  52.600  4.715  0.655  100000
119.252    169   0.879  1.613  1.359  -6.805  140.000  41.400  52.600  4.715  0.655  100000
86.190    156   0.879  1.613  1.354  -9.160  140.000  41.400  52.600  4.715  0.655  100000
42.515    122   0.879  1.612  1.349  -17.004  140.000  41.400  52.600  4.715  0.655  100000
29.472     85   0.879  1.612  1.346  -7.105  140.000  41.400  52.600  4.715  0.655  100000
30.964     51   0.879  1.612  1.343  -1.615  140.000  41.400  52.600  4.715  0.655  100000
-57.547     32   0.879  1.612  1.341  -42.240  140.000  41.400  52.600  4.715  0.655  100000
-45.754     32   0.879  1.612  1.339  -4.853  140.000  41.400  52.600  4.715  0.655  100000
-94.421    -16   0.879  1.612  1.337  -30.897  140.000  41.400  52.600  4.715  0.655  100000
-93.786    -42   0.879  1.612  1.336  -12.898  140.000  41.400  52.600  4.715  0.655  100000
-108.758    -42   0.879  1.612  1.335  -19.640  140.000  41.400  52.600  4.715  0.655  100000
-141.603    -79   0.879  1.612  1.334  -28.924  140.000  41.400  52.600  4.715  0.655  100000
-141.603    -79   0.879  1.612  1.334  -28.924  140.000  41.400  52.600  4.715  0.655  100000
-141.603    -79   0.879  1.612  1.334  -28.924  140.000  41.400  52.600  4.715  0.655  100000
-126.180   -100   0.879  1.612  1.333  -9.841  140.000  41.400  52.600  4.715  0.655  100000
-126.180   -100   0.879  1.612  1.333  -9.841  140.000  41.400  52.600  4.715  0.655  100000
-144.687   -140   0.879  1.612  1.333  -23.655  140.000  41.400  52.600  4.715  0.655  100000
-144.687   -140   0.879  1.612  1.333  -23.655  140.000  41.400  52.600  4.715  0.655  100000
-150.257   -128   0.879  1.612  1.332  -18.946  140.000  41.400  52.600  4.715  0.655  100000
-150.257   -128   0.879  1.612  1.332  -18.946  140.000  41.400  52.600  4.715  0.655  100000
-127.636   -144   0.879  1.612  1.332  -6.555  140.000  41.400  52.600  4.715  0.655  100000
-127.636   -144   0.879  1.612  1.332  -6.555  140.000  41.400  52.600  4.715  0.655  100000
-114.749   -149   0.879  1.611  1.331  -8.660  140.000  41.400  52.600  4.715  0.655  100000
-114.749   -149   0.879  1.611  1.331  -8.660  140.000  41.400  52.600  4.715  0.655  100000
-90.527   -130   0.879  1.611  1.331  -2.394  140.000  41.400  52.600  4.715  0.655  100000
-90.527   -130   0.879  1.611  1.331  -2.394  140.000  41.400  52.600  4.715  0.655  100000
-85.122   -116   0.879  1.611  1.331  -8.479  140.000  41.400  52.600  4.715  0.655  100000
-85.122   -116   0.879  1.611  1.331  -8.479  140.000  41.400  52.600  4.715  0.655  100000
16.697    -93   0.879  1.612  1.331  35.512  140.000  41.400  52.600  4.715  0.655  100000
16.697    -93   0.879  1.612  1.331  35.512  140.000  41.400  52.600  4.715  0.655  100000
54.929    -84   0.879  1.612  1.331  16.211  140.000  41.400  52.600  4.715  0.655  100000
54.929    -84   0.879  1.612  1.331  16.211  140.000  41.400  52.600  4.715  0.655  100000
112.889     -2   0.879  1.612  1.331  28.501  140.000  41.400  52.600  4.715  0.655  100000
112.889     -2   0.879  1.612  1.331  28.501  140.000  41.400  52.600  4.715  0.655  100000
114.220     48   0.879  1.612  1.331  8.023  140.000  41.400  52.600  4.715  0.655  100000
114.220     48   0.879  1.612  1.331  8.023  140.000  41.400  52.600  4.715  0.655  100000
144.060    106   0.879  1.612  1.331  20.875  140.000  41.400  52.600  4.715  0.655  100000
144.060    106   0.879  1.612  1.331  20.875  140.000  41.400  52.600  4.715  0.655  100000
144.060    106   0.879  1.612  1.331  20.875  140.000  41.400  52.600  4.715  0.655  100000
134.234    113   0.879  1.612  1.331  5.422  140.000  41.400  52.600  4.715  0.655  100000
134.234    113   0.879  1.612  1.331  5.422  140.000  41.400  52.600  4.715  0.655  100000
166.297    143   0.879  1.612  1.331  23.353  140.000  41.400  52.600  4.715  0.655  100000
166.297    143   0.879  1.612  1.331  23.353  140.000  41.400  52.600  4.715  0.655  100000
163.833    135   0.879  1.612  1.331  10.521  140.000  41.400  52.600  4.715  0.655  100000
163.833    135   0.879  1.612  1.331  10.521  140.000  41.400  52.600  4.715  0.655  100000
147.483    163   0.879  1.612  1.331  3.539  140.000  41.400  52.600  4.715  0.655  100000
135.006    163   0.879  1.612  1.331  3.682  140.000  41.400  52.600  4.715  0.655  100000
118.884    146   0.879  1.612  1.331  0.578  140.000  41.400  52.600  4.715  0.655  100000
96.378    137   0.879  1.612  1.331  -4.163  140.000  41.400  52.600  4.715  0.655  100000
131.393    122   0.879  1.612  1.331  19.822  140.000  41.400  52.600  4.715  0.655  100000
139.897    122   0.879  1.612  1.331  10.706  140.000  41.400  52.600  4.715  0.655  100000
115.748    127   0.879  1.612  1.331  -3.247  140.000  41.400  52.600  4.715  0.655  100000
91.909    136   0.879  1.612  1.332  -5.408  140.000  41.400  52.600  4.715  0.655  100000
141.958    136   0.879  1.612  1.332  25.800  140.000  41.400  52.600  4.715  0.655  100000
75.368    123   0.879  1.612  1.332  -22.304  140.000  41.400  52.600  4.715  0.655  100000
75.368    123   0.879  1.612  1.332  -22.304  140.000  41.400  52.600  4.715  0.655  100000
86.306    133   0.879  1.612  1.332  6.627  140.000  41.400  52.600  4.715  0.655  100000
86.306    133   0.879  1.612  1.332  6.627  140.000  41.400  52.600  4.715  0.655  100000
86.149     87   0.879  1.612  1.332  2.834  140.000  41.400  52.600  4.715  0.655  100000
86.149     87   0.879  1.612  1.332  2.834  140.000  41.400  52.600  4.715  0.655  100000
31.641     86   0.879  1.612  1.332  -21.715  140.000  41.400  52.600  4.715  0.655  100000
31.641     86   0.879  1.612  1.332  -21.715  140.000  41.400  52.600  4.715  0.655  100000
-0.645     85   0.879  1.612  1.332  -16.420  140.000  41.400  52.600  4.715  0.655  100000
-0.645     85   0.879  1.612  1.332  -16.420  140.000  41.400  52.600  4.715  0.655  100000
-31.266     36   0.879  1.612  1.332  -18.502  140.000  41.400  52.600  4.715  0.655  100000
-31.266     36   0.879  1.612  1.332  -18.502  140.000  41.400  52.600  4.715  0.655  100000
-84.109      6   0.879  1.612  1.332  -31.099  140.000  41.400  52.600  4.715  0.655  100000
-84.109      6   0.879  1.612  1.332  -31.099  140.000  41.400  52.600  4.715  0.655  100000
-82.945    -26   0.879  1.612  1.331  -11.356  140.000  41.400  52.600  4.715  0.655  100000
-82.945    -26   0.879  1.612  1.331  -11.356  140.000  41.400  52.600  4.715  0.655  100000
-123.026    -79   0.879  1.612  1.331  -29.801  140.000  41.400  52.600  4.715  0.655  100000
-123.026    -79   0.879  1.612  1.331  -29.801  140.000  41.400  52.600  4.715  0.655  100000
-123.026    -79   0.879  1.612  1.331  -29.801  140.000  41.400  52.600  4.715  0.655  100000
-85.785    -82   0.879  1.612  1.331  1.662  140.000  41.400  52.600  4.715  0.655  100000
-85.785    -82   0.879  1.612  1.331  1.662  140.000  41.400  52.600  4.715  0.655  100000
-107.723   -121   0.879  1.612  1.331  -21.516  140.000  41.400  52.600  4.715  0.655  100000
-107.723   -121   0.879  1.612  1.331  -21.516  140.000  41.400  52.600  4.715  0.655  100000
-94.155    -89   0.879  1.612  1.331  -7.245  140.000  41.400  52.600  4.715  0.655  100000
-94.155    -89   0.879  1.612  1.331  -7.245  140.000  41.400  52.600  4.715  0.655  100000
-117.756   -106   0.879  1.612  1.331  -22.504  140.000  41.400  52.600  4.715  0.655  100000
-117.756   -106   0.879  1.612  1.331  -22.504  140.000  41.400  52.600  4.715  0.655  100000
-99.519    -96   0.879  1.612  1.331  -5.592  140.000  41.400  52.600  4.715  0.655  100000
-99.519    -96   0.879  1.612  1.331  -5.592  140.000  41.400  52.600  4.715  0.655  100000
-98.756   -115   0.879  1.612  1.331  -11.524  140.000  41.400  52.600  4.715  0.655  100000
-98.756   -115   0.879  1.612  1.331  -11.524  140.000  41.400  52.600  4.715  0.655  100000
-103.254   -102   0.879  1.612  1.331  -13.759  140.000  41.400  52.600  4.715  0.655  100000
-103.254   -102   0.879  1.612  1.331  -13.759  140.000  41.400  52.600  4.715  0.655  100000
-113.288    -99   0.879  1.612  1.331  -16.388  140.000  41.400  52.600  4.715  0.655  100000
-121.692   -103   0.879  1.612  1.331  -16.427  140.000  41.400  52.600  4.715  0.655  100000
-117.868   -113   0.879  1.611  1.330  -11.495  140.000  41.400  52.600  4.715  0.655  100000
-111.953   -120   0.879  1.611  1.330  -10.171  140.000  41.400  52.600  4.715  0.655  100000
-85.165   -119   0.879  1.611  1.330  -0.141  140.000  41.400  52.600  4.715  0.655  100000
-91.165   -119   0.879  1.611  1.330  -12.445  140.000  41.400  52.600  4.715  0.655  100000
-67.166    -96   0.879  1.611  1.330  0.606  140.000  41.400  52.600  4.715  0.655  100000
-23.044    -91   0.879  1.611  1.330  12.020  140.000  41.400  52.600  4.715  0.655  100000
-79.521    -91   0.879  1.611  1.330  -29.680  140.000  41.400  52.600  4.715  0.655  100000
-79.521    -91   0.879  1.611  1.330  -29.680  140.000  41.400  52.600  4.715  0.655  100000
-20.380    -76   0.879  1.611  1.330  17.534  140.000  41.400  52.600  4.715  0.655  100000
-20.380    -76   0.879  1.611  1.330  17.534  140.000  41.400  52.600  4.715  0.655  100000
-27.486    -49   0.879  1.612  1.330  -7.165  140.000  41.400  52.600  4.715  0.655  100000
-27.486    -49   0.879  1.612  1.330  -7.165  140.000  41.400  52.600  4.715  0.655  100000
8.462    -25   0.879  1.612  1.330  11.545  140.000  41.400  52.600  4.715  0.655  100000
8.462    -25   0.879  1.612  1.330  11.545  140.000  41.400  52.600  4.715  0.655  100000
34.662    -26   0.879  1.612  1.330  10.489  140.000  41.400  52.600  4.715  0.655  100000
34.662    -26   0.879  1.612  1.330  10.489  140.000  41.400  52.600  4.715  0.655  100000
71.223      0   0.879  1.612  1.330  17.550  140.000  41.400  52.600  4.715  0.655  100000
71.223      0   0.879  1.612  1.330  17.550  140.000  41.400  52.600  4.715  0.655  100000
35.180     32   0.879  1.612  1.330  -11.943  140.000  41.400  52.600  4.715  0.655  100000
35.180     32   0.879  1.612  1.330  -11.943  140.000  41.400  52.600  4.715  0.655  100000
20.451     67   0.879  1.612  1.330  -5.582  140.000  41.400  52.600  4.715  0.655  100000
20.451     67   0.879  1.612  1.330  -5.582  140.000  41.400  52.600  4.715  0.655  100000
11.131     38   0.879  1.612  1.330  -4.527  140.000  41.400  52.600  4.715  0.655  100000
11.131     38   0.879  1.612  1.330  -4.527  140.000  41.400  52.600  4.715  0.655  100000
11.131     38   0.879  1.612  1.330  -4.527  140.000  41.400  52.600  4.715  0.655  100000
16.432     21   0.879  1.612  1.330  1.194  140.000  41.400  52.600  4.715  0.655  100000
16.432     21   0.879  1.612  1.330  1.194  140.000  41.400  52.600  4.715  0.655  100000
11.692     12   0.879  1.612  1.330  -3.039  140.000  41.400  52.600  4.715  0.655  100000
11.692     12   0.879  1.612  1.330  -3.039  140.000  41.400  52.600  4.715  0.655  100000
30.209     14   0.879  1.612  1.330  7.136  140.000  41.400  52.600  4.715  0.655  100000
30.209     14   0.879  1.612  1.330  7.136  140.000  41.400  52.600  4.715  0.655  100000
55.721     12   0.879  1.612  1.330  12.029  140.000  41.400  52.600  4.715  0.655  100000
55.721     12   0.879  1.612  1.330  12.029  140.000  41.400  52.600  4.715  0.655  100000
95.259     29   0.879  1.612  1.330  20.565  140.000  41.400  52.600  4.715  0.655  100000
95.259     29   0.879  1.612  1.330  20.565  140.000  41.400  52.600  4.715  0.655  100000
34.739     52   0.879  1.612  1.330  -20.989  140.000  41.400  52.600  4.715  0.655  100000
34.739     52   0.879  1.612  1.330  -20.989  140.000  41.400  52.600  4.715  0.655  100000
92.278     88   0.879  1.612  1.330  26.819  140.000  41.400  52.600  4.715  0.655  100000
92.278     88   0.879  1.612  1.330  26.819  140.000  41.400  52.600  4.715  0.655  100000
76.592     39   0.879  1.612  1.330  -1.192  140.000  41.400  52.600  4.715  0.655  100000
76.592     39   0.879  1.612  1.330  -1.192  140.000  41.400  52.600  4.715  0.655  100000
3.828     86   0.879  1.612  1.330  -28.510  140.000  41.400  52.600  4.715  0.655  100000
-1.736     76   0.879  1.612  1.330  -4.867  140.000  41.400  52.600  4.715  0.655  100000
5.661      2   0.879  1.612  1.330  0.202  140.000  41.400  52.600  4.715  0.655  100000
26.655      0   0.879  1.612  1.331  6.867  140.000  41.400  52.600  4.715  0.655  100000
64.482      0   0.879  1.612  1.331  16.144  140.000  41.400  52.600  4.715  0.655  100000
157.714      1   0.879  1.612  1.331  44.377  140.000  41.400  52.600  4.715  0.655  100000
181.600     37   0.879  1.612  1.331  21.369  140.000  41.400  52.600  4.715  0.655  100000
246.581    122   0.879  1.612  1.331  41.890  140.000  41.400  52.600  4.715  0.655  100000
256.134    122   0.879  1.612  1.331  22.657  140.000  41.400  52.600  4.715  0.655  100000
256.134    122   0.879  1.612  1.331  22.657  140.000  41.400  52.600  4.715  0.655  100000
265.846    225   0.879  1.612  1.331  23.413  140.000  41.400  52.600  4.715  0.655  100000
258.551    256   0.879  1.612  1.331  16.539  140.000  41.400  52.600  4.715  0.655  100000
271.547    256   0.879  1.612  1.331  24.938  140.000  41.400  52.600  4.715  0.655  100000
271.547    256   0.879  1.612  1.331  24.938  140.000  41.400  52.600  4.715  0.655  100000
266.062    258   0.879  1.613  1.332  17.514  140.000  41.400  52.600  4.715  0.655  100000
266.062    258   0.879  1.613  1.332  17.514  140.000  41.400  52.600  4.715  0.655  100000
249.800    267   0.879  1.613  1.332  12.236  140.000  41.400  52.600  4.715  0.655  100000
249.800    267   0.879  1.613  1.332  12.236  140.000  41.400  52.600  4.715  0.655  100000
254.581    265   0.879  1.613  1.332  20.294  140.000  41.400  52.600  4.715  0.655  100000
254.581    265   0.879  1.613  1.332  20.294  140.000  41.400  52.600  4.715  0.655  100000
273.658    251   0.879  1.613  1.332  27.152  140.000  41.400  52.600  4.715  0.655  100000
273.658    251   0.879  1.613  1.332  27.152  140.000  41.400  52.600  4.715  0.655  100000
275.315    253   0.879  1.613  1.332  21.133  140.000  41.400  52.600  4.715  0.655  100000
275.315    253   0.879  1.613  1.332  21.133  140.000  41.400  52.600  4.715  0.655  100000
295.185    271   0.879  1.613  1.332  29.362  140.000  41.400  52.600  4.715  0.655  100000
295.185    271   0.879  1.613  1.332  29.362  140.000  41.400  52.600  4.715  0.655  100000
247.749    274   0.879  1.613  1.332  0.912  140.000  41.400  52.600  4.715  0.655  100000
247.749    274   0.879  1.613  1.332  0.912  140.000  41.400  52.600  4.715  0.655  100000
214.771    293   0.879  1.613  1.332  2.980  140.000  41.400  52.600  4.715  0.655  100000
214.771    293   0.879  1.613  1.332  2.980  140.000  41.400  52.600  4.715  0.655  100000
153.719    251   0.879  1.613  1.332  -12.736  140.000  41.400  52.600  4.715  0.655  100000
153.719    251   0.879  1.613  1.332  -12.736  140.000  41.400  52.600  4.715  0.655  100000
116.725    218   0.879  1.613  1.332  -7.599  140.000  41.400  52.600  4.715  0.655  100000
116.725    218   0.879  1.613  1.332  -7.599  140.000  41.400  52.600  4.715  0.655  100000
70.353    159   0.879  1.612  1.332  -15.149  140.000  41.400  52.600  4.715  0.655  100000
70.353    159   0.879  1.612  1.332  -15.149  140.000  41.400  52.600  4.715  0.655  100000
32.315    120   0.879  1.612  1.332  -15.811  140.000  41.400  52.600  4.715  0.655  100000
32.315    120   0.879  1.612  1.332  -15.811  140.000  41.400  52.600  4.715  0.655  100000
-21.059     74   0.879  1.612  1.332  -26.137  140.000  41.400  52.600  4.715  0.655  100000
-21.059     74   0.879  1.612  1.332  -26.137  140.000  41.400  52.600  4.715  0.655  100000
-21.059     74   0.879  1.612  1.332  -26.137  140.000  41.400  52.600  4.715  0.655  100000
89.545     35   0.879  1.612  1.332  43.011  140.000  41.400  52.600  4.715  0.655  100000
62.899    -18   0.879  1.612  1.332  -8.993  140.000  41.400  52.600  4.715  0.655  100000
91.285     88   0.879  1.612  1.332  13.538  140.000  41.400  52.600  4.715  0.655  100000
72.189     66   0.879  1.612  1.332  -5.397  140.000  41.400  52.600  4.715  0.655  100000
63.312     66   0.879  1.612  1.332  -2.590  140.000  41.400  52.600  4.715  0.655  100000
75.592     86   0.879  1.612  1.332  6.116  140.000  41.400  52.600  4.715  0.655  100000
27.077     75   0.879  1.612  1.332  -20.488  140.000  41.400  52.600  4.715  0.655  100000
76.751     75   0.879  1.612  1.332  19.519  140.000  41.400  52.600  4.715  0.655  100000
90.112     75   0.879  1.612  1.332  7.674  140.000  41.400  52.600  4.715  0.655  100000
92.844     39   0.879  1.612  1.331  3.911  140.000  41.400  52.600  4.715  0.655  100000
92.844     39   0.879  1.612  1.331  3.911  140.000  41.400  52.600  4.715  0.655  100000
105.156     75   0.879  1.612  1.331  8.483  140.000  41.400  52.600  4.715  0.655  100000
105.156     75   0.879  1.612  1.331  8.483  140.000  41.400  52.600  4.715  0.655  100000
81.975     89   0.879  1.612  1.331  -6.285  140.000  41.400  52.600  4.715  0.655  100000
81.975     89   0.879  1.612  1.331  -6.285  140.000  41.400  52.600  4.715  0.655  100000
72.572    102   0.879  1.612  1.331  -2.061  140.000  41.400  52.600  4.715  0.655  100000
72.572    102   0.879  1.612  1.331  -2.061  140.000  41.400  52.600  4.715  0.655  100000
70.004     82   0.879  1.612  1.331  0.209  140.000  41.400  52.600  4.715  0.655  100000
70.004     82   0.879  1.612  1.331  0.209  140.000  41.400  52.600  4.715  0.655  100000
38.778     72   0.879  1.612  1.332  -13.034  140.000  41.400  52.600  4.715  0.655  100000
38.778     72   0.879  1.612  1.332  -13.034  140.000  41.400  52.600  4.715  0.655  100000
38.778     72   0.879  1.612  1.332  -13.034  140.000  41.400  52.600  4.715  0.655  100000
38.900     69   0.879  1.612  1.332  -1.452  140.000  41.400  52.600  4.715  0.655  100000
38.900     69   0.879  1.612  1.332  -1.452  140.000  41.400  52.600  4.715  0.655  100000
17.869     39   0.879  1.612  1.332  -11.242  140.000  41.400  52.600  4.715  0.655  100000
17.869     39   0.879  1.612  1.332  -11.242  140.000  41.400  52.600  4.715  0.655  100000
82.431     37   0.879  1.612  1.332  25.791  140.000  41.400  52.600  4.715  0.655  100000
82.431     37   0.879  1.612  1.332  25.791  140.000  41.400  52.600  4.715  0.655  100000
46.327     19   0.879  1.612  1.331  -13.916  140.000  41.400  52.600  4.715  0.655  100000
46.327     19   0.879  1.612  1.331  -13.916  140.000  41.400  52.600  4.715  0.655  100000
57.178     75   0.879  1.612  1.331  3.978  140.000  41.400  52.600  4.715  0.655  100000
57.178     75   0.879  1.612  1.331  3.978  140.000  41.400  52.600  4.715  0.655  100000
7.271     49   0.879  1.612  1.331  -22.430  140.000  41.400  52.600  4.715  0.655  100000
7.271     49   0.879  1.612  1.331  -22.430  140.000  41.400  52.600  4.715  0.655  100000
36.005     56   0.879  1.612  1.331  8.452  140.000  41.400  52.600  4.715  0.655  100000
36.005     56   0.879  1.612  1.331  8.452  140.000  41.400  52.600  4.715  0.655  100000
51.839     13   0.879  1.612  1.331  5.255  140.000  41.400  52.600  4.715  0.655  100000
51.839     13   0.879  1.612  1.331  5.255  140.000  41.400  52.600  4.715  0.655  100000
25.368     33   0.879  1.612  1.331  -12.523  140.000  41.400  52.600  4.715  0.655  100000
25.368     33   0.879  1.612  1.331  -12.523  140.000  41.400  52.600  4.715  0.655  100000
45.635     48   0.879  1.612  1.331  6.179  140.000  41.400  52.600  4.715  0.655  100000
45.635     48   0.879  1.612  1.331  6.179  140.000  41.400  52.600  4.715  0.655  100000
93.694     26   0.879  1.612  1.331  20.287  140.000  41.400  52.600  4.715  0.655  100000
151.779     42   0.879  1.612  1.331  29.321  140.000  41.400  52.600  4.715  0.655  100000
122.630     92   0.879  1.612  1.331  -4.908  140.000  41.400  52.600  4.715  0.655  100000
131.547    139   0.879  1.612  1.331  9.644  140.000  41.400  52.600  4.715  0.655  100000
146.614    126   0.879  1.612  1.331  13.208  140.000  41.400  52.600  4.715  0.655  100000
160.466    126   0.879  1.612  1.331  13.880  140.000  41.400  52.600  4.715  0.655  100000
151.463    129   0.879  1.612  1.331  5.025  140.000  41.400  52.600  4.715  0.655  100000
121.718    150   0.879  1.612  1.331  -5.217  140.000  41.400  52.600  4.715  0.655  100000
164.060    150   0.879  1.612  1.331  24.709  140.000  41.400  52.600  4.715  0.655  100000
164.060    150   0.879  1.612  1.331  24.709  140.000  41.400  52.600  4.715  0.655  100000
170.869    160   0.879  1.612  1.331  12.548  140.000  41.400  52.600  4.715  0.655  100000
170.869    160   0.879  1.612  1.331  12.548  140.000  41.400  52.600  4.715  0.655  100000
157.975    165   0.879  1.612  1.331  4.253  140.000  41.400  52.600  4.715  0.655  100000
157.975    165   0.879  1.612  1.331  4.253  140.000  41.400  52.600  4.715  0.655  100000
135.570    169   0.879  1.612  1.331  -0.983  140.000  41.400  52.600  4.715  0.655  100000
135.570    169   0.879  1.612  1.331  -0.983  140.000  41.400  52.600  4.715  0.655  100000
133.507    158   0.879  1.612  1.332  6.116  140.000  41.400  52.600  4.715  0.655  100000
133.507    158   0.879  1.612  1.332  6.116  140.000  41.400  52.600  4.715  0.655  100000
82.143    137   0.879  1.612  1.332  -16.237  140.000  41.400  52.600  4.715  0.655  100000
82.143    137   0.879  1.612  1.332  -16.237  140.000  41.400  52.600  4.715  0.655  100000
82.143    137   0.879  1.612  1.332  -16.237  140.000  41.400  52.600  4.715  0.655  100000
26.426    132   0.879  1.612  1.332  -23.060  140.000  41.400  52.600  4.715  0.655  100000
26.426    132   0.879  1.612  1.332  -23.060  140.000  41.400  52.600  4.715  0.655  100000
55.340     77   0.879  1.612  1.332  10.188  140.000  41.400  52.600  4.715  0.655  100000
55.340     77   0.879  1.612  1.332  10.188  140.000  41.400  52.600  4.715  0.655  100000
-32.083     30   0.879  1.612  1.332  -39.901  140.000  41.400  52.600  4.715  0.655  100000
-32.083     30   0.879  1.612  1.332  -39.901  140.000  41.400  52.600  4.715  0.655  100000
-10.315     53   0.879  1.612  1.332  1.474  140.000  41.400  52.600  4.715  0.655  100000
-10.315     53   0.879  1.612  1.332  1.474  140.000  41.400  52.600  4.715  0.655  100000
-9.501    -19   0.879  1.612  1.331  -6.096  140.000  41.400  52.600  4.715  0.655  100000
-9.501    -19   0.879  1.612  1.331  -6.096  140.000  41.400  52.600  4.715  0.655  100000
18.567    -11   0.879  1.612  1.331  6.176  140.000  41.400  52.600  4.715  0.655  100000
18.567    -11   0.879  1.612  1.331  6.176  140.000  41.400  52.600  4.715  0.655  100000
19.749    -10   0.879  1.612  1.331  -3.398  140.000  41.400  52.600  4.715  0.655  100000
19.749    -10   0.879  1.612  1.331  -3.398  140.000  41.400  52.600  4.715  0.655  100000
40.507      6   0.879  1.612  1.331  5.312  140.000  41.400  52.600  4.715  0.655  100000
105.893     18   0.879  1.612  1.331  27.499  140.000  41.400  52.600  4.715  0.655  100000
42.343     40   0.879  1.612  1.331  -24.925  140.000  41.400  52.600  4.715  0.655  100000
112.417     91   0.879  1.612  1.331  29.664  140.000  41.400  52.600  4.715  0.655  100000
112.417     91   0.879  1.612  1.331  29.664  140.000  41.400  52.600  4.715  0.655  100000
118.803     53   0.879  1.612  1.331  7.268  140.000  41.400  52.600  4.715  0.655  100000
80.925     96   0.879  1.612  1.331  -12.240  140.000  41.400  52.600  4.715  0.655  100000
75.130    118   0.879  1.612  1.331  -1.083  140.000  41.400  52.600  4.715  0.655  100000
80.693     88   0.879  1.612  1.331  3.468  140.000  41.400  52.600  4.715  0.655  100000
29.149     77   0.879  1.612  1.331  -21.712  140.000  41.400  52.600  4.715  0.655  100000
73.459     77   0.879  1.612  1.331  16.899  140.000  41.400  52.600  4.715  0.655  100000
49.589     41   0.879  1.612  1.331  -9.829  140.000  41.400  52.600  4.715  0.655  100000
43.517     62   0.879  1.612  1.331  -4.073  140.000  41.400  52.600  4.715  0.655  100000
54.501     62   0.879  1.612  1.331  3.096  140.000  41.400  52.600  4.715  0.655  100000
56.155     54   0.879  1.612  1.331  -0.109  140.000  41.400  52.600  4.715  0.655  100000
56.155     54   0.879  1.612  1.331  -0.109  140.000  41.400  52.600  4.715  0.655  100000
80.140     54   0.879  1.612  1.331  10.072  140.000  41.400  52.600  4.715  0.655  100000
80.140     54   0.879  1.612  1.331  10.072  140.000  41.400  52.600  4.715  0.655  100000
56.747     55   0.879  1.612  1.331  -9.176  140.000  41.400  52.600  4.715  0.655  100000
56.747     55   0.879  1.612  1.331  -9.176  140.000  41.400  52.600  4.715  0.655  100000
105.710     77   0.879  1.612  1.331  21.332  140.000  41.400  52.600  4.715  0.655  100000
105.710     77   0.879  1.612  1.331  21.332  140.000  41.400  52.600  4.715  0.655  100000
44.961     58   0.879  1.612  1.331  -23.662  140.000  41.400  52.600  4.715  0.655  100000
44.961     58   0.879  1.612  1.331  -23.662  140.000  41.400  52.600  4.715  0.655  100000
86.874    100   0.879  1.612  1.332  17.139  140.000  41.400  52.600  4.715  0.655  100000
86.874    100   0.879  1.612  1.332  17.139  140.000  41.400  52.600  4.715  0.655  100000
101.852     49   0.879  1.612  1.331  8.674  140.000  41.400  52.600  4.715  0.655  100000
101.852     49   0.879  1.612  1.331  8.674  140.000  41.400  52.600  4.715  0.655  100000
129.153     81   0.879  1.612  1.331  15.683  140.000  41.400  52.600  4.715  0.655  100000
