SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
-3.428     -1   0.000  0.000  0.000  -1.145  -0.191  0.064  0.008  -0.004
-0.255     -2   0.000  0.000  0.000  1.378  0.211  -0.063  0.009  -0.004
-5.702     -2   0.000  0.000  0.000  -2.424  -0.281  0.248  0.008  -0.003
-6.527     -2   0.000  0.000  0.000  -1.040  0.144  0.391  0.008  -0.001
0.837     -3   0.000  0.000  0.000  2.867  0.341  -0.256  0.009  -0.000
2.475     -3   0.000  0.000  0.000  1.156  -0.168  -0.415  0.010  -0.002
6.408     -4   0.000  0.000  0.000  2.422  0.231  -0.267  0.011  -0.005
-9.046     -3   0.000  0.000  0.000  -6.328  -0.908  0.442  0.007  -0.004
0.740      0   0.000  0.000  0.000  3.778  0.790  0.021  0.008  -0.003
-9.771      0   0.000  0.000  0.000  -4.569  -0.865  0.097  0.006  -0.002
-2.433     -1   0.000  0.000  0.000  2.713  0.329  -0.236  0.005  -0.003
-3.067     -1   0.000  0.000  0.000  -0.285  -0.078  -0.009  0.005  -0.004
-4.292     -1   0.000  0.000  0.000  -0.779  0.065  0.250  0.006  -0.003
-4.900     -3   0.000  0.000  0.000  -0.438  -0.222  -0.129  0.005  -0.003
2.651     -3   0.000  0.000  0.000  3.361  0.383  -0.320  0.006  -0.004
-0.853     -4   0.000  0.000  0.000  -1.135  -0.108  0.148  0.006  -0.005
0.092     -4   0.000  0.000  0.000  0.417  0.332  0.273  0.008  -0.003
-11.661     -2   0.000  0.000  0.000  -5.509  -0.671  0.506  0.006  -0.000
-4.180     -1   0.000  0.000  0.000  2.320  0.351  -0.131  0.006  0.001
2.141     -1   0.000  0.000  0.000  2.939  -0.094  -0.734  0.006  -0.002
-9.112     -1   0.000  0.000  0.000  -4.900  -0.661  0.383  0.003  -0.003
2.650     -2   0.000  0.000  0.000  4.785  0.758  -0.238  0.004  -0.003
10.784     -1   0.000  0.000  0.000  4.443  0.499  -0.429  0.008  -0.006
-0.813     -1   0.000  0.000  0.000  -4.253  -0.350  0.578  0.008  -0.004
-4.628     -2   0.000  0.000  0.000  -1.616  -0.323  0.026  0.007  -0.003
-4.798     -2   0.000  0.000  0.000  -0.137  -0.304  -0.282  0.004  -0.004
2.235     -2   0.000  0.000  0.000  2.909  0.704  0.119  0.006  -0.004
-2.122     -2   0.000  0.000  0.000  -1.671  -0.177  0.192  0.007  -0.003
10.013     -4   0.000  0.000  0.000  5.788  0.703  -0.507  0.010  -0.005
-12.610     -1   0.000  0.000  0.000  -9.702  -1.028  1.051  0.007  -0.001
-5.835     -3   0.000  0.000  0.000  2.117  0.070  -0.382  0.006  -0.000
-7.312     -3   0.000  0.000  0.000  -1.566  0.197  0.556  0.006  0.002
1.026     -3   0.000  0.000  0.000  3.184  0.288  -0.386  0.007  0.002
5.755     -3   0.000  0.000  0.000  2.506  0.075  -0.458  0.009  -0.001
3.037     -3   0.000  0.000  0.000  -0.385  -0.292  -0.210  0.008  -0.004
6.935     -2   0.000  0.000  0.000  2.390  0.385  -0.099  0.009  -0.005
-0.741     -2   0.000  0.000  0.000  -2.633  -0.368  0.204  0.008  -0.005
8.741      0   0.000  0.000  0.000  4.541  0.824  -0.104  0.011  -0.005
-4.287     -2   0.000  0.000  0.000  -5.065  -0.705  0.382  0.010  -0.003
-1.856     -3   0.000  0.000  0.000  1.255  -0.295  -0.572  0.007  -0.005
-0.469     -3   0.000  0.000  0.000  0.620  0.358  0.258  0.008  -0.005
-11.219     -3   0.000  0.000  0.000  -4.650  -0.923  0.054  0.004  -0.004
1.903     -4   0.000  0.000  0.000  5.398  0.767  -0.359  0.005  -0.006
-0.470     -1   0.000  0.000  0.000  -0.651  0.035  0.196  0.007  -0.006
-3.434     -2   0.000  0.000  0.000  -1.041  -0.246  -0.017  0.006  -0.005
-2.149     -2   0.000  0.000  0.000  0.416  0.299  0.240  0.007  -0.004
-10.431     -1   0.000  0.000  0.000  -4.125  -0.323  0.572  0.006  -0.001
-2.297     -1   0.000  0.000  0.000  3.104  0.084  -0.581  0.006  -0.002
-1.460     -1   0.000  0.000  0.000  0.296  0.110  0.063  0.006  -0.003
-4.862     -2   0.000  0.000  0.000  -1.356  -0.459  -0.177  0.005  -0.004
8.709     -1   0.000  0.000  0.000  6.574  0.515  -0.879  0.006  -0.008
-0.393     -1   0.000  0.000  0.000  -2.851  -0.370  0.253  0.005  -0.010
1.762     -1   0.000  0.000  0.000  1.070  0.790  0.620  0.008  -0.007
5.769     -2   0.000  0.000  0.000  2.720  -0.031  -0.607  0.010  -0.008
-0.743     -2   0.000  0.000  0.000  -1.779  -0.525  -0.143  0.008  -0.009
6.415     -2   0.000  0.000  0.000  3.581  0.966  0.262  0.011  -0.009
-0.641     -4   0.000  0.000  0.000  -1.892  -0.656  -0.253  0.010  -0.010
2.068     -3   0.000  0.000  0.000  1.456  0.690  0.437  0.012  -0.008
-8.906     -2   0.000  0.000  0.000  -4.181  -1.065  -0.187  0.009  -0.008
-19.843     -2   0.000  0.000  0.000  -6.351  0.111  1.521  0.007  -0.002
-10.753     -3   0.000  0.000  0.000  2.331  0.239  -0.250  0.008  0.001
9.555      1   0.000  0.000  0.000  8.556  1.095  -0.701  0.013  -0.001
-11.987      0   0.000  0.000  0.000  -9.099  -1.334  0.598  0.011  -0.000
4.560     -2   0.000  0.000  0.000  6.759  0.843  -0.573  0.012  -0.002
3.035     -2   0.000  0.000  0.000  0.079  -0.210  -0.219  0.012  -0.004
9.103     -3   0.000  0.000  0.000  3.422  0.556  -0.137  0.014  -0.006
-9.406     -3   0.000  0.000  0.000  -7.480  -1.108  0.488  0.011  -0.004
1.231     -1   0.000  0.000  0.000  4.536  0.394  -0.559  0.010  -0.006
-2.795     -1   0.000  0.000  0.000  -1.755  0.199  0.614  0.011  -0.004
1.283     -1   0.000  0.000  0.000  1.973  0.092  -0.315  0.012  -0.004
-10.545     -1   0.000  0.000  0.000  -5.267  -0.693  0.438  0.010  -0.002
-11.666     -2   0.000  0.000  0.000  -1.123  -0.561  -0.336  0.005  -0.003
-10.510      0   0.000  0.000  0.000  -0.929  0.584  0.828  0.006  0.000
-8.950      0   0.000  0.000  0.000  0.208  -0.715  -0.796  0.004  -0.001
-6.761      1   0.000  0.000  0.000  0.082  0.354  0.362  0.004  -0.001
-6.593      0   0.000  0.000  0.000  -0.767  0.206  0.392  0.005  0.001
6.064     -2   0.000  0.000  0.000  5.807  0.125  -1.129  0.006  -0.003
-8.487     -2   0.000  0.000  0.000  -6.059  -0.763  0.531  0.004  -0.003
-3.582     -4   0.000  0.000  0.000  2.065  -0.167  -0.621  0.001  -0.006
1.590     -2   0.000  0.000  0.000  2.190  0.741  0.315  0.003  -0.006
1.666     -2   0.000  0.000  0.000  0.719  -0.165  -0.318  0.004  -0.007
-1.543     -1   0.000  0.000  0.000  -1.410  0.399  0.744  0.006  -0.004
4.697     -1   0.000  0.000  0.000  2.854  0.499  -0.083  0.009  -0.002
6.391     -3   0.000  0.000  0.000  1.351  0.202  -0.064  0.012  -0.002
-4.898     -3   0.000  0.000  0.000  -4.185  -1.113  -0.244  0.008  -0.003
0.663     -5   0.000  0.000  0.000  2.223  0.567  0.127  0.008  -0.004
-5.458     -5   0.000  0.000  0.000  -2.541  -0.458  0.085  0.006  -0.003
-6.889     -4   0.000  0.000  0.000  -1.038  -0.125  0.105  0.005  -0.002
-2.474     -2   0.000  0.000  0.000  1.457  0.335  0.044  0.006  -0.002
-9.508     -5   0.000  0.000  0.000  -3.225  -0.763  -0.093  0.003  -0.002
6.027     -5   0.000  0.000  0.000  6.530  1.008  -0.354  0.006  -0.004
3.434     -5   0.000  0.000  0.000  -0.003  -0.438  -0.446  0.006  -0.007
6.916     -3   0.000  0.000  0.000  2.382  0.479  0.004  0.008  -0.008
-0.493     -3   0.000  0.000  0.000  -2.184  -0.464  0.008  0.007  -0.009
-11.157     -3   0.000  0.000  0.000  -4.904  -0.271  0.802  0.005  -0.005
-1.458     -3   0.000  0.000  0.000  3.663  0.589  -0.168  0.006  -0.004
-3.151     -2   0.000  0.000  0.000  -0.266  -0.618  -0.582  0.005  -0.006
-6.693     -2   0.000  0.000  0.000  -1.963  0.278  0.736  0.005  -0.004
8.131     -2   0.000  0.000  0.000  6.915  0.559  -0.907  0.007  -0.007
10.246     -1   0.000  0.000  0.000  1.972  0.707  0.340  0.012  -0.007
-0.836     -4   0.000  0.000  0.000  -3.508  -0.909  -0.168  0.011  -0.008
-9.400     -4   0.000  0.000  0.000  -3.510  -0.654  0.096  0.006  -0.008
-7.165     -4   0.000  0.000  0.000  0.192  0.569  0.574  0.006  -0.005
-4.656     -4   0.000  0.000  0.000  1.077  -0.295  -0.534  0.005  -0.006
-14.049     -3   0.000  0.000  0.000  -4.609  -0.506  0.485  0.003  -0.005
-3.748     -3   0.000  0.000  0.000  3.616  0.700  -0.043  0.004  -0.004
0.748     -4   0.000  0.000  0.000  2.016  0.256  -0.158  0.007  -0.004
-8.981      0   0.000  0.000  0.000  -3.981  -0.903  -0.070  0.004  -0.005
-8.290     -2   0.000  0.000  0.000  -0.663  0.480  0.662  0.004  -0.002
-4.146     -2   0.000  0.000  0.000  1.544  -0.183  -0.523  0.004  -0.003
-1.764      0   0.000  0.000  0.000  0.466  0.685  0.632  0.007  -0.001
1.744     -2   0.000  0.000  0.000  2.068  -0.440  -0.906  0.007  -0.004
-5.938     -3   0.000  0.000  0.000  -3.522  -0.013  0.770  0.006  -0.002
-0.557      0   0.000  0.000  0.000  2.320  -0.011  -0.509  0.006  -0.003
-4.123     -2   0.000  0.000  0.000  -1.364  -0.356  -0.067  0.004  -0.004
-11.811     -1   0.000  0.000  0.000  -3.953  -0.292  0.563  0.002  -0.002
7.587     -1   0.000  0.000  0.000  7.925  1.378  -0.269  0.007  -0.002
-1.545     -1   0.000  0.000  0.000  -2.982  -1.020  -0.412  0.006  -0.004
6.028     -2   0.000  0.000  0.000  3.407  0.941  0.264  0.008  -0.004
-0.498     -2   0.000  0.000  0.000  -2.034  -0.585  -0.157  0.008  -0.005
-2.773     -2   0.000  0.000  0.000  -0.619  -0.336  -0.206  0.005  -0.006
-8.636      0   0.000  0.000  0.000  -2.846  -0.150  0.475  0.003  -0.004
-0.781     -1   0.000  0.000  0.000  3.194  0.347  -0.323  0.004  -0.005
-5.039     -1   0.000  0.000  0.000  -1.606  -0.433  -0.095  0.003  -0.006
-0.756     -3   0.000  0.000  0.000  1.857  0.352  -0.022  0.003  -0.006
4.706     -2   0.000  0.000  0.000  2.842  0.491  -0.088  0.006  -0.007
1.035      0   0.000  0.000  0.000  -1.078  0.118  0.379  0.008  -0.005
-0.782      0   0.000  0.000  0.000  -0.513  -0.049  0.077  0.009  -0.004
20.073     -2   0.000  0.000  0.000  9.349  2.152  0.252  0.018  -0.002
177.637     -2   0.000  0.000  0.000  72.545  15.354  0.443  0.091  0.000
283.832     -2   0.000  0.000  0.000  64.254  12.487  -0.643  0.190  -0.001
238.358     -2   0.000  0.000  0.000  5.065  1.107  0.372  0.245  -0.001
152.680     -2   0.000  0.000  0.000  -16.679  -4.174  -0.443  0.244  -0.002
44.441     -2   0.000  0.000  0.000  -34.742  -7.442  0.008  0.200  -0.003
68.997     -2   0.000  0.000  0.000  15.086  3.172  0.286  0.187  -0.002
141.465     -7   0.000  0.000  0.000  39.204  7.565  -0.316  0.219  -0.003
109.300    -26   0.000  0.000  0.000  -1.804  -0.242  0.447  0.241  -0.002
41.959    -28   0.000  0.000  0.000  -20.488  -4.416  0.115  0.230  -0.000
-149.553    -29   0.000  0.000  0.000  -82.294  -17.487  -0.263  0.143  -0.001
-237.921    -27   0.000  0.000  0.000  -53.458  -10.876  0.275  0.041  0.000
-278.199    -11   0.000  0.000  0.000  -39.292  -8.617  -0.550  -0.045  -0.002
-221.312    -11   0.000  0.000  0.000  0.377  0.516  0.365  -0.079  -0.002
14.259     -3   0.000  0.000  0.000  85.832  18.194  0.409  -0.005  0.001
196.964      0   0.000  0.000  0.000  83.830  16.735  -0.534  0.121  -0.000
-114.517     -2   0.000  0.000  0.000  -122.692  -25.142  0.417  0.078  0.001
-262.474     -2   0.000  0.000  0.000  -76.869  -16.149  -0.275  -0.043  0.000
-428.502     -1   0.000  0.000  0.000  -98.459  -20.219  -0.043  -0.200  -0.001
-534.747     -4   0.000  0.000  0.000  -86.546  -17.532  -0.010  -0.355  -0.001
-455.532     -4   0.000  0.000  0.000  -12.719  -2.008  0.116  -0.433  -0.000
-299.952      1   0.000  0.000  0.000  28.712  6.673  0.218  -0.426  0.001
-161.303     15   0.000  0.000  0.000  35.942  6.967  -0.990  -0.377  -0.003
-160.737     24   0.000  0.000  0.000  -14.322  -2.151  0.418  -0.356  -0.003
-37.575     24   0.000  0.000  0.000  41.145  8.876  -0.030  -0.313  -0.003
208.833     24   0.000  0.000  0.000  108.382  21.901  -0.846  -0.194  -0.007
211.631     24   0.000  0.000  0.000  20.605  4.513  0.129  -0.107  -0.009
315.384     24   0.000  0.000  0.000  65.868  14.363  0.739  -0.010  -0.006
625.476     13   0.000  0.000  0.000  169.123  33.906  -0.991  0.184  -0.008
857.698      4   0.000  0.000  0.000  161.199  33.614  0.757  0.436  -0.007
1016.692     -1   0.000  0.000  0.000  150.233  29.376  -0.994  0.690  -0.010
1009.642     -1   0.000  0.000  0.000  88.405  18.679  1.498  0.887  -0.005
937.783    -14   0.000  0.000  0.000  59.401  10.693  -0.429  1.013  -0.004
934.291    -25   0.000  0.000  0.000  83.416  16.025  0.088  1.127  -0.003
1008.222    -25   0.000  0.000  0.000  117.698  23.267  0.418  1.278  -0.002
1062.608    -29   0.000  0.000  0.000  115.912  22.038  -0.272  1.450  -0.002
1162.066    -29   0.000  0.000  0.000  141.460  26.788  -0.596  1.649  -0.005
1224.554    -30   0.000  0.000  0.000  133.079  26.090  0.768  1.858  -0.003
1179.562    -30   0.000  0.000  0.000  90.402  16.571  0.272  2.027  -0.001
1146.483    -29   0.000  0.000  0.000  92.328  15.784  -0.804  2.165  -0.003
1125.047    -28   0.000  0.000  0.000  93.836  17.310  0.647  2.298  -0.002
1099.358    -28   0.000  0.000  0.000  90.417  15.587  -0.263  2.426  -0.002
1109.005    -28   0.000  0.000  0.000  103.813  18.560  0.118  2.564  -0.001
1171.355    -30   0.000  0.000  0.000  128.124  23.731  0.465  2.732  0.001
1228.983    -28   0.000  0.000  0.000  131.882  23.708  -0.149  2.917  0.001
1206.032    -28   0.000  0.000  0.000  100.932  16.980  -0.270  3.079  0.000
1119.782    -30   0.000  0.000  0.000  70.543  10.444  -0.368  3.193  -0.002
941.041    -29   0.000  0.000  0.000  20.829  0.645  0.231  3.240  -0.002
722.881    -29   0.000  0.000  0.000  -12.715  -6.868  -0.382  3.218  -0.004
478.416    -29   0.000  0.000  0.000  -44.346  -13.072  -0.105  3.139  -0.005
218.994    -27   0.000  0.000  0.000  -73.640  -18.336  0.590  3.013  -0.003
-46.375    -28   0.000  0.000  0.000  -99.300  -24.390  -0.404  2.840  -0.003
-295.332    -27   0.000  0.000  0.000  -116.383  -26.900  0.427  2.636  -0.002
-526.807    -27   0.000  0.000  0.000  -130.558  -30.385  -0.441  2.405  -0.003
-733.906     -8   0.000  0.000  0.000  -140.744  -31.688  0.099  2.157  -0.004
-846.009     -3   0.000  0.000  0.000  -116.471  -26.692  -0.235  1.924  -0.005
-933.841     -3   0.000  0.000  0.000  -115.623  -26.203  -0.177  1.707  -0.006
-948.216      1   0.000  0.000  0.000  -91.235  -19.842  0.965  1.525  -0.003
-897.271     19   0.000  0.000  0.000  -62.356  -15.187  -0.627  1.382  -0.003
-915.480     24   0.000  0.000  0.000  -89.143  -19.971  0.006  1.237  -0.004
-1007.744     24   0.000  0.000  0.000  -124.159  -26.954  0.067  1.053  -0.004
-1172.085     25   0.000  0.000  0.000  -164.768  -35.362  -0.228  0.808  -0.005
-1284.829     25   0.000  0.000  0.000  -157.041  -32.484  0.782  0.544  -0.002
-1330.530     25   0.000  0.000  0.000  -136.722  -28.805  -0.103  0.295  -0.000
-1348.756     24   0.000  0.000  0.000  -128.331  -26.989  -0.311  0.066  -0.001
-1293.281     24   0.000  0.000  0.000  -97.147  -19.665  0.358  -0.119  -0.001
-1125.807     24   0.000  0.000  0.000  -41.130  -8.807  -0.588  -0.235  -0.003
-937.539     25   0.000  0.000  0.000  -17.047  -2.890  0.321  -0.287  -0.002
-752.151     26   0.000  0.000  0.000  -1.414  0.356  0.310  -0.297  -0.001
-658.224     23   0.000  0.000  0.000  -25.362  -5.385  -0.534  -0.318  -0.002
-697.993     23   0.000  0.000  0.000  -77.768  -14.998  0.693  -0.395  -0.000
-738.654     25   0.000  0.000  0.000  -81.109  -16.746  -0.571  -0.513  -0.001
-691.203     24   0.000  0.000  0.000  -45.401  -8.571  0.118  -0.612  -0.002
-634.662     24   0.000  0.000  0.000  -37.015  -6.778  0.085  -0.683  -0.001
-554.417     26   0.000  0.000  0.000  -21.390  -3.321  0.260  -0.724  0.000
-468.942     24   0.000  0.000  0.000  -11.534  -1.719  -0.234  -0.745  -0.000
-470.019     24   0.000  0.000  0.000  -42.812  -8.008  -0.077  -0.786  -0.001
-525.377     24   0.000  0.000  0.000  -67.356  -12.944  -0.013  -0.865  -0.001
-495.777     24   0.000  0.000  0.000  -34.259  -5.778  0.219  -0.933  -0.001
-322.225     24   0.000  0.000  0.000  33.864  7.423  -0.752  -0.929  -0.003
-210.436     24   0.000  0.000  0.000  21.528  5.498  -0.031  -0.890  -0.005
-178.562     24   0.000  0.000  0.000  -4.298  0.116  -0.026  -0.866  -0.006
-172.318     24   0.000  0.000  0.000  -13.554  -1.008  0.815  -0.862  -0.003
-195.149     25   0.000  0.000  0.000  -25.546  -4.616  -0.398  -0.884  -0.002
-255.473     24   0.000  0.000  0.000  -44.732  -8.075  0.088  -0.934  -0.002
-251.789     25   0.000  0.000  0.000  -21.297  -3.278  -0.032  -0.976  -0.002
-189.902     25   0.000  0.000  0.000  5.086  2.432  0.210  -0.983  -0.001
-144.553     25   0.000  0.000  0.000  3.753  1.363  -0.614  -0.974  -0.004
-68.023     25   0.000  0.000  0.000  21.672  5.653  0.035  -0.942  -0.005
89.626     25   0.000  0.000  0.000  65.452  14.236  -0.385  -0.862  -0.007
172.371     24   0.000  0.000  0.000  45.674  10.636  0.262  -0.770  -0.007
131.108     24   0.000  0.000  0.000  -2.365  0.082  -0.306  -0.725  -0.008
-44.502     26   0.000  0.000  0.000  -67.251  -12.328  0.743  -0.768  -0.005
-97.138     11   0.000  0.000  0.000  -27.754  -4.464  0.324  -0.822  -0.002
86.894     16   0.000  0.000  0.000  74.483  15.914  -0.493  -0.780  -0.003
374.652     16   0.000  0.000  0.000  137.964  28.960  -0.407  -0.616  -0.005
579.352     11   0.000  0.000  0.000  126.229  26.995  0.361  -0.402  -0.005
603.612      6   0.000  0.000  0.000  63.939  13.136  -0.425  -0.239  -0.007
311.667     -1   0.000  0.000  0.000  -76.990  -14.941  0.787  -0.239  -0.004
-23.396     -1   0.000  0.000  0.000  -122.866  -24.630  0.422  -0.376  -0.001
-302.581     -2   0.000  0.000  0.000  -127.725  -26.053  -0.272  -0.577  0.000
-423.552      8   0.000  0.000  0.000  -81.946  -15.960  0.142  -0.749  0.001
-360.218      8   0.000  0.000  0.000  -9.402  -1.508  -0.583  -0.829  -0.002
-262.680      2   0.000  0.000  0.000  11.702  3.231  -0.203  -0.835  -0.004
-102.317      0   0.000  0.000  0.000  48.295  11.580  0.676  -0.773  -0.003
92.887     -2   0.000  0.000  0.000  78.880  16.930  -0.230  -0.659  -0.002
166.645     -2   0.000  0.000  0.000  41.977  9.057  -0.332  -0.558  -0.003
122.034      4   0.000  0.000  0.000  -4.742  -0.386  -0.018  -0.516  -0.004
-111.024      1   0.000  0.000  0.000  -93.423  -18.932  -0.274  -0.590  -0.006
-738.629      1   0.000  0.000  0.000  -292.949  -58.785  0.939  -0.902  -0.003
-1132.378     22   0.000  0.000  0.000  -244.412  -48.725  0.424  -1.299  0.001
-1244.420     24   0.000  0.000  0.000  -152.664  -30.254  -0.581  -1.627  0.001
-1056.344     24   0.000  0.000  0.000  -28.311  -3.143  0.625  -1.778  0.003
-657.074     25   0.000  0.000  0.000  84.616  18.875  -0.796  -1.731  0.000
-288.922     24   0.000  0.000  0.000  106.449  23.961  0.002  -1.570  -0.001
80.800     24   0.000  0.000  0.000  140.351  30.906  0.202  -1.341  -0.001
439.077     24   0.000  0.000  0.000  168.731  36.239  -0.034  -1.066  -0.001
685.320     24   0.000  0.000  0.000  151.037  31.785  -0.516  -0.794  -0.003
901.123     21   0.000  0.000  0.000  159.345  33.796  0.133  -0.524  -0.004
1120.441      3   0.000  0.000  0.000  180.912  37.287  -0.539  -0.239  -0.006
1134.313      3   0.000  0.000  0.000  107.574  22.940  0.666  -0.006  -0.005
980.098     -9   0.000  0.000  0.000  33.716  6.386  -0.484  0.118  -0.006
778.097    -26   0.000  0.000  0.000  -2.205  -0.299  0.368  0.153  -0.005
630.593    -32   0.000  0.000  0.000  4.209  0.666  -0.016  0.156  -0.004
486.607    -32   0.000  0.000  0.000  -7.178  -2.173  -0.535  0.142  -0.006
352.528    -27   0.000  0.000  0.000  -16.015  -3.329  0.151  0.118  -0.007
328.388    -29   0.000  0.000  0.000  21.261  4.490  0.252  0.125  -0.006
310.200    -29   0.000  0.000  0.000  21.766  4.407  0.088  0.153  -0.005
361.551    -32   0.000  0.000  0.000  51.775  10.048  -0.450  0.213  -0.006
424.985    -29   0.000  0.000  0.000  61.537  12.623  0.245  0.302  -0.006
477.524    -30   0.000  0.000  0.000  62.453  12.483  0.022  0.401  -0.006
488.370    -30   0.000  0.000  0.000  48.421  9.453  0.007  0.490  -0.006
483.529    -29   0.000  0.000  0.000  42.251  8.187  0.115  0.564  -0.005
420.787    -29   0.000  0.000  0.000  15.606  2.718  0.227  0.607  -0.004
303.648    -26   0.000  0.000  0.000  -14.387  -3.864  -0.159  0.604  -0.004
106.455    -30   0.000  0.000  0.000  -60.892  -13.540  -0.279  0.535  -0.005
-127.631    -31   0.000  0.000  0.000  -95.672  -20.004  0.347  0.405  -0.005
-265.010    -28   0.000  0.000  0.000  -72.916  -15.774  -0.346  0.265  -0.006
-347.338    -28   0.000  0.000  0.000  -60.924  -12.491  0.343  0.146  -0.005
-442.733    -26   0.000  0.000  0.000  -74.674  -14.828  0.735  0.030  -0.001
-532.477     -3   0.000  0.000  0.000  -80.223  -16.947  -0.449  -0.095  -0.000
-580.886     -3   0.000  0.000  0.000  -69.723  -14.440  -0.253  -0.217  -0.002
-545.912     -3   0.000  0.000  0.000  -36.272  -7.593  -0.456  -0.305  -0.005
-470.813      1   0.000  0.000  0.000  -15.591  -2.253  0.599  -0.349  -0.004
-331.879     18   0.000  0.000  0.000  19.835  4.939  0.444  -0.339  -0.001
-151.036     18   0.000  0.000  0.000  52.004  10.306  -0.858  -0.280  -0.003
-110.308     23   0.000  0.000  0.000  4.249  2.091  0.981  -0.235  -0.000
-106.083     24   0.000  0.000  0.000  -8.076  -1.515  -0.116  -0.224  0.001
-84.412     24   0.000  0.000  0.000  0.102  0.264  -0.029  -0.224  0.001
-38.765     24   0.000  0.000  0.000  13.231  2.506  -0.523  -0.215  -0.001
-28.233     24   0.000  0.000  0.000  0.950  1.016  0.606  -0.205  0.000
-23.592     25   0.000  0.000  0.000  -0.671  0.279  0.188  -0.198  0.002
-46.869     24   0.000  0.000  0.000  -12.624  -2.590  -0.237  -0.208  0.002
-127.749     24   0.000  0.000  0.000  -40.654  -8.266  -0.146  -0.251  0.001
-147.838     24   0.000  0.000  0.000  -20.168  -4.420  -0.623  -0.296  -0.002
-98.714     24   0.000  0.000  0.000  8.565  2.714  0.607  -0.305  -0.002
68.431     24   0.000  0.000  0.000  66.145  14.309  0.320  -0.240  0.001
-495.929     25   0.000  0.000  0.000  -247.782  -51.286  -0.430  -0.421  0.000
-496.148     25   0.000  0.000  0.000  -45.235  -8.288  0.413  -0.584  0.001
-740.056     24   0.000  0.000  0.000  -154.645  -31.383  -0.279  -0.792  0.001
-818.765     24   0.000  0.000  0.000  -102.369  -20.107  -0.060  -0.982  0.000
-1115.191     25   0.000  0.000  0.000  -207.141  -41.976  -0.544  -1.249  -0.003
-1737.857     23   0.000  0.000  0.000  -381.416  -76.540  0.528  -1.718  -0.002
-2395.372     23   0.000  0.000  0.000  -453.033  -91.378  -0.280  -2.366  -0.002
